,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,Year,Month
226,199812,21,1700,199812,22,2100,2151470,5674768,MICHIGAN,1998,Heavy Snow,Z,31,MANISTEE,APX,21-DEC-98 17:00:00,EST,22-DEC-98 21:00:00,0,0,0,0,,,TRAINED SPOTTER,,,,,,,,,,,,,,,,,,,,,,Locally heavy lake effect snows produced an average of 6 to 12 inches of accumulation across the snowbelt areas of northwest and northcentral lower Michigan. Across eastern upper Michigan accumulations of 12 to 18 inches were reported across northern portions of Chippewa county. Winds gusting to around 30 mph caused widespread blowing and drifting snows and produced near whiteout conditions at times.,,1998,2
295,199812,21,1700,199812,22,2100,2151470,5674769,MICHIGAN,1998,Heavy Snow,Z,22,OTSEGO,APX,21-DEC-98 17:00:00,EST,22-DEC-98 21:00:00,0,0,0,0,,,TRAINED SPOTTER,,,,,,,,,,,,,,,,,,,,,,Locally heavy lake effect snows produced an average of 6 to 12 inches of accumulation across the snowbelt areas of northwest and northcentral lower Michigan. Across eastern upper Michigan accumulations of 12 to 18 inches were reported across northern portions of Chippewa county. Winds gusting to around 30 mph caused widespread blowing and drifting snows and produced near whiteout conditions at times.,,1998,2
335,199811,10,500,199811,11,1200,2150929,5677585,MICHIGAN,1998,High Wind,Z,24,ALPENA,APX,10-NOV-98 05:00:00,EST,11-NOV-98 12:00:00,0,0,0,0,,,NEWSPAPER,56.0,,,,,,,,,,,,,,,,,,,,,"One of the strongest storms ever recorded in the Great Lakes crossed the region on the 10th and 11th. The storm originated over the Central Plains and lifted across western portions of Lake Superior. South to southeast winds increased steadily during the morning of the 10th and by late morning winds gusts of 40 to 50 mph were common over areas away from Lake Huron.  Along the Lake Huron shoreline...winds were gusting to 60 to 70 mph with a peak gust of 95 mph reported on Mackinac Island. The wind shifted to the southwest during the afternoon...with the strongest winds generally developing along the Lake Michigan shoreline. During the afternoon and evening of the 10th wind gusts of 70 to 80 mph were common along the Lake Michigan shoreline...with 50 to 60 mph gusts across the rest of the region. Similar winds persisted into the morning of the 11th and then began to diminish during the afternoon.    A large number of trees were uprooted or snapped off  with many branches also torn off. Many of the trees and branches fell on power lines resulting in widespread power outages regionwide. Many roads were also blocked by falling trees and several accidents were reported as cars collided with debris on the  roadways. Several homes and cars received damage from falling trees and branches. The strong winds generated 15 to 20 foot waves on Lake Michigan. Most ships took shelter with the approach of the storm and rode out the storm in protected waters.   In Frankfort...located on the Lake Michigan shoreline of Benzie county...80 to 90 mph wind gusts destroyed a hangar at the City-County airport and damaged 6 private planes. Damage to the hangar was estimated at around $500,000 dollars. In Lake City the roof was blown off a hardware store onto an adjoining bank. The strong winds on Mackinac Island toppled several trees onto a condominium.",,1998,1
437,199811,10,1200,199811,10,1200,2150431,5669849,MICHIGAN,1998,Thunderstorm Wind,C,59,HILLSDALE,IWX,10-NOV-98 12:00:00,EST,10-NOV-98 12:00:00,0,0,0,0,60K,,LAW ENFORCEMENT,,,,,,,,,,,,,,COUNTYWIDE,,,COUNTYWIDE,41.88,-84.57,41.88,-84.57,,WIDESPREAD TREES AND POWER LINES WERE BLOWN DOWN.  AEP HAD 66 REPORTS OF POWER LINES DOWN ACROSS THE COUNTY.  IN JONESVILLE... DAMAGE WAS EXTENSIVE TO TREES...SIGNS AND POWER LINES.,1998,1
477,199809,26,605,199809,26,605,2149905,5667646,MICHIGAN,1998,Hail,C,101,MANISTEE,APX,26-SEP-98 06:05:00,EST,26-SEP-98 06:05:00,0,0,0,0,,,TRAINED SPOTTER,1.25,,,,,,,,,,,,,WELLSTON,,,WELLSTON,44.22,-85.95,44.22,-85.95,,,1998,9
478,199809,26,630,199809,26,630,2149905,5667647,MICHIGAN,1998,Hail,C,11,ARENAC,APX,26-SEP-98 06:30:00,EST,26-SEP-98 06:30:00,0,0,0,0,,,TRAINED SPOTTER,1.0,,,,,,,,,,,,,STERLING,,,STERLING,44.03,-84.02,44.03,-84.02,,,1998,9
511,199812,6,2300,199812,6,2300,2151175,5677404,MICHIGAN,1998,Thunderstorm Wind,C,49,GENESEE,DTX,06-DEC-98 23:00:00,EST,06-DEC-98 23:00:00,0,0,0,0,,,NWS EMPLOYEE(OFF DUTY),52.0,,,,,,,,,,,,,DAVISON,,,DAVISON,43.03,-83.52,43.03,-83.52,"The first several days of December were unseasonably warm in southeast Michigan.  The warm weather culminated on the 6th, when Detroit reached a high of 69 degrees - the warmest reading ever in Detroit in December.  However, a powerful cold front swung through the state late in the evening on the 6th.  A thin line of showers and thunderstorms accompanied the front, moving east at about 50 mph.  Many of the storms along the line produced wind damage.  The result was a December severe weather episode - a rather uncommon event for Michigan.  Most of the wind damage occurred immediately behind the line of convection, and the majority of the damage involved the downing of trees, large limbs, and power lines.The majority of the severe weather occurred near or south of Interstate 69.  The most notable exception to this was a swath of wind damage across southern Sanilac County, from Marlette to Lexington.  Barns and silos were destroyed near Marlette, and a home was deroofed.A more spotty damage path roughly followed I-69 from Davison to Port Huron.  A National Weather Service employee estimated 60 mph wind in Davison.  Limbs and power lines were downed further east, in Lapeer and Port Huron.  Damage was also spotty across Livingston, Oakland, and Macomb Counties.  In Oakland County, the National Weather Service office in White Lake measured a 63 mph gust.  In Farmington, a home was heavily damaged when it was struck by a large evergreen.  A tree fell onto a vehicle on Middlebelt Road in West Bloomfield Township, and the two occupants suffered minor injuries.  In Birmingham, the walls of a construction project were blown over, while in Troy, a billboard was shredded by severe winds.  The city of Utica in Macomb County was especially hard hit, with many trees and power lines downed.Damage was a little heavier across Washtenaw and Wayne Counties.  A barn was destroyed near Manchester.  A 64 mph gust was measured at the University of Michigan in Ann Arbor, while Detroit Metropolitan Airport had a 60 mph gust.  In between those two sites, heavy damage occurred in Ypsilanti and at nearby Willow Run Airport.  Three apartments suffered extensive roof damage near Ypsilanti, and a home was damaged by a falling tree.  At Willow Run Airport, many planes were tossed about, resulting in the destruction of 4 planes, and damage to another half-dozen or so.  In Livonia, a metal shed was thrown into a yard two homes down from where it started.  In addition, the walls of a drug store under construction were toppled.  Nativity scenes were thrown about in Plymouth and Romulus.  An historic elm tree lost large limbs in Lincoln Park, a nearby school suffered substantial roof damage, and a dry cleaners under construction was damaged.  In Trenton, a trampoline became airborne and flew into nearby tree limbs and power lines, downing them.Damage was isolated in the southernmost tier of counties.  A tree fell on a home in Devils Lake, and an uprooted tree came crashing down onto a garage in Monroe.",,1998,2
594,199812,31,700,199812,31,2359,2151764,5678073,MICHIGAN,1998,Lake-Effect Snow,Z,71,VAN BUREN,GRR,31-DEC-98 07:00:00,EST,31-DEC-98 23:59:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,"Lake effect snow showers moved onshore across portions of western Lower Michigan on the morning of Thursday, December 31st, 1998. Snow showers persist through midnight. As of late Thursday evening before midnight, snowfall totals averaged 3 to 5 inches across the listed counties. Several minor traffic accidents were attributed to hazardous road conditions during the late afternoon and evening hours. Specific snowfall reports included 6 inches in Bloomingdale (Van Buren County), 4 inches in Allegan and Grandville (Kent County), 3.5 inches in Holland, 3 inches in Grand Haven and Hastings, and 2.8 inches at the Kent County International Airport in Grand Rapids.",,1998,2
641,199809,27,108,199809,27,108,2149907,5666849,MICHIGAN,1998,Thunderstorm Wind,C,39,CRAWFORD,APX,27-SEP-98 01:08:00,EST,27-SEP-98 01:08:00,0,0,0,0,,,LAW ENFORCEMENT,52.0,,,,,,,,,,,,,FREDERIC,,,FREDERIC,44.78,-84.73,44.78,-84.73,,Numerous trees snapped off and/or uprooted. Some powerlines down.,1998,9
642,199809,27,110,199809,27,110,2149907,5666850,MICHIGAN,1998,Thunderstorm Wind,C,39,CRAWFORD,APX,27-SEP-98 01:10:00,EST,27-SEP-98 01:10:00,0,0,0,0,,,LAW ENFORCEMENT,52.0,,,,,,,,,,,5.0,SE,FREDERIC,5.0,SE,FREDERIC,44.73,-84.67,44.73,-84.67,,Trees snapped off and/or uprooted near CR-612 and Sherman Road.,1998,9
643,199809,27,130,199809,27,130,2149907,5666851,MICHIGAN,1998,Thunderstorm Wind,C,135,OSCODA,APX,27-SEP-98 01:30:00,EST,27-SEP-98 01:30:00,0,0,0,0,,,LAW ENFORCEMENT,52.0,,,,,,,,,,,,,MIO,,,MIO,44.65,-84.13,44.65,-84.13,,Trees snapped off and/or uprooted. Some powerlines also down.,1998,9
748,199812,21,1700,199812,22,2100,2151470,5674763,MICHIGAN,1998,Heavy Snow,Z,8,CHIPPEWA,APX,21-DEC-98 17:00:00,EST,22-DEC-98 21:00:00,0,0,0,0,,,TRAINED SPOTTER,,,,,,,,,,,,,,,,,,,,,,Locally heavy lake effect snows produced an average of 6 to 12 inches of accumulation across the snowbelt areas of northwest and northcentral lower Michigan. Across eastern upper Michigan accumulations of 12 to 18 inches were reported across northern portions of Chippewa county. Winds gusting to around 30 mph caused widespread blowing and drifting snows and produced near whiteout conditions at times.,,1998,2
814,199812,18,300,199812,19,1800,2151582,5674644,MICHIGAN,1998,Heavy Snow,Z,2,ONTONAGON,MQT,18-DEC-98 03:00:00,EST,19-DEC-98 18:00:00,0,0,0,0,,,TRAINED SPOTTER,,,,,,,,,,,,,,,,,,,,,,Arctic air flowing south  behind an Alberta Clipper set up a band of lake effect snow showers across parts of western Upper Michigan.  Snowfall totals included 11 inches at Rockland and at Ironwood.,,1998,2
1130,199809,26,715,199809,26,715,2149174,5664670,MICHIGAN,1998,Hail,C,63,HURON,DTX,26-SEP-98 07:15:00,EST,26-SEP-98 07:15:00,0,0,0,0,,,GENERAL PUBLIC,0.75,,,,,,,,,,,4.0,NE,CASEVILLE,4.0,NE,CASEVILLE,43.97,-83.22,43.97,-83.22,"A number of severe thunderstorms developed in the early morning hours in northern and central lower Michigan.  The southernmost severe storm produced golfball sized hail in Bentley.  This storm weakened as it moved east across Saginaw Bay, but was still potent enough to produce dime sized hail in Albert E Sleeper State Park.",,1998,9
1165,199812,21,1300,199812,22,1800,2151762,5678007,MICHIGAN,1998,Lake-Effect Snow,Z,64,ALLEGAN,GRR,21-DEC-98 13:00:00,EST,22-DEC-98 18:00:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,"The winter season's first widespread snowfall came in the form of lake effect snow showers which developed behind an arctic cold front which moved across western Lower Michigan during the afternoon and early evening hours of Monday, December 21st. Snow showers continued until the late afternoon hours of December 22nd. Snowfall totals ranged from 1 to 5 inches in the listed counties. The highest snow amounts were reported from the counties adjacent to Lake Michigan, with an average of 3 to 5 inches reported in Lake, Mason, Oceana, Muskegon, Ottawa, Allegan, and Van Buren Counties. As is typically the case in this area, the first snow of the season contributed to a dramatic increase in the reported number of traffic accidents. Most of the accidents were minor, however one fatal accident in Allegan County was blamed on hazardous road conditions. A 35-year old male was killed when he lost control of his sport utility vehicle on northbound I-196 near Saugatuck in Allegan County. The vehicle left the road and smashed into a tree.	The most snow reported from this event was 5.1 inches in Allegan. Other snowfall reports included 5.0 inches in Bloomingdale (Van Buren County), 4.2 inches in Grandville (Kent County), 3.5 inches in Holland, 3.0 inches at the Kent County International Airport in Grand Rapids, 2.5 inches in Hastings (Barry County), and 1.5 inches in Big Rapids (Mecosta County).",,1998,2
1197,199812,21,1700,199812,22,2100,2151470,5674760,MICHIGAN,1998,Heavy Snow,Z,21,ANTRIM,APX,21-DEC-98 17:00:00,EST,22-DEC-98 21:00:00,0,0,0,0,,,TRAINED SPOTTER,,,,,,,,,,,,,,,,,,,,,,Locally heavy lake effect snows produced an average of 6 to 12 inches of accumulation across the snowbelt areas of northwest and northcentral lower Michigan. Across eastern upper Michigan accumulations of 12 to 18 inches were reported across northern portions of Chippewa county. Winds gusting to around 30 mph caused widespread blowing and drifting snows and produced near whiteout conditions at times.,,1998,2
1198,199812,21,1700,199812,22,2100,2151470,5674761,MICHIGAN,1998,Heavy Snow,Z,25,BENZIE,APX,21-DEC-98 17:00:00,EST,22-DEC-98 21:00:00,0,0,0,0,,,TRAINED SPOTTER,,,,,,,,,,,,,,,,,,,,,,Locally heavy lake effect snows produced an average of 6 to 12 inches of accumulation across the snowbelt areas of northwest and northcentral lower Michigan. Across eastern upper Michigan accumulations of 12 to 18 inches were reported across northern portions of Chippewa county. Winds gusting to around 30 mph caused widespread blowing and drifting snows and produced near whiteout conditions at times.,,1998,2
1241,199812,21,1700,199812,22,2100,2151470,5674762,MICHIGAN,1998,Heavy Snow,Z,19,CHARLEVOIX,APX,21-DEC-98 17:00:00,EST,22-DEC-98 21:00:00,0,0,0,0,,,TRAINED SPOTTER,,,,,,,,,,,,,,,,,,,,,,Locally heavy lake effect snows produced an average of 6 to 12 inches of accumulation across the snowbelt areas of northwest and northcentral lower Michigan. Across eastern upper Michigan accumulations of 12 to 18 inches were reported across northern portions of Chippewa county. Winds gusting to around 30 mph caused widespread blowing and drifting snows and produced near whiteout conditions at times.,,1998,2
1345,199812,18,800,199812,18,2300,2151469,5674759,MICHIGAN,1998,Heavy Snow,Z,8,CHIPPEWA,APX,18-DEC-98 08:00:00,EST,18-DEC-98 23:00:00,0,0,0,0,,,TRAINED SPOTTER,,,,,,,,,,,,,,,,,,,,,,Locally heavy lake effect snow showers produced up to 10 inches of snow across northern portions of the county.,,1998,2
1484,199811,10,500,199811,11,1200,2150929,5677601,MICHIGAN,1998,High Wind,Z,33,MISSAUKEE,APX,10-NOV-98 05:00:00,EST,11-NOV-98 12:00:00,0,0,0,0,,,NEWSPAPER,70.0,,,,,,,,,,,,,,,,,,,,,"One of the strongest storms ever recorded in the Great Lakes crossed the region on the 10th and 11th. The storm originated over the Central Plains and lifted across western portions of Lake Superior. South to southeast winds increased steadily during the morning of the 10th and by late morning winds gusts of 40 to 50 mph were common over areas away from Lake Huron.  Along the Lake Huron shoreline...winds were gusting to 60 to 70 mph with a peak gust of 95 mph reported on Mackinac Island. The wind shifted to the southwest during the afternoon...with the strongest winds generally developing along the Lake Michigan shoreline. During the afternoon and evening of the 10th wind gusts of 70 to 80 mph were common along the Lake Michigan shoreline...with 50 to 60 mph gusts across the rest of the region. Similar winds persisted into the morning of the 11th and then began to diminish during the afternoon.    A large number of trees were uprooted or snapped off  with many branches also torn off. Many of the trees and branches fell on power lines resulting in widespread power outages regionwide. Many roads were also blocked by falling trees and several accidents were reported as cars collided with debris on the  roadways. Several homes and cars received damage from falling trees and branches. The strong winds generated 15 to 20 foot waves on Lake Michigan. Most ships took shelter with the approach of the storm and rode out the storm in protected waters.   In Frankfort...located on the Lake Michigan shoreline of Benzie county...80 to 90 mph wind gusts destroyed a hangar at the City-County airport and damaged 6 private planes. Damage to the hangar was estimated at around $500,000 dollars. In Lake City the roof was blown off a hardware store onto an adjoining bank. The strong winds on Mackinac Island toppled several trees onto a condominium.",,1998,1
1494,199811,10,500,199811,11,1200,2150929,5677584,MICHIGAN,1998,High Wind,Z,30,ALCONA,APX,10-NOV-98 05:00:00,EST,11-NOV-98 12:00:00,0,0,0,0,,,NEWSPAPER,50.0,,,,,,,,,,,,,,,,,,,,,"One of the strongest storms ever recorded in the Great Lakes crossed the region on the 10th and 11th. The storm originated over the Central Plains and lifted across western portions of Lake Superior. South to southeast winds increased steadily during the morning of the 10th and by late morning winds gusts of 40 to 50 mph were common over areas away from Lake Huron.  Along the Lake Huron shoreline...winds were gusting to 60 to 70 mph with a peak gust of 95 mph reported on Mackinac Island. The wind shifted to the southwest during the afternoon...with the strongest winds generally developing along the Lake Michigan shoreline. During the afternoon and evening of the 10th wind gusts of 70 to 80 mph were common along the Lake Michigan shoreline...with 50 to 60 mph gusts across the rest of the region. Similar winds persisted into the morning of the 11th and then began to diminish during the afternoon.    A large number of trees were uprooted or snapped off  with many branches also torn off. Many of the trees and branches fell on power lines resulting in widespread power outages regionwide. Many roads were also blocked by falling trees and several accidents were reported as cars collided with debris on the  roadways. Several homes and cars received damage from falling trees and branches. The strong winds generated 15 to 20 foot waves on Lake Michigan. Most ships took shelter with the approach of the storm and rode out the storm in protected waters.   In Frankfort...located on the Lake Michigan shoreline of Benzie county...80 to 90 mph wind gusts destroyed a hangar at the City-County airport and damaged 6 private planes. Damage to the hangar was estimated at around $500,000 dollars. In Lake City the roof was blown off a hardware store onto an adjoining bank. The strong winds on Mackinac Island toppled several trees onto a condominium.",,1998,1
1731,199811,10,940,199811,10,940,2150431,5669850,MICHIGAN,1998,Thunderstorm Wind,C,27,CASS,IWX,10-NOV-98 09:40:00,EST,10-NOV-98 09:40:00,0,0,0,0,50K,,EMERGENCY MANAGER,,,,,,,,,,,,,,COUNTYWIDE,,,COUNTYWIDE,41.93,-85.98,41.93,-85.98,,EXTENSIVE DAMAGE OCCURRED TO TREES...POWER LINES AND POLES ACROSS THE COUNTY.,1998,1
1736,199811,10,955,199811,10,955,2150431,5669851,MICHIGAN,1998,Thunderstorm Wind,C,149,ST. JOSEPH,IWX,10-NOV-98 09:55:00,EST,10-NOV-98 09:55:00,0,0,0,0,75K,,NEWSPAPER,,,,,,,,,,,,,,COUNTYWIDE,,,COUNTYWIDE,41.92,-85.53,41.92,-85.53,,NUMEROUS TREES AND POWER LINES WERE BLOWN DOWN ACROSS THE COUNTY.  THE TOWN OF STURGIS WAS ESPECIALLY HARD HIT WHERE TREES...LIMBS...FENCES AND TV ANTENNAS WERE BLOWN DOWN.  ONE HOME OWNERS CAR WAS COMPLETELY CRUSHED BY A VERY LARGE TREE.,1998,1
