,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,SOURCE,EPISODE_NARRATIVE,Year,Month
839,201001,1,1000,201001,2,2000,36617,212343,MICHIGAN,2010,Lake-Effect Snow,Z,71,VAN BUREN,GRR,01-JAN-10 10:00:00,EST-5,02-JAN-10 20:00:00,0,0,0,0,Trained Spotter,"Lake effect snow developed as arctic air swept over Lake Michigan on north northwest winds.  Heavy snow showers resulted in localized accumulations of 12 to 18 inches across western portions of Van Buren, Allegan, Mason, Oceana and northern Muskegon counties.  Little snow fell roughly 30 miles and further east of the lakeshore.",2010,1
973,201001,1,700,201001,2,1900,36617,212337,MICHIGAN,2010,Lake-Effect Snow,Z,37,MASON,GRR,01-JAN-10 07:00:00,EST-5,02-JAN-10 19:00:00,0,0,0,0,Trained Spotter,"Lake effect snow developed as arctic air swept over Lake Michigan on north northwest winds.  Heavy snow showers resulted in localized accumulations of 12 to 18 inches across western portions of Van Buren, Allegan, Mason, Oceana and northern Muskegon counties.  Little snow fell roughly 30 miles and further east of the lakeshore.",2010,1
974,201001,1,100,201001,2,1900,36617,212338,MICHIGAN,2010,Lake-Effect Snow,Z,43,OCEANA,GRR,01-JAN-10 01:00:00,EST-5,02-JAN-10 19:00:00,0,0,0,0,Trained Spotter,"Lake effect snow developed as arctic air swept over Lake Michigan on north northwest winds.  Heavy snow showers resulted in localized accumulations of 12 to 18 inches across western portions of Van Buren, Allegan, Mason, Oceana and northern Muskegon counties.  Little snow fell roughly 30 miles and further east of the lakeshore.",2010,1
975,201001,1,1000,201001,2,1900,36617,212339,MICHIGAN,2010,Lake-Effect Snow,Z,50,MUSKEGON,GRR,01-JAN-10 10:00:00,EST-5,02-JAN-10 19:00:00,0,0,0,0,Trained Spotter,"Lake effect snow developed as arctic air swept over Lake Michigan on north northwest winds.  Heavy snow showers resulted in localized accumulations of 12 to 18 inches across western portions of Van Buren, Allegan, Mason, Oceana and northern Muskegon counties.  Little snow fell roughly 30 miles and further east of the lakeshore.",2010,1
1279,201002,21,2100,201002,22,1000,36095,209175,MICHIGAN,2010,Winter Storm,Z,80,BRANCH,IWX,21-FEB-10 21:00:00,EST-5,22-FEB-10 10:00:00,0,0,0,0,Broadcast Media,"A strengthening area of low pressure tracked through central Indiana and northern Ohio, bringing a period of wet heavy snow to much of southern Lower Michigan late on February 21st into early February 22nd.  Snowfall amounts of 5-8 were common across the region.",2010,2
1280,201002,21,2100,201002,22,1000,36095,209176,MICHIGAN,2010,Winter Storm,Z,81,HILLSDALE,IWX,21-FEB-10 21:00:00,EST-5,22-FEB-10 10:00:00,0,0,0,0,Broadcast Media,"A strengthening area of low pressure tracked through central Indiana and northern Ohio, bringing a period of wet heavy snow to much of southern Lower Michigan late on February 21st into early February 22nd.  Snowfall amounts of 5-8 were common across the region.",2010,2
1339,201002,21,2100,201002,22,900,36095,209174,MICHIGAN,2010,Winter Storm,Z,79,ST. JOSEPH,IWX,21-FEB-10 21:00:00,EST-5,22-FEB-10 09:00:00,0,0,0,0,COOP Observer,"A strengthening area of low pressure tracked through central Indiana and northern Ohio, bringing a period of wet heavy snow to much of southern Lower Michigan late on February 21st into early February 22nd.  Snowfall amounts of 5-8 were common across the region.",2010,2
1434,201001,1,100,201001,1,1300,36617,212340,MICHIGAN,2010,Lake-Effect Snow,Z,56,OTTAWA,GRR,01-JAN-10 01:00:00,EST-5,01-JAN-10 13:00:00,0,0,0,0,Trained Spotter,"Lake effect snow developed as arctic air swept over Lake Michigan on north northwest winds.  Heavy snow showers resulted in localized accumulations of 12 to 18 inches across western portions of Van Buren, Allegan, Mason, Oceana and northern Muskegon counties.  Little snow fell roughly 30 miles and further east of the lakeshore.",2010,1
1435,201001,1,100,201001,2,1700,36617,212342,MICHIGAN,2010,Lake-Effect Snow,Z,64,ALLEGAN,GRR,01-JAN-10 01:00:00,EST-5,02-JAN-10 17:00:00,0,0,0,0,Trained Spotter,"Lake effect snow developed as arctic air swept over Lake Michigan on north northwest winds.  Heavy snow showers resulted in localized accumulations of 12 to 18 inches across western portions of Van Buren, Allegan, Mason, Oceana and northern Muskegon counties.  Little snow fell roughly 30 miles and further east of the lakeshore.",2010,1
1900,201012,12,1000,201012,14,800,45642,264930,MICHIGAN,2010,Lake-Effect Snow,Z,77,BERRIEN,IWX,12-DEC-10 10:00:00,EST-5,14-DEC-10 08:00:00,0,0,0,0,CoCoRaHS,"A long duration, intense, lake effect single band set up over southwest Berrien Coutny in southwest Lower Michigan late on December 12th through the morning hours of December 14th. Total snowfall accumulations of 10-20 inches were reported, with blizzard conditions at times given the associated gusty winds and low visibilities.",2010,2
2164,201004,30,2155,201004,30,2205,39015,226354,MICHIGAN,2010,Thunderstorm Wind,C,55,GRAND TRAVERSE,APX,30-APR-10 21:55:00,EST-5,30-APR-10 22:05:00,0,0,0,0,Amateur Radio,A bowing line of thunderstorms produced a short path of spotty wind damage.,2010,4
2175,201004,8,100,201004,8,2200,38456,223348,MICHIGAN,2010,Winter Weather,Z,6,ALGER,MQT,08-APR-10 01:00:00,EST-5,08-APR-10 22:00:00,0,0,0,0,COOP Observer,A low pressure system moving from the Plains into Lower Michigan produced moderate to heavy snow over portions of central Upper Michigan from late evening on the 7th through the 8th.,2010,4
2515,201002,9,400,201002,10,600,35621,206069,MICHIGAN,2010,Winter Storm,Z,80,BRANCH,IWX,09-FEB-10 04:00:00,EST-5,10-FEB-10 06:00:00,0,0,0,0,Trained Spotter,Light to moderate snow fell across the region February 9th into early February 10th as an intensifying area of low pressure tracked northeastward from the Tennessee Valley into northern Ohio. Snowfall totals generally ranged between 6 and 10 inches.,2010,2
2516,201002,9,400,201002,10,600,35621,206070,MICHIGAN,2010,Winter Storm,Z,81,HILLSDALE,IWX,09-FEB-10 04:00:00,EST-5,10-FEB-10 06:00:00,0,0,0,0,Trained Spotter,Light to moderate snow fell across the region February 9th into early February 10th as an intensifying area of low pressure tracked northeastward from the Tennessee Valley into northern Ohio. Snowfall totals generally ranged between 6 and 10 inches.,2010,2
2563,201004,8,100,201004,9,0,38456,223347,MICHIGAN,2010,Winter Storm,Z,5,MARQUETTE,MQT,08-APR-10 01:00:00,EST-5,09-APR-10 00:00:00,0,0,0,0,NWS Employee,A low pressure system moving from the Plains into Lower Michigan produced moderate to heavy snow over portions of central Upper Michigan from late evening on the 7th through the 8th.,2010,4
2646,201004,7,2100,201004,8,2000,38456,223349,MICHIGAN,2010,Winter Weather,Z,13,DELTA,MQT,07-APR-10 21:00:00,EST-5,08-APR-10 20:00:00,0,0,0,0,COOP Observer,A low pressure system moving from the Plains into Lower Michigan produced moderate to heavy snow over portions of central Upper Michigan from late evening on the 7th through the 8th.,2010,4
2647,201004,7,2200,201004,8,1100,38456,225137,MICHIGAN,2010,Winter Weather,Z,12,MENOMINEE,MQT,07-APR-10 22:00:00,CST-6,08-APR-10 11:00:00,0,0,0,0,COOP Observer,A low pressure system moving from the Plains into Lower Michigan produced moderate to heavy snow over portions of central Upper Michigan from late evening on the 7th through the 8th.,2010,4
2648,201004,7,2230,201004,8,1000,38456,225138,MICHIGAN,2010,Winter Weather,Z,11,DICKINSON,MQT,07-APR-10 22:30:00,CST-6,08-APR-10 10:00:00,0,0,0,0,COOP Observer,A low pressure system moving from the Plains into Lower Michigan produced moderate to heavy snow over portions of central Upper Michigan from late evening on the 7th through the 8th.,2010,4
2649,201004,7,2300,201004,8,800,38456,225139,MICHIGAN,2010,Winter Weather,Z,14,SOUTHERN SCHOOLCRAFT,MQT,07-APR-10 23:00:00,EST-5,08-APR-10 08:00:00,0,0,0,0,COOP Observer,A low pressure system moving from the Plains into Lower Michigan produced moderate to heavy snow over portions of central Upper Michigan from late evening on the 7th through the 8th.,2010,4
2682,201004,6,28,201004,6,28,38398,222889,MICHIGAN,2010,Lightning,C,125,OAKLAND,DTX,06-APR-10 00:28:00,EST-5,06-APR-10 00:28:00,0,0,0,0,Newspaper,Lightning struck a Highland Township house.,2010,4
2787,201001,1,0,201001,2,1000,35827,207379,MICHIGAN,2010,Lake-Effect Snow,Z,27,KALKASKA,APX,01-JAN-10 00:00:00,EST-5,02-JAN-10 10:00:00,0,0,0,0,COOP Observer,"Very cold north winds resulted in an extended period of locally heavy lake effect snow in Northwest Lower Michigan.  The first dominant band of snow produced 6 to 7 inches of accumulation near and south of Kalkaska by morning on New Years Day.  A stronger band reformed along the Lake Michigan coast during the day, dumping 10 inches of snow on part of the city of Manistee.  By evening of the 1st,  bands brought 2 to 3 inch per hour accumulations northwest of Traverse City, and near Williamsburg.  Finally, on the night of the 2nd, Beulah and Lake Ann got into the act, with localized 6 to 9 inch accumulations.",2010,1
2788,201001,1,0,201001,3,300,35827,207380,MICHIGAN,2010,Lake-Effect Snow,Z,20,LEELANAU,APX,01-JAN-10 00:00:00,EST-5,03-JAN-10 03:00:00,0,0,0,0,Broadcast Media,"Very cold north winds resulted in an extended period of locally heavy lake effect snow in Northwest Lower Michigan.  The first dominant band of snow produced 6 to 7 inches of accumulation near and south of Kalkaska by morning on New Years Day.  A stronger band reformed along the Lake Michigan coast during the day, dumping 10 inches of snow on part of the city of Manistee.  By evening of the 1st,  bands brought 2 to 3 inch per hour accumulations northwest of Traverse City, and near Williamsburg.  Finally, on the night of the 2nd, Beulah and Lake Ann got into the act, with localized 6 to 9 inch accumulations.",2010,1
2789,201001,1,0,201001,3,300,35827,207381,MICHIGAN,2010,Lake-Effect Snow,Z,26,GRAND TRAVERSE,APX,01-JAN-10 00:00:00,EST-5,03-JAN-10 03:00:00,0,0,0,0,Trained Spotter,"Very cold north winds resulted in an extended period of locally heavy lake effect snow in Northwest Lower Michigan.  The first dominant band of snow produced 6 to 7 inches of accumulation near and south of Kalkaska by morning on New Years Day.  A stronger band reformed along the Lake Michigan coast during the day, dumping 10 inches of snow on part of the city of Manistee.  By evening of the 1st,  bands brought 2 to 3 inch per hour accumulations northwest of Traverse City, and near Williamsburg.  Finally, on the night of the 2nd, Beulah and Lake Ann got into the act, with localized 6 to 9 inch accumulations.",2010,1
2865,201001,1,0,201001,3,300,35827,207382,MICHIGAN,2010,Lake-Effect Snow,Z,25,BENZIE,APX,01-JAN-10 00:00:00,EST-5,03-JAN-10 03:00:00,0,0,0,0,Trained Spotter,"Very cold north winds resulted in an extended period of locally heavy lake effect snow in Northwest Lower Michigan.  The first dominant band of snow produced 6 to 7 inches of accumulation near and south of Kalkaska by morning on New Years Day.  A stronger band reformed along the Lake Michigan coast during the day, dumping 10 inches of snow on part of the city of Manistee.  By evening of the 1st,  bands brought 2 to 3 inch per hour accumulations northwest of Traverse City, and near Williamsburg.  Finally, on the night of the 2nd, Beulah and Lake Ann got into the act, with localized 6 to 9 inch accumulations.",2010,1
2924,201001,7,1800,201001,8,1100,35382,210220,MICHIGAN,2010,Winter Storm,Z,60,SHIAWASSEE,DTX,07-JAN-10 18:00:00,EST-5,08-JAN-10 11:00:00,0,0,0,0,Trained Spotter,"A low pressure system tracked through the Northern Ohio Valley/Southern Great Lakes region, producing a general two to six inch snowfall across most of southeast Michigan. The exception was across Shiawassee county, where amounts reached 7 inches.",2010,1
3068,201001,3,700,201001,3,1500,35839,207407,MICHIGAN,2010,Lake-Effect Snow,Z,26,GRAND TRAVERSE,APX,03-JAN-10 07:00:00,EST-5,03-JAN-10 15:00:00,0,0,0,0,Trained Spotter,"After a brief respite, an intense lake effect snow band developed during the morning of the 3rd in eastern Grand Traverse County.  Williamsburg picked up almost a foot of new snow by early afternoon.",2010,1
3093,201001,1,0,201001,3,300,35827,207383,MICHIGAN,2010,Lake-Effect Snow,Z,31,MANISTEE,APX,01-JAN-10 00:00:00,EST-5,03-JAN-10 03:00:00,0,0,0,0,Public,"Very cold north winds resulted in an extended period of locally heavy lake effect snow in Northwest Lower Michigan.  The first dominant band of snow produced 6 to 7 inches of accumulation near and south of Kalkaska by morning on New Years Day.  A stronger band reformed along the Lake Michigan coast during the day, dumping 10 inches of snow on part of the city of Manistee.  By evening of the 1st,  bands brought 2 to 3 inch per hour accumulations northwest of Traverse City, and near Williamsburg.  Finally, on the night of the 2nd, Beulah and Lake Ann got into the act, with localized 6 to 9 inch accumulations.",2010,1
3094,201001,27,2000,201001,28,2300,36513,211623,MICHIGAN,2010,Lake-Effect Snow,Z,8,CHIPPEWA,APX,27-JAN-10 20:00:00,EST-5,28-JAN-10 23:00:00,0,0,0,0,CoCoRaHS,"Very cold westerly winds produced isolated heavy accumulations of lake effect snow.  East Jordan, Boyne Falls, and Vanderbilt all picked up 5 to 8 inches of snow, mainly on the day and night of the 27th.  Parts of Chippewa County got into it that night, with 5 to 6 inches near Paradise.  Blowing and drifting snow persisted into the day on the 28th.",2010,1
3095,201001,27,1200,201001,28,1700,36513,211624,MICHIGAN,2010,Lake-Effect Snow,Z,19,CHARLEVOIX,APX,27-JAN-10 12:00:00,EST-5,28-JAN-10 17:00:00,0,0,0,0,NWS Employee,"Very cold westerly winds produced isolated heavy accumulations of lake effect snow.  East Jordan, Boyne Falls, and Vanderbilt all picked up 5 to 8 inches of snow, mainly on the day and night of the 27th.  Parts of Chippewa County got into it that night, with 5 to 6 inches near Paradise.  Blowing and drifting snow persisted into the day on the 28th.",2010,1
3096,201001,27,1200,201001,28,1700,36513,211625,MICHIGAN,2010,Lake-Effect Snow,Z,22,OTSEGO,APX,27-JAN-10 12:00:00,EST-5,28-JAN-10 17:00:00,0,0,0,0,Public,"Very cold westerly winds produced isolated heavy accumulations of lake effect snow.  East Jordan, Boyne Falls, and Vanderbilt all picked up 5 to 8 inches of snow, mainly on the day and night of the 27th.  Parts of Chippewa County got into it that night, with 5 to 6 inches near Paradise.  Blowing and drifting snow persisted into the day on the 28th.",2010,1
3192,201006,18,1825,201006,18,1825,40527,235741,MICHIGAN,2010,Thunderstorm Wind,C,77,KALAMAZOO,GRR,18-JUN-10 18:25:00,EST-5,18-JUN-10 18:25:00,0,0,0,0,Trained Spotter,"A line of strong to severe storms moved through the southern sections of  Southwest Lower Michigan during the evening hours of June 18, resulting in numerous reports of isolated downed trees.  Most of those reports were south of Interstate 96 and west of Interstate 69.   There was an isolated report of hail over an inch in diameter near Concord in Jackson County.  Some cars in the area had some pitting from the hail. The storms were fast moving and were accompanied by frequent cloud to ground lightning.  There were widespread reports of power outages in the area.",2010,6
3410,201012,1,2000,201012,3,200,46702,271093,MICHIGAN,2010,Lake-Effect Snow,Z,8,CHIPPEWA,APX,01-DEC-10 20:00:00,EST-5,03-DEC-10 02:00:00,0,0,0,0,Official NWS Observations,"Cold air surged into Northern Michigan on west-northwest winds, thanks to low pressure near James Bay.  Locally heavy lake effect developed into Eastern Upper and Northwest Lower Michigan, with most of the snow falling on the morning of the 2nd.  Sault Ste Marie had 8.5 inches of snow by daybreak.  Kalkaska, Darragh, Elmira, Gaylord, and Wolverine were among other communities that ended up in the 6 to 8 inch range.",2010,2
3701,201012,1,1900,201012,2,1900,46590,270251,MICHIGAN,2010,Lake-Effect Snow,Z,6,ALGER,MQT,01-DEC-10 19:00:00,EST-5,02-DEC-10 19:00:00,0,0,0,0,Public,A cold northwest flow across Lake Superior generated lake effect snow showers over portions of north central Upper Michigan on the 1st and 2nd.,2010,2
3702,201012,2,1000,201012,2,1900,46590,270253,MICHIGAN,2010,Winter Weather,Z,14,SOUTHERN SCHOOLCRAFT,MQT,02-DEC-10 10:00:00,EST-5,02-DEC-10 19:00:00,0,0,0,0,Trained Spotter,A cold northwest flow across Lake Superior generated lake effect snow showers over portions of north central Upper Michigan on the 1st and 2nd.,2010,2
3776,201012,2,730,201012,2,1930,46590,270259,MICHIGAN,2010,Winter Weather,Z,7,LUCE,MQT,02-DEC-10 07:30:00,EST-5,02-DEC-10 19:30:00,0,0,0,0,Public,A cold northwest flow across Lake Superior generated lake effect snow showers over portions of north central Upper Michigan on the 1st and 2nd.,2010,2
3777,201012,11,600,201012,13,600,46941,273192,MICHIGAN,2010,Winter Storm,Z,9,GOGEBIC,MQT,11-DEC-10 06:00:00,CST-6,13-DEC-10 06:00:00,0,0,0,0,Trained Spotter,A storm system tracking from the Central Plains into the Great Lakes dumped heavy snow over portions of west and central Upper Michigan from the 11th into the 13th.,2010,2
3778,201012,11,700,201012,12,1200,46941,273734,MICHIGAN,2010,Winter Storm,Z,11,DICKINSON,MQT,11-DEC-10 07:00:00,CST-6,12-DEC-10 12:00:00,0,0,0,0,Broadcast Media,A storm system tracking from the Central Plains into the Great Lakes dumped heavy snow over portions of west and central Upper Michigan from the 11th into the 13th.,2010,2
3779,201012,11,700,201012,12,1200,46941,273735,MICHIGAN,2010,Winter Storm,Z,12,MENOMINEE,MQT,11-DEC-10 07:00:00,CST-6,12-DEC-10 12:00:00,0,0,0,0,Trained Spotter,A storm system tracking from the Central Plains into the Great Lakes dumped heavy snow over portions of west and central Upper Michigan from the 11th into the 13th.,2010,2
3780,201012,11,1400,201012,12,1700,46941,273737,MICHIGAN,2010,Winter Storm,Z,14,SOUTHERN SCHOOLCRAFT,MQT,11-DEC-10 14:00:00,EST-5,12-DEC-10 17:00:00,0,0,0,0,Public,A storm system tracking from the Central Plains into the Great Lakes dumped heavy snow over portions of west and central Upper Michigan from the 11th into the 13th.,2010,2
4287,201006,18,1825,201006,18,1825,40527,235739,MICHIGAN,2010,Thunderstorm Wind,C,5,ALLEGAN,GRR,18-JUN-10 18:25:00,EST-5,18-JUN-10 18:25:00,0,0,0,0,Law Enforcement,"A line of strong to severe storms moved through the southern sections of  Southwest Lower Michigan during the evening hours of June 18, resulting in numerous reports of isolated downed trees.  Most of those reports were south of Interstate 96 and west of Interstate 69.   There was an isolated report of hail over an inch in diameter near Concord in Jackson County.  Some cars in the area had some pitting from the hail. The storms were fast moving and were accompanied by frequent cloud to ground lightning.  There were widespread reports of power outages in the area.",2010,6
4380,201012,2,0,201012,3,0,46702,271095,MICHIGAN,2010,Lake-Effect Snow,Z,17,CHEBOYGAN,APX,02-DEC-10 00:00:00,EST-5,03-DEC-10 00:00:00,0,0,0,0,Broadcast Media,"Cold air surged into Northern Michigan on west-northwest winds, thanks to low pressure near James Bay.  Locally heavy lake effect developed into Eastern Upper and Northwest Lower Michigan, with most of the snow falling on the morning of the 2nd.  Sault Ste Marie had 8.5 inches of snow by daybreak.  Kalkaska, Darragh, Elmira, Gaylord, and Wolverine were among other communities that ended up in the 6 to 8 inch range.",2010,2
4381,201012,2,0,201012,3,0,46702,271096,MICHIGAN,2010,Lake-Effect Snow,Z,21,ANTRIM,APX,02-DEC-10 00:00:00,EST-5,03-DEC-10 00:00:00,0,0,0,0,Broadcast Media,"Cold air surged into Northern Michigan on west-northwest winds, thanks to low pressure near James Bay.  Locally heavy lake effect developed into Eastern Upper and Northwest Lower Michigan, with most of the snow falling on the morning of the 2nd.  Sault Ste Marie had 8.5 inches of snow by daybreak.  Kalkaska, Darragh, Elmira, Gaylord, and Wolverine were among other communities that ended up in the 6 to 8 inch range.",2010,2
4382,201012,2,0,201012,3,0,46702,271097,MICHIGAN,2010,Lake-Effect Snow,Z,22,OTSEGO,APX,02-DEC-10 00:00:00,EST-5,03-DEC-10 00:00:00,0,0,0,0,NWS Employee,"Cold air surged into Northern Michigan on west-northwest winds, thanks to low pressure near James Bay.  Locally heavy lake effect developed into Eastern Upper and Northwest Lower Michigan, with most of the snow falling on the morning of the 2nd.  Sault Ste Marie had 8.5 inches of snow by daybreak.  Kalkaska, Darragh, Elmira, Gaylord, and Wolverine were among other communities that ended up in the 6 to 8 inch range.",2010,2
4383,201012,2,0,201012,3,0,46702,271098,MICHIGAN,2010,Lake-Effect Snow,Z,27,KALKASKA,APX,02-DEC-10 00:00:00,EST-5,03-DEC-10 00:00:00,0,0,0,0,Trained Spotter,"Cold air surged into Northern Michigan on west-northwest winds, thanks to low pressure near James Bay.  Locally heavy lake effect developed into Eastern Upper and Northwest Lower Michigan, with most of the snow falling on the morning of the 2nd.  Sault Ste Marie had 8.5 inches of snow by daybreak.  Kalkaska, Darragh, Elmira, Gaylord, and Wolverine were among other communities that ended up in the 6 to 8 inch range.",2010,2
4384,201012,5,1500,201012,6,900,47047,273751,MICHIGAN,2010,Lake-Effect Snow,Z,8,CHIPPEWA,APX,05-DEC-10 15:00:00,EST-5,06-DEC-10 09:00:00,0,0,0,0,Broadcast Media,"An extended period of cold north-northwest winds brought a lengthy period of lake effect snow to parts of Eastern Upper and Northwest Lower Michigan.  Localized 6 to 12 inch amounts in 12 hour periods were common from the daylight hours of the 5th, to the morning of the 8th.  Some spots in Northwest Lower picked up 2 feet of snow during the period, while north of Hessel in Chippewa County, 20 inches fell in 24 hours from the 5th into the 6th.",2010,2
4408,201012,7,1800,201012,8,800,47047,273758,MICHIGAN,2010,Lake-Effect Snow,Z,22,OTSEGO,APX,07-DEC-10 18:00:00,EST-5,08-DEC-10 08:00:00,0,0,0,0,NWS Employee,"An extended period of cold north-northwest winds brought a lengthy period of lake effect snow to parts of Eastern Upper and Northwest Lower Michigan.  Localized 6 to 12 inch amounts in 12 hour periods were common from the daylight hours of the 5th, to the morning of the 8th.  Some spots in Northwest Lower picked up 2 feet of snow during the period, while north of Hessel in Chippewa County, 20 inches fell in 24 hours from the 5th into the 6th.",2010,2
4409,201012,7,1800,201012,8,1200,47047,273759,MICHIGAN,2010,Lake-Effect Snow,Z,21,ANTRIM,APX,07-DEC-10 18:00:00,EST-5,08-DEC-10 12:00:00,0,0,0,0,NWS Employee,"An extended period of cold north-northwest winds brought a lengthy period of lake effect snow to parts of Eastern Upper and Northwest Lower Michigan.  Localized 6 to 12 inch amounts in 12 hour periods were common from the daylight hours of the 5th, to the morning of the 8th.  Some spots in Northwest Lower picked up 2 feet of snow during the period, while north of Hessel in Chippewa County, 20 inches fell in 24 hours from the 5th into the 6th.",2010,2
5083,201006,9,1521,201006,9,1521,41577,242255,MICHIGAN,2010,Hail,C,47,EMMET,APX,09-JUN-10 15:21:00,EST-5,09-JUN-10 15:21:00,0,0,0,0,Trained Spotter,"A strong upper disturbance crossing the northern Great Lakes region, contributed to strong thunderstorm development in Northeast Wisconsin and over northern Lake Michigan.  These storms moved into far Northern Lower Michigan, producing wind damage and large hail.",2010,6
5084,201006,9,1530,201006,9,1530,41577,242259,MICHIGAN,2010,Hail,C,31,CHEBOYGAN,APX,09-JUN-10 15:30:00,EST-5,09-JUN-10 15:30:00,0,0,0,0,Public,"A strong upper disturbance crossing the northern Great Lakes region, contributed to strong thunderstorm development in Northeast Wisconsin and over northern Lake Michigan.  These storms moved into far Northern Lower Michigan, producing wind damage and large hail.",2010,6
5085,201006,9,1520,201006,9,1520,41577,242262,MICHIGAN,2010,Thunderstorm Wind,C,47,EMMET,APX,09-JUN-10 15:20:00,EST-5,09-JUN-10 15:20:00,0,0,0,0,Law Enforcement,"A strong upper disturbance crossing the northern Great Lakes region, contributed to strong thunderstorm development in Northeast Wisconsin and over northern Lake Michigan.  These storms moved into far Northern Lower Michigan, producing wind damage and large hail.",2010,6
5088,201006,23,2200,201006,23,2205,42200,246341,MICHIGAN,2010,Thunderstorm Wind,C,19,BENZIE,APX,23-JUN-10 22:00:00,EST-5,23-JUN-10 22:05:00,0,0,0,0,Law Enforcement,A cluster of strong to severe thunderstorms moved off of Lake Michigan into Northwest Lower Michigan.,2010,6
