,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,SOURCE,EPISODE_NARRATIVE,Year,Month
960,200706,7,1655,200706,7,1657,6590,38365,MICHIGAN,2007,Hail,C,109,MENOMINEE,MQT,07-JUN-07 16:55:00,CST-6,07-JUN-07 16:57:00,0,0,0,0,Trained Spotter,Severe Thunderstorms produced large hail and damaging winds over west and south central Upper Michigan on the afternoon and evening of the 7th.  A tornado also formed over Menominee County and uprooted numerous trees west of the town of Banat.,2007,6
961,200706,7,1729,200706,7,1729,6590,38369,MICHIGAN,2007,Thunderstorm Wind,C,109,MENOMINEE,MQT,07-JUN-07 17:29:00,CST-6,07-JUN-07 17:29:00,0,0,0,0,Amateur Radio,Severe Thunderstorms produced large hail and damaging winds over west and south central Upper Michigan on the afternoon and evening of the 7th.  A tornado also formed over Menominee County and uprooted numerous trees west of the town of Banat.,2007,6
962,200706,7,1750,200706,7,1750,6590,38374,MICHIGAN,2007,Thunderstorm Wind,C,53,GOGEBIC,MQT,07-JUN-07 17:50:00,CST-6,07-JUN-07 17:50:00,0,0,0,0,Law Enforcement,Severe Thunderstorms produced large hail and damaging winds over west and south central Upper Michigan on the afternoon and evening of the 7th.  A tornado also formed over Menominee County and uprooted numerous trees west of the town of Banat.,2007,6
1051,200706,7,1756,200706,7,1756,6590,38377,MICHIGAN,2007,Thunderstorm Wind,C,53,GOGEBIC,MQT,07-JUN-07 17:56:00,CST-6,07-JUN-07 17:56:00,0,0,0,0,Trained Spotter,Severe Thunderstorms produced large hail and damaging winds over west and south central Upper Michigan on the afternoon and evening of the 7th.  A tornado also formed over Menominee County and uprooted numerous trees west of the town of Banat.,2007,6
1052,200706,7,1935,200706,7,1936,6590,38423,MICHIGAN,2007,Hail,C,41,DELTA,MQT,07-JUN-07 19:35:00,EST-5,07-JUN-07 19:36:00,0,0,0,0,Trained Spotter,Severe Thunderstorms produced large hail and damaging winds over west and south central Upper Michigan on the afternoon and evening of the 7th.  A tornado also formed over Menominee County and uprooted numerous trees west of the town of Banat.,2007,6
1053,200706,7,1947,200706,7,1947,6590,38424,MICHIGAN,2007,Thunderstorm Wind,C,61,HOUGHTON,MQT,07-JUN-07 19:47:00,EST-5,07-JUN-07 19:47:00,0,0,0,0,Trained Spotter,Severe Thunderstorms produced large hail and damaging winds over west and south central Upper Michigan on the afternoon and evening of the 7th.  A tornado also formed over Menominee County and uprooted numerous trees west of the town of Banat.,2007,6
1105,200707,8,403,200707,8,403,8688,49735,MICHIGAN,2007,Hail,C,13,BARAGA,MQT,08-JUL-07 04:03:00,EST-5,08-JUL-07 04:03:00,0,0,0,0,Trained Spotter,Severe thunderstorms pounded west and central Upper Michigan with large hail and damaging wind on the morning of the 8th.,2007,7
1403,200707,8,415,200707,8,417,8688,49736,MICHIGAN,2007,Hail,C,61,HOUGHTON,MQT,08-JUL-07 04:15:00,EST-5,08-JUL-07 04:17:00,0,0,0,0,Trained Spotter,Severe thunderstorms pounded west and central Upper Michigan with large hail and damaging wind on the morning of the 8th.,2007,7
1404,200707,8,419,200707,8,421,8688,49737,MICHIGAN,2007,Thunderstorm Wind,C,13,BARAGA,MQT,08-JUL-07 04:19:00,EST-5,08-JUL-07 04:21:00,0,0,0,0,Public,Severe thunderstorms pounded west and central Upper Michigan with large hail and damaging wind on the morning of the 8th.,2007,7
1497,200707,8,440,200707,8,440,8688,49738,MICHIGAN,2007,Hail,C,61,HOUGHTON,MQT,08-JUL-07 04:40:00,EST-5,08-JUL-07 04:40:00,0,0,0,0,Trained Spotter,Severe thunderstorms pounded west and central Upper Michigan with large hail and damaging wind on the morning of the 8th.,2007,7
1498,200707,8,445,200707,8,445,8688,49813,MICHIGAN,2007,Hail,C,103,MARQUETTE,MQT,08-JUL-07 04:45:00,EST-5,08-JUL-07 04:45:00,0,0,0,0,Trained Spotter,Severe thunderstorms pounded west and central Upper Michigan with large hail and damaging wind on the morning of the 8th.,2007,7
1499,200707,8,453,200707,8,456,8688,49814,MICHIGAN,2007,Thunderstorm Wind,C,83,KEWEENAW,MQT,08-JUL-07 04:53:00,EST-5,08-JUL-07 04:56:00,0,0,0,0,Public,Severe thunderstorms pounded west and central Upper Michigan with large hail and damaging wind on the morning of the 8th.,2007,7
1500,200707,8,550,200707,8,550,8688,49815,MICHIGAN,2007,Hail,C,41,DELTA,MQT,08-JUL-07 05:50:00,EST-5,08-JUL-07 05:50:00,0,0,0,0,Trained Spotter,Severe thunderstorms pounded west and central Upper Michigan with large hail and damaging wind on the morning of the 8th.,2007,7
1501,200707,8,555,200707,8,555,8688,49816,MICHIGAN,2007,Hail,C,103,MARQUETTE,MQT,08-JUL-07 05:55:00,EST-5,08-JUL-07 05:55:00,0,0,0,0,NWS Employee,Severe thunderstorms pounded west and central Upper Michigan with large hail and damaging wind on the morning of the 8th.,2007,7
1502,200707,8,610,200707,8,610,8688,49817,MICHIGAN,2007,Hail,C,103,MARQUETTE,MQT,08-JUL-07 06:10:00,EST-5,08-JUL-07 06:10:00,0,0,0,0,NWS Employee,Severe thunderstorms pounded west and central Upper Michigan with large hail and damaging wind on the morning of the 8th.,2007,7
1503,200707,8,612,200707,8,614,8688,49818,MICHIGAN,2007,Hail,C,103,MARQUETTE,MQT,08-JUL-07 06:12:00,EST-5,08-JUL-07 06:14:00,0,0,0,0,NWS Employee,Severe thunderstorms pounded west and central Upper Michigan with large hail and damaging wind on the morning of the 8th.,2007,7
1504,200707,8,615,200707,8,617,8688,49819,MICHIGAN,2007,Hail,C,103,MARQUETTE,MQT,08-JUL-07 06:15:00,EST-5,08-JUL-07 06:17:00,0,0,0,0,NWS Employee,Severe thunderstorms pounded west and central Upper Michigan with large hail and damaging wind on the morning of the 8th.,2007,7
1505,200707,8,617,200707,8,619,8688,49820,MICHIGAN,2007,Hail,C,103,MARQUETTE,MQT,08-JUL-07 06:17:00,EST-5,08-JUL-07 06:19:00,0,0,0,0,COOP Observer,Severe thunderstorms pounded west and central Upper Michigan with large hail and damaging wind on the morning of the 8th.,2007,7
1506,200707,8,623,200707,8,623,8688,49821,MICHIGAN,2007,Hail,C,3,ALGER,MQT,08-JUL-07 06:23:00,EST-5,08-JUL-07 06:23:00,0,0,0,0,Public,Severe thunderstorms pounded west and central Upper Michigan with large hail and damaging wind on the morning of the 8th.,2007,7
1627,200708,22,600,200708,22,611,10200,56658,MICHIGAN,2007,Thunderstorm Wind,C,77,KALAMAZOO,GRR,22-AUG-07 06:00:00,EST-5,22-AUG-07 06:11:00,0,0,0,0,Law Enforcement,Thunderstorms during the early morning hours produced several reports of wind damage.,2007,8
1629,200708,22,1955,200708,22,1955,10212,56712,MICHIGAN,2007,Thunderstorm Wind,C,81,KENT,GRR,22-AUG-07 19:55:00,EST-5,22-AUG-07 19:55:00,0,0,0,0,Broadcast Media,Severe thunderstorm wind gusts brought down numerous trees across the area.,2007,8
1630,200708,22,2040,200708,22,2040,10212,56718,MICHIGAN,2007,Hail,C,117,MONTCALM,GRR,22-AUG-07 20:40:00,EST-5,22-AUG-07 20:40:00,0,0,0,0,Broadcast Media,Severe thunderstorm wind gusts brought down numerous trees across the area.,2007,8
1631,200708,22,2100,200708,22,2110,10212,56720,MICHIGAN,2007,Thunderstorm Wind,C,57,GRATIOT,GRR,22-AUG-07 21:00:00,EST-5,22-AUG-07 21:10:00,0,0,0,0,Law Enforcement,Severe thunderstorm wind gusts brought down numerous trees across the area.,2007,8
1632,200708,24,1507,200708,24,1507,10224,56788,MICHIGAN,2007,Thunderstorm Wind,C,45,EATON,GRR,24-AUG-07 15:07:00,EST-5,24-AUG-07 15:07:00,0,0,0,0,Broadcast Media,An EF-3 tornado struck Eaton county and resulted in five injuries but no fatalities.  An EF-1 tornado struck Ingham county but did not produce any injuries or fatalities.,2007,8
1799,200705,1,1254,200705,1,1255,4610,26421,MICHIGAN,2007,Hail,C,59,HILLSDALE,IWX,01-MAY-07 12:54:00,EST-5,01-MAY-07 12:55:00,0,0,0,0,Law Enforcement,"A stationary boundary was located across far southern Lower Michigan during the mid afternoon hours. As instability increased, numerous storms began to develop with many producing hail.",2007,5
1800,200705,1,1502,200705,1,1503,4610,26422,MICHIGAN,2007,Hail,C,59,HILLSDALE,IWX,01-MAY-07 15:02:00,EST-5,01-MAY-07 15:03:00,0,0,0,0,Emergency Manager,"A stationary boundary was located across far southern Lower Michigan during the mid afternoon hours. As instability increased, numerous storms began to develop with many producing hail.",2007,5
1801,200705,1,1520,200705,1,1521,4610,26424,MICHIGAN,2007,Hail,C,23,BRANCH,IWX,01-MAY-07 15:20:00,EST-5,01-MAY-07 15:21:00,0,0,0,0,Storm Chaser,"A stationary boundary was located across far southern Lower Michigan during the mid afternoon hours. As instability increased, numerous storms began to develop with many producing hail.",2007,5
1802,200705,1,1525,200705,1,1526,4610,26426,MICHIGAN,2007,Hail,C,23,BRANCH,IWX,01-MAY-07 15:25:00,EST-5,01-MAY-07 15:26:00,0,0,0,0,Amateur Radio,"A stationary boundary was located across far southern Lower Michigan during the mid afternoon hours. As instability increased, numerous storms began to develop with many producing hail.",2007,5
1803,200705,1,1532,200705,1,1533,4610,26427,MICHIGAN,2007,Hail,C,23,BRANCH,IWX,01-MAY-07 15:32:00,EST-5,01-MAY-07 15:33:00,0,0,0,0,Trained Spotter,"A stationary boundary was located across far southern Lower Michigan during the mid afternoon hours. As instability increased, numerous storms began to develop with many producing hail.",2007,5
1804,200705,1,1541,200705,1,1542,4610,26428,MICHIGAN,2007,Hail,C,23,BRANCH,IWX,01-MAY-07 15:41:00,EST-5,01-MAY-07 15:42:00,0,0,0,0,Amateur Radio,"A stationary boundary was located across far southern Lower Michigan during the mid afternoon hours. As instability increased, numerous storms began to develop with many producing hail.",2007,5
1842,200701,14,900,200701,15,700,2735,14075,MICHIGAN,2007,Winter Storm,Z,71,VAN BUREN,GRR,14-JAN-07 09:00:00,EST-5,15-JAN-07 07:00:00,0,0,0,0,NWS Storm Survey,A synoptic low pressure system brought snow to central lower Michigan and freezing rain to southern lower Michigan. Storm total snowfall reached six inches across much of central Michigan and freezing rain resulted in significant ice accumulations of 0.3 to 0.5.,2007,1
1843,200701,14,900,200701,15,700,2735,14076,MICHIGAN,2007,Winter Storm,Z,72,KALAMAZOO,GRR,14-JAN-07 09:00:00,EST-5,15-JAN-07 07:00:00,0,0,0,0,NWS Storm Survey,A synoptic low pressure system brought snow to central lower Michigan and freezing rain to southern lower Michigan. Storm total snowfall reached six inches across much of central Michigan and freezing rain resulted in significant ice accumulations of 0.3 to 0.5.,2007,1
1844,200701,14,900,200701,15,700,2735,14077,MICHIGAN,2007,Winter Storm,Z,73,CALHOUN,GRR,14-JAN-07 09:00:00,EST-5,15-JAN-07 07:00:00,0,0,0,0,NWS Storm Survey,A synoptic low pressure system brought snow to central lower Michigan and freezing rain to southern lower Michigan. Storm total snowfall reached six inches across much of central Michigan and freezing rain resulted in significant ice accumulations of 0.3 to 0.5.,2007,1
1899,200708,7,712,200708,7,930,10087,56096,MICHIGAN,2007,Flash Flood,C,27,CASS,IWX,07-AUG-07 07:12:00,EST-5,07-AUG-07 09:30:00,0,0,0,0,Law Enforcement,A combination of deep moisture and slow movement of storms resulted in flash flooding in some parts of extreme southwestern Michigan.,2007,8
1968,200706,27,1536,200706,27,1537,5205,30595,MICHIGAN,2007,Thunderstorm Wind,C,23,BRANCH,IWX,27-JUN-07 15:36:00,EST-5,27-JUN-07 15:37:00,0,0,0,0,Amateur Radio,A prefrontal trough moved across Michigan producing storms that layed out several outflow boundaries that worked across far southern Lower Michigan. These boundaries interacted with a high CAPE/low shear environment to set the stage for pulse thunderstorms. Several wet microbursts developed and produced areas of wind damage.,2007,6
1969,200706,27,1550,200706,27,1551,5205,30596,MICHIGAN,2007,Thunderstorm Wind,C,59,HILLSDALE,IWX,27-JUN-07 15:50:00,EST-5,27-JUN-07 15:51:00,0,0,0,0,Emergency Manager,A prefrontal trough moved across Michigan producing storms that layed out several outflow boundaries that worked across far southern Lower Michigan. These boundaries interacted with a high CAPE/low shear environment to set the stage for pulse thunderstorms. Several wet microbursts developed and produced areas of wind damage.,2007,6
1987,200705,15,1640,200705,15,1650,4044,22653,MICHIGAN,2007,Thunderstorm Wind,C,149,ST. JOSEPH,IWX,15-MAY-07 16:40:00,EST-5,15-MAY-07 16:50:00,0,0,0,0,NWS Storm Survey,"A combination of a prefrontal outflow boundary drapped across northern Indiana and a MCV from overnight convection across Nebraska the night before provided the focus for convection to develop. In addition, unstable conditions develop during the late morning and early afternoon with SBCAPES of 1500 to 2500 j/kg. Storms began to develop on this boundary during the mid afternoon hours and rapidly became severe across Indiana. A line of storms associated with the MCV and an approaching trough moved across the northern part of Indiana and into extreme southern Michigan. This line evolved into several small bowing segments which produced numerous reports of damaging winds, especially across parts of St Joseph county.",2007,5
2036,200706,27,1558,200706,27,1559,5205,30597,MICHIGAN,2007,Thunderstorm Wind,C,59,HILLSDALE,IWX,27-JUN-07 15:58:00,EST-5,27-JUN-07 15:59:00,0,0,0,0,Law Enforcement,A prefrontal trough moved across Michigan producing storms that layed out several outflow boundaries that worked across far southern Lower Michigan. These boundaries interacted with a high CAPE/low shear environment to set the stage for pulse thunderstorms. Several wet microbursts developed and produced areas of wind damage.,2007,6
2037,200706,27,1805,200706,27,1806,5205,30598,MICHIGAN,2007,Thunderstorm Wind,C,27,CASS,IWX,27-JUN-07 18:05:00,EST-5,27-JUN-07 18:06:00,0,0,0,0,Law Enforcement,A prefrontal trough moved across Michigan producing storms that layed out several outflow boundaries that worked across far southern Lower Michigan. These boundaries interacted with a high CAPE/low shear environment to set the stage for pulse thunderstorms. Several wet microbursts developed and produced areas of wind damage.,2007,6
2038,200706,27,1820,200706,27,1821,5205,30600,MICHIGAN,2007,Thunderstorm Wind,C,149,ST. JOSEPH,IWX,27-JUN-07 18:20:00,EST-5,27-JUN-07 18:21:00,0,0,0,0,Law Enforcement,A prefrontal trough moved across Michigan producing storms that layed out several outflow boundaries that worked across far southern Lower Michigan. These boundaries interacted with a high CAPE/low shear environment to set the stage for pulse thunderstorms. Several wet microbursts developed and produced areas of wind damage.,2007,6
2056,200705,15,1415,200705,15,1416,4044,22638,MICHIGAN,2007,Thunderstorm Wind,C,59,HILLSDALE,IWX,15-MAY-07 14:15:00,EST-5,15-MAY-07 14:16:00,0,0,0,0,Emergency Manager,"A combination of a prefrontal outflow boundary drapped across northern Indiana and a MCV from overnight convection across Nebraska the night before provided the focus for convection to develop. In addition, unstable conditions develop during the late morning and early afternoon with SBCAPES of 1500 to 2500 j/kg. Storms began to develop on this boundary during the mid afternoon hours and rapidly became severe across Indiana. A line of storms associated with the MCV and an approaching trough moved across the northern part of Indiana and into extreme southern Michigan. This line evolved into several small bowing segments which produced numerous reports of damaging winds, especially across parts of St Joseph county.",2007,5
2124,200705,1,1545,200705,1,1546,4610,26429,MICHIGAN,2007,Hail,C,59,HILLSDALE,IWX,01-MAY-07 15:45:00,EST-5,01-MAY-07 15:46:00,0,0,0,0,Emergency Manager,"A stationary boundary was located across far southern Lower Michigan during the mid afternoon hours. As instability increased, numerous storms began to develop with many producing hail.",2007,5
2125,200705,1,1630,200705,1,1631,4610,26430,MICHIGAN,2007,Hail,C,23,BRANCH,IWX,01-MAY-07 16:30:00,EST-5,01-MAY-07 16:31:00,0,0,0,0,Storm Chaser,"A stationary boundary was located across far southern Lower Michigan during the mid afternoon hours. As instability increased, numerous storms began to develop with many producing hail.",2007,5
2144,200708,23,1621,200708,23,1622,10427,58007,MICHIGAN,2007,Thunderstorm Wind,C,21,BERRIEN,IWX,23-AUG-07 16:21:00,EST-5,23-AUG-07 16:22:00,0,0,0,0,Trained Spotter,An unstable atmosphere and strong wind field was in place across much of the region in advance of a strong mid level wave. A cluster of storms with extreme damaging winds moved rapidly from Illinois into far southern Lower Michigan producing numerous reports of wind damage and isolated hail.,2007,8
2145,200708,23,1640,200708,23,1641,10427,58013,MICHIGAN,2007,Thunderstorm Wind,C,21,BERRIEN,IWX,23-AUG-07 16:40:00,EST-5,23-AUG-07 16:41:00,0,0,0,0,Law Enforcement,An unstable atmosphere and strong wind field was in place across much of the region in advance of a strong mid level wave. A cluster of storms with extreme damaging winds moved rapidly from Illinois into far southern Lower Michigan producing numerous reports of wind damage and isolated hail.,2007,8
2151,200708,24,1537,200708,24,1538,10434,58053,MICHIGAN,2007,Thunderstorm Wind,C,23,BRANCH,IWX,24-AUG-07 15:37:00,EST-5,24-AUG-07 15:38:00,0,0,0,0,Law Enforcement,"A stationary boundary, unstable atmosphere and strong winds aloft all allowed for another round of severe storms to develop across much of far southern Lower Michigan.",2007,8
2164,200701,14,900,200701,15,700,2735,14078,MICHIGAN,2007,Winter Storm,Z,74,JACKSON,GRR,14-JAN-07 09:00:00,EST-5,15-JAN-07 07:00:00,0,0,0,0,NWS Storm Survey,A synoptic low pressure system brought snow to central lower Michigan and freezing rain to southern lower Michigan. Storm total snowfall reached six inches across much of central Michigan and freezing rain resulted in significant ice accumulations of 0.3 to 0.5.,2007,1
2228,200708,23,1717,200708,23,1718,10427,58014,MICHIGAN,2007,Thunderstorm Wind,C,27,CASS,IWX,23-AUG-07 17:17:00,EST-5,23-AUG-07 17:18:00,0,0,0,0,Amateur Radio,An unstable atmosphere and strong wind field was in place across much of the region in advance of a strong mid level wave. A cluster of storms with extreme damaging winds moved rapidly from Illinois into far southern Lower Michigan producing numerous reports of wind damage and isolated hail.,2007,8
2229,200708,23,1725,200708,23,1726,10427,58015,MICHIGAN,2007,Thunderstorm Wind,C,149,ST. JOSEPH,IWX,23-AUG-07 17:25:00,EST-5,23-AUG-07 17:26:00,0,0,0,0,Amateur Radio,An unstable atmosphere and strong wind field was in place across much of the region in advance of a strong mid level wave. A cluster of storms with extreme damaging winds moved rapidly from Illinois into far southern Lower Michigan producing numerous reports of wind damage and isolated hail.,2007,8
2230,200708,23,1755,200708,23,1756,10427,58016,MICHIGAN,2007,Thunderstorm Wind,C,23,BRANCH,IWX,23-AUG-07 17:55:00,EST-5,23-AUG-07 17:56:00,0,0,0,0,Law Enforcement,An unstable atmosphere and strong wind field was in place across much of the region in advance of a strong mid level wave. A cluster of storms with extreme damaging winds moved rapidly from Illinois into far southern Lower Michigan producing numerous reports of wind damage and isolated hail.,2007,8
2231,200708,23,1822,200708,23,1823,10427,58017,MICHIGAN,2007,Thunderstorm Wind,C,59,HILLSDALE,IWX,23-AUG-07 18:22:00,EST-5,23-AUG-07 18:23:00,0,0,0,0,Law Enforcement,An unstable atmosphere and strong wind field was in place across much of the region in advance of a strong mid level wave. A cluster of storms with extreme damaging winds moved rapidly from Illinois into far southern Lower Michigan producing numerous reports of wind damage and isolated hail.,2007,8
2234,200708,24,1620,200708,24,1621,10434,58054,MICHIGAN,2007,Thunderstorm Wind,C,59,HILLSDALE,IWX,24-AUG-07 16:20:00,EST-5,24-AUG-07 16:21:00,0,0,0,0,Emergency Manager,"A stationary boundary, unstable atmosphere and strong winds aloft all allowed for another round of severe storms to develop across much of far southern Lower Michigan.",2007,8
2252,200701,25,130,200701,25,830,2738,14081,MICHIGAN,2007,Lake-Effect Snow,Z,64,ALLEGAN,GRR,25-JAN-07 01:30:00,EST-5,25-JAN-07 08:30:00,0,0,0,0,NWS Storm Survey,Lake effect snow occurred across portions of Allegan and Van Buren counties resulting in six to seven inches of total snow accumulation.,2007,1
2253,200701,29,1200,200701,30,1900,2739,14087,MICHIGAN,2007,Lake-Effect Snow,Z,64,ALLEGAN,GRR,29-JAN-07 12:00:00,EST-5,30-JAN-07 19:00:00,0,0,0,0,NWS Storm Survey,Heavy lake effect snow produced storm total snowfall of 9 to as much as 17 inches across the lakeshore counties of extreme western lower Michigan and also into Kalamazoo county. The most snow was reported across Allegan and Van Buren counties where 15 to 17 inches of snow fell.,2007,1
2386,200708,7,709,200708,7,930,10087,56093,MICHIGAN,2007,Flash Flood,C,21,BERRIEN,IWX,07-AUG-07 07:09:00,EST-5,07-AUG-07 09:30:00,0,0,0,0,Law Enforcement,A combination of deep moisture and slow movement of storms resulted in flash flooding in some parts of extreme southwestern Michigan.,2007,8
2398,200705,15,1545,200705,15,1546,4044,22643,MICHIGAN,2007,Thunderstorm Wind,C,21,BERRIEN,IWX,15-MAY-07 15:45:00,EST-5,15-MAY-07 15:46:00,0,0,0,0,Law Enforcement,"A combination of a prefrontal outflow boundary drapped across northern Indiana and a MCV from overnight convection across Nebraska the night before provided the focus for convection to develop. In addition, unstable conditions develop during the late morning and early afternoon with SBCAPES of 1500 to 2500 j/kg. Storms began to develop on this boundary during the mid afternoon hours and rapidly became severe across Indiana. A line of storms associated with the MCV and an approaching trough moved across the northern part of Indiana and into extreme southern Michigan. This line evolved into several small bowing segments which produced numerous reports of damaging winds, especially across parts of St Joseph county.",2007,5
2399,200705,15,1615,200705,15,1616,4044,22645,MICHIGAN,2007,Thunderstorm Wind,C,27,CASS,IWX,15-MAY-07 16:15:00,EST-5,15-MAY-07 16:16:00,0,0,0,0,Law Enforcement,"A combination of a prefrontal outflow boundary drapped across northern Indiana and a MCV from overnight convection across Nebraska the night before provided the focus for convection to develop. In addition, unstable conditions develop during the late morning and early afternoon with SBCAPES of 1500 to 2500 j/kg. Storms began to develop on this boundary during the mid afternoon hours and rapidly became severe across Indiana. A line of storms associated with the MCV and an approaching trough moved across the northern part of Indiana and into extreme southern Michigan. This line evolved into several small bowing segments which produced numerous reports of damaging winds, especially across parts of St Joseph county.",2007,5
2400,200705,15,1733,200705,15,1734,4044,22647,MICHIGAN,2007,Thunderstorm Wind,C,59,HILLSDALE,IWX,15-MAY-07 17:33:00,EST-5,15-MAY-07 17:34:00,0,0,0,0,Emergency Manager,"A combination of a prefrontal outflow boundary drapped across northern Indiana and a MCV from overnight convection across Nebraska the night before provided the focus for convection to develop. In addition, unstable conditions develop during the late morning and early afternoon with SBCAPES of 1500 to 2500 j/kg. Storms began to develop on this boundary during the mid afternoon hours and rapidly became severe across Indiana. A line of storms associated with the MCV and an approaching trough moved across the northern part of Indiana and into extreme southern Michigan. This line evolved into several small bowing segments which produced numerous reports of damaging winds, especially across parts of St Joseph county.",2007,5
2472,200705,15,1640,200705,15,1641,4044,22654,MICHIGAN,2007,Thunderstorm Wind,C,149,ST. JOSEPH,IWX,15-MAY-07 16:40:00,EST-5,15-MAY-07 16:41:00,0,0,0,0,Emergency Manager,"A combination of a prefrontal outflow boundary drapped across northern Indiana and a MCV from overnight convection across Nebraska the night before provided the focus for convection to develop. In addition, unstable conditions develop during the late morning and early afternoon with SBCAPES of 1500 to 2500 j/kg. Storms began to develop on this boundary during the mid afternoon hours and rapidly became severe across Indiana. A line of storms associated with the MCV and an approaching trough moved across the northern part of Indiana and into extreme southern Michigan. This line evolved into several small bowing segments which produced numerous reports of damaging winds, especially across parts of St Joseph county.",2007,5
2578,200707,8,635,200707,8,635,8688,49822,MICHIGAN,2007,Hail,C,103,MARQUETTE,MQT,08-JUL-07 06:35:00,EST-5,08-JUL-07 06:35:00,0,0,0,0,NWS Employee,Severe thunderstorms pounded west and central Upper Michigan with large hail and damaging wind on the morning of the 8th.,2007,7
2579,200707,8,657,200707,8,700,8688,49823,MICHIGAN,2007,Hail,C,41,DELTA,MQT,08-JUL-07 06:57:00,EST-5,08-JUL-07 07:00:00,0,0,0,0,Trained Spotter,Severe thunderstorms pounded west and central Upper Michigan with large hail and damaging wind on the morning of the 8th.,2007,7
2580,200707,8,728,200707,8,728,8688,49824,MICHIGAN,2007,Hail,C,153,SCHOOLCRAFT,MQT,08-JUL-07 07:28:00,EST-5,08-JUL-07 07:28:00,0,0,0,0,Public,Severe thunderstorms pounded west and central Upper Michigan with large hail and damaging wind on the morning of the 8th.,2007,7
