,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,SOURCE,EPISODE_NARRATIVE,Year,Month
865,201502,1,100,201502,2,600,91975,558152,MICHIGAN,2015,Heavy Snow,Z,75,WASHTENAW,DTX,01-FEB-15 01:00:00,EST-5,02-FEB-15 06:00:00,0,0,0,0,Trained Spotter,"A strong and slowing moving low pressure system tracked through the Ohio Valley delivering eight to seventeen inches of snow along and south of the I-69 corridor, with four to eight inches north of I-69. Highest amounts where in and around southern Wayne county, as Detroit Metro Airport recorded 16.7 inches, the third highest snowfall total on record in Detroit. High pressure to the north maintained a cold feed of air with brisk northeast winds gusting around 25 mph, along with air temperatures mostly in the low 20s, leading to powdery snow. The drier nature of the snow and strong winds lead to significant drifts. This was a long duration event, as snow fell over a 24 hour period, with some locations toward the Ohio Border seeing snow for close to 30 hours. Here are some of the higher snowfall totals received: ||Romulus (Detroit Metro)... 16.7 inches. |Ann Arbor... 14.1 inches. |Monroe... 14.0 inches. |Algonac... 14.0 inches. |Lapeer... 11.9 inches. |Morenci... 11.7 inches. |Richmond... 11.7 inches. |White Lake... 11.2 inches. |Linden... 11.2 inches. |Whitmore Lake... 11.0 inches. |Owosso... 10.5 inches. |Lexington... 10.0 inches. |Flint (Flint Bishop)... 9.2 inches.",2015,2
866,201502,1,100,201502,2,600,91975,558153,MICHIGAN,2015,Heavy Snow,Z,68,LIVINGSTON,DTX,01-FEB-15 01:00:00,EST-5,02-FEB-15 06:00:00,0,0,0,0,Trained Spotter,"A strong and slowing moving low pressure system tracked through the Ohio Valley delivering eight to seventeen inches of snow along and south of the I-69 corridor, with four to eight inches north of I-69. Highest amounts where in and around southern Wayne county, as Detroit Metro Airport recorded 16.7 inches, the third highest snowfall total on record in Detroit. High pressure to the north maintained a cold feed of air with brisk northeast winds gusting around 25 mph, along with air temperatures mostly in the low 20s, leading to powdery snow. The drier nature of the snow and strong winds lead to significant drifts. This was a long duration event, as snow fell over a 24 hour period, with some locations toward the Ohio Border seeing snow for close to 30 hours. Here are some of the higher snowfall totals received: ||Romulus (Detroit Metro)... 16.7 inches. |Ann Arbor... 14.1 inches. |Monroe... 14.0 inches. |Algonac... 14.0 inches. |Lapeer... 11.9 inches. |Morenci... 11.7 inches. |Richmond... 11.7 inches. |White Lake... 11.2 inches. |Linden... 11.2 inches. |Whitmore Lake... 11.0 inches. |Owosso... 10.5 inches. |Lexington... 10.0 inches. |Flint (Flint Bishop)... 9.2 inches.",2015,2
930,201502,1,100,201502,2,600,91975,558155,MICHIGAN,2015,Heavy Snow,Z,70,MACOMB,DTX,01-FEB-15 01:00:00,EST-5,02-FEB-15 06:00:00,0,0,0,0,Trained Spotter,"A strong and slowing moving low pressure system tracked through the Ohio Valley delivering eight to seventeen inches of snow along and south of the I-69 corridor, with four to eight inches north of I-69. Highest amounts where in and around southern Wayne county, as Detroit Metro Airport recorded 16.7 inches, the third highest snowfall total on record in Detroit. High pressure to the north maintained a cold feed of air with brisk northeast winds gusting around 25 mph, along with air temperatures mostly in the low 20s, leading to powdery snow. The drier nature of the snow and strong winds lead to significant drifts. This was a long duration event, as snow fell over a 24 hour period, with some locations toward the Ohio Border seeing snow for close to 30 hours. Here are some of the higher snowfall totals received: ||Romulus (Detroit Metro)... 16.7 inches. |Ann Arbor... 14.1 inches. |Monroe... 14.0 inches. |Algonac... 14.0 inches. |Lapeer... 11.9 inches. |Morenci... 11.7 inches. |Richmond... 11.7 inches. |White Lake... 11.2 inches. |Linden... 11.2 inches. |Whitmore Lake... 11.0 inches. |Owosso... 10.5 inches. |Lexington... 10.0 inches. |Flint (Flint Bishop)... 9.2 inches.",2015,2
959,201502,1,100,201502,2,600,91975,558158,MICHIGAN,2015,Heavy Snow,Z,62,LAPEER,DTX,01-FEB-15 01:00:00,EST-5,02-FEB-15 06:00:00,0,0,0,0,Trained Spotter,"A strong and slowing moving low pressure system tracked through the Ohio Valley delivering eight to seventeen inches of snow along and south of the I-69 corridor, with four to eight inches north of I-69. Highest amounts where in and around southern Wayne county, as Detroit Metro Airport recorded 16.7 inches, the third highest snowfall total on record in Detroit. High pressure to the north maintained a cold feed of air with brisk northeast winds gusting around 25 mph, along with air temperatures mostly in the low 20s, leading to powdery snow. The drier nature of the snow and strong winds lead to significant drifts. This was a long duration event, as snow fell over a 24 hour period, with some locations toward the Ohio Border seeing snow for close to 30 hours. Here are some of the higher snowfall totals received: ||Romulus (Detroit Metro)... 16.7 inches. |Ann Arbor... 14.1 inches. |Monroe... 14.0 inches. |Algonac... 14.0 inches. |Lapeer... 11.9 inches. |Morenci... 11.7 inches. |Richmond... 11.7 inches. |White Lake... 11.2 inches. |Linden... 11.2 inches. |Whitmore Lake... 11.0 inches. |Owosso... 10.5 inches. |Lexington... 10.0 inches. |Flint (Flint Bishop)... 9.2 inches.",2015,2
960,201502,1,100,201502,2,600,91975,558159,MICHIGAN,2015,Heavy Snow,Z,61,GENESEE,DTX,01-FEB-15 01:00:00,EST-5,02-FEB-15 06:00:00,0,0,0,0,Trained Spotter,"A strong and slowing moving low pressure system tracked through the Ohio Valley delivering eight to seventeen inches of snow along and south of the I-69 corridor, with four to eight inches north of I-69. Highest amounts where in and around southern Wayne county, as Detroit Metro Airport recorded 16.7 inches, the third highest snowfall total on record in Detroit. High pressure to the north maintained a cold feed of air with brisk northeast winds gusting around 25 mph, along with air temperatures mostly in the low 20s, leading to powdery snow. The drier nature of the snow and strong winds lead to significant drifts. This was a long duration event, as snow fell over a 24 hour period, with some locations toward the Ohio Border seeing snow for close to 30 hours. Here are some of the higher snowfall totals received: ||Romulus (Detroit Metro)... 16.7 inches. |Ann Arbor... 14.1 inches. |Monroe... 14.0 inches. |Algonac... 14.0 inches. |Lapeer... 11.9 inches. |Morenci... 11.7 inches. |Richmond... 11.7 inches. |White Lake... 11.2 inches. |Linden... 11.2 inches. |Whitmore Lake... 11.0 inches. |Owosso... 10.5 inches. |Lexington... 10.0 inches. |Flint (Flint Bishop)... 9.2 inches.",2015,2
961,201502,23,0,201502,23,1100,93609,562284,MICHIGAN,2015,Extreme Cold/Wind Chill,Z,47,MIDLAND,DTX,23-FEB-15 00:00:00,EST-5,23-FEB-15 11:00:00,0,0,0,0,ASOS,"Low temperatures bottoming out between 10 to 20 below zero, coupled with west to northwest winds less than 10 mph produced wind chills of 20 to 25 below zero, along and north of I-69 Corridor. The official low at Flint was -17 degrees, while Saginaw checked in at -14 degrees. Both these temperatures broke the record cold daily values.",2015,2
1014,201502,23,0,201502,23,1100,93609,562285,MICHIGAN,2015,Extreme Cold/Wind Chill,Z,48,BAY,DTX,23-FEB-15 00:00:00,EST-5,23-FEB-15 11:00:00,0,0,0,0,ASOS,"Low temperatures bottoming out between 10 to 20 below zero, coupled with west to northwest winds less than 10 mph produced wind chills of 20 to 25 below zero, along and north of I-69 Corridor. The official low at Flint was -17 degrees, while Saginaw checked in at -14 degrees. Both these temperatures broke the record cold daily values.",2015,2
1049,201502,23,0,201502,23,1100,93609,562290,MICHIGAN,2015,Extreme Cold/Wind Chill,Z,60,SHIAWASSEE,DTX,23-FEB-15 00:00:00,EST-5,23-FEB-15 11:00:00,0,0,0,0,ASOS,"Low temperatures bottoming out between 10 to 20 below zero, coupled with west to northwest winds less than 10 mph produced wind chills of 20 to 25 below zero, along and north of I-69 Corridor. The official low at Flint was -17 degrees, while Saginaw checked in at -14 degrees. Both these temperatures broke the record cold daily values.",2015,2
1090,201512,14,1409,201512,14,1409,101560,607411,MICHIGAN,2015,Thunderstorm Wind,C,111,MIDLAND,DTX,14-DEC-15 14:09:00,EST-5,14-DEC-15 14:09:00,0,0,0,0,911 Call Center,Thunderstorms moving through Tri-Cities region brought down a few trees and wires.,2015,2
1096,201512,14,1425,201512,14,1425,101560,607412,MICHIGAN,2015,Thunderstorm Wind,C,17,BAY,DTX,14-DEC-15 14:25:00,EST-5,14-DEC-15 14:25:00,0,0,0,0,911 Call Center,Thunderstorms moving through Tri-Cities region brought down a few trees and wires.,2015,2
1142,201502,23,0,201502,23,1100,93609,562291,MICHIGAN,2015,Extreme Cold/Wind Chill,Z,61,GENESEE,DTX,23-FEB-15 00:00:00,EST-5,23-FEB-15 11:00:00,0,0,0,0,ASOS,"Low temperatures bottoming out between 10 to 20 below zero, coupled with west to northwest winds less than 10 mph produced wind chills of 20 to 25 below zero, along and north of I-69 Corridor. The official low at Flint was -17 degrees, while Saginaw checked in at -14 degrees. Both these temperatures broke the record cold daily values.",2015,2
1143,201502,23,0,201502,23,1100,93609,562292,MICHIGAN,2015,Extreme Cold/Wind Chill,Z,62,LAPEER,DTX,23-FEB-15 00:00:00,EST-5,23-FEB-15 11:00:00,0,0,0,0,ASOS,"Low temperatures bottoming out between 10 to 20 below zero, coupled with west to northwest winds less than 10 mph produced wind chills of 20 to 25 below zero, along and north of I-69 Corridor. The official low at Flint was -17 degrees, while Saginaw checked in at -14 degrees. Both these temperatures broke the record cold daily values.",2015,2
1144,201502,23,0,201502,23,1100,93609,562293,MICHIGAN,2015,Extreme Cold/Wind Chill,Z,63,ST. CLAIR,DTX,23-FEB-15 00:00:00,EST-5,23-FEB-15 11:00:00,0,0,0,0,ASOS,"Low temperatures bottoming out between 10 to 20 below zero, coupled with west to northwest winds less than 10 mph produced wind chills of 20 to 25 below zero, along and north of I-69 Corridor. The official low at Flint was -17 degrees, while Saginaw checked in at -14 degrees. Both these temperatures broke the record cold daily values.",2015,2
1177,201502,1,100,201502,2,600,91975,558154,MICHIGAN,2015,Heavy Snow,Z,69,OAKLAND,DTX,01-FEB-15 01:00:00,EST-5,02-FEB-15 06:00:00,0,0,0,0,Trained Spotter,"A strong and slowing moving low pressure system tracked through the Ohio Valley delivering eight to seventeen inches of snow along and south of the I-69 corridor, with four to eight inches north of I-69. Highest amounts where in and around southern Wayne county, as Detroit Metro Airport recorded 16.7 inches, the third highest snowfall total on record in Detroit. High pressure to the north maintained a cold feed of air with brisk northeast winds gusting around 25 mph, along with air temperatures mostly in the low 20s, leading to powdery snow. The drier nature of the snow and strong winds lead to significant drifts. This was a long duration event, as snow fell over a 24 hour period, with some locations toward the Ohio Border seeing snow for close to 30 hours. Here are some of the higher snowfall totals received: ||Romulus (Detroit Metro)... 16.7 inches. |Ann Arbor... 14.1 inches. |Monroe... 14.0 inches. |Algonac... 14.0 inches. |Lapeer... 11.9 inches. |Morenci... 11.7 inches. |Richmond... 11.7 inches. |White Lake... 11.2 inches. |Linden... 11.2 inches. |Whitmore Lake... 11.0 inches. |Owosso... 10.5 inches. |Lexington... 10.0 inches. |Flint (Flint Bishop)... 9.2 inches.",2015,2
1182,201502,1,100,201502,2,600,91975,558160,MICHIGAN,2015,Heavy Snow,Z,60,SHIAWASSEE,DTX,01-FEB-15 01:00:00,EST-5,02-FEB-15 06:00:00,0,0,0,0,Trained Spotter,"A strong and slowing moving low pressure system tracked through the Ohio Valley delivering eight to seventeen inches of snow along and south of the I-69 corridor, with four to eight inches north of I-69. Highest amounts where in and around southern Wayne county, as Detroit Metro Airport recorded 16.7 inches, the third highest snowfall total on record in Detroit. High pressure to the north maintained a cold feed of air with brisk northeast winds gusting around 25 mph, along with air temperatures mostly in the low 20s, leading to powdery snow. The drier nature of the snow and strong winds lead to significant drifts. This was a long duration event, as snow fell over a 24 hour period, with some locations toward the Ohio Border seeing snow for close to 30 hours. Here are some of the higher snowfall totals received: ||Romulus (Detroit Metro)... 16.7 inches. |Ann Arbor... 14.1 inches. |Monroe... 14.0 inches. |Algonac... 14.0 inches. |Lapeer... 11.9 inches. |Morenci... 11.7 inches. |Richmond... 11.7 inches. |White Lake... 11.2 inches. |Linden... 11.2 inches. |Whitmore Lake... 11.0 inches. |Owosso... 10.5 inches. |Lexington... 10.0 inches. |Flint (Flint Bishop)... 9.2 inches.",2015,2
1183,201502,23,0,201502,23,1100,93609,562286,MICHIGAN,2015,Extreme Cold/Wind Chill,Z,49,HURON,DTX,23-FEB-15 00:00:00,EST-5,23-FEB-15 11:00:00,0,0,0,0,ASOS,"Low temperatures bottoming out between 10 to 20 below zero, coupled with west to northwest winds less than 10 mph produced wind chills of 20 to 25 below zero, along and north of I-69 Corridor. The official low at Flint was -17 degrees, while Saginaw checked in at -14 degrees. Both these temperatures broke the record cold daily values.",2015,2
1184,201502,23,0,201502,23,1100,93609,562287,MICHIGAN,2015,Extreme Cold/Wind Chill,Z,53,SAGINAW,DTX,23-FEB-15 00:00:00,EST-5,23-FEB-15 11:00:00,0,0,0,0,ASOS,"Low temperatures bottoming out between 10 to 20 below zero, coupled with west to northwest winds less than 10 mph produced wind chills of 20 to 25 below zero, along and north of I-69 Corridor. The official low at Flint was -17 degrees, while Saginaw checked in at -14 degrees. Both these temperatures broke the record cold daily values.",2015,2
1185,201502,23,0,201502,23,1100,93609,562288,MICHIGAN,2015,Extreme Cold/Wind Chill,Z,54,TUSCOLA,DTX,23-FEB-15 00:00:00,EST-5,23-FEB-15 11:00:00,0,0,0,0,ASOS,"Low temperatures bottoming out between 10 to 20 below zero, coupled with west to northwest winds less than 10 mph produced wind chills of 20 to 25 below zero, along and north of I-69 Corridor. The official low at Flint was -17 degrees, while Saginaw checked in at -14 degrees. Both these temperatures broke the record cold daily values.",2015,2
1186,201502,23,0,201502,23,1100,93609,562289,MICHIGAN,2015,Extreme Cold/Wind Chill,Z,55,SANILAC,DTX,23-FEB-15 00:00:00,EST-5,23-FEB-15 11:00:00,0,0,0,0,ASOS,"Low temperatures bottoming out between 10 to 20 below zero, coupled with west to northwest winds less than 10 mph produced wind chills of 20 to 25 below zero, along and north of I-69 Corridor. The official low at Flint was -17 degrees, while Saginaw checked in at -14 degrees. Both these temperatures broke the record cold daily values.",2015,2
1250,201502,1,100,201502,2,600,91975,558156,MICHIGAN,2015,Heavy Snow,Z,63,ST. CLAIR,DTX,01-FEB-15 01:00:00,EST-5,02-FEB-15 06:00:00,0,0,0,0,Trained Spotter,"A strong and slowing moving low pressure system tracked through the Ohio Valley delivering eight to seventeen inches of snow along and south of the I-69 corridor, with four to eight inches north of I-69. Highest amounts where in and around southern Wayne county, as Detroit Metro Airport recorded 16.7 inches, the third highest snowfall total on record in Detroit. High pressure to the north maintained a cold feed of air with brisk northeast winds gusting around 25 mph, along with air temperatures mostly in the low 20s, leading to powdery snow. The drier nature of the snow and strong winds lead to significant drifts. This was a long duration event, as snow fell over a 24 hour period, with some locations toward the Ohio Border seeing snow for close to 30 hours. Here are some of the higher snowfall totals received: ||Romulus (Detroit Metro)... 16.7 inches. |Ann Arbor... 14.1 inches. |Monroe... 14.0 inches. |Algonac... 14.0 inches. |Lapeer... 11.9 inches. |Morenci... 11.7 inches. |Richmond... 11.7 inches. |White Lake... 11.2 inches. |Linden... 11.2 inches. |Whitmore Lake... 11.0 inches. |Owosso... 10.5 inches. |Lexington... 10.0 inches. |Flint (Flint Bishop)... 9.2 inches.",2015,2
1251,201502,1,100,201502,2,600,91975,558157,MICHIGAN,2015,Heavy Snow,Z,55,SANILAC,DTX,01-FEB-15 01:00:00,EST-5,02-FEB-15 06:00:00,0,0,0,0,Trained Spotter,"A strong and slowing moving low pressure system tracked through the Ohio Valley delivering eight to seventeen inches of snow along and south of the I-69 corridor, with four to eight inches north of I-69. Highest amounts where in and around southern Wayne county, as Detroit Metro Airport recorded 16.7 inches, the third highest snowfall total on record in Detroit. High pressure to the north maintained a cold feed of air with brisk northeast winds gusting around 25 mph, along with air temperatures mostly in the low 20s, leading to powdery snow. The drier nature of the snow and strong winds lead to significant drifts. This was a long duration event, as snow fell over a 24 hour period, with some locations toward the Ohio Border seeing snow for close to 30 hours. Here are some of the higher snowfall totals received: ||Romulus (Detroit Metro)... 16.7 inches. |Ann Arbor... 14.1 inches. |Monroe... 14.0 inches. |Algonac... 14.0 inches. |Lapeer... 11.9 inches. |Morenci... 11.7 inches. |Richmond... 11.7 inches. |White Lake... 11.2 inches. |Linden... 11.2 inches. |Whitmore Lake... 11.0 inches. |Owosso... 10.5 inches. |Lexington... 10.0 inches. |Flint (Flint Bishop)... 9.2 inches.",2015,2
1437,201501,8,1500,201501,9,1800,91572,548713,MICHIGAN,2015,Winter Storm,Z,77,BERRIEN,IWX,08-JAN-15 15:00:00,EST-5,09-JAN-15 18:00:00,0,0,0,0,Trained Spotter,"A quick-moving Alberta Clipper brought a quick burst of snow, strong winds, reduced visibilities, and significant blowing snow to the region late January 8th into January 9th.",2015,1
1537,201501,8,1100,201501,9,1600,91964,551111,MICHIGAN,2015,Heavy Snow,Z,64,ALLEGAN,GRR,08-JAN-15 11:00:00,EST-5,09-JAN-15 16:00:00,0,0,0,0,Trained Spotter,"An Alberta Clipper weather system was enhanced by Lake Michigan moisture and brought heavy snow and strong winds that resulted in considerable blowing and drifting snow and very hazardous travel conditions.  There were many reports of 8 to 14 inches of snow, with the heaviest snow occurring near to mainly west of US-131.  Wind gusts reached 40 to 55 mph, highest near the Lake Michigan shoreline where the heaviest snow fell, which caused extensive blowing and drifting of snow.  A 193 car pileup occurred on Interstate 94 near Galesburg, between Kalamazoo and Battle Creek during the early afternoon hours of Friday January 9th, where visibility was reduced to near zero at times in heavy lake effect snow bands and blowing snow.  One fatality occurred in this accident.",2015,1
1583,201501,8,1730,201501,9,2200,92716,555731,MICHIGAN,2015,Winter Weather,Z,1,KEWEENAW,MQT,08-JAN-15 17:30:00,EST-5,09-JAN-15 22:00:00,0,0,0,0,COOP Observer,"Another Arctic cold frontal passage brought more snow, lake effect snow and blowing snow and very cold wind chills to the region from the 8th through much of the 9th.",2015,1
1584,201501,8,2100,201501,9,2200,92716,555734,MICHIGAN,2015,Winter Weather,Z,3,NORTHERN HOUGHTON,MQT,08-JAN-15 21:00:00,EST-5,09-JAN-15 22:00:00,0,0,0,0,COOP Observer,"Another Arctic cold frontal passage brought more snow, lake effect snow and blowing snow and very cold wind chills to the region from the 8th through much of the 9th.",2015,1
1660,201501,8,1300,201501,9,1600,91964,551116,MICHIGAN,2015,Heavy Snow,Z,72,KALAMAZOO,GRR,08-JAN-15 13:00:00,EST-5,09-JAN-15 16:00:00,0,0,0,0,Broadcast Media,"An Alberta Clipper weather system was enhanced by Lake Michigan moisture and brought heavy snow and strong winds that resulted in considerable blowing and drifting snow and very hazardous travel conditions.  There were many reports of 8 to 14 inches of snow, with the heaviest snow occurring near to mainly west of US-131.  Wind gusts reached 40 to 55 mph, highest near the Lake Michigan shoreline where the heaviest snow fell, which caused extensive blowing and drifting of snow.  A 193 car pileup occurred on Interstate 94 near Galesburg, between Kalamazoo and Battle Creek during the early afternoon hours of Friday January 9th, where visibility was reduced to near zero at times in heavy lake effect snow bands and blowing snow.  One fatality occurred in this accident.",2015,1
1661,201501,8,1100,201501,9,1600,91964,551115,MICHIGAN,2015,Heavy Snow,Z,71,VAN BUREN,GRR,08-JAN-15 11:00:00,EST-5,09-JAN-15 16:00:00,0,0,0,0,Trained Spotter,"An Alberta Clipper weather system was enhanced by Lake Michigan moisture and brought heavy snow and strong winds that resulted in considerable blowing and drifting snow and very hazardous travel conditions.  There were many reports of 8 to 14 inches of snow, with the heaviest snow occurring near to mainly west of US-131.  Wind gusts reached 40 to 55 mph, highest near the Lake Michigan shoreline where the heaviest snow fell, which caused extensive blowing and drifting of snow.  A 193 car pileup occurred on Interstate 94 near Galesburg, between Kalamazoo and Battle Creek during the early afternoon hours of Friday January 9th, where visibility was reduced to near zero at times in heavy lake effect snow bands and blowing snow.  One fatality occurred in this accident.",2015,1
1678,201501,8,1600,201501,9,1800,91572,548714,MICHIGAN,2015,Winter Storm,Z,78,CASS,IWX,08-JAN-15 16:00:00,EST-5,09-JAN-15 18:00:00,0,0,0,0,Trained Spotter,"A quick-moving Alberta Clipper brought a quick burst of snow, strong winds, reduced visibilities, and significant blowing snow to the region late January 8th into January 9th.",2015,1
1679,201501,8,1600,201501,9,1600,91572,548716,MICHIGAN,2015,Winter Weather,Z,80,BRANCH,IWX,08-JAN-15 16:00:00,EST-5,09-JAN-15 16:00:00,0,0,0,0,Trained Spotter,"A quick-moving Alberta Clipper brought a quick burst of snow, strong winds, reduced visibilities, and significant blowing snow to the region late January 8th into January 9th.",2015,1
1715,201501,8,800,201501,9,2000,92716,555755,MICHIGAN,2015,Winter Weather,Z,2,ONTONAGON,MQT,08-JAN-15 08:00:00,EST-5,09-JAN-15 20:00:00,0,0,0,0,COOP Observer,"Another Arctic cold frontal passage brought more snow, lake effect snow and blowing snow and very cold wind chills to the region from the 8th through much of the 9th.",2015,1
