,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,SOURCE,EPISODE_NARRATIVE,Year,Month
4993,201701,12,2200,201701,13,1000,113182,677044,MICHIGAN,2017,Cold/Wind Chill,Z,10,IRON,MQT,12-JAN-17 22:00:00,CST-6,13-JAN-17 10:00:00,0,0,0,0,Mesonet,Falling temperatures associated with an advancing Arctic high pressure system produced bitter cold wind chill readings over interior western Upper Michigan from late evening on the 12th into the morning of the 13th.,2017,1
5023,201708,3,1650,201708,3,1650,120652,722741,MICHIGAN,2017,Hail,C,101,MANISTEE,APX,03-AUG-17 16:50:00,EST-5,03-AUG-17 16:50:00,0,0,0,0,Trained Spotter,"Thunderstorms moved into northern lower Michigan in the afternoon and evening of the 3rd. Isolated severe weather occurred, including a brief tornado.",2017,8
5024,201708,3,2020,201708,3,2020,120652,722742,MICHIGAN,2017,Hail,C,143,ROSCOMMON,APX,03-AUG-17 20:20:00,EST-5,03-AUG-17 20:20:00,0,0,0,0,Public,"Thunderstorms moved into northern lower Michigan in the afternoon and evening of the 3rd. Isolated severe weather occurred, including a brief tornado.",2017,8
5025,201708,3,1645,201708,3,1645,120652,722743,MICHIGAN,2017,Thunderstorm Wind,C,101,MANISTEE,APX,03-AUG-17 16:45:00,EST-5,03-AUG-17 16:45:00,0,0,0,0,Law Enforcement,"Thunderstorms moved into northern lower Michigan in the afternoon and evening of the 3rd. Isolated severe weather occurred, including a brief tornado.",2017,8
5027,201708,3,1710,201708,3,1711,120652,722745,MICHIGAN,2017,Tornado,C,9,ANTRIM,APX,03-AUG-17 17:10:00,EST-5,03-AUG-17 17:11:00,0,0,0,0,NWS Storm Survey,"Thunderstorms moved into northern lower Michigan in the afternoon and evening of the 3rd. Isolated severe weather occurred, including a brief tornado.",2017,8
5028,201708,14,1400,201708,14,1400,120654,722746,MICHIGAN,2017,Hail,C,143,ROSCOMMON,APX,14-AUG-17 14:00:00,EST-5,14-AUG-17 14:00:00,0,0,0,0,Public,Scattered thunderstorms produced some hail in northern lower Michigan.,2017,8
5029,201708,17,1834,201708,17,1835,120655,722747,MICHIGAN,2017,Tornado,C,129,OGEMAW,APX,17-AUG-17 18:34:00,EST-5,17-AUG-17 18:35:00,0,0,0,0,NWS Storm Survey,"A large area of thunderstorms produced heavy rain, and a single tornado, in northern Michigan.",2017,8
5145,201701,4,0,201701,4,600,113015,675629,MICHIGAN,2017,Winter Weather,Z,6,ALGER,MQT,04-JAN-17 00:00:00,EST-5,04-JAN-17 06:00:00,0,0,0,0,COOP Observer,The passage of a strong cold front and the advection of very cold Arctic air across Lake Superior resulted in a prolonged lake effect snow and bitter cold wind chill event from the 3rd into the 7th.,2017,1
5146,201701,4,100,201701,4,1000,113015,675632,MICHIGAN,2017,Winter Weather,Z,4,BARAGA,MQT,04-JAN-17 01:00:00,EST-5,04-JAN-17 10:00:00,0,0,0,0,Social Media,The passage of a strong cold front and the advection of very cold Arctic air across Lake Superior resulted in a prolonged lake effect snow and bitter cold wind chill event from the 3rd into the 7th.,2017,1
5147,201701,3,1900,201701,4,800,113015,675633,MICHIGAN,2017,Winter Weather,Z,2,ONTONAGON,MQT,03-JAN-17 19:00:00,EST-5,04-JAN-17 08:00:00,0,0,0,0,COOP Observer,The passage of a strong cold front and the advection of very cold Arctic air across Lake Superior resulted in a prolonged lake effect snow and bitter cold wind chill event from the 3rd into the 7th.,2017,1
5582,201702,22,300,201702,23,900,113862,681885,MICHIGAN,2017,Winter Weather,Z,9,GOGEBIC,MQT,22-FEB-17 03:00:00,CST-6,23-FEB-17 09:00:00,0,0,0,0,Trained Spotter,The passage of a cold front brought moderate wet snow to portions of west and central Upper Michigan from the 22nd into the 23rd.,2017,2
5583,201702,23,300,201702,23,900,113862,681886,MICHIGAN,2017,Winter Weather,Z,10,IRON,MQT,23-FEB-17 03:00:00,CST-6,23-FEB-17 09:00:00,0,0,0,0,COOP Observer,The passage of a cold front brought moderate wet snow to portions of west and central Upper Michigan from the 22nd into the 23rd.,2017,2
5604,201703,15,100,201703,15,1300,113203,677227,MICHIGAN,2017,Lake-Effect Snow,Z,77,BERRIEN,IWX,15-MAR-17 01:00:00,EST-5,15-MAR-17 13:00:00,0,0,0,0,Trained Spotter,"A lake effect snow band set up over Berrien County during the early morning hours of March 15 and continued through the early afternoon. Intense snowfall rates, gusty winds, and snow accumulations in excess of 6 inches created difficult travel conditions.",2017,3
5914,201701,10,730,201701,10,1930,113036,676820,MICHIGAN,2017,Winter Storm,Z,11,DICKINSON,MQT,10-JAN-17 07:30:00,CST-6,10-JAN-17 19:30:00,0,0,0,0,Social Media,A Plains low pressure system moving into the Great Lakes dumped moderate to heavy wet snow over much of Upper Michigan on the 10th.  Behind the system moderate to heavy lake enhanced snow continued into the 11th for the west to northwest wind snow belts of Lake Superior.,2017,1
6034,201703,1,100,201703,1,1300,114425,686072,MICHIGAN,2017,Winter Weather,Z,5,MARQUETTE,MQT,01-MAR-17 01:00:00,EST-5,01-MAR-17 13:00:00,0,0,0,0,Official NWS Observations,A low pressure system moving through the Lower Great Lakes dropped moderate snow over portions of central Upper Michigan from the 1st into the 2nd.,2017,3
6035,201703,1,200,201703,2,800,114425,686075,MICHIGAN,2017,Winter Weather,Z,12,MENOMINEE,MQT,01-MAR-17 02:00:00,CST-6,02-MAR-17 08:00:00,0,0,0,0,CoCoRaHS,A low pressure system moving through the Lower Great Lakes dropped moderate snow over portions of central Upper Michigan from the 1st into the 2nd.,2017,3
6036,201703,3,0,201703,3,1000,114426,686085,MICHIGAN,2017,Winter Weather,Z,6,ALGER,MQT,03-MAR-17 00:00:00,EST-5,03-MAR-17 10:00:00,0,0,0,0,COOP Observer,Moderate lake effect snow fell near Grand Marais on the morning of the 3rd.,2017,3
6037,201703,7,1200,201703,7,1205,114774,688415,MICHIGAN,2017,High Wind,Z,14,SOUTHERN SCHOOLCRAFT,MQT,07-MAR-17 12:00:00,EST-5,07-MAR-17 12:05:00,0,0,0,0,Mesonet,A powerful storm system moving through Northern Ontario produced damaging winds over portions of west and central Upper Michigan from the 7th into the 8th.,2017,3
6038,201703,7,800,201703,8,1100,114774,688417,MICHIGAN,2017,Strong Wind,Z,13,DELTA,MQT,07-MAR-17 08:00:00,EST-5,08-MAR-17 11:00:00,0,0,0,0,Broadcast Media,A powerful storm system moving through Northern Ontario produced damaging winds over portions of west and central Upper Michigan from the 7th into the 8th.,2017,3
6039,201703,7,700,201703,7,1000,114774,688418,MICHIGAN,2017,Strong Wind,Z,12,MENOMINEE,MQT,07-MAR-17 07:00:00,CST-6,07-MAR-17 10:00:00,0,0,0,0,Broadcast Media,A powerful storm system moving through Northern Ontario produced damaging winds over portions of west and central Upper Michigan from the 7th into the 8th.,2017,3
6040,201703,3,115,201703,3,245,114426,688613,MICHIGAN,2017,Winter Weather,Z,14,SOUTHERN SCHOOLCRAFT,MQT,03-MAR-17 01:15:00,EST-5,03-MAR-17 02:45:00,0,3,0,1,Broadcast Media,Moderate lake effect snow fell near Grand Marais on the morning of the 3rd.,2017,3
6041,201703,7,530,201703,7,800,114774,688618,MICHIGAN,2017,Strong Wind,Z,11,DICKINSON,MQT,07-MAR-17 05:30:00,CST-6,07-MAR-17 08:00:00,0,0,0,0,Broadcast Media,A powerful storm system moving through Northern Ontario produced damaging winds over portions of west and central Upper Michigan from the 7th into the 8th.,2017,3
6166,201701,5,700,201701,6,700,113015,675646,MICHIGAN,2017,Lake-Effect Snow,Z,85,NORTHERN SCHOOLCRAFT,MQT,05-JAN-17 07:00:00,EST-5,06-JAN-17 07:00:00,0,0,0,0,Mesonet,The passage of a strong cold front and the advection of very cold Arctic air across Lake Superior resulted in a prolonged lake effect snow and bitter cold wind chill event from the 3rd into the 7th.,2017,1
6167,201701,6,1900,201701,7,700,113015,675649,MICHIGAN,2017,Lake-Effect Snow,Z,3,NORTHERN HOUGHTON,MQT,06-JAN-17 19:00:00,EST-5,07-JAN-17 07:00:00,0,0,0,0,COOP Observer,The passage of a strong cold front and the advection of very cold Arctic air across Lake Superior resulted in a prolonged lake effect snow and bitter cold wind chill event from the 3rd into the 7th.,2017,1
6168,201701,6,1900,201701,7,700,113015,675652,MICHIGAN,2017,Lake-Effect Snow,Z,1,KEWEENAW,MQT,06-JAN-17 19:00:00,EST-5,07-JAN-17 07:00:00,0,0,0,0,Mesonet,The passage of a strong cold front and the advection of very cold Arctic air across Lake Superior resulted in a prolonged lake effect snow and bitter cold wind chill event from the 3rd into the 7th.,2017,1
6169,201701,3,2100,201701,4,900,113015,675631,MICHIGAN,2017,Winter Weather,Z,3,NORTHERN HOUGHTON,MQT,03-JAN-17 21:00:00,EST-5,04-JAN-17 09:00:00,0,0,0,0,Social Media,The passage of a strong cold front and the advection of very cold Arctic air across Lake Superior resulted in a prolonged lake effect snow and bitter cold wind chill event from the 3rd into the 7th.,2017,1
6303,201703,23,1830,201703,24,700,115034,690420,MICHIGAN,2017,Winter Weather,Z,5,MARQUETTE,MQT,23-MAR-17 18:30:00,EST-5,24-MAR-17 07:00:00,0,0,0,0,COOP Observer,A disturbance moving east along a stationary front brought freezing rain to portions of Upper Michigan from the evening of the 23rd into the morning of the 24th.,2017,3
6304,201703,23,1930,201703,24,700,115034,690421,MICHIGAN,2017,Winter Weather,Z,3,NORTHERN HOUGHTON,MQT,23-MAR-17 19:30:00,EST-5,24-MAR-17 07:00:00,0,0,0,0,COOP Observer,A disturbance moving east along a stationary front brought freezing rain to portions of Upper Michigan from the evening of the 23rd into the morning of the 24th.,2017,3
6588,201703,23,1900,201703,24,900,115034,690423,MICHIGAN,2017,Winter Weather,Z,10,IRON,MQT,23-MAR-17 19:00:00,CST-6,24-MAR-17 09:00:00,0,0,0,0,Trained Spotter,A disturbance moving east along a stationary front brought freezing rain to portions of Upper Michigan from the evening of the 23rd into the morning of the 24th.,2017,3
6589,201703,23,1900,201703,24,900,115034,690424,MICHIGAN,2017,Winter Weather,Z,11,DICKINSON,MQT,23-MAR-17 19:00:00,CST-6,24-MAR-17 09:00:00,0,0,0,0,COOP Observer,A disturbance moving east along a stationary front brought freezing rain to portions of Upper Michigan from the evening of the 23rd into the morning of the 24th.,2017,3
6590,201703,23,2200,201703,24,30,115034,690425,MICHIGAN,2017,Winter Weather,Z,2,ONTONAGON,MQT,23-MAR-17 22:00:00,EST-5,24-MAR-17 00:30:00,0,0,0,0,COOP Observer,A disturbance moving east along a stationary front brought freezing rain to portions of Upper Michigan from the evening of the 23rd into the morning of the 24th.,2017,3
6591,201703,23,2000,201703,24,1100,115034,690426,MICHIGAN,2017,Winter Weather,Z,14,SOUTHERN SCHOOLCRAFT,MQT,23-MAR-17 20:00:00,EST-5,24-MAR-17 11:00:00,0,0,0,0,COOP Observer,A disturbance moving east along a stationary front brought freezing rain to portions of Upper Michigan from the evening of the 23rd into the morning of the 24th.,2017,3
6592,201703,23,1900,201703,24,1000,115034,690427,MICHIGAN,2017,Winter Weather,Z,4,BARAGA,MQT,23-MAR-17 19:00:00,EST-5,24-MAR-17 10:00:00,0,0,0,0,COOP Observer,A disturbance moving east along a stationary front brought freezing rain to portions of Upper Michigan from the evening of the 23rd into the morning of the 24th.,2017,3
6593,201703,23,2000,201703,24,900,115034,690428,MICHIGAN,2017,Winter Weather,Z,6,ALGER,MQT,23-MAR-17 20:00:00,EST-5,24-MAR-17 09:00:00,0,0,0,0,COOP Observer,A disturbance moving east along a stationary front brought freezing rain to portions of Upper Michigan from the evening of the 23rd into the morning of the 24th.,2017,3
6739,201701,12,1730,201701,12,1745,113169,676946,MICHIGAN,2017,High Wind,Z,3,NORTHERN HOUGHTON,MQT,12-JAN-17 17:30:00,EST-5,12-JAN-17 17:45:00,0,0,0,0,Trained Spotter,Strong west wind gusts developed at Freda on the afternoon of the 12th in the wake of a cold frontal passage.,2017,1
7002,201701,10,800,201701,10,2000,113036,676821,MICHIGAN,2017,Winter Weather,Z,2,ONTONAGON,MQT,10-JAN-17 08:00:00,EST-5,10-JAN-17 20:00:00,0,0,0,0,COOP Observer,A Plains low pressure system moving into the Great Lakes dumped moderate to heavy wet snow over much of Upper Michigan on the 10th.  Behind the system moderate to heavy lake enhanced snow continued into the 11th for the west to northwest wind snow belts of Lake Superior.,2017,1
7003,201701,10,830,201701,10,2030,113036,676823,MICHIGAN,2017,Winter Storm,Z,14,SOUTHERN SCHOOLCRAFT,MQT,10-JAN-17 08:30:00,EST-5,10-JAN-17 20:30:00,0,0,0,0,Social Media,A Plains low pressure system moving into the Great Lakes dumped moderate to heavy wet snow over much of Upper Michigan on the 10th.  Behind the system moderate to heavy lake enhanced snow continued into the 11th for the west to northwest wind snow belts of Lake Superior.,2017,1
7004,201701,10,800,201701,10,2200,113036,676826,MICHIGAN,2017,Winter Storm,Z,5,MARQUETTE,MQT,10-JAN-17 08:00:00,EST-5,10-JAN-17 22:00:00,0,0,0,0,Social Media,A Plains low pressure system moving into the Great Lakes dumped moderate to heavy wet snow over much of Upper Michigan on the 10th.  Behind the system moderate to heavy lake enhanced snow continued into the 11th for the west to northwest wind snow belts of Lake Superior.,2017,1
7007,201701,21,500,201701,22,0,113177,676980,MICHIGAN,2017,Dense Fog,Z,11,DICKINSON,MQT,21-JAN-17 05:00:00,CST-6,22-JAN-17 00:00:00,0,0,0,0,ASOS,"Moisture from recent rain and melting snow pack generated dense fog over portions of south central Upper Michigan on the 21st, particularly over Dickinson County.",2017,1
7008,201701,28,300,201701,29,1100,113180,677006,MICHIGAN,2017,Winter Weather,Z,5,MARQUETTE,MQT,28-JAN-17 03:00:00,EST-5,29-JAN-17 11:00:00,0,0,0,0,Social Media,Colder Arctic air moving across Lake Superior in a north to northwest flow generated moderate lake effect snow over portions of north central Upper Michigan from the 28th into the 30th.,2017,1
7009,201701,28,700,201701,29,700,113180,677007,MICHIGAN,2017,Winter Weather,Z,7,LUCE,MQT,28-JAN-17 07:00:00,EST-5,29-JAN-17 07:00:00,0,0,0,0,COOP Observer,Colder Arctic air moving across Lake Superior in a north to northwest flow generated moderate lake effect snow over portions of north central Upper Michigan from the 28th into the 30th.,2017,1
7010,201701,28,900,201701,28,1200,113180,677020,MICHIGAN,2017,Winter Weather,Z,4,BARAGA,MQT,28-JAN-17 09:00:00,EST-5,28-JAN-17 12:00:00,0,0,0,0,Social Media,Colder Arctic air moving across Lake Superior in a north to northwest flow generated moderate lake effect snow over portions of north central Upper Michigan from the 28th into the 30th.,2017,1
7011,201701,28,700,201701,30,700,113180,677014,MICHIGAN,2017,Winter Weather,Z,6,ALGER,MQT,28-JAN-17 07:00:00,EST-5,30-JAN-17 07:00:00,0,0,0,0,COOP Observer,Colder Arctic air moving across Lake Superior in a north to northwest flow generated moderate lake effect snow over portions of north central Upper Michigan from the 28th into the 30th.,2017,1
7269,201701,10,700,201701,10,1900,113036,676827,MICHIGAN,2017,Winter Storm,Z,12,MENOMINEE,MQT,10-JAN-17 07:00:00,CST-6,10-JAN-17 19:00:00,0,0,0,0,Social Media,A Plains low pressure system moving into the Great Lakes dumped moderate to heavy wet snow over much of Upper Michigan on the 10th.  Behind the system moderate to heavy lake enhanced snow continued into the 11th for the west to northwest wind snow belts of Lake Superior.,2017,1
7270,201701,10,800,201701,10,2000,113036,676828,MICHIGAN,2017,Winter Weather,Z,6,ALGER,MQT,10-JAN-17 08:00:00,EST-5,10-JAN-17 20:00:00,0,0,0,0,Social Media,A Plains low pressure system moving into the Great Lakes dumped moderate to heavy wet snow over much of Upper Michigan on the 10th.  Behind the system moderate to heavy lake enhanced snow continued into the 11th for the west to northwest wind snow belts of Lake Superior.,2017,1
7271,201701,10,900,201701,10,2100,113036,676836,MICHIGAN,2017,Winter Weather,Z,4,BARAGA,MQT,10-JAN-17 09:00:00,EST-5,10-JAN-17 21:00:00,0,0,0,0,Trained Spotter,A Plains low pressure system moving into the Great Lakes dumped moderate to heavy wet snow over much of Upper Michigan on the 10th.  Behind the system moderate to heavy lake enhanced snow continued into the 11th for the west to northwest wind snow belts of Lake Superior.,2017,1
7894,201703,1,0,201703,1,0,113883,682023,MICHIGAN,2017,Hail,C,161,WASHTENAW,DTX,01-MAR-17 00:00:00,EST-5,01-MAR-17 00:00:00,0,0,0,0,Trained Spotter,A thunderstorm produced 1 inch hail in Washtenaw County.,2017,3
8068,201701,10,900,201701,11,2100,113036,676838,MICHIGAN,2017,Winter Storm,Z,7,LUCE,MQT,10-JAN-17 09:00:00,EST-5,11-JAN-17 21:00:00,0,0,0,0,Trained Spotter,A Plains low pressure system moving into the Great Lakes dumped moderate to heavy wet snow over much of Upper Michigan on the 10th.  Behind the system moderate to heavy lake enhanced snow continued into the 11th for the west to northwest wind snow belts of Lake Superior.,2017,1
8105,201701,17,200,201701,17,800,113175,676965,MICHIGAN,2017,Winter Weather,Z,12,MENOMINEE,MQT,17-JAN-17 02:00:00,CST-6,17-JAN-17 08:00:00,0,0,0,0,Law Enforcement,Light freezing rain developed over south central Upper Michigan on the morning of the 17th as a low pressure system passed through the Lower Great Lakes.,2017,1
8330,201702,1,0,201702,2,700,113845,681769,MICHIGAN,2017,Winter Weather,Z,6,ALGER,MQT,01-FEB-17 00:00:00,EST-5,02-FEB-17 07:00:00,0,0,0,0,COOP Observer,A strong cold front moving through the Upper Great Lakes generated moderate to heavy lake effect snow and considerable blowing snow for the several northwest wind snow belt locations near Lake Superior from the 1st into the 2nd.,2017,2
8331,201702,1,700,201702,2,700,113845,681771,MICHIGAN,2017,Winter Weather,Z,7,LUCE,MQT,01-FEB-17 07:00:00,EST-5,02-FEB-17 07:00:00,0,0,0,0,COOP Observer,A strong cold front moving through the Upper Great Lakes generated moderate to heavy lake effect snow and considerable blowing snow for the several northwest wind snow belt locations near Lake Superior from the 1st into the 2nd.,2017,2
8332,201702,1,0,201702,1,1000,113845,681772,MICHIGAN,2017,Winter Weather,Z,4,BARAGA,MQT,01-FEB-17 00:00:00,EST-5,01-FEB-17 10:00:00,0,0,0,0,COOP Observer,A strong cold front moving through the Upper Great Lakes generated moderate to heavy lake effect snow and considerable blowing snow for the several northwest wind snow belt locations near Lake Superior from the 1st into the 2nd.,2017,2
8335,201703,8,1000,201703,8,1800,112835,674178,MICHIGAN,2017,High Wind,Z,47,MIDLAND,DTX,08-MAR-17 10:00:00,EST-5,08-MAR-17 18:00:00,0,0,0,0,Trained Spotter,"A non thunderstorm event took place over the state on Wednesday, March 8, 2017, as high winds brought wind gusts in excess of 60 mph! The high winds took out power lines and trees, along with numerous reports of structural damage to buildings. There were also reports of brush fires and tractor-trailers flipped over around the area. Due to the extensive damage, many areas were without power for several days. Approximately 800,000 DTE customers and approximately 300,000 Consumers Energy customers were affected. The highest wind gust reported across Southeast Michigan was 68 mph at both Saginaw and Detroit Metro Airport.",2017,3
8336,201703,8,1000,201703,8,1800,112835,674179,MICHIGAN,2017,High Wind,Z,48,BAY,DTX,08-MAR-17 10:00:00,EST-5,08-MAR-17 18:00:00,0,0,0,0,Trained Spotter,"A non thunderstorm event took place over the state on Wednesday, March 8, 2017, as high winds brought wind gusts in excess of 60 mph! The high winds took out power lines and trees, along with numerous reports of structural damage to buildings. There were also reports of brush fires and tractor-trailers flipped over around the area. Due to the extensive damage, many areas were without power for several days. Approximately 800,000 DTE customers and approximately 300,000 Consumers Energy customers were affected. The highest wind gust reported across Southeast Michigan was 68 mph at both Saginaw and Detroit Metro Airport.",2017,3
8337,201703,8,1000,201703,8,1800,112835,674191,MICHIGAN,2017,High Wind,Z,75,WASHTENAW,DTX,08-MAR-17 10:00:00,EST-5,08-MAR-17 18:00:00,0,0,0,0,Trained Spotter,"A non thunderstorm event took place over the state on Wednesday, March 8, 2017, as high winds brought wind gusts in excess of 60 mph! The high winds took out power lines and trees, along with numerous reports of structural damage to buildings. There were also reports of brush fires and tractor-trailers flipped over around the area. Due to the extensive damage, many areas were without power for several days. Approximately 800,000 DTE customers and approximately 300,000 Consumers Energy customers were affected. The highest wind gust reported across Southeast Michigan was 68 mph at both Saginaw and Detroit Metro Airport.",2017,3
8338,201703,8,1000,201703,8,1800,112835,674193,MICHIGAN,2017,High Wind,Z,82,LENAWEE,DTX,08-MAR-17 10:00:00,EST-5,08-MAR-17 18:00:00,0,0,0,0,Trained Spotter,"A non thunderstorm event took place over the state on Wednesday, March 8, 2017, as high winds brought wind gusts in excess of 60 mph! The high winds took out power lines and trees, along with numerous reports of structural damage to buildings. There were also reports of brush fires and tractor-trailers flipped over around the area. Due to the extensive damage, many areas were without power for several days. Approximately 800,000 DTE customers and approximately 300,000 Consumers Energy customers were affected. The highest wind gust reported across Southeast Michigan was 68 mph at both Saginaw and Detroit Metro Airport.",2017,3
8339,201703,8,1000,201703,8,1800,112835,674194,MICHIGAN,2017,High Wind,Z,83,MONROE,DTX,08-MAR-17 10:00:00,EST-5,08-MAR-17 18:00:00,0,0,0,0,Trained Spotter,"A non thunderstorm event took place over the state on Wednesday, March 8, 2017, as high winds brought wind gusts in excess of 60 mph! The high winds took out power lines and trees, along with numerous reports of structural damage to buildings. There were also reports of brush fires and tractor-trailers flipped over around the area. Due to the extensive damage, many areas were without power for several days. Approximately 800,000 DTE customers and approximately 300,000 Consumers Energy customers were affected. The highest wind gust reported across Southeast Michigan was 68 mph at both Saginaw and Detroit Metro Airport.",2017,3
