,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,SOURCE,EPISODE_NARRATIVE,Year,Month
689,200912,9,0,200912,10,300,35598,206057,MICHIGAN,2009,Winter Storm,Z,32,WEXFORD,APX,09-DEC-09 00:00:00,EST-5,10-DEC-09 03:00:00,0,0,0,0,Broadcast Media,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",2009,2
690,200912,9,100,200912,10,300,35598,206058,MICHIGAN,2009,Winter Storm,Z,33,MISSAUKEE,APX,09-DEC-09 01:00:00,EST-5,10-DEC-09 03:00:00,0,0,0,0,Trained Spotter,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",2009,2
697,200912,9,100,200912,9,2200,35598,206059,MICHIGAN,2009,Winter Storm,Z,34,ROSCOMMON,APX,09-DEC-09 01:00:00,EST-5,09-DEC-09 22:00:00,0,0,0,0,Trained Spotter,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",2009,2
698,200912,9,100,200912,9,1100,35598,206060,MICHIGAN,2009,Winter Storm,Z,35,OGEMAW,APX,09-DEC-09 01:00:00,EST-5,09-DEC-09 11:00:00,0,0,0,0,COOP Observer,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",2009,2
699,200912,9,100,200912,9,1100,35598,206061,MICHIGAN,2009,Winter Storm,Z,36,IOSCO,APX,09-DEC-09 01:00:00,EST-5,09-DEC-09 11:00:00,0,0,0,0,COOP Observer,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",2009,2
724,200912,9,1200,200912,9,1700,35377,204487,MICHIGAN,2009,High Wind,Z,83,MONROE,DTX,09-DEC-09 12:00:00,EST-5,09-DEC-09 17:00:00,0,0,0,0,Broadcast Media,"A strong low pressure system tracked through Northern Lower Michigan, dragging a cold front through southeast Michigan. Wind gusts to 60 mph occurred south of M-59, which lead to downed tree branches along with a few trees and power lines. About 40,000 customers lost power, most concentrated in Wayne County.",2009,2
760,200912,9,100,200912,9,2200,35598,206054,MICHIGAN,2009,Winter Storm,Z,29,OSCODA,APX,09-DEC-09 01:00:00,EST-5,09-DEC-09 22:00:00,0,0,0,0,Trained Spotter,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",2009,2
761,200912,9,100,200912,9,1500,35598,206055,MICHIGAN,2009,Winter Storm,Z,30,ALCONA,APX,09-DEC-09 01:00:00,EST-5,09-DEC-09 15:00:00,0,0,0,0,COOP Observer,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",2009,2
914,200912,9,200,200912,11,1400,35598,205899,MICHIGAN,2009,Winter Storm,Z,17,CHEBOYGAN,APX,09-DEC-09 02:00:00,EST-5,11-DEC-09 14:00:00,0,0,0,0,Newspaper,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",2009,2
915,200912,9,200,200912,11,1400,35598,205900,MICHIGAN,2009,Winter Storm,Z,19,CHARLEVOIX,APX,09-DEC-09 02:00:00,EST-5,11-DEC-09 14:00:00,0,0,0,0,Trained Spotter,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",2009,2
916,200912,9,200,200912,11,1400,35598,205901,MICHIGAN,2009,Winter Storm,Z,21,ANTRIM,APX,09-DEC-09 02:00:00,EST-5,11-DEC-09 14:00:00,0,0,0,0,Broadcast Media,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",2009,2
936,200912,9,200,200912,10,300,35598,205906,MICHIGAN,2009,Winter Storm,Z,20,LEELANAU,APX,09-DEC-09 02:00:00,EST-5,10-DEC-09 03:00:00,0,0,0,0,Trained Spotter,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",2009,2
937,200912,9,200,200912,9,2200,35598,205907,MICHIGAN,2009,Winter Storm,Z,23,MONTMORENCY,APX,09-DEC-09 02:00:00,EST-5,09-DEC-09 22:00:00,0,0,0,0,Broadcast Media,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",2009,2
986,200911,18,600,200911,18,1000,34946,201593,MICHIGAN,2009,Winter Weather,Z,12,MENOMINEE,MQT,18-NOV-09 06:00:00,CST-6,18-NOV-09 10:00:00,0,0,0,0,Broadcast Media,"Widespread frost formation resulted in slippery highways, which in turn, caused numerous accidents on the morning of the 18th.  Accidents were reported all but the western counties of Upper Michigan.",2009,1
987,200911,18,700,200911,18,1100,34946,201594,MICHIGAN,2009,Winter Weather,Z,85,NORTHERN SCHOOLCRAFT,MQT,18-NOV-09 07:00:00,EST-5,18-NOV-09 11:00:00,0,0,0,0,Broadcast Media,"Widespread frost formation resulted in slippery highways, which in turn, caused numerous accidents on the morning of the 18th.  Accidents were reported all but the western counties of Upper Michigan.",2009,1
988,200911,18,700,200911,18,1100,34946,201595,MICHIGAN,2009,Winter Weather,Z,14,SOUTHERN SCHOOLCRAFT,MQT,18-NOV-09 07:00:00,EST-5,18-NOV-09 11:00:00,0,0,0,0,Broadcast Media,"Widespread frost formation resulted in slippery highways, which in turn, caused numerous accidents on the morning of the 18th.  Accidents were reported all but the western counties of Upper Michigan.",2009,1
1104,200912,9,200,200912,9,2200,35598,205908,MICHIGAN,2009,Winter Storm,Z,24,ALPENA,APX,09-DEC-09 02:00:00,EST-5,09-DEC-09 22:00:00,0,0,0,0,Trained Spotter,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",2009,2
1105,200912,9,100,200912,10,300,35598,205909,MICHIGAN,2009,Winter Storm,Z,25,BENZIE,APX,09-DEC-09 01:00:00,EST-5,10-DEC-09 03:00:00,0,0,0,0,Trained Spotter,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",2009,2
1106,200912,9,100,200912,10,300,35598,205910,MICHIGAN,2009,Winter Storm,Z,26,GRAND TRAVERSE,APX,09-DEC-09 01:00:00,EST-5,10-DEC-09 03:00:00,0,0,0,0,Broadcast Media,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",2009,2
1136,200912,9,200,200912,11,1400,35598,205902,MICHIGAN,2009,Winter Storm,Z,22,OTSEGO,APX,09-DEC-09 02:00:00,EST-5,11-DEC-09 14:00:00,0,0,0,0,Official NWS Observations,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",2009,2
1137,200912,9,300,200912,11,200,35598,205903,MICHIGAN,2009,Winter Storm,Z,8,CHIPPEWA,APX,09-DEC-09 03:00:00,EST-5,11-DEC-09 02:00:00,0,0,0,0,Amateur Radio,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",2009,2
1138,200912,9,300,200912,9,2200,35598,205904,MICHIGAN,2009,Winter Storm,Z,15,MACKINAC,APX,09-DEC-09 03:00:00,EST-5,09-DEC-09 22:00:00,0,0,0,0,Trained Spotter,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",2009,2
1191,200911,18,700,200911,18,1100,34946,201588,MICHIGAN,2009,Winter Weather,Z,6,ALGER,MQT,18-NOV-09 07:00:00,EST-5,18-NOV-09 11:00:00,0,0,0,0,Broadcast Media,"Widespread frost formation resulted in slippery highways, which in turn, caused numerous accidents on the morning of the 18th.  Accidents were reported all but the western counties of Upper Michigan.",2009,1
1332,200901,15,100,200901,16,930,25769,150547,MICHIGAN,2009,Lake-Effect Snow,Z,27,KALKASKA,APX,15-JAN-09 01:00:00,EST-5,16-JAN-09 09:30:00,0,0,0,0,Broadcast Media,Cold northwest winds off of Lake Michigan generated locally heavy lake effect snow in parts of Northwest Lower Michigan.  Mancelona and Twin Lakes picked up from 6 to 12 inches of snow on the 15th and early on the 16th.,2009,1
1333,200901,9,800,200901,10,1800,24120,140541,MICHIGAN,2009,Heavy Snow,Z,79,ST. JOSEPH,IWX,09-JAN-09 08:00:00,EST-5,10-JAN-09 18:00:00,0,0,0,0,CoCoRaHS,"A low pressure system tracked east-northeast through the Ohio Valley late January 9th into January 10th. A narrow band of heavy snow fell on the northern fringe of this storm system across southern Lower Michigan, with total snowfall amounts generally ranging between 8 and 13 inches.",2009,1
1334,200901,9,900,200901,10,1800,24120,140542,MICHIGAN,2009,Heavy Snow,Z,80,BRANCH,IWX,09-JAN-09 09:00:00,EST-5,10-JAN-09 18:00:00,0,0,0,0,CoCoRaHS,"A low pressure system tracked east-northeast through the Ohio Valley late January 9th into January 10th. A narrow band of heavy snow fell on the northern fringe of this storm system across southern Lower Michigan, with total snowfall amounts generally ranging between 8 and 13 inches.",2009,1
1335,200901,9,900,200901,10,1800,24120,140543,MICHIGAN,2009,Heavy Snow,Z,81,HILLSDALE,IWX,09-JAN-09 09:00:00,EST-5,10-JAN-09 18:00:00,0,0,0,0,Trained Spotter,"A low pressure system tracked east-northeast through the Ohio Valley late January 9th into January 10th. A narrow band of heavy snow fell on the northern fringe of this storm system across southern Lower Michigan, with total snowfall amounts generally ranging between 8 and 13 inches.",2009,1
1359,200912,9,1100,200912,9,1700,34453,199161,MICHIGAN,2009,High Wind,Z,77,BERRIEN,IWX,09-DEC-09 11:00:00,EST-5,09-DEC-09 17:00:00,0,0,0,0,Broadcast Media,"Strong post-frontal gradient winds developed on December 9th, strongest during the late morning and afternoon as a deep area of low pressure tracked into northern Lower Michigan. Widespread wind gusts between 45 and 60 mph were common across much of southwest Lower Michigan.",2009,2
1368,200912,9,1100,200912,9,1700,34453,199165,MICHIGAN,2009,High Wind,Z,79,ST. JOSEPH,IWX,09-DEC-09 11:00:00,EST-5,09-DEC-09 17:00:00,0,0,0,0,Broadcast Media,"Strong post-frontal gradient winds developed on December 9th, strongest during the late morning and afternoon as a deep area of low pressure tracked into northern Lower Michigan. Widespread wind gusts between 45 and 60 mph were common across much of southwest Lower Michigan.",2009,2
1392,200901,17,700,200901,18,100,25909,151311,MICHIGAN,2009,Heavy Snow,Z,21,ANTRIM,APX,17-JAN-09 07:00:00,EST-5,18-JAN-09 01:00:00,0,0,0,0,Trained Spotter,"A clipper low pressure system strengthened as it approached Michigan from the northwest.  This storm produced two areas of heavy snow.  The main system snow fell in a wide band from Charlevoix and Bellaire, southeastward through Grayling and on to Standish and Tawas City.  Accumulations of 8 to 12 inches were common within this band.  A more localized band of lake enhanced snow affect part of the Lake Michigan coastline, near Manistee and Arcadia, as well as near Curtis and Gould City.  Snowfall amounts were around 10 inches, with locally near 15 inches in Curtis.",2009,1
1393,200901,17,800,200901,18,100,25909,151312,MICHIGAN,2009,Heavy Snow,Z,19,CHARLEVOIX,APX,17-JAN-09 08:00:00,EST-5,18-JAN-09 01:00:00,0,0,0,0,COOP Observer,"A clipper low pressure system strengthened as it approached Michigan from the northwest.  This storm produced two areas of heavy snow.  The main system snow fell in a wide band from Charlevoix and Bellaire, southeastward through Grayling and on to Standish and Tawas City.  Accumulations of 8 to 12 inches were common within this band.  A more localized band of lake enhanced snow affect part of the Lake Michigan coastline, near Manistee and Arcadia, as well as near Curtis and Gould City.  Snowfall amounts were around 10 inches, with locally near 15 inches in Curtis.",2009,1
