,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,Year,Month
165,200001,3,1500,200001,4,700,1090462,5128945,MICHIGAN,2000,Winter Storm,Z,40,CLARE,GRR,03-JAN-00 15:00:00,EST,04-JAN-00 07:00:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,"A low pressure system developed over Oklahoma during the morning hours of the 3rd and moved quickly northeast to western Indiana by the evening hours of the 3rd. Due to the track of the system, the warm front got far enough north to produce mostly freezing rain along it across south central lower Michigan. The storm continued on a northeast track across lower Michigan and Lake Huron, and as the storm pulled away, freezing rain changed over to snow before coming to an end during the early morning hours of the 4th. The following is a list of storm total snowfall and ice accumulation for the 3rd through the 4th:County:			Storm Total Snowfall (inches):		Ice Accumulation (inches):Mason				6				0.3Oceana				6				0.3Lake				5				0.3Newaygo				4				0.3Osceola				3				0.5Clare				3				0.5Mecosta				2				0.5	Isabella				1				0.5Muskegon				1				0.3Montcalm				1				0.3Gratiot				1				0.3",,2000,1
166,200001,3,1500,200001,4,700,1090462,5128946,MICHIGAN,2000,Winter Storm,Z,43,OCEANA,GRR,03-JAN-00 15:00:00,EST,04-JAN-00 07:00:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,"A low pressure system developed over Oklahoma during the morning hours of the 3rd and moved quickly northeast to western Indiana by the evening hours of the 3rd. Due to the track of the system, the warm front got far enough north to produce mostly freezing rain along it across south central lower Michigan. The storm continued on a northeast track across lower Michigan and Lake Huron, and as the storm pulled away, freezing rain changed over to snow before coming to an end during the early morning hours of the 4th. The following is a list of storm total snowfall and ice accumulation for the 3rd through the 4th:County:			Storm Total Snowfall (inches):		Ice Accumulation (inches):Mason				6				0.3Oceana				6				0.3Lake				5				0.3Newaygo				4				0.3Osceola				3				0.5Clare				3				0.5Mecosta				2				0.5	Isabella				1				0.5Muskegon				1				0.3Montcalm				1				0.3Gratiot				1				0.3",,2000,1
183,200002,13,0,200002,13,1800,1090469,5129046,MICHIGAN,2000,Winter Storm,Z,39,OSCEOLA,GRR,13-FEB-00 00:00:00,EST,13-FEB-00 18:00:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,"Low level easterly winds interacted with slightly higher terrain across central lower Michigan once again, producing an area of enhanced snow. Eight inches of snow fell in a narrow band across southern Clare and Osceola counties as well as northern Mecosta and Isabella counties. Lighter snowfall accumulations of 2 to 6 inches were observed across Mason, Lake, Oceana, Newaygo, Muskegon, Montcalm, Gratiot, Ottawa, Kent, Ionia, Clinton, Allegan and Barry counties.",,2000,2
223,200001,25,1000,200001,26,1000,1090467,5129041,MICHIGAN,2000,Winter Storm,Z,37,MASON,GRR,25-JAN-00 10:00:00,EST,26-JAN-00 10:00:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,"Northerly winds behind a cold front produce heavy lake effect snow across extreme western Mason and Oceana counties, where 8 to 10 inches of snow fell. Much lighter snow accumulations of 1 to 3 inches were observed across far western Muskegon and Van Buren counties.",,2000,1
224,200001,25,1000,200001,26,1000,1090467,5129042,MICHIGAN,2000,Winter Storm,Z,43,OCEANA,GRR,25-JAN-00 10:00:00,EST,26-JAN-00 10:00:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,"Northerly winds behind a cold front produce heavy lake effect snow across extreme western Mason and Oceana counties, where 8 to 10 inches of snow fell. Much lighter snow accumulations of 1 to 3 inches were observed across far western Muskegon and Van Buren counties.",,2000,1
232,200002,10,500,200002,10,1700,1090468,5129043,MICHIGAN,2000,Winter Storm,Z,38,LAKE,GRR,10-FEB-00 05:00:00,EST,10-FEB-00 17:00:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,"Low level easterly winds interacted with somewhat higher terrain across central lower Michigan, and a narrow band of 6 inches of snow fell across Lake, Osceola, and Clare counties. 1 to 4 inches of snow fell across Mason, Oceana, Newaygo, Mecosta, Isabella, Montcalm and Gratiot counties.",,2000,2
233,200002,10,500,200002,10,1700,1090468,5129044,MICHIGAN,2000,Winter Storm,Z,39,OSCEOLA,GRR,10-FEB-00 05:00:00,EST,10-FEB-00 17:00:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,"Low level easterly winds interacted with somewhat higher terrain across central lower Michigan, and a narrow band of 6 inches of snow fell across Lake, Osceola, and Clare counties. 1 to 4 inches of snow fell across Mason, Oceana, Newaygo, Mecosta, Isabella, Montcalm and Gratiot counties.",,2000,2
238,200002,10,500,200002,10,1700,1090468,5129045,MICHIGAN,2000,Winter Storm,Z,40,CLARE,GRR,10-FEB-00 05:00:00,EST,10-FEB-00 17:00:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,"Low level easterly winds interacted with somewhat higher terrain across central lower Michigan, and a narrow band of 6 inches of snow fell across Lake, Osceola, and Clare counties. 1 to 4 inches of snow fell across Mason, Oceana, Newaygo, Mecosta, Isabella, Montcalm and Gratiot counties.",,2000,2
289,200001,3,1500,200001,4,700,1090462,5128951,MICHIGAN,2000,Winter Storm,Z,51,MONTCALM,GRR,03-JAN-00 15:00:00,EST,04-JAN-00 07:00:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,"A low pressure system developed over Oklahoma during the morning hours of the 3rd and moved quickly northeast to western Indiana by the evening hours of the 3rd. Due to the track of the system, the warm front got far enough north to produce mostly freezing rain along it across south central lower Michigan. The storm continued on a northeast track across lower Michigan and Lake Huron, and as the storm pulled away, freezing rain changed over to snow before coming to an end during the early morning hours of the 4th. The following is a list of storm total snowfall and ice accumulation for the 3rd through the 4th:County:			Storm Total Snowfall (inches):		Ice Accumulation (inches):Mason				6				0.3Oceana				6				0.3Lake				5				0.3Newaygo				4				0.3Osceola				3				0.5Clare				3				0.5Mecosta				2				0.5	Isabella				1				0.5Muskegon				1				0.3Montcalm				1				0.3Gratiot				1				0.3",,2000,1
290,200001,3,1500,200001,4,700,1090462,5128952,MICHIGAN,2000,Winter Storm,Z,52,GRATIOT,GRR,03-JAN-00 15:00:00,EST,04-JAN-00 07:00:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,"A low pressure system developed over Oklahoma during the morning hours of the 3rd and moved quickly northeast to western Indiana by the evening hours of the 3rd. Due to the track of the system, the warm front got far enough north to produce mostly freezing rain along it across south central lower Michigan. The storm continued on a northeast track across lower Michigan and Lake Huron, and as the storm pulled away, freezing rain changed over to snow before coming to an end during the early morning hours of the 4th. The following is a list of storm total snowfall and ice accumulation for the 3rd through the 4th:County:			Storm Total Snowfall (inches):		Ice Accumulation (inches):Mason				6				0.3Oceana				6				0.3Lake				5				0.3Newaygo				4				0.3Osceola				3				0.5Clare				3				0.5Mecosta				2				0.5	Isabella				1				0.5Muskegon				1				0.3Montcalm				1				0.3Gratiot				1				0.3",,2000,1
295,200001,19,1600,200001,21,800,1090466,5129038,MICHIGAN,2000,Winter Storm,Z,56,OTTAWA,GRR,19-JAN-00 16:00:00,EST,21-JAN-00 08:00:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,"Moderate to heavy snow fell across southwest lower Michigan as a result of a trough of low pressure that remained nearly stationary across lower Michigan from the 19th through the 21st. North to northwest winds helped to enhance lake effect snow. The following is a list of snowfall totals by county:County:				Storm Total Snowfall (inches):Van Buren					12Allegan					11Mason					10Oceana					10Muskegon					9Ottawa					8Lighter snowfall accumulations of 3 to 6 inches were observed across Lake, Osceola, Clare, Newaygo, Mecosta, Isabella, Montcalm, Gratiot, Kent, Ionia, Clinton, Barry, Eaton, Ingham, Kalamazoo, Calhoun and Jackson counties.",,2000,1
331,200001,12,1200,200001,13,800,1090464,5128967,MICHIGAN,2000,Winter Storm,Z,52,GRATIOT,GRR,12-JAN-00 12:00:00,EST,13-JAN-00 08:00:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,A large band of moderate to heavy snow developed across central lower Michigan as a result of moisture overrunning a stationary front draped across southern Michigan. The heaviest snow fell during the late afternoon and overnight hours of the 12th into the 13th. The following is a list of snowfall accumulations by county:County:			Storm Total Snowfall (inches):Lake				10Mecosta				10Mason				8Osceola				8Oceana				8Newaygo				8Montcalm				8Clare				7Isabella				6Gratiot				5Muskegon				4,,2000,1
333,200001,19,1600,200001,21,800,1090466,5129036,MICHIGAN,2000,Winter Storm,Z,43,OCEANA,GRR,19-JAN-00 16:00:00,EST,21-JAN-00 08:00:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,"Moderate to heavy snow fell across southwest lower Michigan as a result of a trough of low pressure that remained nearly stationary across lower Michigan from the 19th through the 21st. North to northwest winds helped to enhance lake effect snow. The following is a list of snowfall totals by county:County:				Storm Total Snowfall (inches):Van Buren					12Allegan					11Mason					10Oceana					10Muskegon					9Ottawa					8Lighter snowfall accumulations of 3 to 6 inches were observed across Lake, Osceola, Clare, Newaygo, Mecosta, Isabella, Montcalm, Gratiot, Kent, Ionia, Clinton, Barry, Eaton, Ingham, Kalamazoo, Calhoun and Jackson counties.",,2000,1
334,200001,19,1600,200001,21,800,1090466,5129037,MICHIGAN,2000,Winter Storm,Z,50,MUSKEGON,GRR,19-JAN-00 16:00:00,EST,21-JAN-00 08:00:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,"Moderate to heavy snow fell across southwest lower Michigan as a result of a trough of low pressure that remained nearly stationary across lower Michigan from the 19th through the 21st. North to northwest winds helped to enhance lake effect snow. The following is a list of snowfall totals by county:County:				Storm Total Snowfall (inches):Van Buren					12Allegan					11Mason					10Oceana					10Muskegon					9Ottawa					8Lighter snowfall accumulations of 3 to 6 inches were observed across Lake, Osceola, Clare, Newaygo, Mecosta, Isabella, Montcalm, Gratiot, Kent, Ionia, Clinton, Barry, Eaton, Ingham, Kalamazoo, Calhoun and Jackson counties.",,2000,1
370,200001,12,1200,200001,13,800,1090464,5128964,MICHIGAN,2000,Winter Storm,Z,46,ISABELLA,GRR,12-JAN-00 12:00:00,EST,13-JAN-00 08:00:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,A large band of moderate to heavy snow developed across central lower Michigan as a result of moisture overrunning a stationary front draped across southern Michigan. The heaviest snow fell during the late afternoon and overnight hours of the 12th into the 13th. The following is a list of snowfall accumulations by county:County:			Storm Total Snowfall (inches):Lake				10Mecosta				10Mason				8Osceola				8Oceana				8Newaygo				8Montcalm				8Clare				7Isabella				6Gratiot				5Muskegon				4,,2000,1
379,200001,12,1200,200001,13,800,1090464,5128965,MICHIGAN,2000,Winter Storm,Z,50,MUSKEGON,GRR,12-JAN-00 12:00:00,EST,13-JAN-00 08:00:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,A large band of moderate to heavy snow developed across central lower Michigan as a result of moisture overrunning a stationary front draped across southern Michigan. The heaviest snow fell during the late afternoon and overnight hours of the 12th into the 13th. The following is a list of snowfall accumulations by county:County:			Storm Total Snowfall (inches):Lake				10Mecosta				10Mason				8Osceola				8Oceana				8Newaygo				8Montcalm				8Clare				7Isabella				6Gratiot				5Muskegon				4,,2000,1
380,200001,12,1200,200001,13,800,1090464,5128966,MICHIGAN,2000,Winter Storm,Z,51,MONTCALM,GRR,12-JAN-00 12:00:00,EST,13-JAN-00 08:00:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,A large band of moderate to heavy snow developed across central lower Michigan as a result of moisture overrunning a stationary front draped across southern Michigan. The heaviest snow fell during the late afternoon and overnight hours of the 12th into the 13th. The following is a list of snowfall accumulations by county:County:			Storm Total Snowfall (inches):Lake				10Mecosta				10Mason				8Osceola				8Oceana				8Newaygo				8Montcalm				8Clare				7Isabella				6Gratiot				5Muskegon				4,,2000,1
385,200001,19,1600,200001,21,800,1090466,5129039,MICHIGAN,2000,Winter Storm,Z,64,ALLEGAN,GRR,19-JAN-00 16:00:00,EST,21-JAN-00 08:00:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,"Moderate to heavy snow fell across southwest lower Michigan as a result of a trough of low pressure that remained nearly stationary across lower Michigan from the 19th through the 21st. North to northwest winds helped to enhance lake effect snow. The following is a list of snowfall totals by county:County:				Storm Total Snowfall (inches):Van Buren					12Allegan					11Mason					10Oceana					10Muskegon					9Ottawa					8Lighter snowfall accumulations of 3 to 6 inches were observed across Lake, Osceola, Clare, Newaygo, Mecosta, Isabella, Montcalm, Gratiot, Kent, Ionia, Clinton, Barry, Eaton, Ingham, Kalamazoo, Calhoun and Jackson counties.",,2000,1
708,200001,12,1700,200001,13,1100,1090169,5128202,MICHIGAN,2000,Heavy Snow,Z,54,TUSCOLA,DTX,12-JAN-00 17:00:00,EST,13-JAN-00 11:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A clipper low pressure system strengthened rapidly as it moved from the upper Mississippi Valley across the Great Lakes.  Heavy snow occured in parts of southeast Michigan ahead of the low, mainly in the Saginaw Valley and Thumb regions.  Snowfall amounts were as high as 10 inches in Marlette, and 8 inches in Caro and Cass City.  Seven inches fell east of Pleasant Valley, southwest of Croswell, and near Tri-Cities International Airport in Freeland.  A newspaper reported as much as ten inches of snow near Forestville and Richmondville.  In addition, gusty winds around the deepening low pressure system resulted in considerable drifting snow.",,2000,1
709,200001,12,1700,200001,13,1100,1090169,5128203,MICHIGAN,2000,Heavy Snow,Z,53,SAGINAW,DTX,12-JAN-00 17:00:00,EST,13-JAN-00 11:00:00,0,0,0,0,,,OFFICIAL NWS OBS.,,,,,,,,,,,,,,,,,,,,,,"A clipper low pressure system strengthened rapidly as it moved from the upper Mississippi Valley across the Great Lakes.  Heavy snow occured in parts of southeast Michigan ahead of the low, mainly in the Saginaw Valley and Thumb regions.  Snowfall amounts were as high as 10 inches in Marlette, and 8 inches in Caro and Cass City.  Seven inches fell east of Pleasant Valley, southwest of Croswell, and near Tri-Cities International Airport in Freeland.  A newspaper reported as much as ten inches of snow near Forestville and Richmondville.  In addition, gusty winds around the deepening low pressure system resulted in considerable drifting snow.",,2000,1
710,200001,12,1700,200001,13,1100,1090169,5128204,MICHIGAN,2000,Heavy Snow,Z,47,MIDLAND,DTX,12-JAN-00 17:00:00,EST,13-JAN-00 11:00:00,0,0,0,0,,,OFFICIAL NWS OBS.,,,,,,,,,,,,,,,,,,,,,,"A clipper low pressure system strengthened rapidly as it moved from the upper Mississippi Valley across the Great Lakes.  Heavy snow occured in parts of southeast Michigan ahead of the low, mainly in the Saginaw Valley and Thumb regions.  Snowfall amounts were as high as 10 inches in Marlette, and 8 inches in Caro and Cass City.  Seven inches fell east of Pleasant Valley, southwest of Croswell, and near Tri-Cities International Airport in Freeland.  A newspaper reported as much as ten inches of snow near Forestville and Richmondville.  In addition, gusty winds around the deepening low pressure system resulted in considerable drifting snow.",,2000,1
802,200001,4,1900,200001,5,700,1090463,5128956,MICHIGAN,2000,Winter Storm,Z,72,KALAMAZOO,GRR,04-JAN-00 19:00:00,EST,05-JAN-00 07:00:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,"A strong storm system and its associated cold front departed during the early morning hours of the 4th. However, northwest winds behind the system created broad area snow bands across Ottawa, Allegan, Van Buren, and Kalamazoo counties. The heaviest snow fell from Bangor to Lawrence in Van Buren county, where 12 inches of snow fell. 6 inches of snow fell across southwest portions of Allegan county, and 3 inches of snow fell across portions of Ottawa and Kalamazoo counties.",,2000,1
803,200001,12,1200,200001,13,800,1090464,5128957,MICHIGAN,2000,Winter Storm,Z,37,MASON,GRR,12-JAN-00 12:00:00,EST,13-JAN-00 08:00:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,A large band of moderate to heavy snow developed across central lower Michigan as a result of moisture overrunning a stationary front draped across southern Michigan. The heaviest snow fell during the late afternoon and overnight hours of the 12th into the 13th. The following is a list of snowfall accumulations by county:County:			Storm Total Snowfall (inches):Lake				10Mecosta				10Mason				8Osceola				8Oceana				8Newaygo				8Montcalm				8Clare				7Isabella				6Gratiot				5Muskegon				4,,2000,1
840,200001,20,1015,200001,20,1015,1090170,5128205,MICHIGAN,2000,Heavy Snow,Z,82,LENAWEE,DTX,20-JAN-00 10:15:00,EST,20-JAN-00 10:15:00,0,0,0,0,,,NEWSPAPER,,,,,,,,,,,,,,,,,,,,,,"A low pressure system moved east across the Ohio Valley on the night of the 19th, reaching the Mid-Atlantic coast on the 20th.  This system produced up to 5 inches of snow across much of lower Michigan.  An auto accident on US 223 in northwest Lenawee County claimed the life of a 37-year-old woman, who lost control of her vehicle on the slushy highway and crashed into a truck.",,2000,1
1032,200001,3,1500,200001,4,700,1090462,5128942,MICHIGAN,2000,Winter Storm,Z,37,MASON,GRR,03-JAN-00 15:00:00,EST,04-JAN-00 07:00:00,0,0,0,0,,,NWS STORM SURVEY,,,,,,,,,,,,,,,,,,,,,,"A low pressure system developed over Oklahoma during the morning hours of the 3rd and moved quickly northeast to western Indiana by the evening hours of the 3rd. Due to the track of the system, the warm front got far enough north to produce mostly freezing rain along it across south central lower Michigan. The storm continued on a northeast track across lower Michigan and Lake Huron, and as the storm pulled away, freezing rain changed over to snow before coming to an end during the early morning hours of the 4th. The following is a list of storm total snowfall and ice accumulation for the 3rd through the 4th:County:			Storm Total Snowfall (inches):		Ice Accumulation (inches):Mason				6				0.3Oceana				6				0.3Lake				5				0.3Newaygo				4				0.3Osceola				3				0.5Clare				3				0.5Mecosta				2				0.5	Isabella				1				0.5Muskegon				1				0.3Montcalm				1				0.3Gratiot				1				0.3",,2000,1
