,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,SOURCE,EPISODE_NARRATIVE,Year,Month
763,201802,24,2100,201802,25,600,123345,739564,MICHIGAN,2018,Winter Storm,Z,9,GOGEBIC,MQT,24-FEB-18 21:00:00,CST-6,25-FEB-18 06:00:00,0,0,0,0,COOP Observer,A storm system originating over the Southern Rockies lifted across the Upper Great Lakes and brought moderate to heavy snow to the west half of Upper Michigan from the evening of the 24th into the 25th.  Some light freezing rain was also reported over mainly south central and eastern portions of the U.P.,2018,2
782,201802,24,1900,201802,25,700,123345,739566,MICHIGAN,2018,Winter Storm,Z,2,ONTONAGON,MQT,24-FEB-18 19:00:00,EST-5,25-FEB-18 07:00:00,0,0,0,0,Mesonet,A storm system originating over the Southern Rockies lifted across the Upper Great Lakes and brought moderate to heavy snow to the west half of Upper Michigan from the evening of the 24th into the 25th.  Some light freezing rain was also reported over mainly south central and eastern portions of the U.P.,2018,2
783,201802,24,800,201802,25,800,123345,739565,MICHIGAN,2018,Winter Storm,Z,1,KEWEENAW,MQT,24-FEB-18 08:00:00,EST-5,25-FEB-18 08:00:00,0,0,0,0,COOP Observer,A storm system originating over the Southern Rockies lifted across the Upper Great Lakes and brought moderate to heavy snow to the west half of Upper Michigan from the evening of the 24th into the 25th.  Some light freezing rain was also reported over mainly south central and eastern portions of the U.P.,2018,2
784,201802,24,800,201802,25,800,123345,739567,MICHIGAN,2018,Winter Weather,Z,84,SOUTHERN HOUGHTON,MQT,24-FEB-18 08:00:00,EST-5,25-FEB-18 08:00:00,0,0,0,0,COOP Observer,A storm system originating over the Southern Rockies lifted across the Upper Great Lakes and brought moderate to heavy snow to the west half of Upper Michigan from the evening of the 24th into the 25th.  Some light freezing rain was also reported over mainly south central and eastern portions of the U.P.,2018,2
785,201802,24,2300,201802,25,800,123345,739568,MICHIGAN,2018,Winter Weather,Z,13,DELTA,MQT,24-FEB-18 23:00:00,EST-5,25-FEB-18 08:00:00,0,0,0,0,COOP Observer,A storm system originating over the Southern Rockies lifted across the Upper Great Lakes and brought moderate to heavy snow to the west half of Upper Michigan from the evening of the 24th into the 25th.  Some light freezing rain was also reported over mainly south central and eastern portions of the U.P.,2018,2
787,201802,24,2200,201802,25,100,123345,739573,MICHIGAN,2018,Winter Weather,Z,10,IRON,MQT,24-FEB-18 22:00:00,CST-6,25-FEB-18 01:00:00,0,0,0,0,Social Media,A storm system originating over the Southern Rockies lifted across the Upper Great Lakes and brought moderate to heavy snow to the west half of Upper Michigan from the evening of the 24th into the 25th.  Some light freezing rain was also reported over mainly south central and eastern portions of the U.P.,2018,2
788,201802,24,2200,201802,25,600,123345,739574,MICHIGAN,2018,Winter Weather,Z,11,DICKINSON,MQT,24-FEB-18 22:00:00,CST-6,25-FEB-18 06:00:00,0,0,0,0,Social Media,A storm system originating over the Southern Rockies lifted across the Upper Great Lakes and brought moderate to heavy snow to the west half of Upper Michigan from the evening of the 24th into the 25th.  Some light freezing rain was also reported over mainly south central and eastern portions of the U.P.,2018,2
789,201802,25,0,201802,25,600,123345,739575,MICHIGAN,2018,Winter Weather,Z,5,MARQUETTE,MQT,25-FEB-18 00:00:00,EST-5,25-FEB-18 06:00:00,0,0,0,0,Trained Spotter,A storm system originating over the Southern Rockies lifted across the Upper Great Lakes and brought moderate to heavy snow to the west half of Upper Michigan from the evening of the 24th into the 25th.  Some light freezing rain was also reported over mainly south central and eastern portions of the U.P.,2018,2
790,201802,28,0,201802,28,200,123418,740032,MICHIGAN,2018,Winter Weather,Z,13,DELTA,MQT,28-FEB-18 00:00:00,EST-5,28-FEB-18 02:00:00,0,0,0,0,Law Enforcement,Briefly heavy mixed precipitation fell across portions of central Upper Michigan early on the 28th.,2018,2
791,201802,24,2300,201802,25,200,123345,739569,MICHIGAN,2018,Winter Weather,Z,12,MENOMINEE,MQT,24-FEB-18 23:00:00,CST-6,25-FEB-18 02:00:00,0,0,0,0,Social Media,A storm system originating over the Southern Rockies lifted across the Upper Great Lakes and brought moderate to heavy snow to the west half of Upper Michigan from the evening of the 24th into the 25th.  Some light freezing rain was also reported over mainly south central and eastern portions of the U.P.,2018,2
792,201802,24,2300,201802,25,200,123345,739570,MICHIGAN,2018,Winter Weather,Z,6,ALGER,MQT,24-FEB-18 23:00:00,EST-5,25-FEB-18 02:00:00,0,0,0,0,Social Media,A storm system originating over the Southern Rockies lifted across the Upper Great Lakes and brought moderate to heavy snow to the west half of Upper Michigan from the evening of the 24th into the 25th.  Some light freezing rain was also reported over mainly south central and eastern portions of the U.P.,2018,2
793,201802,25,100,201802,25,600,123345,739571,MICHIGAN,2018,Winter Weather,Z,7,LUCE,MQT,25-FEB-18 01:00:00,EST-5,25-FEB-18 06:00:00,0,0,0,0,Public,A storm system originating over the Southern Rockies lifted across the Upper Great Lakes and brought moderate to heavy snow to the west half of Upper Michigan from the evening of the 24th into the 25th.  Some light freezing rain was also reported over mainly south central and eastern portions of the U.P.,2018,2
794,201802,24,2330,201802,25,430,123345,739572,MICHIGAN,2018,Winter Weather,Z,4,BARAGA,MQT,24-FEB-18 23:30:00,EST-5,25-FEB-18 04:30:00,0,0,0,0,Social Media,A storm system originating over the Southern Rockies lifted across the Upper Great Lakes and brought moderate to heavy snow to the west half of Upper Michigan from the evening of the 24th into the 25th.  Some light freezing rain was also reported over mainly south central and eastern portions of the U.P.,2018,2
795,201802,28,30,201802,28,230,123418,740033,MICHIGAN,2018,Winter Weather,Z,5,MARQUETTE,MQT,28-FEB-18 00:30:00,EST-5,28-FEB-18 02:30:00,0,0,0,0,Official NWS Observations,Briefly heavy mixed precipitation fell across portions of central Upper Michigan early on the 28th.,2018,2
796,201802,28,200,201802,28,400,123418,740035,MICHIGAN,2018,Winter Weather,Z,7,LUCE,MQT,28-FEB-18 02:00:00,EST-5,28-FEB-18 04:00:00,0,0,0,0,Social Media,Briefly heavy mixed precipitation fell across portions of central Upper Michigan early on the 28th.,2018,2
797,201802,28,100,201802,28,400,123418,740036,MICHIGAN,2018,Winter Weather,Z,6,ALGER,MQT,28-FEB-18 01:00:00,EST-5,28-FEB-18 04:00:00,0,0,0,0,COOP Observer,Briefly heavy mixed precipitation fell across portions of central Upper Michigan early on the 28th.,2018,2
1701,201802,9,0,201802,9,2100,121983,730289,MICHIGAN,2018,Heavy Snow,Z,78,CASS,IWX,09-FEB-18 00:00:00,EST-5,09-FEB-18 21:00:00,0,0,0,0,Public,"Snow, heavy at times, accumulated to between 9 and 15 inches of snow across southern Michigan on February 9th creating hazardous travel conditions.",2018,2
1702,201802,9,0,201802,9,2100,121983,730290,MICHIGAN,2018,Heavy Snow,Z,81,HILLSDALE,IWX,09-FEB-18 00:00:00,EST-5,09-FEB-18 21:00:00,0,0,0,0,CoCoRaHS,"Snow, heavy at times, accumulated to between 9 and 15 inches of snow across southern Michigan on February 9th creating hazardous travel conditions.",2018,2
1794,201802,9,0,201802,9,2100,121983,730291,MICHIGAN,2018,Heavy Snow,Z,79,ST. JOSEPH,IWX,09-FEB-18 00:00:00,EST-5,09-FEB-18 21:00:00,0,0,0,0,CoCoRaHS,"Snow, heavy at times, accumulated to between 9 and 15 inches of snow across southern Michigan on February 9th creating hazardous travel conditions.",2018,2
1976,201802,4,0,201802,4,2100,122073,730764,MICHIGAN,2018,Winter Weather,Z,77,BERRIEN,IWX,04-FEB-18 00:00:00,EST-5,04-FEB-18 21:00:00,0,0,0,0,Trained Spotter,"Snow, moderate at times, accompanied an upper level system that dropped 3 to 5 inches of snow on February 4th.",2018,2
1977,201802,4,0,201802,4,2100,122073,730765,MICHIGAN,2018,Winter Weather,Z,78,CASS,IWX,04-FEB-18 00:00:00,EST-5,04-FEB-18 21:00:00,0,0,0,0,Broadcast Media,"Snow, moderate at times, accompanied an upper level system that dropped 3 to 5 inches of snow on February 4th.",2018,2
1978,201802,4,0,201802,4,2100,122073,730766,MICHIGAN,2018,Winter Weather,Z,79,ST. JOSEPH,IWX,04-FEB-18 00:00:00,EST-5,04-FEB-18 21:00:00,0,0,0,0,Broadcast Media,"Snow, moderate at times, accompanied an upper level system that dropped 3 to 5 inches of snow on February 4th.",2018,2
2015,201802,4,0,201802,4,2100,122073,730767,MICHIGAN,2018,Winter Weather,Z,80,BRANCH,IWX,04-FEB-18 00:00:00,EST-5,04-FEB-18 21:00:00,0,0,0,0,Broadcast Media,"Snow, moderate at times, accompanied an upper level system that dropped 3 to 5 inches of snow on February 4th.",2018,2
2016,201802,4,0,201802,4,2100,122073,730768,MICHIGAN,2018,Winter Weather,Z,81,HILLSDALE,IWX,04-FEB-18 00:00:00,EST-5,04-FEB-18 21:00:00,0,0,0,0,Broadcast Media,"Snow, moderate at times, accompanied an upper level system that dropped 3 to 5 inches of snow on February 4th.",2018,2
2187,201802,9,0,201802,9,2100,121983,730287,MICHIGAN,2018,Heavy Snow,Z,77,BERRIEN,IWX,09-FEB-18 00:00:00,EST-5,09-FEB-18 21:00:00,0,0,0,0,CoCoRaHS,"Snow, heavy at times, accumulated to between 9 and 15 inches of snow across southern Michigan on February 9th creating hazardous travel conditions.",2018,2
3781,201801,11,1100,201801,12,500,122771,736241,MICHIGAN,2018,Winter Storm,Z,9,GOGEBIC,MQT,11-JAN-18 11:00:00,CST-6,12-JAN-18 05:00:00,0,0,0,0,Trained Spotter,A low pressure trough extending from the Central Plains into the Upper Great Lakes  produced moderate to heavy lake enhanced snow over portions of west and central Upper Michigan from the afternoon of the 11th into the morning of the 12th.,2018,1
3782,201801,11,700,201801,12,700,122771,736243,MICHIGAN,2018,Winter Storm,Z,1,KEWEENAW,MQT,11-JAN-18 07:00:00,EST-5,12-JAN-18 07:00:00,0,0,0,0,COOP Observer,A low pressure trough extending from the Central Plains into the Upper Great Lakes  produced moderate to heavy lake enhanced snow over portions of west and central Upper Michigan from the afternoon of the 11th into the morning of the 12th.,2018,1
3783,201801,11,800,201801,12,800,122771,736244,MICHIGAN,2018,Winter Storm,Z,2,ONTONAGON,MQT,11-JAN-18 08:00:00,EST-5,12-JAN-18 08:00:00,0,0,0,0,COOP Observer,A low pressure trough extending from the Central Plains into the Upper Great Lakes  produced moderate to heavy lake enhanced snow over portions of west and central Upper Michigan from the afternoon of the 11th into the morning of the 12th.,2018,1
3784,201801,11,600,201801,12,600,122771,736245,MICHIGAN,2018,Winter Weather,Z,84,SOUTHERN HOUGHTON,MQT,11-JAN-18 06:00:00,EST-5,12-JAN-18 06:00:00,0,0,0,0,Social Media,A low pressure trough extending from the Central Plains into the Upper Great Lakes  produced moderate to heavy lake enhanced snow over portions of west and central Upper Michigan from the afternoon of the 11th into the morning of the 12th.,2018,1
3785,201801,11,900,201801,12,900,122771,736247,MICHIGAN,2018,Winter Weather,Z,5,MARQUETTE,MQT,11-JAN-18 09:00:00,EST-5,12-JAN-18 09:00:00,0,0,0,0,CoCoRaHS,A low pressure trough extending from the Central Plains into the Upper Great Lakes  produced moderate to heavy lake enhanced snow over portions of west and central Upper Michigan from the afternoon of the 11th into the morning of the 12th.,2018,1
3786,201801,11,800,201801,12,800,122771,736248,MICHIGAN,2018,Winter Weather,Z,6,ALGER,MQT,11-JAN-18 08:00:00,EST-5,12-JAN-18 08:00:00,0,0,0,0,COOP Observer,A low pressure trough extending from the Central Plains into the Upper Great Lakes  produced moderate to heavy lake enhanced snow over portions of west and central Upper Michigan from the afternoon of the 11th into the morning of the 12th.,2018,1
3787,201801,15,700,201801,16,700,122884,736478,MICHIGAN,2018,Winter Weather,Z,13,DELTA,MQT,15-JAN-18 07:00:00,EST-5,16-JAN-18 07:00:00,0,0,0,0,COOP Observer,Moderate lake effect snow fell over portions of west and central Upper Michigan from the 15th into the 17th.,2018,1
3788,201801,15,800,201801,16,800,122884,736479,MICHIGAN,2018,Winter Weather,Z,4,BARAGA,MQT,15-JAN-18 08:00:00,EST-5,16-JAN-18 08:00:00,0,0,0,0,COOP Observer,Moderate lake effect snow fell over portions of west and central Upper Michigan from the 15th into the 17th.,2018,1
3850,201801,15,800,201801,16,800,122884,736480,MICHIGAN,2018,Winter Weather,Z,3,NORTHERN HOUGHTON,MQT,15-JAN-18 08:00:00,EST-5,16-JAN-18 08:00:00,0,0,0,0,COOP Observer,Moderate lake effect snow fell over portions of west and central Upper Michigan from the 15th into the 17th.,2018,1
3851,201801,15,700,201801,16,700,122884,736481,MICHIGAN,2018,Winter Weather,Z,12,MENOMINEE,MQT,15-JAN-18 07:00:00,CST-6,16-JAN-18 07:00:00,0,0,0,0,Public,Moderate lake effect snow fell over portions of west and central Upper Michigan from the 15th into the 17th.,2018,1
3852,201801,16,800,201801,17,800,122884,736482,MICHIGAN,2018,Winter Weather,Z,2,ONTONAGON,MQT,16-JAN-18 08:00:00,EST-5,17-JAN-18 08:00:00,0,0,0,0,COOP Observer,Moderate lake effect snow fell over portions of west and central Upper Michigan from the 15th into the 17th.,2018,1
3853,201801,22,1400,201801,22,2200,122885,736484,MICHIGAN,2018,Winter Storm,Z,84,SOUTHERN HOUGHTON,MQT,22-JAN-18 14:00:00,EST-5,22-JAN-18 22:00:00,0,0,0,0,Public,A winter storm tracking from the Central Plains into Lower Michigan brought a wide swath of moderate to heavy snowfall across much of Upper Michigan from the 22nd into the 23rd.,2018,1
3854,201801,22,1200,201801,22,1900,122885,736575,MICHIGAN,2018,Winter Storm,Z,7,LUCE,MQT,22-JAN-18 12:00:00,EST-5,22-JAN-18 19:00:00,0,0,0,0,Social Media,A winter storm tracking from the Central Plains into Lower Michigan brought a wide swath of moderate to heavy snowfall across much of Upper Michigan from the 22nd into the 23rd.,2018,1
3856,201801,22,1200,201801,22,2000,122885,736641,MICHIGAN,2018,Winter Storm,Z,6,ALGER,MQT,22-JAN-18 12:00:00,EST-5,22-JAN-18 20:00:00,0,0,0,0,COOP Observer,A winter storm tracking from the Central Plains into Lower Michigan brought a wide swath of moderate to heavy snowfall across much of Upper Michigan from the 22nd into the 23rd.,2018,1
3857,201801,22,1400,201801,22,2100,122885,736653,MICHIGAN,2018,Winter Storm,Z,85,NORTHERN SCHOOLCRAFT,MQT,22-JAN-18 14:00:00,EST-5,22-JAN-18 21:00:00,0,0,0,0,Mesonet,A winter storm tracking from the Central Plains into Lower Michigan brought a wide swath of moderate to heavy snowfall across much of Upper Michigan from the 22nd into the 23rd.,2018,1
3908,201801,22,1100,201801,22,1900,122885,736657,MICHIGAN,2018,Winter Storm,Z,11,DICKINSON,MQT,22-JAN-18 11:00:00,CST-6,22-JAN-18 19:00:00,0,0,0,0,COOP Observer,A winter storm tracking from the Central Plains into Lower Michigan brought a wide swath of moderate to heavy snowfall across much of Upper Michigan from the 22nd into the 23rd.,2018,1
3909,201801,22,1200,201801,22,2100,122885,736662,MICHIGAN,2018,Winter Storm,Z,14,SOUTHERN SCHOOLCRAFT,MQT,22-JAN-18 12:00:00,EST-5,22-JAN-18 21:00:00,0,0,0,0,COOP Observer,A winter storm tracking from the Central Plains into Lower Michigan brought a wide swath of moderate to heavy snowfall across much of Upper Michigan from the 22nd into the 23rd.,2018,1
3910,201801,29,2000,201801,30,800,122911,736676,MICHIGAN,2018,Winter Weather,Z,6,ALGER,MQT,29-JAN-18 20:00:00,EST-5,30-JAN-18 08:00:00,0,0,0,0,COOP Observer,Moderate lake effect snow fell just south of Grand Marais from the evening of the 29th to the morning of the 30th.,2018,1
3911,201801,31,700,201801,31,1130,122912,736678,MICHIGAN,2018,Winter Weather,Z,13,DELTA,MQT,31-JAN-18 07:00:00,EST-5,31-JAN-18 11:30:00,0,0,0,0,Social Media,Southerly flow ahead of a strong upper disturbance from the Northern Plains generated moderate to heavy lake enhanced snow over east half portions of Upper Michigan on the 31st.,2018,1
3912,201801,31,700,201801,31,1130,122912,736679,MICHIGAN,2018,Winter Weather,Z,5,MARQUETTE,MQT,31-JAN-18 07:00:00,EST-5,31-JAN-18 11:30:00,0,0,0,0,Social Media,Southerly flow ahead of a strong upper disturbance from the Northern Plains generated moderate to heavy lake enhanced snow over east half portions of Upper Michigan on the 31st.,2018,1
3913,201801,31,600,201801,31,1200,122912,736680,MICHIGAN,2018,Winter Weather,Z,12,MENOMINEE,MQT,31-JAN-18 06:00:00,CST-6,31-JAN-18 12:00:00,0,0,0,0,Social Media,Southerly flow ahead of a strong upper disturbance from the Northern Plains generated moderate to heavy lake enhanced snow over east half portions of Upper Michigan on the 31st.,2018,1
4570,201801,21,501,201801,22,524,121652,728128,MICHIGAN,2018,Dense Fog,Z,79,ST. JOSEPH,IWX,21-JAN-18 05:01:00,EST-5,22-JAN-18 05:24:00,0,2,0,1,Broadcast Media,"Warm, moist air moved over an extensive snowpack to cause rapid melting of the snow. The result was dense advection fog which reduced visibility to less than a quarter mile and in many areas near zero. The fog at least partially contributed to an accident in St Joseph county MI where 1 person died and 2 others were injured.",2018,1
4676,201801,31,700,201801,31,1100,122912,736677,MICHIGAN,2018,Winter Weather,Z,6,ALGER,MQT,31-JAN-18 07:00:00,EST-5,31-JAN-18 11:00:00,0,0,0,0,COOP Observer,Southerly flow ahead of a strong upper disturbance from the Northern Plains generated moderate to heavy lake enhanced snow over east half portions of Upper Michigan on the 31st.,2018,1
5154,201801,11,800,201801,12,800,122771,736242,MICHIGAN,2018,Winter Storm,Z,3,NORTHERN HOUGHTON,MQT,11-JAN-18 08:00:00,EST-5,12-JAN-18 08:00:00,0,0,0,0,COOP Observer,A low pressure trough extending from the Central Plains into the Upper Great Lakes  produced moderate to heavy lake enhanced snow over portions of west and central Upper Michigan from the afternoon of the 11th into the morning of the 12th.,2018,1
5254,201801,3,700,201801,6,1300,121340,726409,MICHIGAN,2018,Lake-Effect Snow,Z,77,BERRIEN,IWX,03-JAN-18 07:00:00,EST-5,06-JAN-18 13:00:00,0,0,0,0,CoCoRaHS,A long duration lake effect snow event created difficult travel conditions January 3rd through January 6th. Three day snowfall totals ranged between 1 and 2 feet across Berrien County.,2018,1
5255,201801,3,1400,201801,6,1300,121340,726410,MICHIGAN,2018,Lake-Effect Snow,Z,78,CASS,IWX,03-JAN-18 14:00:00,EST-5,06-JAN-18 13:00:00,0,0,0,0,Broadcast Media,A long duration lake effect snow event created difficult travel conditions January 3rd through January 6th. Three day snowfall totals ranged between 1 and 2 feet across Berrien County.,2018,1
5496,201801,24,600,201801,24,1100,121806,729058,MICHIGAN,2018,Winter Weather,Z,77,BERRIEN,IWX,24-JAN-18 06:00:00,EST-5,24-JAN-18 11:00:00,0,0,0,0,Broadcast Media,Light freezing drizzle created slick roadways during the morning hours of January 24th. Numerous accidents were reported across the region.,2018,1
5497,201801,24,600,201801,24,1100,121806,729059,MICHIGAN,2018,Winter Weather,Z,78,CASS,IWX,24-JAN-18 06:00:00,EST-5,24-JAN-18 11:00:00,0,0,0,0,Broadcast Media,Light freezing drizzle created slick roadways during the morning hours of January 24th. Numerous accidents were reported across the region.,2018,1
5498,201801,24,600,201801,24,1100,121806,729060,MICHIGAN,2018,Winter Weather,Z,79,ST. JOSEPH,IWX,24-JAN-18 06:00:00,EST-5,24-JAN-18 11:00:00,0,0,0,0,Broadcast Media,Light freezing drizzle created slick roadways during the morning hours of January 24th. Numerous accidents were reported across the region.,2018,1
5640,201801,14,1900,201801,15,1600,122871,736250,MICHIGAN,2018,Winter Storm,Z,14,SOUTHERN SCHOOLCRAFT,MQT,14-JAN-18 19:00:00,EST-5,15-JAN-18 16:00:00,0,0,0,0,COOP Observer,Gusty southerly winds ahead of clipper system approaching from the Northern Plains generated moderate to heavy lake enhanced snow and blowing snow over east half portions of Upper Michigan from the evening of the 14th into the 15th.,2018,1
5641,201801,14,2000,201801,15,1300,122871,736468,MICHIGAN,2018,Winter Storm,Z,13,DELTA,MQT,14-JAN-18 20:00:00,EST-5,15-JAN-18 13:00:00,0,0,0,0,COOP Observer,Gusty southerly winds ahead of clipper system approaching from the Northern Plains generated moderate to heavy lake enhanced snow and blowing snow over east half portions of Upper Michigan from the evening of the 14th into the 15th.,2018,1
5642,201801,14,900,201801,15,300,122871,736470,MICHIGAN,2018,Winter Weather,Z,7,LUCE,MQT,14-JAN-18 09:00:00,EST-5,15-JAN-18 03:00:00,0,0,0,0,Social Media,Gusty southerly winds ahead of clipper system approaching from the Northern Plains generated moderate to heavy lake enhanced snow and blowing snow over east half portions of Upper Michigan from the evening of the 14th into the 15th.,2018,1
5643,201801,14,2200,201801,15,800,122871,736472,MICHIGAN,2018,Winter Weather,Z,6,ALGER,MQT,14-JAN-18 22:00:00,EST-5,15-JAN-18 08:00:00,0,0,0,0,COOP Observer,Gusty southerly winds ahead of clipper system approaching from the Northern Plains generated moderate to heavy lake enhanced snow and blowing snow over east half portions of Upper Michigan from the evening of the 14th into the 15th.,2018,1
5870,201801,11,800,201801,12,800,122771,736246,MICHIGAN,2018,Winter Weather,Z,4,BARAGA,MQT,11-JAN-18 08:00:00,EST-5,12-JAN-18 08:00:00,0,0,0,0,CoCoRaHS,A low pressure trough extending from the Central Plains into the Upper Great Lakes  produced moderate to heavy lake enhanced snow over portions of west and central Upper Michigan from the afternoon of the 11th into the morning of the 12th.,2018,1
5877,201801,14,1800,201801,15,1800,122871,736476,MICHIGAN,2018,Winter Weather,Z,1,KEWEENAW,MQT,14-JAN-18 18:00:00,EST-5,15-JAN-18 18:00:00,0,0,0,0,Trained Spotter,Gusty southerly winds ahead of clipper system approaching from the Northern Plains generated moderate to heavy lake enhanced snow and blowing snow over east half portions of Upper Michigan from the evening of the 14th into the 15th.,2018,1
5878,201801,15,600,201801,17,600,122884,736477,MICHIGAN,2018,Winter Weather,Z,5,MARQUETTE,MQT,15-JAN-18 06:00:00,EST-5,17-JAN-18 06:00:00,0,0,0,0,CoCoRaHS,Moderate lake effect snow fell over portions of west and central Upper Michigan from the 15th into the 17th.,2018,1
