,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,SOURCE,EPISODE_NARRATIVE,Year,Month
395,201305,29,701,201305,29,701,75593,456328,MICHIGAN,2013,Thunderstorm Wind,C,147,ST. CLAIR,DTX,29-MAY-13 07:01:00,EST-5,29-MAY-13 07:01:00,0,0,0,0,Trained Spotter,A severe thunderstorm developed over St Clair County.,2013,5
396,201305,29,702,201305,29,702,75593,456329,MICHIGAN,2013,Thunderstorm Wind,C,147,ST. CLAIR,DTX,29-MAY-13 07:02:00,EST-5,29-MAY-13 07:02:00,0,0,0,0,Trained Spotter,A severe thunderstorm developed over St Clair County.,2013,5
397,201305,29,707,201305,29,707,75593,456331,MICHIGAN,2013,Thunderstorm Wind,C,147,ST. CLAIR,DTX,29-MAY-13 07:07:00,EST-5,29-MAY-13 07:07:00,0,0,0,0,Trained Spotter,A severe thunderstorm developed over St Clair County.,2013,5
448,201305,30,1754,201305,30,1754,75601,456375,MICHIGAN,2013,Thunderstorm Wind,C,63,HURON,DTX,30-MAY-13 17:54:00,EST-5,30-MAY-13 17:54:00,0,0,0,0,Law Enforcement,Several severe thunderstorms developed with good afternoon instability.,2013,5
449,201305,30,1353,201305,30,1353,75601,456396,MICHIGAN,2013,Thunderstorm Wind,C,99,MACOMB,DTX,30-MAY-13 13:53:00,EST-5,30-MAY-13 13:53:00,0,0,0,0,Trained Spotter,Several severe thunderstorms developed with good afternoon instability.,2013,5
450,201305,30,1427,201305,30,1427,75601,456409,MICHIGAN,2013,Thunderstorm Wind,C,147,ST. CLAIR,DTX,30-MAY-13 14:27:00,EST-5,30-MAY-13 14:27:00,0,0,0,0,Trained Spotter,Several severe thunderstorms developed with good afternoon instability.,2013,5
504,201305,20,1530,201305,20,1530,75592,456327,MICHIGAN,2013,Hail,C,51,GLADWIN,APX,20-MAY-13 15:30:00,EST-5,20-MAY-13 15:30:00,0,0,0,0,Public,"An upper level disturbance interacted with an unstable airmass in place across Lower Michigan, producing multiple short line segments of strong to severe thunderstorms.  These storms produced both large hail and damaging wind gusts during the afternoon hours.",2013,5
505,201305,20,1416,201305,20,1416,75592,456330,MICHIGAN,2013,Hail,C,29,CHARLEVOIX,APX,20-MAY-13 14:16:00,EST-5,20-MAY-13 14:16:00,0,0,0,0,Public,"An upper level disturbance interacted with an unstable airmass in place across Lower Michigan, producing multiple short line segments of strong to severe thunderstorms.  These storms produced both large hail and damaging wind gusts during the afternoon hours.",2013,5
520,201305,20,1530,201305,20,1530,75592,456332,MICHIGAN,2013,Thunderstorm Wind,C,129,OGEMAW,APX,20-MAY-13 15:30:00,EST-5,20-MAY-13 15:30:00,0,0,0,0,Public,"An upper level disturbance interacted with an unstable airmass in place across Lower Michigan, producing multiple short line segments of strong to severe thunderstorms.  These storms produced both large hail and damaging wind gusts during the afternoon hours.",2013,5
521,201305,20,1553,201305,20,1557,75592,456333,MICHIGAN,2013,Thunderstorm Wind,C,11,ARENAC,APX,20-MAY-13 15:53:00,EST-5,20-MAY-13 15:57:00,0,0,0,0,Law Enforcement,"An upper level disturbance interacted with an unstable airmass in place across Lower Michigan, producing multiple short line segments of strong to severe thunderstorms.  These storms produced both large hail and damaging wind gusts during the afternoon hours.",2013,5
522,201305,20,1605,201305,20,1605,75592,456335,MICHIGAN,2013,Thunderstorm Wind,C,11,ARENAC,APX,20-MAY-13 16:05:00,EST-5,20-MAY-13 16:05:00,0,0,0,0,Law Enforcement,"An upper level disturbance interacted with an unstable airmass in place across Lower Michigan, producing multiple short line segments of strong to severe thunderstorms.  These storms produced both large hail and damaging wind gusts during the afternoon hours.",2013,5
523,201305,20,1610,201305,20,1610,75592,456336,MICHIGAN,2013,Thunderstorm Wind,C,1,ALCONA,APX,20-MAY-13 16:10:00,EST-5,20-MAY-13 16:10:00,0,0,0,0,Law Enforcement,"An upper level disturbance interacted with an unstable airmass in place across Lower Michigan, producing multiple short line segments of strong to severe thunderstorms.  These storms produced both large hail and damaging wind gusts during the afternoon hours.",2013,5
579,201301,27,2030,201301,28,830,70947,426481,MICHIGAN,2013,Winter Storm,Z,2,ONTONAGON,MQT,27-JAN-13 20:30:00,EST-5,28-JAN-13 08:30:00,0,0,0,0,Trained Spotter,A low pressure system moving through the Lower Great Lakes produced moderate to heavy snow over portions of west and central Upper Michigan from the afternoon of the 27th into the morning of the 28th.,2013,1
580,201301,27,2200,201301,28,900,70947,426483,MICHIGAN,2013,Winter Storm,Z,3,NORTHERN HOUGHTON,MQT,27-JAN-13 22:00:00,EST-5,28-JAN-13 09:00:00,0,0,0,0,COOP Observer,A low pressure system moving through the Lower Great Lakes produced moderate to heavy snow over portions of west and central Upper Michigan from the afternoon of the 27th into the morning of the 28th.,2013,1
590,201301,27,2000,201301,28,900,70947,426488,MICHIGAN,2013,Winter Storm,Z,5,MARQUETTE,MQT,27-JAN-13 20:00:00,EST-5,28-JAN-13 09:00:00,0,0,0,0,Trained Spotter,A low pressure system moving through the Lower Great Lakes produced moderate to heavy snow over portions of west and central Upper Michigan from the afternoon of the 27th into the morning of the 28th.,2013,1
591,201301,27,2300,201301,28,800,70947,426491,MICHIGAN,2013,Winter Weather,Z,1,KEWEENAW,MQT,27-JAN-13 23:00:00,EST-5,28-JAN-13 08:00:00,0,0,0,0,COOP Observer,A low pressure system moving through the Lower Great Lakes produced moderate to heavy snow over portions of west and central Upper Michigan from the afternoon of the 27th into the morning of the 28th.,2013,1
780,201305,30,1840,201305,30,1840,75601,456410,MICHIGAN,2013,Hail,C,145,SAGINAW,DTX,30-MAY-13 18:40:00,EST-5,30-MAY-13 18:40:00,0,0,0,0,SHAVE Project,Several severe thunderstorms developed with good afternoon instability.,2013,5
781,201305,30,1840,201305,30,1840,75601,456411,MICHIGAN,2013,Hail,C,145,SAGINAW,DTX,30-MAY-13 18:40:00,EST-5,30-MAY-13 18:40:00,0,0,0,0,SHAVE Project,Several severe thunderstorms developed with good afternoon instability.,2013,5
782,201305,30,1845,201305,30,1845,75601,456413,MICHIGAN,2013,Hail,C,145,SAGINAW,DTX,30-MAY-13 18:45:00,EST-5,30-MAY-13 18:45:00,0,0,0,0,SHAVE Project,Several severe thunderstorms developed with good afternoon instability.,2013,5
783,201305,30,1850,201305,30,1850,75601,456415,MICHIGAN,2013,Hail,C,145,SAGINAW,DTX,30-MAY-13 18:50:00,EST-5,30-MAY-13 18:50:00,0,0,0,0,SHAVE Project,Several severe thunderstorms developed with good afternoon instability.,2013,5
784,201305,30,1850,201305,30,1850,75601,456416,MICHIGAN,2013,Hail,C,145,SAGINAW,DTX,30-MAY-13 18:50:00,EST-5,30-MAY-13 18:50:00,0,0,0,0,SHAVE Project,Several severe thunderstorms developed with good afternoon instability.,2013,5
785,201305,30,1851,201305,30,1851,75601,456417,MICHIGAN,2013,Hail,C,145,SAGINAW,DTX,30-MAY-13 18:51:00,EST-5,30-MAY-13 18:51:00,0,0,0,0,SHAVE Project,Several severe thunderstorms developed with good afternoon instability.,2013,5
786,201305,30,1855,201305,30,1855,75601,456419,MICHIGAN,2013,Hail,C,145,SAGINAW,DTX,30-MAY-13 18:55:00,EST-5,30-MAY-13 18:55:00,0,0,0,0,SHAVE Project,Several severe thunderstorms developed with good afternoon instability.,2013,5
787,201305,30,1910,201305,30,1910,75601,456420,MICHIGAN,2013,Hail,C,145,SAGINAW,DTX,30-MAY-13 19:10:00,EST-5,30-MAY-13 19:10:00,0,0,0,0,SHAVE Project,Several severe thunderstorms developed with good afternoon instability.,2013,5
788,201305,30,1918,201305,30,1918,75601,456421,MICHIGAN,2013,Hail,C,145,SAGINAW,DTX,30-MAY-13 19:18:00,EST-5,30-MAY-13 19:18:00,0,0,0,0,SHAVE Project,Several severe thunderstorms developed with good afternoon instability.,2013,5
789,201305,30,1928,201305,30,1928,75601,456422,MICHIGAN,2013,Hail,C,145,SAGINAW,DTX,30-MAY-13 19:28:00,EST-5,30-MAY-13 19:28:00,0,0,0,0,SHAVE Project,Several severe thunderstorms developed with good afternoon instability.,2013,5
790,201305,30,1958,201305,30,1958,75601,456424,MICHIGAN,2013,Thunderstorm Wind,C,145,SAGINAW,DTX,30-MAY-13 19:58:00,EST-5,30-MAY-13 19:58:00,0,0,0,0,NWS Storm Survey,Several severe thunderstorms developed with good afternoon instability.,2013,5
861,201305,20,1615,201305,20,1615,75592,456337,MICHIGAN,2013,Thunderstorm Wind,C,69,IOSCO,APX,20-MAY-13 16:15:00,EST-5,20-MAY-13 16:15:00,0,0,0,0,Trained Spotter,"An upper level disturbance interacted with an unstable airmass in place across Lower Michigan, producing multiple short line segments of strong to severe thunderstorms.  These storms produced both large hail and damaging wind gusts during the afternoon hours.",2013,5
862,201305,20,1607,201305,20,1607,75592,456338,MICHIGAN,2013,Thunderstorm Wind,C,69,IOSCO,APX,20-MAY-13 16:07:00,EST-5,20-MAY-13 16:07:00,0,0,0,0,Trained Spotter,"An upper level disturbance interacted with an unstable airmass in place across Lower Michigan, producing multiple short line segments of strong to severe thunderstorms.  These storms produced both large hail and damaging wind gusts during the afternoon hours.",2013,5
863,201305,30,1410,201305,30,1410,75597,456344,MICHIGAN,2013,Hail,C,143,ROSCOMMON,APX,30-MAY-13 14:10:00,EST-5,30-MAY-13 14:10:00,0,0,0,0,Public,"Disorganized clusters of thunderstorms developed in the afternoon, in a warm and rather humid airmass.  Some of these storms became severe.",2013,5
864,201305,30,1416,201305,30,1416,75597,456345,MICHIGAN,2013,Hail,C,39,CRAWFORD,APX,30-MAY-13 14:16:00,EST-5,30-MAY-13 14:16:00,0,0,0,0,Amateur Radio,"Disorganized clusters of thunderstorms developed in the afternoon, in a warm and rather humid airmass.  Some of these storms became severe.",2013,5
865,201305,30,1430,201305,30,1430,75597,456346,MICHIGAN,2013,Hail,C,39,CRAWFORD,APX,30-MAY-13 14:30:00,EST-5,30-MAY-13 14:30:00,0,0,0,0,Public,"Disorganized clusters of thunderstorms developed in the afternoon, in a warm and rather humid airmass.  Some of these storms became severe.",2013,5
904,201304,18,1900,201304,20,100,73607,445436,MICHIGAN,2013,Winter Storm,Z,4,BARAGA,MQT,18-APR-13 19:00:00,EST-5,20-APR-13 01:00:00,0,0,0,0,COOP Observer,A significant late season winter storm emerging out of the mid-Mississippi Valley dumped heavy snow over much of western Upper Michigan...especially higher terrain locations along Lake Superior...from the 18th into the 20th.  North winds gusting over 50 mph in the wake of the storm system produced blizzard conditions over the Keweenaw Peninsula on the 19th.,2013,4
905,201304,19,200,201304,20,600,73607,445439,MICHIGAN,2013,Winter Weather,Z,5,MARQUETTE,MQT,19-APR-13 02:00:00,EST-5,20-APR-13 06:00:00,0,0,0,0,Official NWS Observations,A significant late season winter storm emerging out of the mid-Mississippi Valley dumped heavy snow over much of western Upper Michigan...especially higher terrain locations along Lake Superior...from the 18th into the 20th.  North winds gusting over 50 mph in the wake of the storm system produced blizzard conditions over the Keweenaw Peninsula on the 19th.,2013,4
906,201304,20,700,201304,20,1900,73607,445442,MICHIGAN,2013,Winter Weather,Z,7,LUCE,MQT,20-APR-13 07:00:00,EST-5,20-APR-13 19:00:00,0,0,0,0,Trained Spotter,A significant late season winter storm emerging out of the mid-Mississippi Valley dumped heavy snow over much of western Upper Michigan...especially higher terrain locations along Lake Superior...from the 18th into the 20th.  North winds gusting over 50 mph in the wake of the storm system produced blizzard conditions over the Keweenaw Peninsula on the 19th.,2013,4
945,201301,27,1700,201301,28,700,70947,426492,MICHIGAN,2013,Winter Weather,Z,10,IRON,MQT,27-JAN-13 17:00:00,CST-6,28-JAN-13 07:00:00,0,0,0,0,Trained Spotter,A low pressure system moving through the Lower Great Lakes produced moderate to heavy snow over portions of west and central Upper Michigan from the afternoon of the 27th into the morning of the 28th.,2013,1
946,201301,27,1700,201301,28,700,70947,426503,MICHIGAN,2013,Winter Weather,Z,11,DICKINSON,MQT,27-JAN-13 17:00:00,CST-6,28-JAN-13 07:00:00,0,0,0,0,Trained Spotter,A low pressure system moving through the Lower Great Lakes produced moderate to heavy snow over portions of west and central Upper Michigan from the afternoon of the 27th into the morning of the 28th.,2013,1
947,201301,27,1900,201301,28,800,70947,426505,MICHIGAN,2013,Winter Weather,Z,14,SOUTHERN SCHOOLCRAFT,MQT,27-JAN-13 19:00:00,EST-5,28-JAN-13 08:00:00,0,0,0,0,Trained Spotter,A low pressure system moving through the Lower Great Lakes produced moderate to heavy snow over portions of west and central Upper Michigan from the afternoon of the 27th into the morning of the 28th.,2013,1
948,201301,27,2200,201301,28,600,70947,426507,MICHIGAN,2013,Winter Weather,Z,6,ALGER,MQT,27-JAN-13 22:00:00,EST-5,28-JAN-13 06:00:00,0,0,0,0,Trained Spotter,A low pressure system moving through the Lower Great Lakes produced moderate to heavy snow over portions of west and central Upper Michigan from the afternoon of the 27th into the morning of the 28th.,2013,1
949,201301,27,2100,201301,28,700,70947,426508,MICHIGAN,2013,Winter Weather,Z,7,LUCE,MQT,27-JAN-13 21:00:00,EST-5,28-JAN-13 07:00:00,0,0,0,0,Trained Spotter,A low pressure system moving through the Lower Great Lakes produced moderate to heavy snow over portions of west and central Upper Michigan from the afternoon of the 27th into the morning of the 28th.,2013,1
950,201301,29,500,201301,29,900,70979,426535,MICHIGAN,2013,Winter Weather,Z,6,ALGER,MQT,29-JAN-13 05:00:00,EST-5,29-JAN-13 09:00:00,0,0,0,0,Broadcast Media,Warm moist air lifting over the area ahead of an approaching cold front produced widespread light freezing rain over much of Upper Michigan on the morning of the 29th. Many schools were closed or delayed as a result of the freezing rain.,2013,1
1246,201304,22,2100,201304,23,900,73623,445454,MICHIGAN,2013,Winter Storm,Z,1,KEWEENAW,MQT,22-APR-13 21:00:00,EST-5,23-APR-13 09:00:00,0,0,0,0,COOP Observer,A low pressure system moving from the Plains into Ontario dumped heavy snow over portions of western Upper Michigan from the evening of the 22nd into the morning of the 23rd.,2013,4
1247,201304,22,2100,201304,23,900,73623,445458,MICHIGAN,2013,Winter Storm,Z,3,NORTHERN HOUGHTON,MQT,22-APR-13 21:00:00,EST-5,23-APR-13 09:00:00,0,0,0,0,Trained Spotter,A low pressure system moving from the Plains into Ontario dumped heavy snow over portions of western Upper Michigan from the evening of the 22nd into the morning of the 23rd.,2013,4
1248,201304,22,2100,201304,23,900,73623,445459,MICHIGAN,2013,Winter Storm,Z,2,ONTONAGON,MQT,22-APR-13 21:00:00,EST-5,23-APR-13 09:00:00,0,0,0,0,Trained Spotter,A low pressure system moving from the Plains into Ontario dumped heavy snow over portions of western Upper Michigan from the evening of the 22nd into the morning of the 23rd.,2013,4
1310,201301,29,300,201301,29,900,70979,426537,MICHIGAN,2013,Winter Weather,Z,4,BARAGA,MQT,29-JAN-13 03:00:00,EST-5,29-JAN-13 09:00:00,0,0,0,0,Broadcast Media,Warm moist air lifting over the area ahead of an approaching cold front produced widespread light freezing rain over much of Upper Michigan on the morning of the 29th. Many schools were closed or delayed as a result of the freezing rain.,2013,1
1311,201301,29,300,201301,29,600,70979,428009,MICHIGAN,2013,Winter Weather,Z,11,DICKINSON,MQT,29-JAN-13 03:00:00,CST-6,29-JAN-13 06:00:00,0,0,0,0,Broadcast Media,Warm moist air lifting over the area ahead of an approaching cold front produced widespread light freezing rain over much of Upper Michigan on the morning of the 29th. Many schools were closed or delayed as a result of the freezing rain.,2013,1
1312,201301,29,100,201301,29,500,70979,428010,MICHIGAN,2013,Winter Weather,Z,9,GOGEBIC,MQT,29-JAN-13 01:00:00,CST-6,29-JAN-13 05:00:00,0,0,0,0,Broadcast Media,Warm moist air lifting over the area ahead of an approaching cold front produced widespread light freezing rain over much of Upper Michigan on the morning of the 29th. Many schools were closed or delayed as a result of the freezing rain.,2013,1
1313,201301,29,300,201301,29,700,70979,428011,MICHIGAN,2013,Winter Weather,Z,10,IRON,MQT,29-JAN-13 03:00:00,CST-6,29-JAN-13 07:00:00,0,0,0,0,Broadcast Media,Warm moist air lifting over the area ahead of an approaching cold front produced widespread light freezing rain over much of Upper Michigan on the morning of the 29th. Many schools were closed or delayed as a result of the freezing rain.,2013,1
1314,201301,29,400,201301,29,600,70979,428012,MICHIGAN,2013,Winter Weather,Z,1,KEWEENAW,MQT,29-JAN-13 04:00:00,EST-5,29-JAN-13 06:00:00,0,0,0,0,Broadcast Media,Warm moist air lifting over the area ahead of an approaching cold front produced widespread light freezing rain over much of Upper Michigan on the morning of the 29th. Many schools were closed or delayed as a result of the freezing rain.,2013,1
1364,201306,3,200,201306,3,700,75705,456959,MICHIGAN,2013,Frost/Freeze,Z,84,SOUTHERN HOUGHTON,MQT,03-JUN-13 02:00:00,EST-5,03-JUN-13 07:00:00,0,0,0,0,RAWS,Canadian high pressure moving over the region resulted in widespread frost over interior portions of Upper Michigan during the early morning hours of the 3rd and 4th.,2013,6
1365,201306,3,200,201306,3,700,75705,456961,MICHIGAN,2013,Frost/Freeze,Z,14,SOUTHERN SCHOOLCRAFT,MQT,03-JUN-13 02:00:00,EST-5,03-JUN-13 07:00:00,0,0,0,0,AWOS,Canadian high pressure moving over the region resulted in widespread frost over interior portions of Upper Michigan during the early morning hours of the 3rd and 4th.,2013,6
1366,201306,4,100,201306,4,700,75705,457051,MICHIGAN,2013,Frost/Freeze,Z,6,ALGER,MQT,04-JUN-13 01:00:00,EST-5,04-JUN-13 07:00:00,0,0,0,0,RAWS,Canadian high pressure moving over the region resulted in widespread frost over interior portions of Upper Michigan during the early morning hours of the 3rd and 4th.,2013,6
1368,201306,4,100,201306,4,700,75705,457069,MICHIGAN,2013,Frost/Freeze,Z,7,LUCE,MQT,04-JUN-13 01:00:00,EST-5,04-JUN-13 07:00:00,0,0,0,0,RAWS,Canadian high pressure moving over the region resulted in widespread frost over interior portions of Upper Michigan during the early morning hours of the 3rd and 4th.,2013,6
1369,201306,4,100,201306,4,700,75705,457071,MICHIGAN,2013,Frost/Freeze,Z,5,MARQUETTE,MQT,04-JUN-13 01:00:00,EST-5,04-JUN-13 07:00:00,0,0,0,0,Official NWS Observations,Canadian high pressure moving over the region resulted in widespread frost over interior portions of Upper Michigan during the early morning hours of the 3rd and 4th.,2013,6
1370,201306,4,100,201306,4,600,75705,457072,MICHIGAN,2013,Frost/Freeze,Z,12,MENOMINEE,MQT,04-JUN-13 01:00:00,CST-6,04-JUN-13 06:00:00,0,0,0,0,RAWS,Canadian high pressure moving over the region resulted in widespread frost over interior portions of Upper Michigan during the early morning hours of the 3rd and 4th.,2013,6
1371,201306,4,100,201306,4,700,75705,457073,MICHIGAN,2013,Frost/Freeze,Z,3,NORTHERN HOUGHTON,MQT,04-JUN-13 01:00:00,EST-5,04-JUN-13 07:00:00,0,0,0,0,ASOS,Canadian high pressure moving over the region resulted in widespread frost over interior portions of Upper Michigan during the early morning hours of the 3rd and 4th.,2013,6
