,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,Year,Month
689,200912,9,0,200912,10,300,35598,206057,MICHIGAN,2009,Winter Storm,Z,32,WEXFORD,APX,12/9/2009 0:00,EST-5,12/10/2009 3:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",,2009,2
690,200912,9,100,200912,10,300,35598,206058,MICHIGAN,2009,Winter Storm,Z,33,MISSAUKEE,APX,12/9/2009 1:00,EST-5,12/10/2009 3:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",,2009,2
697,200912,9,100,200912,9,2200,35598,206059,MICHIGAN,2009,Winter Storm,Z,34,ROSCOMMON,APX,12/9/2009 1:00,EST-5,12/9/2009 22:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",,2009,2
698,200912,9,100,200912,9,1100,35598,206060,MICHIGAN,2009,Winter Storm,Z,35,OGEMAW,APX,12/9/2009 1:00,EST-5,12/9/2009 11:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",,2009,2
699,200912,9,100,200912,9,1100,35598,206061,MICHIGAN,2009,Winter Storm,Z,36,IOSCO,APX,12/9/2009 1:00,EST-5,12/9/2009 11:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",,2009,2
724,200912,9,1200,200912,9,1700,35377,204487,MICHIGAN,2009,High Wind,Z,83,MONROE,DTX,12/9/2009 12:00,EST-5,12/9/2009 17:00,0,0,0,0,50.00K,0.00K,Broadcast Media,52.0,EG,,,,,,,,,,,,,,,,,,,,"A strong low pressure system tracked through Northern Lower Michigan, dragging a cold front through southeast Michigan. Wind gusts to 60 mph occurred south of M-59, which lead to downed tree branches along with a few trees and power lines. About 40,000 customers lost power, most concentrated in Wayne County.",,2009,2
760,200912,9,100,200912,9,2200,35598,206054,MICHIGAN,2009,Winter Storm,Z,29,OSCODA,APX,12/9/2009 1:00,EST-5,12/9/2009 22:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",,2009,2
761,200912,9,100,200912,9,1500,35598,206055,MICHIGAN,2009,Winter Storm,Z,30,ALCONA,APX,12/9/2009 1:00,EST-5,12/9/2009 15:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",,2009,2
914,200912,9,200,200912,11,1400,35598,205899,MICHIGAN,2009,Winter Storm,Z,17,CHEBOYGAN,APX,12/9/2009 2:00,EST-5,12/11/2009 14:00,0,0,0,0,0.00K,0.00K,Newspaper,,,,,,,,,,,,,,,,,,,,,,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",,2009,2
915,200912,9,200,200912,11,1400,35598,205900,MICHIGAN,2009,Winter Storm,Z,19,CHARLEVOIX,APX,12/9/2009 2:00,EST-5,12/11/2009 14:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",,2009,2
916,200912,9,200,200912,11,1400,35598,205901,MICHIGAN,2009,Winter Storm,Z,21,ANTRIM,APX,12/9/2009 2:00,EST-5,12/11/2009 14:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",,2009,2
936,200912,9,200,200912,10,300,35598,205906,MICHIGAN,2009,Winter Storm,Z,20,LEELANAU,APX,12/9/2009 2:00,EST-5,12/10/2009 3:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",,2009,2
937,200912,9,200,200912,9,2200,35598,205907,MICHIGAN,2009,Winter Storm,Z,23,MONTMORENCY,APX,12/9/2009 2:00,EST-5,12/9/2009 22:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",,2009,2
986,200911,18,600,200911,18,1000,34946,201593,MICHIGAN,2009,Winter Weather,Z,12,MENOMINEE,MQT,11/18/2009 6:00,CST-6,11/18/2009 10:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"Widespread frost formation resulted in slippery highways, which in turn, caused numerous accidents on the morning of the 18th.  Accidents were reported all but the western counties of Upper Michigan.",Frost-covered roads caused several accidents in Menominee County on the morning of the 18th.,2009,1
987,200911,18,700,200911,18,1100,34946,201594,MICHIGAN,2009,Winter Weather,Z,85,NORTHERN SCHOOLCRAFT,MQT,11/18/2009 7:00,EST-5,11/18/2009 11:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"Widespread frost formation resulted in slippery highways, which in turn, caused numerous accidents on the morning of the 18th.  Accidents were reported all but the western counties of Upper Michigan.",Frost-covered roads caused several accidents in northern Schoolcraft County on the morning of the 18th.,2009,1
988,200911,18,700,200911,18,1100,34946,201595,MICHIGAN,2009,Winter Weather,Z,14,SOUTHERN SCHOOLCRAFT,MQT,11/18/2009 7:00,EST-5,11/18/2009 11:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"Widespread frost formation resulted in slippery highways, which in turn, caused numerous accidents on the morning of the 18th.  Accidents were reported all but the western counties of Upper Michigan.",Frost-covered roads caused several accidents in southern Schoolcraft County on the morning of the 18th.,2009,1
1104,200912,9,200,200912,9,2200,35598,205908,MICHIGAN,2009,Winter Storm,Z,24,ALPENA,APX,12/9/2009 2:00,EST-5,12/9/2009 22:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",,2009,2
1105,200912,9,100,200912,10,300,35598,205909,MICHIGAN,2009,Winter Storm,Z,25,BENZIE,APX,12/9/2009 1:00,EST-5,12/10/2009 3:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",,2009,2
1106,200912,9,100,200912,10,300,35598,205910,MICHIGAN,2009,Winter Storm,Z,26,GRAND TRAVERSE,APX,12/9/2009 1:00,EST-5,12/10/2009 3:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",,2009,2
1136,200912,9,200,200912,11,1400,35598,205902,MICHIGAN,2009,Winter Storm,Z,22,OTSEGO,APX,12/9/2009 2:00,EST-5,12/11/2009 14:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",,2009,2
1137,200912,9,300,200912,11,200,35598,205903,MICHIGAN,2009,Winter Storm,Z,8,CHIPPEWA,APX,12/9/2009 3:00,EST-5,12/11/2009 2:00,0,0,0,0,0.00K,0.00K,Amateur Radio,,,,,,,,,,,,,,,,,,,,,,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",,2009,2
1138,200912,9,300,200912,9,2200,35598,205904,MICHIGAN,2009,Winter Storm,Z,15,MACKINAC,APX,12/9/2009 3:00,EST-5,12/9/2009 22:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A powerful low pressure system moved across Lower Michigan on the 9th.  Snow surged northward ahead of the low, with intense snowfall rates on the morning of the 9th.  By evening, snowfall totals of 6 to 12 inches were common across all of Northern Michigan.  Glennie, Rogers City, and Central Lake all had a foot of snow during the day, while Curtis picked up 16 inches.  The snow transitioned to lake effect snow that night, and lasted into the 11th in some of the snowbelts.  Localized 4 to 8 inch accumulations were common in a given 12 hour period.  There was a considerable amount of wind, and thus blowing and drifting snow, especially on the 9th.  Gaylord had its 2nd largest three-day snowfall since 1950, with 21.8 inches.  Almost all school districts were closed on the 9th, and some schools called off classes for three consecutive days.",,2009,2
1191,200911,18,700,200911,18,1100,34946,201588,MICHIGAN,2009,Winter Weather,Z,6,ALGER,MQT,11/18/2009 7:00,EST-5,11/18/2009 11:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"Widespread frost formation resulted in slippery highways, which in turn, caused numerous accidents on the morning of the 18th.  Accidents were reported all but the western counties of Upper Michigan.",Frost-covered roads caused several accidents in Alger County on the morning of the 18th.,2009,1
1332,200901,15,100,200901,16,930,25769,150547,MICHIGAN,2009,Lake-Effect Snow,Z,27,KALKASKA,APX,1/15/2009 1:00,EST-5,1/16/2009 9:30,0,0,0,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,Cold northwest winds off of Lake Michigan generated locally heavy lake effect snow in parts of Northwest Lower Michigan.  Mancelona and Twin Lakes picked up from 6 to 12 inches of snow on the 15th and early on the 16th.,,2009,1
