,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,SOURCE,EPISODE_NARRATIVE,Year,Month
1289,201901,28,200,201901,28,2200,134466,805642,MICHIGAN,2019,Winter Storm,Z,34,ROSCOMMON,APX,28-JAN-19 02:00:00,EST-5,28-JAN-19 22:00:00,0,0,0,0,Official NWS Observations,"Strengthening low pressure moved into the southern Great Lakes, crossing southern lower Michigan during the daylight hours of the 28th. This resulted in a significant winter storm for most of northern lower Michigan. Snowfall rates of 1 to 2 inches per hour were common on the 28th. Snowfall totals were mostly in the 7 to 13 inch range, and the highest amounts of around 16 inches fell near Cadillac and Lake City. Winds increased toward the tail end of the storm, resulting in increasing blowing and drifting snow. Very cold air was in place before the storm arrived, and returned as the storm exited. Wind chills of 15 to 30 below zero were common in northern lower Michigan. Wind chills were much colder in eastern upper Michigan, including -51 at Kinross, and -42 at Sault Ste Marie and Mackinac Island.",2019,1
2297,201901,28,100,201901,28,1900,133776,800537,MICHIGAN,2019,Winter Storm,Z,56,OTTAWA,GRR,28-JAN-19 01:00:00,EST-5,28-JAN-19 19:00:00,0,0,0,0,Trained Spotter,"A strong low pressure system reached Lower Michigan on January 28th.  Blizzard conditions were common from North Dakota to southern Wisconsin, with snow falling heavily in Lower Michigan on the 28th. Snowfall totals were generally from 4 to 10 inches, with a stripe of higher amounts along and north of Highway 10.",2019,1
2298,201901,28,100,201901,28,1900,133776,800538,MICHIGAN,2019,Winter Storm,Z,57,KENT,GRR,28-JAN-19 01:00:00,EST-5,28-JAN-19 19:00:00,0,0,0,0,Trained Spotter,"A strong low pressure system reached Lower Michigan on January 28th.  Blizzard conditions were common from North Dakota to southern Wisconsin, with snow falling heavily in Lower Michigan on the 28th. Snowfall totals were generally from 4 to 10 inches, with a stripe of higher amounts along and north of Highway 10.",2019,1
2370,201901,28,100,201901,28,1900,133776,800539,MICHIGAN,2019,Winter Storm,Z,58,IONIA,GRR,28-JAN-19 01:00:00,EST-5,28-JAN-19 19:00:00,0,0,0,0,Trained Spotter,"A strong low pressure system reached Lower Michigan on January 28th.  Blizzard conditions were common from North Dakota to southern Wisconsin, with snow falling heavily in Lower Michigan on the 28th. Snowfall totals were generally from 4 to 10 inches, with a stripe of higher amounts along and north of Highway 10.",2019,1
2371,201901,28,100,201901,28,1900,133776,800540,MICHIGAN,2019,Winter Storm,Z,50,MUSKEGON,GRR,28-JAN-19 01:00:00,EST-5,28-JAN-19 19:00:00,0,0,0,0,Trained Spotter,"A strong low pressure system reached Lower Michigan on January 28th.  Blizzard conditions were common from North Dakota to southern Wisconsin, with snow falling heavily in Lower Michigan on the 28th. Snowfall totals were generally from 4 to 10 inches, with a stripe of higher amounts along and north of Highway 10.",2019,1
2372,201901,28,100,201901,28,1900,133776,800541,MICHIGAN,2019,Winter Storm,Z,51,MONTCALM,GRR,28-JAN-19 01:00:00,EST-5,28-JAN-19 19:00:00,0,0,0,0,Trained Spotter,"A strong low pressure system reached Lower Michigan on January 28th.  Blizzard conditions were common from North Dakota to southern Wisconsin, with snow falling heavily in Lower Michigan on the 28th. Snowfall totals were generally from 4 to 10 inches, with a stripe of higher amounts along and north of Highway 10.",2019,1
2403,201901,7,600,201901,7,2300,134463,805624,MICHIGAN,2019,Heavy Snow,Z,8,CHIPPEWA,APX,07-JAN-19 06:00:00,EST-5,07-JAN-19 23:00:00,0,0,0,0,COOP Observer,"Deepening low pressure lifted across Iowa and Minnesota, passing west of Michigan. Moisture surged northward into northern Michigan on the 7th, ahead of the low. Precipitation started everywhere as snow, but in northern lower Michigan turned to sleet, freezing rain, and then rain. The heaviest wintry precipitation fell in eastern upper Michigan, almost all in the form of snow. Snowfall totals of 10 to 16 inches were common in northern and eastern Mackinac County, and all of Chippewa County. Drummond Island reached 18 inches.",2019,1
2411,201901,28,100,201901,28,1900,133776,800542,MICHIGAN,2019,Winter Storm,Z,52,GRATIOT,GRR,28-JAN-19 01:00:00,EST-5,28-JAN-19 19:00:00,0,0,0,0,Trained Spotter,"A strong low pressure system reached Lower Michigan on January 28th.  Blizzard conditions were common from North Dakota to southern Wisconsin, with snow falling heavily in Lower Michigan on the 28th. Snowfall totals were generally from 4 to 10 inches, with a stripe of higher amounts along and north of Highway 10.",2019,1
2412,201901,28,100,201901,28,1900,133776,800543,MICHIGAN,2019,Winter Storm,Z,43,OCEANA,GRR,28-JAN-19 01:00:00,EST-5,28-JAN-19 19:00:00,0,0,0,0,Trained Spotter,"A strong low pressure system reached Lower Michigan on January 28th.  Blizzard conditions were common from North Dakota to southern Wisconsin, with snow falling heavily in Lower Michigan on the 28th. Snowfall totals were generally from 4 to 10 inches, with a stripe of higher amounts along and north of Highway 10.",2019,1
2413,201901,28,100,201901,28,1900,133776,800544,MICHIGAN,2019,Winter Storm,Z,44,NEWAYGO,GRR,28-JAN-19 01:00:00,EST-5,28-JAN-19 19:00:00,0,0,0,0,Trained Spotter,"A strong low pressure system reached Lower Michigan on January 28th.  Blizzard conditions were common from North Dakota to southern Wisconsin, with snow falling heavily in Lower Michigan on the 28th. Snowfall totals were generally from 4 to 10 inches, with a stripe of higher amounts along and north of Highway 10.",2019,1
2414,201901,28,100,201901,28,1900,133776,800545,MICHIGAN,2019,Winter Storm,Z,45,MECOSTA,GRR,28-JAN-19 01:00:00,EST-5,28-JAN-19 19:00:00,0,0,0,0,Trained Spotter,"A strong low pressure system reached Lower Michigan on January 28th.  Blizzard conditions were common from North Dakota to southern Wisconsin, with snow falling heavily in Lower Michigan on the 28th. Snowfall totals were generally from 4 to 10 inches, with a stripe of higher amounts along and north of Highway 10.",2019,1
2415,201901,28,100,201901,28,1900,133776,800546,MICHIGAN,2019,Winter Storm,Z,46,ISABELLA,GRR,28-JAN-19 01:00:00,EST-5,28-JAN-19 19:00:00,0,0,0,0,Trained Spotter,"A strong low pressure system reached Lower Michigan on January 28th.  Blizzard conditions were common from North Dakota to southern Wisconsin, with snow falling heavily in Lower Michigan on the 28th. Snowfall totals were generally from 4 to 10 inches, with a stripe of higher amounts along and north of Highway 10.",2019,1
2416,201901,28,100,201901,28,1900,133776,800547,MICHIGAN,2019,Winter Storm,Z,37,MASON,GRR,28-JAN-19 01:00:00,EST-5,28-JAN-19 19:00:00,0,0,0,0,Trained Spotter,"A strong low pressure system reached Lower Michigan on January 28th.  Blizzard conditions were common from North Dakota to southern Wisconsin, with snow falling heavily in Lower Michigan on the 28th. Snowfall totals were generally from 4 to 10 inches, with a stripe of higher amounts along and north of Highway 10.",2019,1
2456,201901,22,1200,201901,23,1800,134464,805626,MICHIGAN,2019,Heavy Snow,Z,16,EMMET,APX,22-JAN-19 12:00:00,EST-5,23-JAN-19 18:00:00,0,0,0,0,COOP Observer,"Low pressure moved across Michigan from southwest to northeast on the 23rd. Wintry precipitation came in two waves. The first brought a few inches of snow to the area on the evening of the 22nd. Then, after a lull overnight, precipitation rates ramped up again during the day on the 23rd. Total snowfall amounts of 7 to 12 inches were common, over a fairly small portion of eastern upper and far northern lower Michigan. The highest amount, around 14 inches, fell near Royston in Montmorency County.",2019,1
2500,201901,22,1200,201901,23,1800,134464,805631,MICHIGAN,2019,Heavy Snow,Z,15,MACKINAC,APX,22-JAN-19 12:00:00,EST-5,23-JAN-19 18:00:00,0,0,0,0,Trained Spotter,"Low pressure moved across Michigan from southwest to northeast on the 23rd. Wintry precipitation came in two waves. The first brought a few inches of snow to the area on the evening of the 22nd. Then, after a lull overnight, precipitation rates ramped up again during the day on the 23rd. Total snowfall amounts of 7 to 12 inches were common, over a fairly small portion of eastern upper and far northern lower Michigan. The highest amount, around 14 inches, fell near Royston in Montmorency County.",2019,1
2542,201901,28,100,201901,28,1900,133776,800548,MICHIGAN,2019,Winter Storm,Z,38,LAKE,GRR,28-JAN-19 01:00:00,EST-5,28-JAN-19 19:00:00,0,0,0,0,Trained Spotter,"A strong low pressure system reached Lower Michigan on January 28th.  Blizzard conditions were common from North Dakota to southern Wisconsin, with snow falling heavily in Lower Michigan on the 28th. Snowfall totals were generally from 4 to 10 inches, with a stripe of higher amounts along and north of Highway 10.",2019,1
2543,201901,28,100,201901,28,1900,133776,800549,MICHIGAN,2019,Winter Storm,Z,39,OSCEOLA,GRR,28-JAN-19 01:00:00,EST-5,28-JAN-19 19:00:00,0,0,0,0,Trained Spotter,"A strong low pressure system reached Lower Michigan on January 28th.  Blizzard conditions were common from North Dakota to southern Wisconsin, with snow falling heavily in Lower Michigan on the 28th. Snowfall totals were generally from 4 to 10 inches, with a stripe of higher amounts along and north of Highway 10.",2019,1
2544,201901,28,100,201901,28,1900,133776,800550,MICHIGAN,2019,Winter Storm,Z,40,CLARE,GRR,28-JAN-19 01:00:00,EST-5,28-JAN-19 19:00:00,0,0,0,0,Trained Spotter,"A strong low pressure system reached Lower Michigan on January 28th.  Blizzard conditions were common from North Dakota to southern Wisconsin, with snow falling heavily in Lower Michigan on the 28th. Snowfall totals were generally from 4 to 10 inches, with a stripe of higher amounts along and north of Highway 10.",2019,1
2663,201901,7,600,201901,7,2300,134463,805625,MICHIGAN,2019,Heavy Snow,Z,15,MACKINAC,APX,07-JAN-19 06:00:00,EST-5,07-JAN-19 23:00:00,0,0,0,0,Trained Spotter,"Deepening low pressure lifted across Iowa and Minnesota, passing west of Michigan. Moisture surged northward into northern Michigan on the 7th, ahead of the low. Precipitation started everywhere as snow, but in northern lower Michigan turned to sleet, freezing rain, and then rain. The heaviest wintry precipitation fell in eastern upper Michigan, almost all in the form of snow. Snowfall totals of 10 to 16 inches were common in northern and eastern Mackinac County, and all of Chippewa County. Drummond Island reached 18 inches.",2019,1
2664,201901,22,1200,201901,23,1800,134464,805627,MICHIGAN,2019,Heavy Snow,Z,17,CHEBOYGAN,APX,22-JAN-19 12:00:00,EST-5,23-JAN-19 18:00:00,0,0,0,0,Trained Spotter,"Low pressure moved across Michigan from southwest to northeast on the 23rd. Wintry precipitation came in two waves. The first brought a few inches of snow to the area on the evening of the 22nd. Then, after a lull overnight, precipitation rates ramped up again during the day on the 23rd. Total snowfall amounts of 7 to 12 inches were common, over a fairly small portion of eastern upper and far northern lower Michigan. The highest amount, around 14 inches, fell near Royston in Montmorency County.",2019,1
2793,201901,22,1200,201901,23,1800,134464,805628,MICHIGAN,2019,Heavy Snow,Z,18,PRESQUE ISLE,APX,22-JAN-19 12:00:00,EST-5,23-JAN-19 18:00:00,0,0,0,0,Law Enforcement,"Low pressure moved across Michigan from southwest to northeast on the 23rd. Wintry precipitation came in two waves. The first brought a few inches of snow to the area on the evening of the 22nd. Then, after a lull overnight, precipitation rates ramped up again during the day on the 23rd. Total snowfall amounts of 7 to 12 inches were common, over a fairly small portion of eastern upper and far northern lower Michigan. The highest amount, around 14 inches, fell near Royston in Montmorency County.",2019,1
2794,201901,22,1200,201901,23,1800,134464,805629,MICHIGAN,2019,Heavy Snow,Z,23,MONTMORENCY,APX,22-JAN-19 12:00:00,EST-5,23-JAN-19 18:00:00,0,0,0,0,Public,"Low pressure moved across Michigan from southwest to northeast on the 23rd. Wintry precipitation came in two waves. The first brought a few inches of snow to the area on the evening of the 22nd. Then, after a lull overnight, precipitation rates ramped up again during the day on the 23rd. Total snowfall amounts of 7 to 12 inches were common, over a fairly small portion of eastern upper and far northern lower Michigan. The highest amount, around 14 inches, fell near Royston in Montmorency County.",2019,1
2795,201901,22,1200,201901,23,1800,134464,805630,MICHIGAN,2019,Heavy Snow,Z,29,OSCODA,APX,22-JAN-19 12:00:00,EST-5,23-JAN-19 18:00:00,0,0,0,0,Trained Spotter,"Low pressure moved across Michigan from southwest to northeast on the 23rd. Wintry precipitation came in two waves. The first brought a few inches of snow to the area on the evening of the 22nd. Then, after a lull overnight, precipitation rates ramped up again during the day on the 23rd. Total snowfall amounts of 7 to 12 inches were common, over a fairly small portion of eastern upper and far northern lower Michigan. The highest amount, around 14 inches, fell near Royston in Montmorency County.",2019,1
2838,201901,19,0,201901,19,1600,132659,793787,MICHIGAN,2019,Winter Storm,Z,78,CASS,IWX,19-JAN-19 00:00:00,EST-5,19-JAN-19 16:00:00,0,0,0,0,Public,"A deepening low pressure system through the Ohio Valley produced a swath of accumulating snow and strong winds across the Lower Great Lakes region on Saturday, January 19th. Snow totals of 6 to 10 inches and wind gusts to near 40 mph created difficult travel conditions.",2019,1
2839,201901,19,0,201901,19,1700,132659,793788,MICHIGAN,2019,Winter Storm,Z,79,ST. JOSEPH,IWX,19-JAN-19 00:00:00,EST-5,19-JAN-19 17:00:00,0,0,0,0,Public,"A deepening low pressure system through the Ohio Valley produced a swath of accumulating snow and strong winds across the Lower Great Lakes region on Saturday, January 19th. Snow totals of 6 to 10 inches and wind gusts to near 40 mph created difficult travel conditions.",2019,1
2840,201901,19,0,201901,19,1800,132659,793789,MICHIGAN,2019,Winter Storm,Z,80,BRANCH,IWX,19-JAN-19 00:00:00,EST-5,19-JAN-19 18:00:00,0,0,0,0,Public,"A deepening low pressure system through the Ohio Valley produced a swath of accumulating snow and strong winds across the Lower Great Lakes region on Saturday, January 19th. Snow totals of 6 to 10 inches and wind gusts to near 40 mph created difficult travel conditions.",2019,1
2887,201901,19,0,201901,19,1900,132659,793790,MICHIGAN,2019,Winter Storm,Z,81,HILLSDALE,IWX,19-JAN-19 00:00:00,EST-5,19-JAN-19 19:00:00,0,0,0,0,Trained Spotter,"A deepening low pressure system through the Ohio Valley produced a swath of accumulating snow and strong winds across the Lower Great Lakes region on Saturday, January 19th. Snow totals of 6 to 10 inches and wind gusts to near 40 mph created difficult travel conditions.",2019,1
2925,201901,28,400,201901,29,500,132868,794986,MICHIGAN,2019,Winter Storm,Z,77,BERRIEN,IWX,28-JAN-19 04:00:00,EST-5,29-JAN-19 05:00:00,0,0,0,0,Trained Spotter,A strong Alberta Clipper brought heavy snow and gusty winds to Lower Michigan January 28th into early January 29th. Snow accumulations generally ranged between 4 and 9 inches.,2019,1
2926,201901,28,400,201901,29,500,132868,794987,MICHIGAN,2019,Winter Storm,Z,78,CASS,IWX,28-JAN-19 04:00:00,EST-5,29-JAN-19 05:00:00,0,0,0,0,Broadcast Media,A strong Alberta Clipper brought heavy snow and gusty winds to Lower Michigan January 28th into early January 29th. Snow accumulations generally ranged between 4 and 9 inches.,2019,1
2927,201901,28,400,201901,29,500,132868,794988,MICHIGAN,2019,Winter Storm,Z,79,ST. JOSEPH,IWX,28-JAN-19 04:00:00,EST-5,29-JAN-19 05:00:00,0,0,0,0,Broadcast Media,A strong Alberta Clipper brought heavy snow and gusty winds to Lower Michigan January 28th into early January 29th. Snow accumulations generally ranged between 4 and 9 inches.,2019,1
2928,201901,28,500,201901,29,500,132868,794990,MICHIGAN,2019,Winter Weather,Z,81,HILLSDALE,IWX,28-JAN-19 05:00:00,EST-5,29-JAN-19 05:00:00,0,0,0,0,Broadcast Media,A strong Alberta Clipper brought heavy snow and gusty winds to Lower Michigan January 28th into early January 29th. Snow accumulations generally ranged between 4 and 9 inches.,2019,1
3027,201901,30,200,201901,31,1100,132875,795078,MICHIGAN,2019,Extreme Cold/Wind Chill,Z,81,HILLSDALE,IWX,30-JAN-19 02:00:00,EST-5,31-JAN-19 11:00:00,0,0,0,0,ASOS,A dangerous arctic air mass overspread Lower Michigan January 30th into the morning hours of January 31st. Wind chills between 25 and 40 degrees below zero were common.,2019,1
3028,201901,30,100,201901,31,1100,132875,795079,MICHIGAN,2019,Extreme Cold/Wind Chill,Z,80,BRANCH,IWX,30-JAN-19 01:00:00,EST-5,31-JAN-19 11:00:00,0,0,0,0,ASOS,A dangerous arctic air mass overspread Lower Michigan January 30th into the morning hours of January 31st. Wind chills between 25 and 40 degrees below zero were common.,2019,1
3094,201901,30,100,201901,31,1100,132875,795080,MICHIGAN,2019,Extreme Cold/Wind Chill,Z,79,ST. JOSEPH,IWX,30-JAN-19 01:00:00,EST-5,31-JAN-19 11:00:00,0,0,0,0,AWOS,A dangerous arctic air mass overspread Lower Michigan January 30th into the morning hours of January 31st. Wind chills between 25 and 40 degrees below zero were common.,2019,1
3123,201901,30,100,201901,31,1100,132875,795081,MICHIGAN,2019,Extreme Cold/Wind Chill,Z,78,CASS,IWX,30-JAN-19 01:00:00,EST-5,31-JAN-19 11:00:00,0,0,0,0,Mesonet,A dangerous arctic air mass overspread Lower Michigan January 30th into the morning hours of January 31st. Wind chills between 25 and 40 degrees below zero were common.,2019,1
3124,201901,30,100,201901,31,1100,132875,795082,MICHIGAN,2019,Extreme Cold/Wind Chill,Z,77,BERRIEN,IWX,30-JAN-19 01:00:00,EST-5,31-JAN-19 11:00:00,0,0,0,0,Official NWS Observations,A dangerous arctic air mass overspread Lower Michigan January 30th into the morning hours of January 31st. Wind chills between 25 and 40 degrees below zero were common.,2019,1
3283,201901,19,0,201901,19,1600,132659,793786,MICHIGAN,2019,Winter Storm,Z,77,BERRIEN,IWX,19-JAN-19 00:00:00,EST-5,19-JAN-19 16:00:00,0,0,0,0,Public,"A deepening low pressure system through the Ohio Valley produced a swath of accumulating snow and strong winds across the Lower Great Lakes region on Saturday, January 19th. Snow totals of 6 to 10 inches and wind gusts to near 40 mph created difficult travel conditions.",2019,1
4005,201907,2,1749,201907,2,1750,140714,845920,MICHIGAN,2019,Thunderstorm Wind,C,149,ST. JOSEPH,IWX,02-JUL-19 17:49:00,EST-5,02-JUL-19 17:50:00,0,0,0,0,Fire Department/Rescue,"Outflow boundaries from convection across central Lower Michigan and subtle shortwaves passing through the region caused thunderstorms to develop. High CAPE values but low shear allowed the storms to form quickly but struggle to organize. Eventually, greater DCAPE values arrive with one of the waves and caused more extensive wind damage in a few locations.",2019,7
4006,201907,2,1821,201907,2,1822,140714,845921,MICHIGAN,2019,Thunderstorm Wind,C,23,BRANCH,IWX,02-JUL-19 18:21:00,EST-5,02-JUL-19 18:22:00,0,0,0,0,State Official,"Outflow boundaries from convection across central Lower Michigan and subtle shortwaves passing through the region caused thunderstorms to develop. High CAPE values but low shear allowed the storms to form quickly but struggle to organize. Eventually, greater DCAPE values arrive with one of the waves and caused more extensive wind damage in a few locations.",2019,7
4007,201907,10,1930,201907,10,1931,140720,845922,MICHIGAN,2019,Thunderstorm Wind,C,21,BERRIEN,IWX,10-JUL-19 19:30:00,EST-5,10-JUL-19 19:31:00,0,0,0,0,Broadcast Media,Pre frontal trough and remnant outflow boundaries allowed convection to develop. Instability was limited across southern Lower Michigan but shear was higher in these locations. Only isolated damage was reported.,2019,7
4008,201907,10,1945,201907,10,1946,140720,845923,MICHIGAN,2019,Thunderstorm Wind,C,21,BERRIEN,IWX,10-JUL-19 19:45:00,EST-5,10-JUL-19 19:46:00,0,0,0,0,Broadcast Media,Pre frontal trough and remnant outflow boundaries allowed convection to develop. Instability was limited across southern Lower Michigan but shear was higher in these locations. Only isolated damage was reported.,2019,7
