,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,SOURCE,EPISODE_NARRATIVE,Year,Month
3635,202007,9,1730,202007,9,1730,149909,903619,MICHIGAN,2020,Thunderstorm Wind,C,151,SANILAC,DTX,09-JUL-20 17:30:00,EST-5,09-JUL-20 17:30:00,0,0,0,0,Law Enforcement,"Several severe thunderstorms developed, producing isolated wind damage in 5 counties.",2020,7
3897,202007,9,2050,202007,9,2050,149909,903620,MICHIGAN,2020,Thunderstorm Wind,C,161,WASHTENAW,DTX,09-JUL-20 20:50:00,EST-5,09-JUL-20 20:50:00,1,0,0,0,Trained Spotter,"Several severe thunderstorms developed, producing isolated wind damage in 5 counties.",2020,7
3898,202007,9,2121,202007,9,2121,149909,903621,MICHIGAN,2020,Thunderstorm Wind,C,93,LIVINGSTON,DTX,09-JUL-20 21:21:00,EST-5,09-JUL-20 21:21:00,0,0,0,0,Law Enforcement,"Several severe thunderstorms developed, producing isolated wind damage in 5 counties.",2020,7
3899,202007,8,1305,202007,8,1305,149911,903623,MICHIGAN,2020,Thunderstorm Wind,C,147,ST. CLAIR,DTX,08-JUL-20 13:05:00,EST-5,08-JUL-20 13:05:00,0,0,0,0,Trained Spotter,A marginally severe thunderstorm develop over St. Clair county.,2020,7
3900,202007,7,1817,202007,7,1817,149912,903624,MICHIGAN,2020,Thunderstorm Wind,C,125,OAKLAND,DTX,07-JUL-20 18:17:00,EST-5,07-JUL-20 18:17:00,0,0,0,0,Trained Spotter,A thunderstorm over Royal Oak brought down trees.,2020,7
3901,202007,19,747,202007,19,747,149914,903709,MICHIGAN,2020,Thunderstorm Wind,C,111,MIDLAND,DTX,19-JUL-20 07:47:00,EST-5,19-JUL-20 07:47:00,0,0,0,0,911 Call Center,"Several rounds of strong to severe thunderstorms occurred across much of southeast Michigan through the morning and afternoon hours of July 19, 2020. These thunderstorms occurred in a very warm, moist, and unstable airmass ahead of a passing cold front. These thunderstorms produced widespread reports of wind damage across the region, along with numerous rainfall reports well over an inch in several locations. News reports indicated that as many as 100,000 people lost power across southeast Michigan from the severe weather.",2020,7
3902,202007,19,751,202007,19,751,149914,903710,MICHIGAN,2020,Thunderstorm Wind,C,111,MIDLAND,DTX,19-JUL-20 07:51:00,EST-5,19-JUL-20 07:51:00,0,0,0,0,911 Call Center,"Several rounds of strong to severe thunderstorms occurred across much of southeast Michigan through the morning and afternoon hours of July 19, 2020. These thunderstorms occurred in a very warm, moist, and unstable airmass ahead of a passing cold front. These thunderstorms produced widespread reports of wind damage across the region, along with numerous rainfall reports well over an inch in several locations. News reports indicated that as many as 100,000 people lost power across southeast Michigan from the severe weather.",2020,7
4605,202001,11,100,202001,12,200,145520,873847,MICHIGAN,2020,Winter Storm,Z,34,ROSCOMMON,APX,11-JAN-20 01:00:00,EST-5,12-JAN-20 02:00:00,0,0,0,0,ASOS,"Strong low pressure passed to the south and east of lower Michigan on the 11th. This system produced two separate waves of mixed wintry precipitation, lasting from the late night hours of the 10th into early morning on the 12th. The heaviest snow fell in the Alpena and Rogers City area, with 6 to 8 inches, accompanied at times by wind gusts of 30 to 35 mph. This resulted in considerable blowing and drifting snow. Further south, the problem was freezing rain. Houghton Lake, Oscoda, and Standish picked up around a quarter-inch of ice accumulation. Combined with the gusty winds, this resulted in spotty power outages.",2020,1
4606,202001,11,100,202001,12,200,145520,873848,MICHIGAN,2020,Winter Storm,Z,35,OGEMAW,APX,11-JAN-20 01:00:00,EST-5,12-JAN-20 02:00:00,0,0,0,0,Law Enforcement,"Strong low pressure passed to the south and east of lower Michigan on the 11th. This system produced two separate waves of mixed wintry precipitation, lasting from the late night hours of the 10th into early morning on the 12th. The heaviest snow fell in the Alpena and Rogers City area, with 6 to 8 inches, accompanied at times by wind gusts of 30 to 35 mph. This resulted in considerable blowing and drifting snow. Further south, the problem was freezing rain. Houghton Lake, Oscoda, and Standish picked up around a quarter-inch of ice accumulation. Combined with the gusty winds, this resulted in spotty power outages.",2020,1
4607,202001,11,2000,202001,12,500,145520,873845,MICHIGAN,2020,Winter Storm,Z,18,PRESQUE ISLE,APX,11-JAN-20 20:00:00,EST-5,12-JAN-20 05:00:00,0,0,0,0,Public,"Strong low pressure passed to the south and east of lower Michigan on the 11th. This system produced two separate waves of mixed wintry precipitation, lasting from the late night hours of the 10th into early morning on the 12th. The heaviest snow fell in the Alpena and Rogers City area, with 6 to 8 inches, accompanied at times by wind gusts of 30 to 35 mph. This resulted in considerable blowing and drifting snow. Further south, the problem was freezing rain. Houghton Lake, Oscoda, and Standish picked up around a quarter-inch of ice accumulation. Combined with the gusty winds, this resulted in spotty power outages.",2020,1
4608,202001,11,2000,202001,12,500,145520,873846,MICHIGAN,2020,Winter Storm,Z,24,ALPENA,APX,11-JAN-20 20:00:00,EST-5,12-JAN-20 05:00:00,0,0,0,0,Public,"Strong low pressure passed to the south and east of lower Michigan on the 11th. This system produced two separate waves of mixed wintry precipitation, lasting from the late night hours of the 10th into early morning on the 12th. The heaviest snow fell in the Alpena and Rogers City area, with 6 to 8 inches, accompanied at times by wind gusts of 30 to 35 mph. This resulted in considerable blowing and drifting snow. Further south, the problem was freezing rain. Houghton Lake, Oscoda, and Standish picked up around a quarter-inch of ice accumulation. Combined with the gusty winds, this resulted in spotty power outages.",2020,1
4690,202001,11,100,202001,12,200,145520,873849,MICHIGAN,2020,Winter Storm,Z,36,IOSCO,APX,11-JAN-20 01:00:00,EST-5,12-JAN-20 02:00:00,0,0,0,0,Trained Spotter,"Strong low pressure passed to the south and east of lower Michigan on the 11th. This system produced two separate waves of mixed wintry precipitation, lasting from the late night hours of the 10th into early morning on the 12th. The heaviest snow fell in the Alpena and Rogers City area, with 6 to 8 inches, accompanied at times by wind gusts of 30 to 35 mph. This resulted in considerable blowing and drifting snow. Further south, the problem was freezing rain. Houghton Lake, Oscoda, and Standish picked up around a quarter-inch of ice accumulation. Combined with the gusty winds, this resulted in spotty power outages.",2020,1
4691,202001,11,100,202001,12,200,145520,873850,MICHIGAN,2020,Winter Storm,Z,42,ARENAC,APX,11-JAN-20 01:00:00,EST-5,12-JAN-20 02:00:00,0,0,0,0,Trained Spotter,"Strong low pressure passed to the south and east of lower Michigan on the 11th. This system produced two separate waves of mixed wintry precipitation, lasting from the late night hours of the 10th into early morning on the 12th. The heaviest snow fell in the Alpena and Rogers City area, with 6 to 8 inches, accompanied at times by wind gusts of 30 to 35 mph. This resulted in considerable blowing and drifting snow. Further south, the problem was freezing rain. Houghton Lake, Oscoda, and Standish picked up around a quarter-inch of ice accumulation. Combined with the gusty winds, this resulted in spotty power outages.",2020,1
5349,202006,10,1252,202006,10,1253,149785,902858,MICHIGAN,2020,Thunderstorm Wind,C,149,ST. JOSEPH,IWX,10-JUN-20 12:52:00,EST-5,10-JUN-20 12:53:00,0,0,0,0,Public,"Remnant circulation from tropical storm Cristobal combined with strong, negatively tilted phasing shortwave disturbance moved across the area providing strong synoptic winds ahead of the storms. Strong, dynamic cold front initiated storms just after the noon hour with damaging winds, hail, and heavy rain observed during the afternoon. Strong post frontal drying within fierce mid level dry intrusion yielded 40 to 60 mph wind gusts and blowing dust late afternoon and evening.",2020,6
5380,202007,19,755,202007,19,755,149914,903711,MICHIGAN,2020,Thunderstorm Wind,C,111,MIDLAND,DTX,19-JUL-20 07:55:00,EST-5,19-JUL-20 07:55:00,0,0,0,0,911 Call Center,"Several rounds of strong to severe thunderstorms occurred across much of southeast Michigan through the morning and afternoon hours of July 19, 2020. These thunderstorms occurred in a very warm, moist, and unstable airmass ahead of a passing cold front. These thunderstorms produced widespread reports of wind damage across the region, along with numerous rainfall reports well over an inch in several locations. News reports indicated that as many as 100,000 people lost power across southeast Michigan from the severe weather.",2020,7
5381,202007,19,807,202007,19,807,149914,903714,MICHIGAN,2020,Thunderstorm Wind,C,111,MIDLAND,DTX,19-JUL-20 08:07:00,EST-5,19-JUL-20 08:07:00,0,0,0,0,911 Call Center,"Several rounds of strong to severe thunderstorms occurred across much of southeast Michigan through the morning and afternoon hours of July 19, 2020. These thunderstorms occurred in a very warm, moist, and unstable airmass ahead of a passing cold front. These thunderstorms produced widespread reports of wind damage across the region, along with numerous rainfall reports well over an inch in several locations. News reports indicated that as many as 100,000 people lost power across southeast Michigan from the severe weather.",2020,7
5382,202007,19,809,202007,19,809,149914,903715,MICHIGAN,2020,Thunderstorm Wind,C,17,BAY,DTX,19-JUL-20 08:09:00,EST-5,19-JUL-20 08:09:00,0,0,0,0,911 Call Center,"Several rounds of strong to severe thunderstorms occurred across much of southeast Michigan through the morning and afternoon hours of July 19, 2020. These thunderstorms occurred in a very warm, moist, and unstable airmass ahead of a passing cold front. These thunderstorms produced widespread reports of wind damage across the region, along with numerous rainfall reports well over an inch in several locations. News reports indicated that as many as 100,000 people lost power across southeast Michigan from the severe weather.",2020,7
5416,202003,16,1600,202003,18,1730,146401,879632,MICHIGAN,2020,Cold/Wind Chill,Z,13,DELTA,MQT,16-MAR-20 16:00:00,EST-5,18-MAR-20 17:30:00,0,0,1,0,Broadcast Media,"Late afternoon on the 16th, the Escanaba Public Safety received a report of a 36 year-old male from Wisconsin who went missing.  His body was found in the woods along the northern fence line of the Delta County Airport early evening of the 18th.  The cause of death was determined to be hypothermia.",2020,3
5553,202006,10,1310,202006,10,1312,149785,902859,MICHIGAN,2020,Thunderstorm Wind,C,23,BRANCH,IWX,10-JUN-20 13:10:00,EST-5,10-JUN-20 13:12:00,0,0,0,0,Emergency Manager,"Remnant circulation from tropical storm Cristobal combined with strong, negatively tilted phasing shortwave disturbance moved across the area providing strong synoptic winds ahead of the storms. Strong, dynamic cold front initiated storms just after the noon hour with damaging winds, hail, and heavy rain observed during the afternoon. Strong post frontal drying within fierce mid level dry intrusion yielded 40 to 60 mph wind gusts and blowing dust late afternoon and evening.",2020,6
5554,202006,10,1312,202006,10,1315,149785,902860,MICHIGAN,2020,Thunderstorm Wind,C,149,ST. JOSEPH,IWX,10-JUN-20 13:12:00,EST-5,10-JUN-20 13:15:00,0,0,0,0,Trained Spotter,"Remnant circulation from tropical storm Cristobal combined with strong, negatively tilted phasing shortwave disturbance moved across the area providing strong synoptic winds ahead of the storms. Strong, dynamic cold front initiated storms just after the noon hour with damaging winds, hail, and heavy rain observed during the afternoon. Strong post frontal drying within fierce mid level dry intrusion yielded 40 to 60 mph wind gusts and blowing dust late afternoon and evening.",2020,6
5555,202006,10,1320,202006,10,1321,149785,902861,MICHIGAN,2020,Thunderstorm Wind,C,23,BRANCH,IWX,10-JUN-20 13:20:00,EST-5,10-JUN-20 13:21:00,0,0,0,0,Trained Spotter,"Remnant circulation from tropical storm Cristobal combined with strong, negatively tilted phasing shortwave disturbance moved across the area providing strong synoptic winds ahead of the storms. Strong, dynamic cold front initiated storms just after the noon hour with damaging winds, hail, and heavy rain observed during the afternoon. Strong post frontal drying within fierce mid level dry intrusion yielded 40 to 60 mph wind gusts and blowing dust late afternoon and evening.",2020,6
5556,202006,10,1322,202006,10,1323,149785,902863,MICHIGAN,2020,Thunderstorm Wind,C,23,BRANCH,IWX,10-JUN-20 13:22:00,EST-5,10-JUN-20 13:23:00,0,0,0,0,Public,"Remnant circulation from tropical storm Cristobal combined with strong, negatively tilted phasing shortwave disturbance moved across the area providing strong synoptic winds ahead of the storms. Strong, dynamic cold front initiated storms just after the noon hour with damaging winds, hail, and heavy rain observed during the afternoon. Strong post frontal drying within fierce mid level dry intrusion yielded 40 to 60 mph wind gusts and blowing dust late afternoon and evening.",2020,6
5712,202001,7,1400,202001,8,700,145281,872258,MICHIGAN,2020,Winter Weather,Z,6,ALGER,MQT,07-JAN-20 14:00:00,EST-5,08-JAN-20 07:00:00,0,0,0,0,Department of Highways,Colder air moving across Lake Superior generated moderate lake effect snow showers over Alger County from the 7th into the morning of the 8th.,2020,1
5713,202001,15,1600,202001,16,700,145283,872270,MICHIGAN,2020,Winter Weather,Z,6,ALGER,MQT,15-JAN-20 16:00:00,EST-5,16-JAN-20 07:00:00,0,0,0,0,COOP Observer,An upper disturbance moving through the Upper Great Lakes brought moderate to heavy snow to portions of Upper Michigan from the 15th into the 16th.,2020,1
5714,202001,15,1500,202001,16,1200,145283,872271,MICHIGAN,2020,Winter Weather,Z,3,NORTHERN HOUGHTON,MQT,15-JAN-20 15:00:00,EST-5,16-JAN-20 12:00:00,0,0,0,0,COOP Observer,An upper disturbance moving through the Upper Great Lakes brought moderate to heavy snow to portions of Upper Michigan from the 15th into the 16th.,2020,1
5715,202001,15,1500,202001,16,1100,145283,872273,MICHIGAN,2020,Winter Weather,Z,5,MARQUETTE,MQT,15-JAN-20 15:00:00,EST-5,16-JAN-20 11:00:00,0,0,0,0,Trained Spotter,An upper disturbance moving through the Upper Great Lakes brought moderate to heavy snow to portions of Upper Michigan from the 15th into the 16th.,2020,1
5716,202001,15,1430,202001,16,630,145283,872274,MICHIGAN,2020,Winter Weather,Z,4,BARAGA,MQT,15-JAN-20 14:30:00,EST-5,16-JAN-20 06:30:00,0,0,0,0,COOP Observer,An upper disturbance moving through the Upper Great Lakes brought moderate to heavy snow to portions of Upper Michigan from the 15th into the 16th.,2020,1
5717,202001,15,1500,202001,16,300,145283,872276,MICHIGAN,2020,Winter Weather,Z,13,DELTA,MQT,15-JAN-20 15:00:00,EST-5,16-JAN-20 03:00:00,0,0,0,0,Social Media,An upper disturbance moving through the Upper Great Lakes brought moderate to heavy snow to portions of Upper Michigan from the 15th into the 16th.,2020,1
5718,202001,15,1600,202001,16,2300,145283,872275,MICHIGAN,2020,Winter Weather,Z,14,SOUTHERN SCHOOLCRAFT,MQT,15-JAN-20 16:00:00,EST-5,16-JAN-20 23:00:00,0,0,0,0,COOP Observer,An upper disturbance moving through the Upper Great Lakes brought moderate to heavy snow to portions of Upper Michigan from the 15th into the 16th.,2020,1
5719,202001,17,2300,202001,18,1200,145295,872277,MICHIGAN,2020,Winter Storm,Z,1,KEWEENAW,MQT,17-JAN-20 23:00:00,EST-5,18-JAN-20 12:00:00,0,0,0,0,COOP Observer,Intense bands of snow lifting from the Central Plains into Upper Michigan produced widespread moderate to heavy snow from the evening of the 17th into the 18th with lingering moderate to heavy lake effect snow into the morning of the 19th.,2020,1
5808,202007,19,935,202007,19,935,149914,903720,MICHIGAN,2020,Thunderstorm Wind,C,87,LAPEER,DTX,19-JUL-20 09:35:00,EST-5,19-JUL-20 09:35:00,0,0,0,0,911 Call Center,"Several rounds of strong to severe thunderstorms occurred across much of southeast Michigan through the morning and afternoon hours of July 19, 2020. These thunderstorms occurred in a very warm, moist, and unstable airmass ahead of a passing cold front. These thunderstorms produced widespread reports of wind damage across the region, along with numerous rainfall reports well over an inch in several locations. News reports indicated that as many as 100,000 people lost power across southeast Michigan from the severe weather.",2020,7
5809,202007,19,942,202007,19,942,149914,903721,MICHIGAN,2020,Thunderstorm Wind,C,87,LAPEER,DTX,19-JUL-20 09:42:00,EST-5,19-JUL-20 09:42:00,0,0,0,0,911 Call Center,"Several rounds of strong to severe thunderstorms occurred across much of southeast Michigan through the morning and afternoon hours of July 19, 2020. These thunderstorms occurred in a very warm, moist, and unstable airmass ahead of a passing cold front. These thunderstorms produced widespread reports of wind damage across the region, along with numerous rainfall reports well over an inch in several locations. News reports indicated that as many as 100,000 people lost power across southeast Michigan from the severe weather.",2020,7
5810,202007,19,1050,202007,19,1050,149914,903722,MICHIGAN,2020,Thunderstorm Wind,C,99,MACOMB,DTX,19-JUL-20 10:50:00,EST-5,19-JUL-20 10:50:00,0,0,0,0,911 Call Center,"Several rounds of strong to severe thunderstorms occurred across much of southeast Michigan through the morning and afternoon hours of July 19, 2020. These thunderstorms occurred in a very warm, moist, and unstable airmass ahead of a passing cold front. These thunderstorms produced widespread reports of wind damage across the region, along with numerous rainfall reports well over an inch in several locations. News reports indicated that as many as 100,000 people lost power across southeast Michigan from the severe weather.",2020,7
5811,202007,19,1253,202007,19,1253,149914,903723,MICHIGAN,2020,Thunderstorm Wind,C,161,WASHTENAW,DTX,19-JUL-20 12:53:00,EST-5,19-JUL-20 12:53:00,0,0,0,0,Emergency Manager,"Several rounds of strong to severe thunderstorms occurred across much of southeast Michigan through the morning and afternoon hours of July 19, 2020. These thunderstorms occurred in a very warm, moist, and unstable airmass ahead of a passing cold front. These thunderstorms produced widespread reports of wind damage across the region, along with numerous rainfall reports well over an inch in several locations. News reports indicated that as many as 100,000 people lost power across southeast Michigan from the severe weather.",2020,7
5812,202007,19,1254,202007,19,1254,149914,903724,MICHIGAN,2020,Thunderstorm Wind,C,163,WAYNE,DTX,19-JUL-20 12:54:00,EST-5,19-JUL-20 12:54:00,0,0,0,0,Law Enforcement,"Several rounds of strong to severe thunderstorms occurred across much of southeast Michigan through the morning and afternoon hours of July 19, 2020. These thunderstorms occurred in a very warm, moist, and unstable airmass ahead of a passing cold front. These thunderstorms produced widespread reports of wind damage across the region, along with numerous rainfall reports well over an inch in several locations. News reports indicated that as many as 100,000 people lost power across southeast Michigan from the severe weather.",2020,7
5813,202007,19,1257,202007,19,1257,149914,903725,MICHIGAN,2020,Thunderstorm Wind,C,161,WASHTENAW,DTX,19-JUL-20 12:57:00,EST-5,19-JUL-20 12:57:00,0,0,0,0,Trained Spotter,"Several rounds of strong to severe thunderstorms occurred across much of southeast Michigan through the morning and afternoon hours of July 19, 2020. These thunderstorms occurred in a very warm, moist, and unstable airmass ahead of a passing cold front. These thunderstorms produced widespread reports of wind damage across the region, along with numerous rainfall reports well over an inch in several locations. News reports indicated that as many as 100,000 people lost power across southeast Michigan from the severe weather.",2020,7
5814,202007,19,1302,202007,19,1302,149914,903726,MICHIGAN,2020,Thunderstorm Wind,C,163,WAYNE,DTX,19-JUL-20 13:02:00,EST-5,19-JUL-20 13:02:00,0,0,0,0,Trained Spotter,"Several rounds of strong to severe thunderstorms occurred across much of southeast Michigan through the morning and afternoon hours of July 19, 2020. These thunderstorms occurred in a very warm, moist, and unstable airmass ahead of a passing cold front. These thunderstorms produced widespread reports of wind damage across the region, along with numerous rainfall reports well over an inch in several locations. News reports indicated that as many as 100,000 people lost power across southeast Michigan from the severe weather.",2020,7
5859,202003,5,1000,202003,6,400,146934,883198,MICHIGAN,2020,Winter Storm,Z,87,CENTRAL CHIPPEWA COUNTY,APX,05-MAR-20 10:00:00,EST-5,06-MAR-20 04:00:00,0,0,0,0,COOP Observer,"Low pressure moved directly across northern lower Michigan on the night of the 5th. A wintry mix fell at times in northern lower, but the most extensive snow was across eastern upper Michigan, north of the track of the low. Snowfall amounts were heaviest in Chippewa County, where totals of 5 to 8 inches were common. This included almost 8 inches in Sault Ste Marie, 7 inches in Hulbert and Dafter, and 6 inches in Raber. Gusty winds resulted in blowing and drifting snow.",2020,3
5983,202007,8,1330,202007,8,1330,149911,907996,MICHIGAN,2020,Hail,C,163,WAYNE,DTX,08-JUL-20 13:30:00,EST-5,08-JUL-20 13:30:00,0,0,0,0,NWS Employee,A marginally severe thunderstorm develop over St. Clair county.,2020,7
6030,202003,5,1000,202003,6,400,146934,883199,MICHIGAN,2020,Winter Storm,Z,88,SOUTHEAST CHIPPEWA COUNTY,APX,05-MAR-20 10:00:00,EST-5,06-MAR-20 04:00:00,0,0,0,0,Broadcast Media,"Low pressure moved directly across northern lower Michigan on the night of the 5th. A wintry mix fell at times in northern lower, but the most extensive snow was across eastern upper Michigan, north of the track of the low. Snowfall amounts were heaviest in Chippewa County, where totals of 5 to 8 inches were common. This included almost 8 inches in Sault Ste Marie, 7 inches in Hulbert and Dafter, and 6 inches in Raber. Gusty winds resulted in blowing and drifting snow.",2020,3
6079,202001,5,1100,202001,5,1800,145151,871616,MICHIGAN,2020,Winter Weather,Z,6,ALGER,MQT,05-JAN-20 11:00:00,EST-5,05-JAN-20 18:00:00,0,0,0,0,Social Media,An upper level trough moving across the region spread moderate snow into portions of central Upper Michigan from the 5th into the 6th.,2020,1
6080,202001,5,1030,202001,5,1500,145151,871618,MICHIGAN,2020,Winter Weather,Z,11,DICKINSON,MQT,05-JAN-20 10:30:00,CST-6,05-JAN-20 15:00:00,0,0,0,0,COOP Observer,An upper level trough moving across the region spread moderate snow into portions of central Upper Michigan from the 5th into the 6th.,2020,1
6081,202001,5,1000,202001,5,1700,145151,871619,MICHIGAN,2020,Winter Weather,Z,10,IRON,MQT,05-JAN-20 10:00:00,CST-6,05-JAN-20 17:00:00,0,0,0,0,Trained Spotter,An upper level trough moving across the region spread moderate snow into portions of central Upper Michigan from the 5th into the 6th.,2020,1
6082,202001,5,1000,202001,5,1600,145151,871620,MICHIGAN,2020,Winter Weather,Z,5,MARQUETTE,MQT,05-JAN-20 10:00:00,EST-5,05-JAN-20 16:00:00,0,0,0,0,Trained Spotter,An upper level trough moving across the region spread moderate snow into portions of central Upper Michigan from the 5th into the 6th.,2020,1
6083,202001,5,1100,202001,5,2000,145151,871623,MICHIGAN,2020,Winter Weather,Z,14,SOUTHERN SCHOOLCRAFT,MQT,05-JAN-20 11:00:00,EST-5,05-JAN-20 20:00:00,0,0,0,0,Social Media,An upper level trough moving across the region spread moderate snow into portions of central Upper Michigan from the 5th into the 6th.,2020,1
6128,202006,10,1340,202006,10,1342,149785,902864,MICHIGAN,2020,Thunderstorm Wind,C,23,BRANCH,IWX,10-JUN-20 13:40:00,EST-5,10-JUN-20 13:42:00,0,0,0,0,Emergency Manager,"Remnant circulation from tropical storm Cristobal combined with strong, negatively tilted phasing shortwave disturbance moved across the area providing strong synoptic winds ahead of the storms. Strong, dynamic cold front initiated storms just after the noon hour with damaging winds, hail, and heavy rain observed during the afternoon. Strong post frontal drying within fierce mid level dry intrusion yielded 40 to 60 mph wind gusts and blowing dust late afternoon and evening.",2020,6
6129,202006,10,1348,202006,10,1350,149785,902865,MICHIGAN,2020,Thunderstorm Wind,C,23,BRANCH,IWX,10-JUN-20 13:48:00,EST-5,10-JUN-20 13:50:00,0,0,0,0,Public,"Remnant circulation from tropical storm Cristobal combined with strong, negatively tilted phasing shortwave disturbance moved across the area providing strong synoptic winds ahead of the storms. Strong, dynamic cold front initiated storms just after the noon hour with damaging winds, hail, and heavy rain observed during the afternoon. Strong post frontal drying within fierce mid level dry intrusion yielded 40 to 60 mph wind gusts and blowing dust late afternoon and evening.",2020,6
6130,202006,10,1420,202006,10,1430,149785,902866,MICHIGAN,2020,Thunderstorm Wind,C,59,HILLSDALE,IWX,10-JUN-20 14:20:00,EST-5,10-JUN-20 14:30:00,0,0,0,0,Emergency Manager,"Remnant circulation from tropical storm Cristobal combined with strong, negatively tilted phasing shortwave disturbance moved across the area providing strong synoptic winds ahead of the storms. Strong, dynamic cold front initiated storms just after the noon hour with damaging winds, hail, and heavy rain observed during the afternoon. Strong post frontal drying within fierce mid level dry intrusion yielded 40 to 60 mph wind gusts and blowing dust late afternoon and evening.",2020,6
