,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,Year,Month
299,200308,28,1116,200308,28,1117,1160728,5377856,MICHIGAN,2003,Tornado,C,83,KEWEENAW,MQT,28-AUG-03 11:16:00,EST,28-AUG-03 11:17:00,0,0,0,0,,,GENERAL PUBLIC,,,,,F0,0.1,10.0,,,,,10.0,W,COPPER HARBOR,10.0,W,COPPER HARBOR,47.47,-88.12,47.47,-88.12,"A low pressure system in the northern plains approached Michigan's Upper Peninsula on August 28. The strengthening south wind ahead of this system drew moister air northward. Clouds increased quickly in the morning, and showers and thunderstorms broke out over western Upper Michigan by early afternoon before spreading east over the entire Upper Peninsula by late in the day. One of these thunderstorms spawned a waterspout over Lake Superior near Eagle Harbor in Keweenaw County. The waterspout became a tornado as it moved onshore at Silver Island. The tornado quickly dissipated once it was over land but did knock down a tree on the island.",A waterspout over Lake Superior moved onshore at Silver Island just off the shore from Eagle Harbor. The tornado knocked down a tree on the island before it dissipated.,2003,8
314,200307,21,2,200307,21,2,1158678,5378691,MICHIGAN,2003,Hail,C,81,KENT,GRR,21-JUL-03 00:02:00,EST,21-JUL-03 00:02:00,0,0,0,0,40K,20K,NWS STORM SURVEY,1.0,,,,,,,,,,,,,LOWELL,,,LOWELL,42.93,-85.33,42.93,-85.33,"A F1 tornado struck Calhoun county between 1:15 and 1:30 p.m. E.S.T. on July 20th, 2003. The tornado first touched down just west of Wattles road on Crosby road on the southeast side of Battle Creek. Several trees were uprooted or broken off. The tornado lifted for several miles but touched down again near Twelve Mile road and A Drive south. It stayed on the ground for approximately three miles and intensified, causing a garage to be torn from a house and an older farm house to be rotated and pushed off it's foundation. Three outbuildings and a barn were also destroyed. Some shingle damage was also noted to other houses in the area. Hundreds of trees were uprooted or broken off. The tornado path was eight miles long from where it first touched down to where it lifted for the last time. The tornado width was nearly one half mile wide where the most severe damage occurred. It was rated as a F1 on the Fujita scale, with wind speeds of 90 to 100 m.p.h. A tornado warning was issued by the National Weather Service in Grand Rapids at 12:54 p.m. EST.",A report of one inch diameter hail was received in Lowell.,2003,7
378,200307,21,115,200307,21,115,1158678,5378693,MICHIGAN,2003,Hail,C,45,EATON,GRR,21-JUL-03 01:15:00,EST,21-JUL-03 01:15:00,0,0,0,0,40K,20K,NWS STORM SURVEY,1.0,,,,,,,,,,,,,EATON RAPIDS,,,EATON RAPIDS,42.52,-84.65,42.52,-84.65,"A F1 tornado struck Calhoun county between 1:15 and 1:30 p.m. E.S.T. on July 20th, 2003. The tornado first touched down just west of Wattles road on Crosby road on the southeast side of Battle Creek. Several trees were uprooted or broken off. The tornado lifted for several miles but touched down again near Twelve Mile road and A Drive south. It stayed on the ground for approximately three miles and intensified, causing a garage to be torn from a house and an older farm house to be rotated and pushed off it's foundation. Three outbuildings and a barn were also destroyed. Some shingle damage was also noted to other houses in the area. Hundreds of trees were uprooted or broken off. The tornado path was eight miles long from where it first touched down to where it lifted for the last time. The tornado width was nearly one half mile wide where the most severe damage occurred. It was rated as a F1 on the Fujita scale, with wind speeds of 90 to 100 m.p.h. A tornado warning was issued by the National Weather Service in Grand Rapids at 12:54 p.m. EST.",A report of one inch diameter hail was received from Eaton Rapids.,2003,7
489,200308,3,1303,200308,3,1303,1160844,5377979,MICHIGAN,2003,Hail,C,21,BERRIEN,IWX,03-AUG-03 13:03:00,EST,03-AUG-03 13:03:00,0,0,0,0,,,TRAINED SPOTTER,0.75,,,,,,,,,,,,,THREE OAKS,,,THREE OAKS,41.8,-86.6,41.8,-86.6,,,2003,8
491,200307,13,1502,200307,13,1502,1158236,5379323,MICHIGAN,2003,Hail,C,51,GLADWIN,APX,13-JUL-03 15:02:00,EST,13-JUL-03 15:02:00,0,0,0,0,,,LAW ENFORCEMENT,1.75,,,,,,,,,,,3.0,NNW,SKEELS,3.0,NNW,SKEELS,44.12,-84.6,44.12,-84.6,"A disorganized area of thunderstorms developed along the Lake Michigan lake breeze boundary in northwest Lower Michigan, then proceeded slowly east.  The strongest storms produced large hail.  The most intsense storm resulted in golfball-sized hail, which fell on Meredith on the Gladwin/Clare County line.",,2003,7
526,200307,21,1115,200307,21,1115,1158678,5378694,MICHIGAN,2003,Hail,C,121,MUSKEGON,GRR,21-JUL-03 11:15:00,EST,21-JUL-03 11:15:00,0,0,0,0,25K,10K,NWS STORM SURVEY,0.75,,,,,,,,,,,,,MUSKEGON,,,MUSKEGON,43.23,-86.23,43.23,-86.23,"A F1 tornado struck Calhoun county between 1:15 and 1:30 p.m. E.S.T. on July 20th, 2003. The tornado first touched down just west of Wattles road on Crosby road on the southeast side of Battle Creek. Several trees were uprooted or broken off. The tornado lifted for several miles but touched down again near Twelve Mile road and A Drive south. It stayed on the ground for approximately three miles and intensified, causing a garage to be torn from a house and an older farm house to be rotated and pushed off it's foundation. Three outbuildings and a barn were also destroyed. Some shingle damage was also noted to other houses in the area. Hundreds of trees were uprooted or broken off. The tornado path was eight miles long from where it first touched down to where it lifted for the last time. The tornado width was nearly one half mile wide where the most severe damage occurred. It was rated as a F1 on the Fujita scale, with wind speeds of 90 to 100 m.p.h. A tornado warning was issued by the National Weather Service in Grand Rapids at 12:54 p.m. EST.",Three quarters inch hail was reported in Muskegon.,2003,7
540,200307,4,1615,200307,4,1615,1158234,5379316,MICHIGAN,2003,Lightning,C,69,IOSCO,APX,04-JUL-03 16:15:00,EST,04-JUL-03 16:15:00,4,0,0,0,10K,,NEWSPAPER,,,,,,,,,,,,,,OSCODA,,,OSCODA,,,,,"Thunderstorms developed in northern Lower Michigan, and intensified as they reached the Lake Huron shoreline.","Lightning struck a large business sign mounted on a tall pole.  The heavy plastic facing of the sign shattered and fell onto vehicles below.  One car with four occupants had its windows shattered and tires blown out by the impact.  The occupants were treated at the scene by an EMS crew for cuts and bruises.  Other vehicles in the vicinity were damaged, but not as severely.",2003,7
570,200307,4,1625,200307,4,1625,1158234,5379314,MICHIGAN,2003,Thunderstorm Wind,C,69,IOSCO,APX,04-JUL-03 16:25:00,EST,04-JUL-03 16:25:00,0,0,0,0,25K,,FIRE DEPT/RESCUE SQUAD,55.0,EG,,,,,,,,,,,,OSCODA,,,OSCODA,44.45,-83.37,44.45,-83.37,"Thunderstorms developed in northern Lower Michigan, and intensified as they reached the Lake Huron shoreline.","Trees and utility lines were downed.  A business sign was blown down, damaging nearby parked cars.",2003,7
571,200307,4,1546,200307,4,1546,1158234,5379315,MICHIGAN,2003,Thunderstorm Wind,C,7,ALPENA,APX,04-JUL-03 15:46:00,EST,04-JUL-03 15:46:00,0,0,0,0,,,TRAINED SPOTTER,55.0,EG,,,,,,,,,,,,ALPENA,,,ALPENA,45.07,-83.45,45.07,-83.45,"Thunderstorms developed in northern Lower Michigan, and intensified as they reached the Lake Huron shoreline.",Numerous trees and utility lines were downed.,2003,7
574,200307,20,1402,200307,20,1402,1158238,5379713,MICHIGAN,2003,Hail,C,129,OGEMAW,APX,20-JUL-03 14:02:00,EST,20-JUL-03 14:02:00,0,0,0,0,,,TRAINED SPOTTER,0.75,,,,,,,,,,,2.0,N,WEST BRANCH,2.0,N,WEST BRANCH,44.32,-84.22,44.32,-84.22,"Two rounds of severe thunderstorms affected northern Lower Michigan on the 20th.  The first developed in the heat of day, affecting mainly northeast Lower Michigan with spotty large hail and wind damage.  The second, smaller round was in the evening, as a batch of storms moved onshore from Lake Michigan into northwest Lower Michigan.",,2003,7
608,200307,13,1634,200307,13,1634,1158236,5379707,MICHIGAN,2003,Hail,C,1,ALCONA,APX,13-JUL-03 16:34:00,EST,13-JUL-03 16:34:00,0,0,0,0,,,NWS EMPLOYEE(OFF DUTY),0.88,,,,,,,,,,,,,GLENNIE,,,GLENNIE,44.57,-83.72,44.57,-83.72,"A disorganized area of thunderstorms developed along the Lake Michigan lake breeze boundary in northwest Lower Michigan, then proceeded slowly east.  The strongest storms produced large hail.  The most intsense storm resulted in golfball-sized hail, which fell on Meredith on the Gladwin/Clare County line.",,2003,7
609,200307,13,1615,200307,13,1615,1158236,5379708,MICHIGAN,2003,Hail,C,119,MONTMORENCY,APX,13-JUL-03 16:15:00,EST,13-JUL-03 16:15:00,0,0,0,0,,,BROADCAST MEDIA,0.88,,,,,,,,,,,,,LEWISTON,,,LEWISTON,44.88,-84.32,44.88,-84.32,"A disorganized area of thunderstorms developed along the Lake Michigan lake breeze boundary in northwest Lower Michigan, then proceeded slowly east.  The strongest storms produced large hail.  The most intsense storm resulted in golfball-sized hail, which fell on Meredith on the Gladwin/Clare County line.",,2003,7
610,200307,17,1256,200307,17,1256,1158237,5379709,MICHIGAN,2003,Lightning,C,113,MISSAUKEE,APX,17-JUL-03 12:56:00,EST,17-JUL-03 12:56:00,2,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,6.0,N,ARLENE,6.0,N,ARLENE,,,,,,"Two men were walking along a puddled trail in Bloomfield Township when lightning struck in the immediate vicinity.  The two were knocked to the ground, and were treated at the scene by an EMS crew for cuts and scrapes.",2003,7
611,200307,20,1302,200307,20,1302,1158238,5379710,MICHIGAN,2003,Hail,C,143,ROSCOMMON,APX,20-JUL-03 13:02:00,EST,20-JUL-03 13:02:00,0,0,0,0,,,TRAINED SPOTTER,1.25,,,,,,,,,,,1.0,S,ROSCOMMON,1.0,S,ROSCOMMON,44.48,-84.58,44.48,-84.58,"Two rounds of severe thunderstorms affected northern Lower Michigan on the 20th.  The first developed in the heat of day, affecting mainly northeast Lower Michigan with spotty large hail and wind damage.  The second, smaller round was in the evening, as a batch of storms moved onshore from Lake Michigan into northwest Lower Michigan.",,2003,7
614,200307,20,1340,200307,20,1340,1158238,5379711,MICHIGAN,2003,Thunderstorm Wind,C,143,ROSCOMMON,APX,20-JUL-03 13:40:00,EST,20-JUL-03 13:40:00,0,0,0,0,,,TRAINED SPOTTER,52.0,EG,,,,,,,,,,,,ST HELEN,,,ST HELEN,44.37,-84.4,44.37,-84.4,"Two rounds of severe thunderstorms affected northern Lower Michigan on the 20th.  The first developed in the heat of day, affecting mainly northeast Lower Michigan with spotty large hail and wind damage.  The second, smaller round was in the evening, as a batch of storms moved onshore from Lake Michigan into northwest Lower Michigan.",,2003,7
615,200307,20,1402,200307,20,1413,1158238,5379712,MICHIGAN,2003,Thunderstorm Wind,C,129,OGEMAW,APX,20-JUL-03 14:02:00,EST,20-JUL-03 14:13:00,0,0,0,0,,,TRAINED SPOTTER,52.0,EG,,,,,,,,,,2.0,N,WEST BRANCH,3.0,SE,WEST BRANCH,44.32,-84.22,44.25,-84.17,"Two rounds of severe thunderstorms affected northern Lower Michigan on the 20th.  The first developed in the heat of day, affecting mainly northeast Lower Michigan with spotty large hail and wind damage.  The second, smaller round was in the evening, as a batch of storms moved onshore from Lake Michigan into northwest Lower Michigan.",Large tree limbs were downed just southeast of West Branch.,2003,7
661,200307,21,10,200307,21,12,1158678,5378690,MICHIGAN,2003,Hail,C,67,IONIA,GRR,21-JUL-03 00:10:00,EST,21-JUL-03 00:12:00,0,0,0,0,40K,20K,NWS STORM SURVEY,1.0,,,,,,,,,,,,,SARANAC,,,CLARKSVILLE,42.93,-85.22,42.83,-85.25,"A F1 tornado struck Calhoun county between 1:15 and 1:30 p.m. E.S.T. on July 20th, 2003. The tornado first touched down just west of Wattles road on Crosby road on the southeast side of Battle Creek. Several trees were uprooted or broken off. The tornado lifted for several miles but touched down again near Twelve Mile road and A Drive south. It stayed on the ground for approximately three miles and intensified, causing a garage to be torn from a house and an older farm house to be rotated and pushed off it's foundation. Three outbuildings and a barn were also destroyed. Some shingle damage was also noted to other houses in the area. Hundreds of trees were uprooted or broken off. The tornado path was eight miles long from where it first touched down to where it lifted for the last time. The tornado width was nearly one half mile wide where the most severe damage occurred. It was rated as a F1 on the Fujita scale, with wind speeds of 90 to 100 m.p.h. A tornado warning was issued by the National Weather Service in Grand Rapids at 12:54 p.m. EST.",One inch diameter hail was reported in Clarksville. One tree was blown down two miles south of Saranac.,2003,7
851,200307,20,1249,200307,20,1249,1158678,5378701,MICHIGAN,2003,Thunderstorm Wind,C,5,ALLEGAN,GRR,20-JUL-03 12:49:00,EST,20-JUL-03 12:49:00,0,0,0,0,25K,10K,NWS STORM SURVEY,53.0,EG,,,,,,,,,,,,WAYLAND,,,WAYLAND,42.68,-85.63,42.68,-85.63,"A F1 tornado struck Calhoun county between 1:15 and 1:30 p.m. E.S.T. on July 20th, 2003. The tornado first touched down just west of Wattles road on Crosby road on the southeast side of Battle Creek. Several trees were uprooted or broken off. The tornado lifted for several miles but touched down again near Twelve Mile road and A Drive south. It stayed on the ground for approximately three miles and intensified, causing a garage to be torn from a house and an older farm house to be rotated and pushed off it's foundation. Three outbuildings and a barn were also destroyed. Some shingle damage was also noted to other houses in the area. Hundreds of trees were uprooted or broken off. The tornado path was eight miles long from where it first touched down to where it lifted for the last time. The tornado width was nearly one half mile wide where the most severe damage occurred. It was rated as a F1 on the Fujita scale, with wind speeds of 90 to 100 m.p.h. A tornado warning was issued by the National Weather Service in Grand Rapids at 12:54 p.m. EST.",Numerous sixteen inch diameter trees were blown down north of Wayland.,2003,7
935,200307,21,1455,200307,21,1455,1158678,5378695,MICHIGAN,2003,Hail,C,25,CALHOUN,GRR,21-JUL-03 14:55:00,EST,21-JUL-03 14:55:00,0,0,0,0,40K,20K,NWS STORM SURVEY,1.5,,,,,,,,,,,,,MARSHALL,,,MARSHALL,42.27,-84.95,42.27,-84.95,"A F1 tornado struck Calhoun county between 1:15 and 1:30 p.m. E.S.T. on July 20th, 2003. The tornado first touched down just west of Wattles road on Crosby road on the southeast side of Battle Creek. Several trees were uprooted or broken off. The tornado lifted for several miles but touched down again near Twelve Mile road and A Drive south. It stayed on the ground for approximately three miles and intensified, causing a garage to be torn from a house and an older farm house to be rotated and pushed off it's foundation. Three outbuildings and a barn were also destroyed. Some shingle damage was also noted to other houses in the area. Hundreds of trees were uprooted or broken off. The tornado path was eight miles long from where it first touched down to where it lifted for the last time. The tornado width was nearly one half mile wide where the most severe damage occurred. It was rated as a F1 on the Fujita scale, with wind speeds of 90 to 100 m.p.h. A tornado warning was issued by the National Weather Service in Grand Rapids at 12:54 p.m. EST.",One and one half inch diameter hail was reported five miles north of Marshall.,2003,7
940,200307,21,150,200307,21,150,1158678,5378702,MICHIGAN,2003,Thunderstorm Wind,C,75,JACKSON,GRR,21-JUL-03 01:50:00,EST,21-JUL-03 01:50:00,0,0,0,0,30K,,LAW ENFORCEMENT,53.0,EG,,,,,,,,,,,,JACKSON,,,JACKSON,42.23,-84.4,42.23,-84.4,"A F1 tornado struck Calhoun county between 1:15 and 1:30 p.m. E.S.T. on July 20th, 2003. The tornado first touched down just west of Wattles road on Crosby road on the southeast side of Battle Creek. Several trees were uprooted or broken off. The tornado lifted for several miles but touched down again near Twelve Mile road and A Drive south. It stayed on the ground for approximately three miles and intensified, causing a garage to be torn from a house and an older farm house to be rotated and pushed off it's foundation. Three outbuildings and a barn were also destroyed. Some shingle damage was also noted to other houses in the area. Hundreds of trees were uprooted or broken off. The tornado path was eight miles long from where it first touched down to where it lifted for the last time. The tornado width was nearly one half mile wide where the most severe damage occurred. It was rated as a F1 on the Fujita scale, with wind speeds of 90 to 100 m.p.h. A tornado warning was issued by the National Weather Service in Grand Rapids at 12:54 p.m. EST.",Law enforcement in Jackson reported that several trees and power lines were blown down.,2003,7
1113,200307,13,1435,200307,13,1435,1158676,5378583,MICHIGAN,2003,Hail,C,107,MECOSTA,GRR,13-JUL-03 14:35:00,EST,13-JUL-03 14:35:00,0,0,0,0,25K,25K,NWS STORM SURVEY,1.0,,,,,,,,,,,,,RODNEY,,,RODNEY,43.67,-85.32,43.67,-85.32,,"One inch diameter hail was reported in Rodney, and hail briefly covered the ground.",2003,7
1114,200307,13,1415,200307,13,1425,1158676,5378584,MICHIGAN,2003,Hail,C,133,OSCEOLA,GRR,13-JUL-03 14:15:00,EST,13-JUL-03 14:25:00,0,0,0,0,20K,20K,NWS STORM SURVEY,0.88,,,,,,,,,,,,,EVART,,,HERSEY,43.9,-85.25,43.85,-85.43,,A report of seven eighths inch diameter hail was received three miles northeast of Evart. One inch diameter hail was reported three miles west of Hersey.,2003,7
1182,200307,22,1710,200307,22,1710,1158678,5379679,MICHIGAN,2003,Hail,C,123,NEWAYGO,GRR,22-JUL-03 17:10:00,EST,22-JUL-03 17:10:00,0,0,0,0,25K,10K,NWS STORM SURVEY,0.75,,,,,,,,,,,,,WHITE CLOUD,,,WHITE CLOUD,43.55,-85.77,43.55,-85.77,"A F1 tornado struck Calhoun county between 1:15 and 1:30 p.m. E.S.T. on July 20th, 2003. The tornado first touched down just west of Wattles road on Crosby road on the southeast side of Battle Creek. Several trees were uprooted or broken off. The tornado lifted for several miles but touched down again near Twelve Mile road and A Drive south. It stayed on the ground for approximately three miles and intensified, causing a garage to be torn from a house and an older farm house to be rotated and pushed off it's foundation. Three outbuildings and a barn were also destroyed. Some shingle damage was also noted to other houses in the area. Hundreds of trees were uprooted or broken off. The tornado path was eight miles long from where it first touched down to where it lifted for the last time. The tornado width was nearly one half mile wide where the most severe damage occurred. It was rated as a F1 on the Fujita scale, with wind speeds of 90 to 100 m.p.h. A tornado warning was issued by the National Weather Service in Grand Rapids at 12:54 p.m. EST.","Three quarters inch diameter hail was reported six miles southeast of White Cloud, and hail briefly covered the ground there.",2003,7
1236,200307,20,1131,200307,20,1135,1158678,5378696,MICHIGAN,2003,Hail,C,139,OTTAWA,GRR,20-JUL-03 11:31:00,EST,20-JUL-03 11:35:00,0,0,0,0,50K,25K,NWS STORM SURVEY,1.75,,,,,,,,,,,,,JENISON,,,HUDSONVILLE,42.97,-85.68,42.87,-85.88,"A F1 tornado struck Calhoun county between 1:15 and 1:30 p.m. E.S.T. on July 20th, 2003. The tornado first touched down just west of Wattles road on Crosby road on the southeast side of Battle Creek. Several trees were uprooted or broken off. The tornado lifted for several miles but touched down again near Twelve Mile road and A Drive south. It stayed on the ground for approximately three miles and intensified, causing a garage to be torn from a house and an older farm house to be rotated and pushed off it's foundation. Three outbuildings and a barn were also destroyed. Some shingle damage was also noted to other houses in the area. Hundreds of trees were uprooted or broken off. The tornado path was eight miles long from where it first touched down to where it lifted for the last time. The tornado width was nearly one half mile wide where the most severe damage occurred. It was rated as a F1 on the Fujita scale, with wind speeds of 90 to 100 m.p.h. A tornado warning was issued by the National Weather Service in Grand Rapids at 12:54 p.m. EST.",A report of one and three quarters inch diameter hail was received from Hudsonville. Three quarters inch diameter hail was reported in Jenison.,2003,7
1248,200307,8,200,200307,8,200,1158675,5378578,MICHIGAN,2003,Thunderstorm Wind,C,25,CALHOUN,GRR,08-JUL-03 02:00:00,EST,08-JUL-03 02:00:00,0,0,0,0,15K,,NWS STORM SURVEY,53.0,EG,,,,,,,,,,,,BURLINGTON,,,BURLINGTON,42.1,-85.08,42.1,-85.08,,Several trees and power lines were blown down in Burlington during the early morning hours.,2003,7
