,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,Year,Month
1314,201202,29,900,201202,29,1500,61277,367433,MICHIGAN,2012,Winter Storm,Z,2,ONTONAGON,MQT,29-FEB-12 09:00:00,EST-5,29-FEB-12 15:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,A deep moisture laden low pressure system moving from the Plains into Wisconsin spread heavy snow from southwest Upper Michigan on the evening of the 28th across much of the rest of Upper Michigan on the 29th.,The spotter in Bruce Crossing measured nearly six inches of snow in six hours.,2012,2
1466,201212,26,1000,201212,26,2000,69748,418417,MICHIGAN,2012,Winter Weather,Z,81,HILLSDALE,IWX,26-DEC-12 10:00:00,EST-5,26-DEC-12 20:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,A deepening low pressure system tracking northeast through the Ohio Valley brought accumulating snow and blowing snow to southern Michigan on December 26th.,"Snow fell on December 26th, with total snow accumulations generally ranging between 2 and 5 inches. The falling snow combined with wind gusts in excess of 30 mph reduced visibilities to less than a quarter of a mile at times. Temperatures were in the upper 20s as the snow fell which allowed roads to become snow covered and slick. This resulted in slide-offs and accidents across the region.",2012,2
1644,201202,29,900,201202,29,1600,61277,367434,MICHIGAN,2012,Winter Storm,Z,84,SOUTHERN HOUGHTON,MQT,29-FEB-12 09:00:00,EST-5,29-FEB-12 16:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,A deep moisture laden low pressure system moving from the Plains into Wisconsin spread heavy snow from southwest Upper Michigan on the evening of the 28th across much of the rest of Upper Michigan on the 29th.,The spotter near Sidnaw measured eight inches of snow in seven hours.,2012,2
1645,201202,29,930,201202,29,1600,61277,367437,MICHIGAN,2012,Winter Storm,Z,6,ALGER,MQT,29-FEB-12 09:30:00,EST-5,29-FEB-12 16:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,A deep moisture laden low pressure system moving from the Plains into Wisconsin spread heavy snow from southwest Upper Michigan on the evening of the 28th across much of the rest of Upper Michigan on the 29th.,Spotters near Wetmore measured seven to eight inches of snow in five hours.,2012,2
1652,201202,29,1030,201202,29,1330,61277,367438,MICHIGAN,2012,Winter Weather,Z,7,LUCE,MQT,29-FEB-12 10:30:00,EST-5,29-FEB-12 13:30:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,A deep moisture laden low pressure system moving from the Plains into Wisconsin spread heavy snow from southwest Upper Michigan on the evening of the 28th across much of the rest of Upper Michigan on the 29th.,The spotter in Newberry estimated four to five inches of snow in approximately three hours.,2012,2
1653,201202,29,800,201202,29,1800,61277,367439,MICHIGAN,2012,Winter Storm,Z,14,SOUTHERN SCHOOLCRAFT,MQT,29-FEB-12 08:00:00,EST-5,29-FEB-12 18:00:00,0,0,0,0,0.00K,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,A deep moisture laden low pressure system moving from the Plains into Wisconsin spread heavy snow from southwest Upper Michigan on the evening of the 28th across much of the rest of Upper Michigan on the 29th.,An estimated six inches of snow fell in ten hours near Steuben.,2012,2
1654,201202,29,1030,201202,29,2100,61277,367440,MICHIGAN,2012,Winter Storm,Z,85,NORTHERN SCHOOLCRAFT,MQT,29-FEB-12 10:30:00,EST-5,29-FEB-12 21:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,A deep moisture laden low pressure system moving from the Plains into Wisconsin spread heavy snow from southwest Upper Michigan on the evening of the 28th across much of the rest of Upper Michigan on the 29th.,An estimated six inches of snow fell in less than 12 hours over northern Schoolcraft County.,2012,2
2140,201203,15,1750,201203,15,1752,60759,362971,MICHIGAN,2012,Tornado,C,115,MONROE,DTX,15-MAR-12 17:50:00,EST-5,15-MAR-12 17:52:00,0,0,0,0,50.00K,0.00K,Emergency Manager,,,,,EF0,0.56,50.0,,,,,3.0,NW,YARGERVILLE,3.0,ESE,LULU,41.8623,-83.56700000000001,41.8693,-83.5615,"An amplified, upper level weather pattern allowed for an unseasonably warm and humid air mass to infiltrate the southern Great Lakes region.  Highly anomalous for the month of March, surface dew points climbed into the lower 60 degree range across much of Southeastern Michigan. This rich moisture combined with an upper level disturbance tracking northward through Lower Michigan to fuel a long duration severe thunderstorm event across Southeastern Michigan. The primary severe weather type observed with these storms was very large hail, along with 3 tornadoes.","A tornado was confirmed in central Monroe county.  The tornado was rated an EF0, with maximum wind speeds of 85 mph.   The estimated path length of the tornado is 0.5 miles with a maximum width of 50 yards.  Damage occurred along Ida Center Road just east of Lewis Rd.  The damage consisted of siding and shingles blown off a house, a tipped car, a shed destroyed and trees blown down.",2012,3
2141,201203,15,959,201203,15,959,60759,362978,MICHIGAN,2012,Hail,C,99,MACOMB,DTX,15-MAR-12 09:59:00,EST-5,15-MAR-12 09:59:00,0,0,0,0,0.00K,0.00K,Trained Spotter,1.5,,,,,,,,,,,1.0,N,CENTER LINE,1.0,N,CENTER LINE,42.49,-83.03,42.49,-83.03,"An amplified, upper level weather pattern allowed for an unseasonably warm and humid air mass to infiltrate the southern Great Lakes region.  Highly anomalous for the month of March, surface dew points climbed into the lower 60 degree range across much of Southeastern Michigan. This rich moisture combined with an upper level disturbance tracking northward through Lower Michigan to fuel a long duration severe thunderstorm event across Southeastern Michigan. The primary severe weather type observed with these storms was very large hail, along with 3 tornadoes.",,2012,3
2142,201203,15,1428,201203,15,1428,60759,362980,MICHIGAN,2012,Hail,C,63,HURON,DTX,15-MAR-12 14:28:00,EST-5,15-MAR-12 14:28:00,0,0,0,0,0.00K,0.00K,Law Enforcement,0.75,,,,,,,,,,,4.0,SW,CASEVILLE,4.0,SW,CASEVILLE,43.89,-83.32,43.89,-83.32,"An amplified, upper level weather pattern allowed for an unseasonably warm and humid air mass to infiltrate the southern Great Lakes region.  Highly anomalous for the month of March, surface dew points climbed into the lower 60 degree range across much of Southeastern Michigan. This rich moisture combined with an upper level disturbance tracking northward through Lower Michigan to fuel a long duration severe thunderstorm event across Southeastern Michigan. The primary severe weather type observed with these storms was very large hail, along with 3 tornadoes.",,2012,3
2455,201212,9,1300,201212,10,300,70056,420530,MICHIGAN,2012,Winter Weather,Z,13,DELTA,MQT,09-DEC-12 13:00:00,EST-5,10-DEC-12 03:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,A weakening low pressure system moving east through Lower Michigan produced moderate snow over portions of west and central Upper Michigan from the 9th into the morning of the 10th.,The observer in Stonington measured 4.5 inches during the event.,2012,2
2456,201212,9,1500,201212,10,700,70056,420531,MICHIGAN,2012,Winter Weather,Z,5,MARQUETTE,MQT,09-DEC-12 15:00:00,EST-5,10-DEC-12 07:00:00,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,A weakening low pressure system moving east through Lower Michigan produced moderate snow over portions of west and central Upper Michigan from the 9th into the morning of the 10th.,Spotters from Ishpeming to Negaunee measured between five and seven inches of snow during the event.,2012,2
3220,201201,12,1800,201201,13,1300,60814,363389,MICHIGAN,2012,Heavy Snow,Z,18,PRESQUE ISLE,APX,12-JAN-12 18:00:00,EST-5,13-JAN-12 13:00:00,0,0,0,0,0.00K,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,"Low pressure crossed Southern and Central Lower Michigan on the 12th, on its way to eastern Lake Huron and points beyond on the 13th.  Widespread moderate snow fell to the left of the track of the low, with 4 to 8 inch snow totals common over an 18 hour period from late on the 12th to morning on the 13th.  However, there were a couple of pockets of heavier snow.  Central and southern Presque Isle County, including Posen and Moltke Township, picked up 9 to 12 inches of snow.  Similarly, Kalkaska and Sigma in Kalkaska County were also just under a foot.",,2012,1
3568,201201,17,1900,201201,18,1000,60815,363390,MICHIGAN,2012,Lake-Effect Snow,Z,27,KALKASKA,APX,17-JAN-12 19:00:00,EST-5,18-JAN-12 10:00:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"Cold northwest winds allowed lake effect snow to develop downwind of the Great Lakes on the night of the 17th.  Most of the snow was light to moderate in intensity.  However, a narrow but more intense band developed over central Kalkaska into northwest Roscommon County.  By morning, areas near the community of Kalkaska had 10 to 12 inches of new snow on the ground.",,2012,1
3569,201201,18,2200,201201,19,1400,60816,363391,MICHIGAN,2012,Lake-Effect Snow,Z,8,CHIPPEWA,APX,18-JAN-12 22:00:00,EST-5,19-JAN-12 14:00:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"A fast-moving low pressure system moved across southern Lake Superior on the night of the 18th.  Southwest flow ahead of the system resulted in locally heavy lake effect snow in parts of Eastern Upper Michigan.  As the system departed, winds veered to the northwest, redistributing lake effect snow by morning on the 19th.  By the time the event was done, 13 inches of snow had fallen about a dozen miles west of Brimley.  In Northwest Lower Michigan, 6 to 7 inches of snow fell on good portions of Leelanau and Charlevoix Counties, with less elsewhere.",,2012,1
3570,201201,19,100,201201,19,1400,60816,363392,MICHIGAN,2012,Lake-Effect Snow,Z,19,CHARLEVOIX,APX,19-JAN-12 01:00:00,EST-5,19-JAN-12 14:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A fast-moving low pressure system moved across southern Lake Superior on the night of the 18th.  Southwest flow ahead of the system resulted in locally heavy lake effect snow in parts of Eastern Upper Michigan.  As the system departed, winds veered to the northwest, redistributing lake effect snow by morning on the 19th.  By the time the event was done, 13 inches of snow had fallen about a dozen miles west of Brimley.  In Northwest Lower Michigan, 6 to 7 inches of snow fell on good portions of Leelanau and Charlevoix Counties, with less elsewhere.",,2012,1
3907,201201,19,100,201201,19,1400,60816,363393,MICHIGAN,2012,Lake-Effect Snow,Z,20,LEELANAU,APX,19-JAN-12 01:00:00,EST-5,19-JAN-12 14:00:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,"A fast-moving low pressure system moved across southern Lake Superior on the night of the 18th.  Southwest flow ahead of the system resulted in locally heavy lake effect snow in parts of Eastern Upper Michigan.  As the system departed, winds veered to the northwest, redistributing lake effect snow by morning on the 19th.  By the time the event was done, 13 inches of snow had fallen about a dozen miles west of Brimley.  In Northwest Lower Michigan, 6 to 7 inches of snow fell on good portions of Leelanau and Charlevoix Counties, with less elsewhere.",,2012,1
3908,201201,28,1700,201201,29,1200,60817,363395,MICHIGAN,2012,Lake-Effect Snow,Z,8,CHIPPEWA,APX,28-JAN-12 17:00:00,EST-5,29-JAN-12 12:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A long-lasting west-northwest flow lake effect event had a brief spike in intensity on the night of the 28th.  Elmira and Gaylord picked up a quick 6 inches of new snow between 6 pm and midnight.  Snowfall in Paradise in Chippewa County wasn't quite that intense, but still resulted in a fresh 6 inches by morning.",,2012,1
3909,201201,28,1700,201201,29,200,60817,363396,MICHIGAN,2012,Lake-Effect Snow,Z,19,CHARLEVOIX,APX,28-JAN-12 17:00:00,EST-5,29-JAN-12 02:00:00,0,0,0,0,0.00K,0.00K,NWS Employee,,,,,,,,,,,,,,,,,,,,,,"A long-lasting west-northwest flow lake effect event had a brief spike in intensity on the night of the 28th.  Elmira and Gaylord picked up a quick 6 inches of new snow between 6 pm and midnight.  Snowfall in Paradise in Chippewa County wasn't quite that intense, but still resulted in a fresh 6 inches by morning.",,2012,1
4014,201202,29,400,201202,29,1200,61538,368172,MICHIGAN,2012,Winter Storm,Z,22,OTSEGO,APX,29-FEB-12 04:00:00,EST-5,29-FEB-12 12:00:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Low pressure, originating in Colorado, would move into the upper Mississippi Valley on the 29th, then occlude and weaken. Strong southerly flow ahead of the system produced a wintry mix of precipitation in Northern Lower Michigan.  The heaviest wintry precipitation fell in the higher terrain of North Central Lower.  Six to eight inches of snow, along with some sleet, fell in St Helen, Clear Lake, and Lupton.  Around six inches of snow and sleet fell in Luzerne, Lovells, and Lewiston.",,2012,2
4238,201201,28,1700,201201,29,200,60817,363397,MICHIGAN,2012,Lake-Effect Snow,Z,22,OTSEGO,APX,28-JAN-12 17:00:00,EST-5,29-JAN-12 02:00:00,0,0,0,0,0.00K,0.00K,NWS Employee,,,,,,,,,,,,,,,,,,,,,,"A long-lasting west-northwest flow lake effect event had a brief spike in intensity on the night of the 28th.  Elmira and Gaylord picked up a quick 6 inches of new snow between 6 pm and midnight.  Snowfall in Paradise in Chippewa County wasn't quite that intense, but still resulted in a fresh 6 inches by morning.",,2012,1
4334,201202,29,400,201202,29,1200,61538,368173,MICHIGAN,2012,Winter Storm,Z,23,MONTMORENCY,APX,29-FEB-12 04:00:00,EST-5,29-FEB-12 12:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Low pressure, originating in Colorado, would move into the upper Mississippi Valley on the 29th, then occlude and weaken. Strong southerly flow ahead of the system produced a wintry mix of precipitation in Northern Lower Michigan.  The heaviest wintry precipitation fell in the higher terrain of North Central Lower.  Six to eight inches of snow, along with some sleet, fell in St Helen, Clear Lake, and Lupton.  Around six inches of snow and sleet fell in Luzerne, Lovells, and Lewiston.",,2012,2
4335,201202,29,400,201202,29,1200,61538,368174,MICHIGAN,2012,Winter Storm,Z,28,CRAWFORD,APX,29-FEB-12 04:00:00,EST-5,29-FEB-12 12:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Low pressure, originating in Colorado, would move into the upper Mississippi Valley on the 29th, then occlude and weaken. Strong southerly flow ahead of the system produced a wintry mix of precipitation in Northern Lower Michigan.  The heaviest wintry precipitation fell in the higher terrain of North Central Lower.  Six to eight inches of snow, along with some sleet, fell in St Helen, Clear Lake, and Lupton.  Around six inches of snow and sleet fell in Luzerne, Lovells, and Lewiston.",,2012,2
4347,201201,1,0,201201,2,1400,60403,360570,MICHIGAN,2012,Winter Storm,Z,1,KEWEENAW,MQT,01-JAN-12 00:00:00,EST-5,02-JAN-12 14:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,A low pressure system tracking from the Northern Plains across the Upper Great Lakes produced heavy snow and blowing snow for much of the northern tier of Upper Michigan from the 1st into the 3rd.,Spotters north of Calumet measured 4 to 8 inches of snow in 12 hours while northwest winds gusting at or above 40 mph caused occasional blizzard conditions in blowing snow from late on the 1st into the morning of the 2nd.,2012,1
4348,201201,1,0,201201,2,1600,60403,360576,MICHIGAN,2012,Winter Storm,Z,2,ONTONAGON,MQT,01-JAN-12 00:00:00,EST-5,02-JAN-12 16:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,A low pressure system tracking from the Northern Plains across the Upper Great Lakes produced heavy snow and blowing snow for much of the northern tier of Upper Michigan from the 1st into the 3rd.,A spotter near the Bergland Dam measured a storm total of 13 inches of snowfall.,2012,1
4349,201201,1,0,201201,2,1600,60403,360581,MICHIGAN,2012,Winter Storm,Z,3,NORTHERN HOUGHTON,MQT,01-JAN-12 00:00:00,EST-5,02-JAN-12 16:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,A low pressure system tracking from the Northern Plains across the Upper Great Lakes produced heavy snow and blowing snow for much of the northern tier of Upper Michigan from the 1st into the 3rd.,The spotter at Painesdale measured a storm total snowfall of 17 inches.,2012,1
4350,201201,1,0,201201,2,1300,60403,360583,MICHIGAN,2012,Winter Storm,Z,9,GOGEBIC,MQT,01-JAN-12 00:00:00,CST-6,02-JAN-12 13:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,A low pressure system tracking from the Northern Plains across the Upper Great Lakes produced heavy snow and blowing snow for much of the northern tier of Upper Michigan from the 1st into the 3rd.,A spotter at Ironwood measured 17 inches of storm total snowfall while a report from Wakefield measured over a foot of snow.  Northwest winds gusting to 35 mph also resulted in considerable blowing and drifting of snow during the event.,2012,1
4419,201211,12,1500,201211,12,1900,69270,415686,MICHIGAN,2012,Winter Weather,Z,1,KEWEENAW,MQT,12-NOV-12 15:00:00,EST-5,12-NOV-12 19:00:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,Arctic air spreading over Lake Superior in the wake of a cold front generated moderate lake effect snow from the 12th into the morning of the 13th.,The Keweenaw County Sheriff reported two inches of lake effect snow in Eagle Harbor and four inches of snow in Mohawk in four hours.,2012,1
4420,201211,12,1530,201211,12,2300,69270,415689,MICHIGAN,2012,Winter Weather,Z,2,ONTONAGON,MQT,12-NOV-12 15:30:00,EST-5,12-NOV-12 23:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,Arctic air spreading over Lake Superior in the wake of a cold front generated moderate lake effect snow from the 12th into the morning of the 13th.,Spotters from Silver City to Ontonagon measured two to three inches of lake effect snow in five hours or less.,2012,1
4421,201211,12,1800,201211,13,400,69270,415691,MICHIGAN,2012,Winter Weather,Z,4,BARAGA,MQT,12-NOV-12 18:00:00,EST-5,13-NOV-12 04:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,Arctic air spreading over Lake Superior in the wake of a cold front generated moderate lake effect snow from the 12th into the morning of the 13th.,Spotters from Pelkie to L'anse measured five to six inches of lake effect snow during the event.,2012,1
4692,201202,29,400,201202,29,1200,61538,368175,MICHIGAN,2012,Winter Storm,Z,29,OSCODA,APX,29-FEB-12 04:00:00,EST-5,29-FEB-12 12:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Low pressure, originating in Colorado, would move into the upper Mississippi Valley on the 29th, then occlude and weaken. Strong southerly flow ahead of the system produced a wintry mix of precipitation in Northern Lower Michigan.  The heaviest wintry precipitation fell in the higher terrain of North Central Lower.  Six to eight inches of snow, along with some sleet, fell in St Helen, Clear Lake, and Lupton.  Around six inches of snow and sleet fell in Luzerne, Lovells, and Lewiston.",,2012,2
4693,201202,29,400,201202,29,1200,61538,368176,MICHIGAN,2012,Winter Storm,Z,34,ROSCOMMON,APX,29-FEB-12 04:00:00,EST-5,29-FEB-12 12:00:00,0,0,0,0,0.00K,0.00K,NWS Employee,,,,,,,,,,,,,,,,,,,,,,"Low pressure, originating in Colorado, would move into the upper Mississippi Valley on the 29th, then occlude and weaken. Strong southerly flow ahead of the system produced a wintry mix of precipitation in Northern Lower Michigan.  The heaviest wintry precipitation fell in the higher terrain of North Central Lower.  Six to eight inches of snow, along with some sleet, fell in St Helen, Clear Lake, and Lupton.  Around six inches of snow and sleet fell in Luzerne, Lovells, and Lewiston.",,2012,2
4694,201202,29,400,201202,29,1200,61538,368177,MICHIGAN,2012,Winter Storm,Z,35,OGEMAW,APX,29-FEB-12 04:00:00,EST-5,29-FEB-12 12:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Low pressure, originating in Colorado, would move into the upper Mississippi Valley on the 29th, then occlude and weaken. Strong southerly flow ahead of the system produced a wintry mix of precipitation in Northern Lower Michigan.  The heaviest wintry precipitation fell in the higher terrain of North Central Lower.  Six to eight inches of snow, along with some sleet, fell in St Helen, Clear Lake, and Lupton.  Around six inches of snow and sleet fell in Luzerne, Lovells, and Lewiston.",,2012,2
4695,201201,1,0,201201,2,2100,60403,360584,MICHIGAN,2012,Winter Weather,Z,4,BARAGA,MQT,01-JAN-12 00:00:00,EST-5,02-JAN-12 21:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,A low pressure system tracking from the Northern Plains across the Upper Great Lakes produced heavy snow and blowing snow for much of the northern tier of Upper Michigan from the 1st into the 3rd.,The observer in Herman measured 8.4 inches of snow in 24 hours.,2012,1
