,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,Year,Month
798,199707,2,1710,199707,2,1710,2066048,5605744,MICHIGAN,1997,Hail,C,119,MONTMORENCY,APX,02-JUL-97 17:10:00,EST,02-JUL-97 17:10:00,0,0,0,0,,,,0.75,,,,,,,,,,,7.0,N,HILLMAN,7.0,N,HILLMAN,45.17,-83.92,45.17,-83.92,,,1997,7
813,199707,16,1505,199707,16,1505,2066051,5605752,MICHIGAN,1997,Thunderstorm Wind,C,129,OGEMAW,APX,16-JUL-97 15:05:00,EST,16-JUL-97 15:05:00,0,0,0,0,,,,52.0,,,,,,,,,,,,,WEST BRANCH,,,WEST BRANCH,44.28,-84.22,44.28,-84.22,,Strong thunderstorm winds toppled trees and utility poles across the city.,1997,7
814,199707,16,1530,199707,16,1530,2066051,5605753,MICHIGAN,1997,Thunderstorm Wind,C,11,ARENAC,APX,16-JUL-97 15:30:00,EST,16-JUL-97 15:30:00,0,0,0,0,,,,52.0,,,,,,,,,,,,,TWINING,,,TWINING,44.12,-83.8,44.12,-83.8,,Strong thunderstorm winds toppled trees and utility poles across the city.,1997,7
815,199707,16,1950,199707,16,1950,2066051,5605754,MICHIGAN,1997,Hail,C,119,MONTMORENCY,APX,16-JUL-97 19:50:00,EST,16-JUL-97 19:50:00,0,0,0,0,,,,1.0,,,,,,,,,,,1.0,N,ATLANTA,1.0,N,ATLANTA,45.02,-84.15,45.02,-84.15,,,1997,7
816,199707,16,2000,199707,16,2000,2066051,5605755,MICHIGAN,1997,Hail,C,119,MONTMORENCY,APX,16-JUL-97 20:00:00,EST,16-JUL-97 20:00:00,0,0,0,0,,,,0.88,,,,,,,,,,,4.0,SW,HILLMAN,4.0,SW,HILLMAN,45.03,-83.97,45.03,-83.97,,,1997,7
817,199707,16,2000,199707,16,2000,2066051,5605756,MICHIGAN,1997,Thunderstorm Wind,C,119,MONTMORENCY,APX,16-JUL-97 20:00:00,EST,16-JUL-97 20:00:00,0,0,0,0,,,,52.0,,,,,,,,,,,5.0,N,HILLMAN,5.0,N,HILLMAN,45.13,-83.92,45.13,-83.92,,Strong thunderstorm winds toppled numerous trees and utility poles along M-151.,1997,7
841,199707,2,1520,199707,2,1520,2069668,5617833,MICHIGAN,1997,Funnel Cloud,C,37,CLINTON,GRR,02-JUL-97 15:20:00,EST,02-JUL-97 15:20:00,0,0,0,0,,,,,,,,,,,,,,,,,(LAN) CAP CITY ARPT,,,(LAN) CAP CITY ARPT,,,,,"An unusually intense storm system for July was centered over Minnesota early Wednesday morning, July 2, 1997. The low pressure center tracked east across Lake Superior Wednesday afternoon as the trailing strong cold front crossed Michigan's Lower Peninsula during the mid and late afternoon hours. The combination of a very warm, moist, and unstable air mass across the region and a favorable veering vertical wind profile fueled the development of widespread severe thunderstorms across the southern half of Michigan's Lower Peninsula. Within the NWSO Grand Rapids county warning area, one cluster of thunderstorms developed well ahead of the cold front on Wednesday morning around 6:00 AM EDT over Lake Michigan, then moved onshore into Berrien County around 6:30 AM EDT. As this isolated cluster of severe thunderstorms crossed central and southeast Berrien County and western and southern Cass County, hail up to 2 1/4"" in diameter fell and straight-line winds were estimated as high as 70 mph. Widespread agricultural hail damage was reported in central Berrien County and a significant amount of wind damage to homes was reported in Berrien Springs and Edwardsburg. Power outages across Berrien and Cass Counties totaled 21,500 with this cluster of severe thunderstorms. During the early afternoon hours, a line of severe thunderstorms developed in Gratiot County in central Lower Michigan, then developed southwest between 3:00 and 4:30 PM EDT and affected Calhoun, Eaton, Ingham, and Clinton Counties. A small F0 tornado touched down in southwest Gratiot County, but no damage or injuries were reported. Hail up to 1 inch in diameter and wind gusts to 70 mph were associated with this line of severe thunderstorms as it crossed south central Lower Michigan. The most significant damage occurred in East Lansing in northwest Ingham County as a wet microburst occurred between 4:13 and 4:18 PM EDT. Damage was estimated to be near half a million dollars. However, no injuries were reported.","A National Weather Service-trained contract observer at Capitol City Airport, just northwest of downtown Lansing, sighted a funnel cloud at 4:20 PM EDT. The funnel cloud did not touch the ground and no damage was reported.",1997,7
842,199707,2,1520,199707,2,1520,2069668,5617834,MICHIGAN,1997,Thunderstorm Wind,C,45,EATON,GRR,02-JUL-97 15:20:00,EST,02-JUL-97 15:20:00,0,0,0,0,5K,,,,,,,,,,,,,,,,EATON RAPIDS,,,EATON RAPIDS,42.52,-84.65,42.52,-84.65,"An unusually intense storm system for July was centered over Minnesota early Wednesday morning, July 2, 1997. The low pressure center tracked east across Lake Superior Wednesday afternoon as the trailing strong cold front crossed Michigan's Lower Peninsula during the mid and late afternoon hours. The combination of a very warm, moist, and unstable air mass across the region and a favorable veering vertical wind profile fueled the development of widespread severe thunderstorms across the southern half of Michigan's Lower Peninsula. Within the NWSO Grand Rapids county warning area, one cluster of thunderstorms developed well ahead of the cold front on Wednesday morning around 6:00 AM EDT over Lake Michigan, then moved onshore into Berrien County around 6:30 AM EDT. As this isolated cluster of severe thunderstorms crossed central and southeast Berrien County and western and southern Cass County, hail up to 2 1/4"" in diameter fell and straight-line winds were estimated as high as 70 mph. Widespread agricultural hail damage was reported in central Berrien County and a significant amount of wind damage to homes was reported in Berrien Springs and Edwardsburg. Power outages across Berrien and Cass Counties totaled 21,500 with this cluster of severe thunderstorms. During the early afternoon hours, a line of severe thunderstorms developed in Gratiot County in central Lower Michigan, then developed southwest between 3:00 and 4:30 PM EDT and affected Calhoun, Eaton, Ingham, and Clinton Counties. A small F0 tornado touched down in southwest Gratiot County, but no damage or injuries were reported. Hail up to 1 inch in diameter and wind gusts to 70 mph were associated with this line of severe thunderstorms as it crossed south central Lower Michigan. The most significant damage occurred in East Lansing in northwest Ingham County as a wet microburst occurred between 4:13 and 4:18 PM EDT. Damage was estimated to be near half a million dollars. However, no injuries were reported.",Trees were downed in Eaton Rapids.,1997,7
875,199707,8,1910,199707,8,1910,2065723,5607736,MICHIGAN,1997,Hail,C,163,WAYNE,DTX,08-JUL-97 19:10:00,EST,08-JUL-97 19:10:00,0,0,0,0,,,,0.75,,,,,,,,,,,,,PLYMOUTH,,,PLYMOUTH,42.37,-83.47,42.37,-83.47,Low pressure tracked across southern Michigan on the 8th.  The resulting thunderstorms produced large hail across parts of the area during the afternoon.  Inch diameter hail was reported at Warren and Dixboro.,,1997,7
876,199707,8,1830,199707,8,1830,2065723,5607738,MICHIGAN,1997,Hail,C,163,WAYNE,DTX,08-JUL-97 18:30:00,EST,08-JUL-97 18:30:00,0,0,0,0,,,,0.75,,,,,,,,,,,,,LIVONIA,,,LIVONIA,42.38,-83.37,42.38,-83.37,Low pressure tracked across southern Michigan on the 8th.  The resulting thunderstorms produced large hail across parts of the area during the afternoon.  Inch diameter hail was reported at Warren and Dixboro.,,1997,7
924,199707,8,1823,199707,8,1823,2065723,5607737,MICHIGAN,1997,Hail,C,163,WAYNE,DTX,08-JUL-97 18:23:00,EST,08-JUL-97 18:23:00,0,0,0,0,,,,0.75,,,,,,,,,,,,,NORTHVILLE,,,NORTHVILLE,42.43,-83.48,42.43,-83.48,Low pressure tracked across southern Michigan on the 8th.  The resulting thunderstorms produced large hail across parts of the area during the afternoon.  Inch diameter hail was reported at Warren and Dixboro.,,1997,7
925,199707,8,1820,199707,8,1820,2065723,5607732,MICHIGAN,1997,Hail,C,163,WAYNE,DTX,08-JUL-97 18:20:00,EST,08-JUL-97 18:20:00,0,0,0,0,,,,0.75,,,,,,,,,,,,,NORTHVILLE,,,NORTHVILLE,42.43,-83.48,42.43,-83.48,Low pressure tracked across southern Michigan on the 8th.  The resulting thunderstorms produced large hail across parts of the area during the afternoon.  Inch diameter hail was reported at Warren and Dixboro.,,1997,7
940,199707,2,600,199707,2,600,2069668,5619451,MICHIGAN,1997,Hail,C,21,BERRIEN,GRR,02-JUL-97 06:00:00,EST,02-JUL-97 06:00:00,0,0,0,0,,100K,,2.25,,,,,,,,,,,,,HOLLYWOOD,,,HOLLYWOOD,42.02,-86.45,42.02,-86.45,"An unusually intense storm system for July was centered over Minnesota early Wednesday morning, July 2, 1997. The low pressure center tracked east across Lake Superior Wednesday afternoon as the trailing strong cold front crossed Michigan's Lower Peninsula during the mid and late afternoon hours. The combination of a very warm, moist, and unstable air mass across the region and a favorable veering vertical wind profile fueled the development of widespread severe thunderstorms across the southern half of Michigan's Lower Peninsula. Within the NWSO Grand Rapids county warning area, one cluster of thunderstorms developed well ahead of the cold front on Wednesday morning around 6:00 AM EDT over Lake Michigan, then moved onshore into Berrien County around 6:30 AM EDT. As this isolated cluster of severe thunderstorms crossed central and southeast Berrien County and western and southern Cass County, hail up to 2 1/4"" in diameter fell and straight-line winds were estimated as high as 70 mph. Widespread agricultural hail damage was reported in central Berrien County and a significant amount of wind damage to homes was reported in Berrien Springs and Edwardsburg. Power outages across Berrien and Cass Counties totaled 21,500 with this cluster of severe thunderstorms. During the early afternoon hours, a line of severe thunderstorms developed in Gratiot County in central Lower Michigan, then developed southwest between 3:00 and 4:30 PM EDT and affected Calhoun, Eaton, Ingham, and Clinton Counties. A small F0 tornado touched down in southwest Gratiot County, but no damage or injuries were reported. Hail up to 1 inch in diameter and wind gusts to 70 mph were associated with this line of severe thunderstorms as it crossed south central Lower Michigan. The most significant damage occurred in East Lansing in northwest Ingham County as a wet microburst occurred between 4:13 and 4:18 PM EDT. Damage was estimated to be near half a million dollars. However, no injuries were reported.","A Scottdale area farmer reported 2 1/4"" diameter hail fell for about 20 minutes during a severe thunderstorm on the morning of July 2, 1997. He estimated most of his 80 acres of fruit crops were damaged.",1997,7
1059,199707,2,1420,199707,2,1420,2066048,5605728,MICHIGAN,1997,Hail,C,135,OSCODA,APX,02-JUL-97 14:20:00,EST,02-JUL-97 14:20:00,0,0,0,0,,,,0.75,,,,,,,,,,,,,MIO,,,MIO,44.65,-84.13,44.65,-84.13,,,1997,7
1060,199707,2,1422,199707,2,1422,2066048,5605729,MICHIGAN,1997,Hail,C,135,OSCODA,APX,02-JUL-97 14:22:00,EST,02-JUL-97 14:22:00,0,0,0,0,,,,0.75,,,,,,,,,,,1.0,W,LUZERNE,1.0,W,LUZERNE,44.62,-84.28,44.62,-84.28,,,1997,7
1061,199707,2,1435,199707,2,1435,2066048,5605730,MICHIGAN,1997,Hail,C,135,OSCODA,APX,02-JUL-97 14:35:00,EST,02-JUL-97 14:35:00,0,0,0,0,,,,0.75,,,,,,,,,,,5.0,N,MIO,5.0,N,MIO,44.72,-84.13,44.72,-84.13,,,1997,7
1083,199707,17,325,199707,17,325,2067349,5610002,MICHIGAN,1997,Thunderstorm Wind,C,103,MARQUETTE,MQT,17-JUL-97 03:25:00,EST,17-JUL-97 03:25:00,0,0,0,0,,,,55.0,,,,,,,,,,,3.0,NE,BIG BAY,3.0,NE,BIG BAY,46.85,-87.67,46.85,-87.67,,12 inch diameter tree downed.,1997,7
1084,199707,17,405,199707,17,405,2067349,5610003,MICHIGAN,1997,Hail,C,103,MARQUETTE,MQT,17-JUL-97 04:05:00,EST,17-JUL-97 04:05:00,0,0,0,0,,,,0.75,,,,,,,,,,,2.0,W,SAND RIVER,2.0,W,SAND RIVER,46.48,-87.15,46.48,-87.15,,,1997,7
1132,199707,16,520,199707,16,522,2067349,5609991,MICHIGAN,1997,Hail,C,131,ONTONAGON,MQT,16-JUL-97 05:20:00,EST,16-JUL-97 05:22:00,0,0,0,0,,,,1.0,,,,,,,,,,,,,BERGLAND,,,BERGLAND,46.6,-89.57,46.6,-89.57,,,1997,7
1133,199707,16,536,199707,16,540,2067349,5609992,MICHIGAN,1997,Thunderstorm Wind,C,131,ONTONAGON,MQT,16-JUL-97 05:36:00,EST,16-JUL-97 05:40:00,0,0,0,0,,,,60.0,,,,,,,,,,,,,BERGLAND,,,BERGLAND,46.6,-89.57,46.6,-89.57,,10 to 16 inch trees downed.,1997,7
1134,199707,16,545,199707,16,550,2067349,5609993,MICHIGAN,1997,Thunderstorm Wind,C,131,ONTONAGON,MQT,16-JUL-97 05:45:00,EST,16-JUL-97 05:50:00,0,0,0,0,,,,60.0,,,,,,,,,,,4.0,E,PAULDING,4.0,E,PAULDING,46.4,-89.1,46.4,-89.1,,12 inch diameter tree downed at Bond Falls.,1997,7
1135,199707,16,555,199707,16,600,2067349,5609994,MICHIGAN,1997,Thunderstorm Wind,C,61,HOUGHTON,MQT,16-JUL-97 05:55:00,EST,16-JUL-97 06:00:00,0,0,0,0,,,,60.0,,,,,,,,,,,6.0,S,KENTON,6.0,S,KENTON,46.4,-88.88,46.4,-88.88,,16 inch diameter tree downed.,1997,7
1136,199707,16,815,199707,16,815,2067349,5609995,MICHIGAN,1997,Thunderstorm Wind,C,3,ALGER,MQT,16-JUL-97 08:15:00,EST,16-JUL-97 08:15:00,0,0,0,0,,,,55.0,,,,,,,,,,,3.0,W,GRAND MARAIS,3.0,W,GRAND MARAIS,46.67,-86.05,46.67,-86.05,,,1997,7
1137,199707,16,1640,199707,16,1640,2067349,5609996,MICHIGAN,1997,Hail,C,41,DELTA,MQT,16-JUL-97 16:40:00,EST,16-JUL-97 16:40:00,0,0,0,0,,,,0.75,,,,,,,,,,,,,ESCANABA,,,ESCANABA,45.75,-87.07,45.75,-87.07,,,1997,7
1141,199707,2,1435,199707,2,1435,2066048,5605731,MICHIGAN,1997,Hail,C,11,ARENAC,APX,02-JUL-97 14:35:00,EST,02-JUL-97 14:35:00,0,0,0,0,,,,0.75,,,,,,,,,,,1.0,S,ALGER,1.0,S,ALGER,44.12,-84.12,44.12,-84.12,,,1997,7
1142,199707,2,1435,199707,2,1435,2066048,5605732,MICHIGAN,1997,Hail,C,135,OSCODA,APX,02-JUL-97 14:35:00,EST,02-JUL-97 14:35:00,0,0,0,0,,,,1.0,,,,,,,,,,,,,MIO,,,MIO,44.65,-84.13,44.65,-84.13,,,1997,7
1143,199707,2,1444,199707,2,1444,2066048,5605733,MICHIGAN,1997,Hail,C,11,ARENAC,APX,02-JUL-97 14:44:00,EST,02-JUL-97 14:44:00,0,0,0,0,,,,1.0,,,,,,,,,,,,,ALGER,,,ALGER,44.12,-84.12,44.12,-84.12,,,1997,7
1144,199707,2,1446,199707,2,1446,2066048,5605734,MICHIGAN,1997,Hail,C,11,ARENAC,APX,02-JUL-97 14:46:00,EST,02-JUL-97 14:46:00,0,0,0,0,,,,1.25,,,,,,,,,,,,,ALGER,,,ALGER,44.12,-84.12,44.12,-84.12,,,1997,7
1145,199707,2,1453,199707,2,1453,2066048,5605735,MICHIGAN,1997,Hail,C,11,ARENAC,APX,02-JUL-97 14:53:00,EST,02-JUL-97 14:53:00,0,0,0,0,,,,1.5,,,,,,,,,,,,,STERLING,,,STERLING,44.03,-84.02,44.03,-84.02,,,1997,7
1146,199707,2,1510,199707,2,1510,2066048,5605736,MICHIGAN,1997,Hail,C,69,IOSCO,APX,02-JUL-97 15:10:00,EST,02-JUL-97 15:10:00,0,0,0,0,,,,1.0,,,,,,,,,,,1.0,N,WHITTEMORE,1.0,N,WHITTEMORE,44.25,-83.8,44.25,-83.8,,,1997,7
1233,199707,8,1844,199707,8,1844,2065723,5607733,MICHIGAN,1997,Hail,C,125,OAKLAND,DTX,08-JUL-97 18:44:00,EST,08-JUL-97 18:44:00,0,0,0,0,,,,0.75,,,,,,,,,,,,,ROYAL OAK TOWNSHIP,,,ROYAL OAK TOWNSHIP,42.45,-83.15,42.45,-83.15,Low pressure tracked across southern Michigan on the 8th.  The resulting thunderstorms produced large hail across parts of the area during the afternoon.  Inch diameter hail was reported at Warren and Dixboro.,,1997,7
1234,199707,8,1850,199707,8,1850,2065723,5607734,MICHIGAN,1997,Hail,C,99,MACOMB,DTX,08-JUL-97 18:50:00,EST,08-JUL-97 18:50:00,0,0,0,0,,,,1.0,,,,,,,,,,,,,WARREN,,,WARREN,42.52,-83.0,42.52,-83.0,Low pressure tracked across southern Michigan on the 8th.  The resulting thunderstorms produced large hail across parts of the area during the afternoon.  Inch diameter hail was reported at Warren and Dixboro.,,1997,7
1235,199707,8,1905,199707,8,1905,2065723,5607735,MICHIGAN,1997,Hail,C,161,WASHTENAW,DTX,08-JUL-97 19:05:00,EST,08-JUL-97 19:05:00,0,0,0,0,,,,1.0,,,,,,,,,,,,,DIXBORO,,,DIXBORO,42.32,-83.65,42.32,-83.65,Low pressure tracked across southern Michigan on the 8th.  The resulting thunderstorms produced large hail across parts of the area during the afternoon.  Inch diameter hail was reported at Warren and Dixboro.,,1997,7
1241,199707,2,1441,199707,2,1441,2065721,5607591,MICHIGAN,1997,Tornado,C,145,SAGINAW,DTX,02-JUL-97 14:41:00,EST,02-JUL-97 14:41:00,0,0,0,0,400K,,,,,,,F1,2.0,60.0,,,,,2.0,W,CHESANING,2.0,W,CHESANING,43.18,-84.15,43.18,-84.15,,,1997,7
1242,199707,2,1450,199707,2,1450,2065721,5607592,MICHIGAN,1997,Tornado,C,145,SAGINAW,DTX,02-JUL-97 14:50:00,EST,02-JUL-97 14:50:00,0,0,0,0,400K,,,,,,,F1,0.3,45.0,,,,,2.0,SW,CHESANING,2.0,SW,CHESANING,43.17,-84.15,43.17,-84.15,,,1997,7
1243,199707,2,1510,199707,2,1510,2065721,5607593,MICHIGAN,1997,Tornado,C,145,SAGINAW,DTX,02-JUL-97 15:10:00,EST,02-JUL-97 15:10:00,0,0,0,0,200K,,,,,,,F1,2.0,60.0,,,,,,,LAYTON CORNERS,,,LAYTON CORNERS,43.18,-83.98,43.18,-83.98,,,1997,7
1244,199707,2,1520,199707,2,1520,2065721,5607594,MICHIGAN,1997,Tornado,C,145,SAGINAW,DTX,02-JUL-97 15:20:00,EST,02-JUL-97 15:20:00,0,0,0,0,50K,,,,,,,F1,0.3,45.0,,,,,1.0,NE,BURT,1.0,NE,BURT,43.25,-83.9,43.25,-83.9,,,1997,7
1245,199707,2,1520,199707,2,1520,2065721,5607595,MICHIGAN,1997,Tornado,C,49,GENESEE,DTX,02-JUL-97 15:20:00,EST,02-JUL-97 15:20:00,0,0,0,0,,,,,,,,F1,2.0,60.0,,,,,,,MONTROSE,,,MONTROSE,43.18,-83.87,43.18,-83.87,,,1997,7
1246,199707,2,1520,199707,2,1520,2065721,5607596,MICHIGAN,1997,Tornado,C,49,GENESEE,DTX,02-JUL-97 15:20:00,EST,02-JUL-97 15:20:00,0,0,0,0,,,,,,,,F1,1.5,75.0,,,,,3.0,S,MONTROSE,3.0,S,MONTROSE,43.15,-83.87,43.15,-83.87,,,1997,7
1247,199707,2,1615,199707,2,1615,2065721,5607599,MICHIGAN,1997,Tornado,C,87,LAPEER,DTX,02-JUL-97 16:15:00,EST,02-JUL-97 16:15:00,0,0,0,0,200K,,,,,,,F1,1.0,1000.0,,,,,4.0,NE,COLUMBIAVILLE,4.0,NE,COLUMBIAVILLE,43.18,-83.37,43.18,-83.37,,,1997,7
1312,199707,14,1642,199707,14,1642,2069669,5616552,MICHIGAN,1997,Thunderstorm Wind,C,149,ST. JOSEPH,GRR,14-JUL-97 16:42:00,EST,14-JUL-97 16:42:00,0,0,0,0,2.5K,,,,,,,,,,,,,,,,THREE RIVERS,,,THREE RIVERS,41.93,-85.63,41.93,-85.63,"A cold front moved east across Lake Michigan and Michigan's Lower Peninsula during the afternoon and evening hours of Monday, July 14, 1997. As this frontal boundary collided with the warm and unstable air mass across the state, strong to locally severe thunderstorms developed mainly across the southern two tier of counties. Isolated reports of hail to nickel-size and wind gusts to 70 mph were received. Downed trees and power lines cut power to approximately 48,000 Consumers Energy customers in southwest and south central Lower Michigan. No injuries were reported.",Trees downed in the Three Rivers area.,1997,7
1344,199706,24,2110,199706,24,2110,2069093,5618353,MICHIGAN,1997,Thunderstorm Wind,C,107,MECOSTA,GRR,24-JUN-97 21:10:00,EST,24-JUN-97 21:10:00,0,0,0,0,2.5K,,,,,,,,,,,,,,,,BIG RAPIDS,,,BIG RAPIDS,43.7,-85.48,43.7,-85.48,"A  line of thunderstorms redeveloped as it moved inland from Lake Michigan on the evening of June 24th, as a gust front from a complex of severe thunderstorms which occurred in Wisconsin encountered the unstable air mass over Lower Michigan. The storms produced damaging wind gusts over portions of west central and central Lower Michigan.",Several trees were downed in the Big Rapids area.,1997,6
1345,199706,24,2120,199706,24,2120,2069093,5618354,MICHIGAN,1997,Thunderstorm Wind,C,117,MONTCALM,GRR,24-JUN-97 21:20:00,EST,24-JUN-97 21:20:00,0,0,0,0,2.5K,,,,,,,,,,,,,,,,HOWARD CITY,,,HOWARD CITY,43.4,-85.47,43.4,-85.47,"A  line of thunderstorms redeveloped as it moved inland from Lake Michigan on the evening of June 24th, as a gust front from a complex of severe thunderstorms which occurred in Wisconsin encountered the unstable air mass over Lower Michigan. The storms produced damaging wind gusts over portions of west central and central Lower Michigan.",Several trees were downed in a trailer park in Howard City.,1997,6
1346,199706,24,2215,199706,24,2215,2069093,5618355,MICHIGAN,1997,Thunderstorm Wind,C,73,ISABELLA,GRR,24-JUN-97 22:15:00,EST,24-JUN-97 22:15:00,0,0,0,0,15K,,,,,,,,,,,,,,2.0,SW,WINN,2.0,SW,WINN,43.5,-84.95,43.5,-84.95,"A  line of thunderstorms redeveloped as it moved inland from Lake Michigan on the evening of June 24th, as a gust front from a complex of severe thunderstorms which occurred in Wisconsin encountered the unstable air mass over Lower Michigan. The storms produced damaging wind gusts over portions of west central and central Lower Michigan.",Straight-line winds blew down a barn along Fremont Road in Rolland Township. Large pieces of sheet metal from the barn could be found nearly 3/4 mile to the north.,1997,6
1347,199706,23,1455,199706,23,1455,2069092,5618349,MICHIGAN,1997,Thunderstorm Wind,C,65,INGHAM,GRR,23-JUN-97 14:55:00,EST,23-JUN-97 14:55:00,0,0,0,0,2.5K,,,,,,,,,,,,,,,,MASON,,,MASON,42.58,-84.43,42.58,-84.43,,Ingham County Central Dispatch reported several trees downed around Mason.,1997,6
