,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,SOURCE,EPISODE_NARRATIVE,Year,Month
332,200812,4,1500,200812,5,900,24307,141378,MICHIGAN,2008,Lake-Effect Snow,Z,21,ANTRIM,APX,04-DEC-08 15:00:00,EST-5,05-DEC-08 09:00:00,0,0,0,0,NWS Employee,"Westerly winds behind a departing low pressure system kicked up locally heavy lake effect snow.  In Eastern Upper Michigan, the Paradise and Tahquamenon Falls area picked up around 10 inches of snow during the afternoon and night of the 4th.  Very heavy snow impacted parts of Northern Lower Michigan, with isolated snowfall rates of 4 to 5 inches per hour at times on the evening of the 4th, just west of Gaylord.  Places from Gaylord to Alba had between 10 and 15 inches of new snow my morning on the 5th.  A bit to the north, places just south of Indian River also picked up just over a foot of snow.",2008,2
333,200812,4,1500,200812,5,900,24307,141379,MICHIGAN,2008,Lake-Effect Snow,Z,22,OTSEGO,APX,04-DEC-08 15:00:00,EST-5,05-DEC-08 09:00:00,0,0,0,0,NWS Employee,"Westerly winds behind a departing low pressure system kicked up locally heavy lake effect snow.  In Eastern Upper Michigan, the Paradise and Tahquamenon Falls area picked up around 10 inches of snow during the afternoon and night of the 4th.  Very heavy snow impacted parts of Northern Lower Michigan, with isolated snowfall rates of 4 to 5 inches per hour at times on the evening of the 4th, just west of Gaylord.  Places from Gaylord to Alba had between 10 and 15 inches of new snow my morning on the 5th.  A bit to the north, places just south of Indian River also picked up just over a foot of snow.",2008,2
334,200812,4,1500,200812,5,900,24307,141380,MICHIGAN,2008,Lake-Effect Snow,Z,17,CHEBOYGAN,APX,04-DEC-08 15:00:00,EST-5,05-DEC-08 09:00:00,0,0,0,0,Public,"Westerly winds behind a departing low pressure system kicked up locally heavy lake effect snow.  In Eastern Upper Michigan, the Paradise and Tahquamenon Falls area picked up around 10 inches of snow during the afternoon and night of the 4th.  Very heavy snow impacted parts of Northern Lower Michigan, with isolated snowfall rates of 4 to 5 inches per hour at times on the evening of the 4th, just west of Gaylord.  Places from Gaylord to Alba had between 10 and 15 inches of new snow my morning on the 5th.  A bit to the north, places just south of Indian River also picked up just over a foot of snow.",2008,2
409,200812,1,100,200812,1,2100,24198,140926,MICHIGAN,2008,Heavy Snow,Z,29,OSCODA,APX,01-DEC-08 01:00:00,EST-5,01-DEC-08 21:00:00,0,0,0,0,Department of Highways,"A strong low pressure system moved from the Central Plains into the Great Lakes region.  Snow developed out of this system late in the day on November 30th, and continued through a good part of December 1st.  Snowfall totals of around a foot were common in a band arcing from just west of Traverse City, northeastward into Eastern Upper Michigan.  Trout Lake picked up 17 inches of snow, East Jordan had around 15 inches, and Interlochen right around a foot.",2008,2
575,200812,1,0,200812,1,2100,24198,140918,MICHIGAN,2008,Heavy Snow,Z,20,LEELANAU,APX,01-DEC-08 00:00:00,EST-5,01-DEC-08 21:00:00,0,0,0,0,Trained Spotter,"A strong low pressure system moved from the Central Plains into the Great Lakes region.  Snow developed out of this system late in the day on November 30th, and continued through a good part of December 1st.  Snowfall totals of around a foot were common in a band arcing from just west of Traverse City, northeastward into Eastern Upper Michigan.  Trout Lake picked up 17 inches of snow, East Jordan had around 15 inches, and Interlochen right around a foot.",2008,2
576,200812,1,0,200812,1,2000,24198,140919,MICHIGAN,2008,Heavy Snow,Z,25,BENZIE,APX,01-DEC-08 00:00:00,EST-5,01-DEC-08 20:00:00,0,0,0,0,Trained Spotter,"A strong low pressure system moved from the Central Plains into the Great Lakes region.  Snow developed out of this system late in the day on November 30th, and continued through a good part of December 1st.  Snowfall totals of around a foot were common in a band arcing from just west of Traverse City, northeastward into Eastern Upper Michigan.  Trout Lake picked up 17 inches of snow, East Jordan had around 15 inches, and Interlochen right around a foot.",2008,2
577,200812,1,0,200812,1,2100,24198,140920,MICHIGAN,2008,Heavy Snow,Z,26,GRAND TRAVERSE,APX,01-DEC-08 00:00:00,EST-5,01-DEC-08 21:00:00,0,0,0,0,Trained Spotter,"A strong low pressure system moved from the Central Plains into the Great Lakes region.  Snow developed out of this system late in the day on November 30th, and continued through a good part of December 1st.  Snowfall totals of around a foot were common in a band arcing from just west of Traverse City, northeastward into Eastern Upper Michigan.  Trout Lake picked up 17 inches of snow, East Jordan had around 15 inches, and Interlochen right around a foot.",2008,2
854,200812,1,0,200812,1,2100,24198,140927,MICHIGAN,2008,Heavy Snow,Z,16,EMMET,APX,01-DEC-08 00:00:00,EST-5,01-DEC-08 21:00:00,0,0,0,0,COOP Observer,"A strong low pressure system moved from the Central Plains into the Great Lakes region.  Snow developed out of this system late in the day on November 30th, and continued through a good part of December 1st.  Snowfall totals of around a foot were common in a band arcing from just west of Traverse City, northeastward into Eastern Upper Michigan.  Trout Lake picked up 17 inches of snow, East Jordan had around 15 inches, and Interlochen right around a foot.",2008,2
855,200812,1,0,200812,1,2100,24198,140928,MICHIGAN,2008,Heavy Snow,Z,17,CHEBOYGAN,APX,01-DEC-08 00:00:00,EST-5,01-DEC-08 21:00:00,0,0,0,0,Public,"A strong low pressure system moved from the Central Plains into the Great Lakes region.  Snow developed out of this system late in the day on November 30th, and continued through a good part of December 1st.  Snowfall totals of around a foot were common in a band arcing from just west of Traverse City, northeastward into Eastern Upper Michigan.  Trout Lake picked up 17 inches of snow, East Jordan had around 15 inches, and Interlochen right around a foot.",2008,2
856,200812,1,0,200812,1,2100,24198,140929,MICHIGAN,2008,Heavy Snow,Z,19,CHARLEVOIX,APX,01-DEC-08 00:00:00,EST-5,01-DEC-08 21:00:00,0,0,0,0,Trained Spotter,"A strong low pressure system moved from the Central Plains into the Great Lakes region.  Snow developed out of this system late in the day on November 30th, and continued through a good part of December 1st.  Snowfall totals of around a foot were common in a band arcing from just west of Traverse City, northeastward into Eastern Upper Michigan.  Trout Lake picked up 17 inches of snow, East Jordan had around 15 inches, and Interlochen right around a foot.",2008,2
870,200812,19,500,200812,19,1500,24763,144064,MICHIGAN,2008,Winter Storm,Z,33,MISSAUKEE,APX,19-DEC-08 05:00:00,EST-5,19-DEC-08 15:00:00,0,0,0,0,Trained Spotter,"A low pressure system moved from central Illinois to central Ohio, with heavy snow falling north of the track of the low.  Northern Michigan was grazed by the north end of the swath of heavy snow.  Six to nine inch accumulations were common, southeast of a line from Lake City to Harrisville.  McBain picked up around 9 inches of snow, while Gladwin and Sterling had around 8 inches.",2008,2
871,200812,19,600,200812,19,1600,24763,144065,MICHIGAN,2008,Winter Storm,Z,34,ROSCOMMON,APX,19-DEC-08 06:00:00,EST-5,19-DEC-08 16:00:00,0,0,0,0,Trained Spotter,"A low pressure system moved from central Illinois to central Ohio, with heavy snow falling north of the track of the low.  Northern Michigan was grazed by the north end of the swath of heavy snow.  Six to nine inch accumulations were common, southeast of a line from Lake City to Harrisville.  McBain picked up around 9 inches of snow, while Gladwin and Sterling had around 8 inches.",2008,2
872,200812,19,600,200812,19,1600,24763,144066,MICHIGAN,2008,Winter Storm,Z,41,GLADWIN,APX,19-DEC-08 06:00:00,EST-5,19-DEC-08 16:00:00,0,0,0,0,Trained Spotter,"A low pressure system moved from central Illinois to central Ohio, with heavy snow falling north of the track of the low.  Northern Michigan was grazed by the north end of the swath of heavy snow.  Six to nine inch accumulations were common, southeast of a line from Lake City to Harrisville.  McBain picked up around 9 inches of snow, while Gladwin and Sterling had around 8 inches.",2008,2
873,200812,19,700,200812,19,1700,24763,144067,MICHIGAN,2008,Winter Storm,Z,42,ARENAC,APX,19-DEC-08 07:00:00,EST-5,19-DEC-08 17:00:00,0,0,0,0,Trained Spotter,"A low pressure system moved from central Illinois to central Ohio, with heavy snow falling north of the track of the low.  Northern Michigan was grazed by the north end of the swath of heavy snow.  Six to nine inch accumulations were common, southeast of a line from Lake City to Harrisville.  McBain picked up around 9 inches of snow, while Gladwin and Sterling had around 8 inches.",2008,2
874,200812,19,700,200812,19,1700,24763,144068,MICHIGAN,2008,Winter Storm,Z,36,IOSCO,APX,19-DEC-08 07:00:00,EST-5,19-DEC-08 17:00:00,0,0,0,0,COOP Observer,"A low pressure system moved from central Illinois to central Ohio, with heavy snow falling north of the track of the low.  Northern Michigan was grazed by the north end of the swath of heavy snow.  Six to nine inch accumulations were common, southeast of a line from Lake City to Harrisville.  McBain picked up around 9 inches of snow, while Gladwin and Sterling had around 8 inches.",2008,2
898,200812,24,600,200812,24,1800,25304,147414,MICHIGAN,2008,Heavy Snow,Z,20,LEELANAU,APX,24-DEC-08 06:00:00,EST-5,24-DEC-08 18:00:00,0,0,0,0,Trained Spotter,"Two periods of snow affected Northern Michigan.  On the 23rd, a pair of upper level disturbances brought 1 to 4 inches of snow to the area.  After a break in the pre-dawn hours, low pressure brought locally heavier snow to the region on the 24th.  Atlanta picked up 9 inches of snow, McBain 8 inches, and Leland 6 inches.",2008,2
927,200812,28,235,200812,28,236,25014,145795,MICHIGAN,2008,High Wind,Z,79,ST. JOSEPH,IWX,28-DEC-08 02:35:00,EST-5,28-DEC-08 02:36:00,0,0,0,0,Mesonet,Strong winds affected much of the area behind a strong cold front. Sustained winds of 25 to 35 mph were common with gusts in the 50 to 60 mph range. Some damage was reported in the White Pigeon area from the strong winds.,2008,2
1110,200801,18,800,200801,21,200,13912,78012,MICHIGAN,2008,Lake-Effect Snow,Z,8,CHIPPEWA,APX,18-JAN-08 08:00:00,EST-5,21-JAN-08 02:00:00,0,0,0,0,Trained Spotter,"The coldest air of the winter so far invaded Northern Michigan from the 18th to the 21st.  In most of the area, the air was too cold to support heavy lake effect snow.  But in Eastern Upper Michigan, the longer upstream fetch over Lake Superior allowed heavy snow to develop.  Paradise, Whitefish Point, and Tahquamenon Falls saw up to a foot of snow during the night of the 18th into the morning of the 19th.  And the snow kept on coming, with local six inch accumulations per twenty-four hours continuing through the night of the 20th.",2008,1
1111,200801,21,2000,200801,22,800,13913,78013,MICHIGAN,2008,Heavy Snow,Z,41,GLADWIN,APX,21-JAN-08 20:00:00,EST-5,22-JAN-08 08:00:00,0,0,0,0,Trained Spotter,"A passing low pressure system brought a few inches of snow to parts of Northern Lower Michigan, mainly south of M-32, during the night of the 21st.  However, the snow was heavy in parts of Gladwin County, with six to eight inches of accumulation in and south of the city of Gladwin.",2008,1
1112,200801,21,1600,200801,22,300,13914,78014,MICHIGAN,2008,Lake-Effect Snow,Z,16,EMMET,APX,21-JAN-08 16:00:00,EST-5,22-JAN-08 03:00:00,0,0,0,0,COOP Observer,"While a broad area of snow was passing just to the south, a narrow band of heavy lake effect snow impacted Emmet County.  Cross Village picked up just short of a foot of snow during the evening and early overnight hours of the 21st.",2008,1
1113,200801,22,1200,200801,23,400,13915,78015,MICHIGAN,2008,Lake-Effect Snow,Z,16,EMMET,APX,22-JAN-08 12:00:00,EST-5,23-JAN-08 04:00:00,0,0,0,0,COOP Observer,"Cold and gusty west winds brought locally heavy lake effect snow off of Lake Michigan.  Boyne Falls picked up eight inches of snow during the day and night of the 22nd, while Petoskey received six inches.  Considerable blowing and drifting snow also occurred.",2008,1
1114,200801,22,1200,200801,23,400,13915,78016,MICHIGAN,2008,Lake-Effect Snow,Z,19,CHARLEVOIX,APX,22-JAN-08 12:00:00,EST-5,23-JAN-08 04:00:00,0,0,0,0,Trained Spotter,"Cold and gusty west winds brought locally heavy lake effect snow off of Lake Michigan.  Boyne Falls picked up eight inches of snow during the day and night of the 22nd, while Petoskey received six inches.  Considerable blowing and drifting snow also occurred.",2008,1
1115,200801,23,2000,200801,24,900,13916,78017,MICHIGAN,2008,Lake-Effect Snow,Z,31,MANISTEE,APX,23-JAN-08 20:00:00,EST-5,24-JAN-08 09:00:00,0,0,0,0,COOP Observer,"Light north winds produced a single band of heavy lake effect in coastal Manistee County.  Accumulations of six to seven inches occurred in and north of the city of Manistee, during the evening and early overnight hours of the 23rd into the 24th.",2008,1
1116,200801,7,2013,200801,7,2014,13570,75796,MICHIGAN,2008,Thunderstorm Wind,C,27,CASS,IWX,07-JAN-08 20:13:00,EST-5,07-JAN-08 20:14:00,0,0,0,0,Trained Spotter,"Unseasonably warm, moist air was drawn north into the area ahead of a strong cold front that moved from Illinois into southwestern lower Michigan during the evening hours of January 7. Surface temperatures in the 60s and dewpoints in the 50s, as well as strong winds aloft, allowed for the development of a line of strong to severe thunderstorms along the cold front in Illinois. This line progressed east into far southwestern lower Michigan with reports of wind damage being received. The line quickly weakened as it moved east and transitioned into a heavy rain event.",2008,1
1186,200801,7,2129,200801,7,2130,13570,75797,MICHIGAN,2008,Thunderstorm Wind,C,23,BRANCH,IWX,07-JAN-08 21:29:00,EST-5,07-JAN-08 21:30:00,0,0,0,0,Trained Spotter,"Unseasonably warm, moist air was drawn north into the area ahead of a strong cold front that moved from Illinois into southwestern lower Michigan during the evening hours of January 7. Surface temperatures in the 60s and dewpoints in the 50s, as well as strong winds aloft, allowed for the development of a line of strong to severe thunderstorms along the cold front in Illinois. This line progressed east into far southwestern lower Michigan with reports of wind damage being received. The line quickly weakened as it moved east and transitioned into a heavy rain event.",2008,1
1187,200801,7,2137,200801,7,2138,13570,75799,MICHIGAN,2008,Thunderstorm Wind,C,23,BRANCH,IWX,07-JAN-08 21:37:00,EST-5,07-JAN-08 21:38:00,0,0,0,0,Amateur Radio,"Unseasonably warm, moist air was drawn north into the area ahead of a strong cold front that moved from Illinois into southwestern lower Michigan during the evening hours of January 7. Surface temperatures in the 60s and dewpoints in the 50s, as well as strong winds aloft, allowed for the development of a line of strong to severe thunderstorms along the cold front in Illinois. This line progressed east into far southwestern lower Michigan with reports of wind damage being received. The line quickly weakened as it moved east and transitioned into a heavy rain event.",2008,1
1541,200812,28,600,200812,28,1200,25306,147428,MICHIGAN,2008,Winter Storm,Z,31,MANISTEE,APX,28-DEC-08 06:00:00,EST-5,28-DEC-08 12:00:00,0,0,0,0,AWOS,"After a brief thaw, a strong cold front blasted Arctic air back into Northern Michigan.  Wind gusts behind the front reached 65 mph in Ossineke, and 63 mph in Charlevoix.  The cold air rushing in over the Great Lakes resulted in 1 to 3 inches of snow in much of Eastern Upper and Northwest Lower Michigan.  The snow and wind resulted in near-blizzard conditions for a few hours on the morning of the 28th.  Visibilities of a half-mile or less were common.",2008,2
1559,200801,29,2200,200801,30,1000,13215,73333,MICHIGAN,2008,Winter Storm,Z,77,BERRIEN,IWX,29-JAN-08 22:00:00,EST-5,30-JAN-08 10:00:00,0,0,0,0,Trained Spotter,"Another strong cold front, accompanied by developing low pressure, resulted in snow across much of far southern Lower Michigan. While the highest amounts were only around 4 inches, strong winds caused widespread blowing and drifting with white-out conditions at times. In addition, wind chills dropped into the 15 to 25 below zero range.",2008,1
1562,200801,24,0,200801,24,1600,13221,73365,MICHIGAN,2008,Lake-Effect Snow,Z,77,BERRIEN,IWX,24-JAN-08 00:00:00,EST-5,24-JAN-08 16:00:00,0,0,0,0,Trained Spotter,A blast of arctic air flowed over the relatively warm waters of Lake Michigan to allow for the development of lake effect snow showers. One band in particular dropped heavy snow across portions of Berrien county. Brisk winds also caused area of blowing and drifting as well as wind chills around 20 below zero.,2008,1
1767,200812,28,240,200812,28,241,25014,145796,MICHIGAN,2008,High Wind,Z,79,ST. JOSEPH,IWX,28-DEC-08 02:40:00,EST-5,28-DEC-08 02:41:00,0,0,0,0,Trained Spotter,Strong winds affected much of the area behind a strong cold front. Sustained winds of 25 to 35 mph were common with gusts in the 50 to 60 mph range. Some damage was reported in the White Pigeon area from the strong winds.,2008,2
1797,200812,8,2300,200812,9,2000,24592,142856,MICHIGAN,2008,Heavy Snow,Z,24,ALPENA,APX,08-DEC-08 23:00:00,EST-5,09-DEC-08 20:00:00,0,0,0,0,Trained Spotter,"An area of low pressure moved from the Central Plains to Southern Lower Michigan, producing heavy snow north of the track of the low.  In Northern Michigan, the heavier snow fell near and southeast of a line from Manistee to Alpena.  Total accumulations of 10 to 14 inches were common near Gladwin, West Branch, Hale, and Black River.",2008,2
1798,200812,8,2300,200812,9,2000,24592,142857,MICHIGAN,2008,Heavy Snow,Z,30,ALCONA,APX,08-DEC-08 23:00:00,EST-5,09-DEC-08 20:00:00,0,0,0,0,Trained Spotter,"An area of low pressure moved from the Central Plains to Southern Lower Michigan, producing heavy snow north of the track of the low.  In Northern Michigan, the heavier snow fell near and southeast of a line from Manistee to Alpena.  Total accumulations of 10 to 14 inches were common near Gladwin, West Branch, Hale, and Black River.",2008,2
1857,200812,24,900,200812,24,2100,25304,147415,MICHIGAN,2008,Heavy Snow,Z,23,MONTMORENCY,APX,24-DEC-08 09:00:00,EST-5,24-DEC-08 21:00:00,0,0,0,0,Trained Spotter,"Two periods of snow affected Northern Michigan.  On the 23rd, a pair of upper level disturbances brought 1 to 4 inches of snow to the area.  After a break in the pre-dawn hours, low pressure brought locally heavier snow to the region on the 24th.  Atlanta picked up 9 inches of snow, McBain 8 inches, and Leland 6 inches.",2008,2
1858,200812,29,800,200812,29,800,25306,147417,MICHIGAN,2008,High Wind,Z,24,ALPENA,APX,29-DEC-08 08:00:00,EST-5,29-DEC-08 08:00:00,0,0,0,0,Trained Spotter,"After a brief thaw, a strong cold front blasted Arctic air back into Northern Michigan.  Wind gusts behind the front reached 65 mph in Ossineke, and 63 mph in Charlevoix.  The cold air rushing in over the Great Lakes resulted in 1 to 3 inches of snow in much of Eastern Upper and Northwest Lower Michigan.  The snow and wind resulted in near-blizzard conditions for a few hours on the morning of the 28th.  Visibilities of a half-mile or less were common.",2008,2
1859,200812,28,600,200812,28,1200,25306,147418,MICHIGAN,2008,Winter Storm,Z,8,CHIPPEWA,APX,28-DEC-08 06:00:00,EST-5,28-DEC-08 12:00:00,0,0,0,0,ASOS,"After a brief thaw, a strong cold front blasted Arctic air back into Northern Michigan.  Wind gusts behind the front reached 65 mph in Ossineke, and 63 mph in Charlevoix.  The cold air rushing in over the Great Lakes resulted in 1 to 3 inches of snow in much of Eastern Upper and Northwest Lower Michigan.  The snow and wind resulted in near-blizzard conditions for a few hours on the morning of the 28th.  Visibilities of a half-mile or less were common.",2008,2
1860,200812,28,600,200812,28,1200,25306,147419,MICHIGAN,2008,Winter Storm,Z,16,EMMET,APX,28-DEC-08 06:00:00,EST-5,28-DEC-08 12:00:00,0,0,0,0,ASOS,"After a brief thaw, a strong cold front blasted Arctic air back into Northern Michigan.  Wind gusts behind the front reached 65 mph in Ossineke, and 63 mph in Charlevoix.  The cold air rushing in over the Great Lakes resulted in 1 to 3 inches of snow in much of Eastern Upper and Northwest Lower Michigan.  The snow and wind resulted in near-blizzard conditions for a few hours on the morning of the 28th.  Visibilities of a half-mile or less were common.",2008,2
1861,200812,28,600,200812,28,1200,25306,147420,MICHIGAN,2008,Winter Storm,Z,17,CHEBOYGAN,APX,28-DEC-08 06:00:00,EST-5,28-DEC-08 12:00:00,0,0,0,0,AWOS,"After a brief thaw, a strong cold front blasted Arctic air back into Northern Michigan.  Wind gusts behind the front reached 65 mph in Ossineke, and 63 mph in Charlevoix.  The cold air rushing in over the Great Lakes resulted in 1 to 3 inches of snow in much of Eastern Upper and Northwest Lower Michigan.  The snow and wind resulted in near-blizzard conditions for a few hours on the morning of the 28th.  Visibilities of a half-mile or less were common.",2008,2
1888,200812,8,2000,200812,9,1800,24592,142859,MICHIGAN,2008,Heavy Snow,Z,31,MANISTEE,APX,08-DEC-08 20:00:00,EST-5,09-DEC-08 18:00:00,0,0,0,0,COOP Observer,"An area of low pressure moved from the Central Plains to Southern Lower Michigan, producing heavy snow north of the track of the low.  In Northern Michigan, the heavier snow fell near and southeast of a line from Manistee to Alpena.  Total accumulations of 10 to 14 inches were common near Gladwin, West Branch, Hale, and Black River.",2008,2
1889,200812,8,2000,200812,9,1800,24592,142860,MICHIGAN,2008,Heavy Snow,Z,32,WEXFORD,APX,08-DEC-08 20:00:00,EST-5,09-DEC-08 18:00:00,0,0,0,0,COOP Observer,"An area of low pressure moved from the Central Plains to Southern Lower Michigan, producing heavy snow north of the track of the low.  In Northern Michigan, the heavier snow fell near and southeast of a line from Manistee to Alpena.  Total accumulations of 10 to 14 inches were common near Gladwin, West Branch, Hale, and Black River.",2008,2
1890,200812,8,2100,200812,9,1900,24592,142862,MICHIGAN,2008,Heavy Snow,Z,33,MISSAUKEE,APX,08-DEC-08 21:00:00,EST-5,09-DEC-08 19:00:00,0,0,0,0,Broadcast Media,"An area of low pressure moved from the Central Plains to Southern Lower Michigan, producing heavy snow north of the track of the low.  In Northern Michigan, the heavier snow fell near and southeast of a line from Manistee to Alpena.  Total accumulations of 10 to 14 inches were common near Gladwin, West Branch, Hale, and Black River.",2008,2
1891,200812,8,2100,200812,9,1900,24592,142863,MICHIGAN,2008,Heavy Snow,Z,34,ROSCOMMON,APX,08-DEC-08 21:00:00,EST-5,09-DEC-08 19:00:00,0,0,0,0,Official NWS Observations,"An area of low pressure moved from the Central Plains to Southern Lower Michigan, producing heavy snow north of the track of the low.  In Northern Michigan, the heavier snow fell near and southeast of a line from Manistee to Alpena.  Total accumulations of 10 to 14 inches were common near Gladwin, West Branch, Hale, and Black River.",2008,2
1892,200812,8,2100,200812,9,1900,24592,142864,MICHIGAN,2008,Heavy Snow,Z,35,OGEMAW,APX,08-DEC-08 21:00:00,EST-5,09-DEC-08 19:00:00,0,0,0,0,Broadcast Media,"An area of low pressure moved from the Central Plains to Southern Lower Michigan, producing heavy snow north of the track of the low.  In Northern Michigan, the heavier snow fell near and southeast of a line from Manistee to Alpena.  Total accumulations of 10 to 14 inches were common near Gladwin, West Branch, Hale, and Black River.",2008,2
