,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,SOURCE,EPISODE_NARRATIVE,Year,Month
410,201410,28,5,201410,28,10,91023,545694,MICHIGAN,2014,Hail,C,109,MENOMINEE,MQT,28-OCT-14 00:05:00,CST-6,28-OCT-14 00:10:00,0,0,0,0,Law Enforcement,An isolated severe thunderstorm produced large hail in the Menominee area during the early morning of the 28th.,2014,0
411,201410,28,10,201410,28,15,91023,545696,MICHIGAN,2014,Hail,C,109,MENOMINEE,MQT,28-OCT-14 00:10:00,CST-6,28-OCT-14 00:15:00,0,0,0,0,Public,An isolated severe thunderstorm produced large hail in the Menominee area during the early morning of the 28th.,2014,0
412,201410,28,15,201410,28,18,91023,545697,MICHIGAN,2014,Hail,C,109,MENOMINEE,MQT,28-OCT-14 00:15:00,CST-6,28-OCT-14 00:18:00,0,0,0,0,Broadcast Media,An isolated severe thunderstorm produced large hail in the Menominee area during the early morning of the 28th.,2014,0
413,201410,30,1730,201410,31,1130,91027,545711,MICHIGAN,2014,Winter Weather,Z,9,GOGEBIC,MQT,30-OCT-14 17:30:00,CST-6,31-OCT-14 11:30:00,0,0,0,0,Trained Spotter,Colder air in the wake of a low pressure system moving through the Upper Great Lakes brought moderate lake effect snow accumulation to portions of west and north central Upper Michigan from the evening of the 30th through the 31st.,2014,0
414,201410,30,2000,201410,31,1800,91027,545712,MICHIGAN,2014,Winter Weather,Z,5,MARQUETTE,MQT,30-OCT-14 20:00:00,EST-5,31-OCT-14 18:00:00,0,0,0,0,Trained Spotter,Colder air in the wake of a low pressure system moving through the Upper Great Lakes brought moderate lake effect snow accumulation to portions of west and north central Upper Michigan from the evening of the 30th through the 31st.,2014,0
418,201410,30,1900,201410,31,700,91027,545713,MICHIGAN,2014,Winter Weather,Z,4,BARAGA,MQT,30-OCT-14 19:00:00,EST-5,31-OCT-14 07:00:00,0,0,0,0,COOP Observer,Colder air in the wake of a low pressure system moving through the Upper Great Lakes brought moderate lake effect snow accumulation to portions of west and north central Upper Michigan from the evening of the 30th through the 31st.,2014,0
550,201407,26,546,201407,26,546,89159,537242,MICHIGAN,2014,Hail,C,55,GRAND TRAVERSE,APX,26-JUL-14 05:46:00,EST-5,26-JUL-14 05:46:00,0,0,0,0,Trained Spotter,An early morning cluster of thunderstorms produced hail in parts of northwest lower Michigan.,2014,7
551,201407,22,1211,201407,22,1211,89160,537243,MICHIGAN,2014,Hail,C,29,CHARLEVOIX,APX,22-JUL-14 12:11:00,EST-5,22-JUL-14 12:11:00,0,0,0,0,Public,A thunderstorm over northern Lake Michigan produced hail on Beaver Island.,2014,7
552,201407,27,1110,201407,27,1110,89161,537479,MICHIGAN,2014,Hail,C,39,CRAWFORD,APX,27-JUL-14 11:10:00,EST-5,27-JUL-14 11:10:00,0,0,0,0,Public,"Thunderstorms ignited ahead of a cold front that crossed northern Michigan late on the 27th. Severe winds and hail occurred in a number of locations in northern lower Michigan, from midday through mid afternoon.",2014,7
553,201407,27,1120,201407,27,1120,89161,537480,MICHIGAN,2014,Hail,C,39,CRAWFORD,APX,27-JUL-14 11:20:00,EST-5,27-JUL-14 11:20:00,0,0,0,0,Law Enforcement,"Thunderstorms ignited ahead of a cold front that crossed northern Michigan late on the 27th. Severe winds and hail occurred in a number of locations in northern lower Michigan, from midday through mid afternoon.",2014,7
631,201409,4,1600,201409,4,1800,90305,542744,MICHIGAN,2014,Seiche,Z,6,ALGER,MQT,04-SEP-14 16:00:00,EST-5,04-SEP-14 18:00:00,0,0,0,0,Emergency Manager,Frontal boundaries from a low pressure system tracking through northwest Ontario produced heavy rain and a few severe thunderstorms over south central Upper Michigan from the 4th into the early morning of the 5th.,2014,9
632,201409,19,1900,201409,19,1905,90633,543834,MICHIGAN,2014,High Wind,Z,6,ALGER,MQT,19-SEP-14 19:00:00,EST-5,19-SEP-14 19:05:00,0,0,0,0,Mesonet,A tight pressure gradient between strong high pressure to the northeast and strengthening low pressure over south central Canada caused damaging south winds over eastern Alger and northern Luce County on the evening of the 19th.,2014,9
633,201409,19,2118,201409,19,2122,90633,543835,MICHIGAN,2014,High Wind,Z,7,LUCE,MQT,19-SEP-14 21:18:00,EST-5,19-SEP-14 21:22:00,0,0,0,0,Emergency Manager,A tight pressure gradient between strong high pressure to the northeast and strengthening low pressure over south central Canada caused damaging south winds over eastern Alger and northern Luce County on the evening of the 19th.,2014,9
878,201407,27,1140,201407,27,1140,89161,537483,MICHIGAN,2014,Hail,C,39,CRAWFORD,APX,27-JUL-14 11:40:00,EST-5,27-JUL-14 11:40:00,0,0,0,0,Public,"Thunderstorms ignited ahead of a cold front that crossed northern Michigan late on the 27th. Severe winds and hail occurred in a number of locations in northern lower Michigan, from midday through mid afternoon.",2014,7
879,201407,27,1140,201407,27,1140,89161,537488,MICHIGAN,2014,Hail,C,135,OSCODA,APX,27-JUL-14 11:40:00,EST-5,27-JUL-14 11:40:00,0,0,0,0,Public,"Thunderstorms ignited ahead of a cold front that crossed northern Michigan late on the 27th. Severe winds and hail occurred in a number of locations in northern lower Michigan, from midday through mid afternoon.",2014,7
880,201407,27,1149,201407,27,1149,89161,537490,MICHIGAN,2014,Hail,C,135,OSCODA,APX,27-JUL-14 11:49:00,EST-5,27-JUL-14 11:49:00,0,0,0,0,Public,"Thunderstorms ignited ahead of a cold front that crossed northern Michigan late on the 27th. Severe winds and hail occurred in a number of locations in northern lower Michigan, from midday through mid afternoon.",2014,7
881,201407,27,1140,201407,27,1140,89161,537496,MICHIGAN,2014,Thunderstorm Wind,C,137,OTSEGO,APX,27-JUL-14 11:40:00,EST-5,27-JUL-14 11:40:00,0,0,0,0,Law Enforcement,"Thunderstorms ignited ahead of a cold front that crossed northern Michigan late on the 27th. Severe winds and hail occurred in a number of locations in northern lower Michigan, from midday through mid afternoon.",2014,7
882,201407,27,1258,201407,27,1258,89161,537510,MICHIGAN,2014,Hail,C,39,CRAWFORD,APX,27-JUL-14 12:58:00,EST-5,27-JUL-14 12:58:00,0,0,0,0,NWS Employee,"Thunderstorms ignited ahead of a cold front that crossed northern Michigan late on the 27th. Severe winds and hail occurred in a number of locations in northern lower Michigan, from midday through mid afternoon.",2014,7
883,201407,27,1255,201407,27,1255,89161,537512,MICHIGAN,2014,Thunderstorm Wind,C,79,KALKASKA,APX,27-JUL-14 12:55:00,EST-5,27-JUL-14 12:55:00,0,0,0,0,Broadcast Media,"Thunderstorms ignited ahead of a cold front that crossed northern Michigan late on the 27th. Severe winds and hail occurred in a number of locations in northern lower Michigan, from midday through mid afternoon.",2014,7
1102,201409,2,1631,201409,2,1631,90751,544363,MICHIGAN,2014,Hail,C,97,MACKINAC,APX,02-SEP-14 16:31:00,EST-5,02-SEP-14 16:31:00,0,0,0,0,Public,"A cluster of thunderstorm formed late in the afternoon over the east half of upper Michigan, producing localized severe weather.",2014,9
1103,201409,4,416,201409,4,416,90754,544373,MICHIGAN,2014,Thunderstorm Wind,C,55,GRAND TRAVERSE,APX,04-SEP-14 04:16:00,EST-5,04-SEP-14 04:16:00,0,0,0,0,Broadcast Media,"A line of thunderstorms crossed northern Michigan on the morning of September 4th, with just isolated severe weather.",2014,9
1176,201408,1,1909,201408,1,1909,89488,538915,MICHIGAN,2014,Hail,C,17,BAY,DTX,01-AUG-14 19:09:00,EST-5,01-AUG-14 19:09:00,0,0,0,0,Public,A thunderstorm produced 1 inch hail.,2014,8
1177,201408,2,1835,201408,2,1835,89489,538916,MICHIGAN,2014,Hail,C,125,OAKLAND,DTX,02-AUG-14 18:35:00,EST-5,02-AUG-14 18:35:00,0,0,0,0,Trained Spotter,A thunderstorm produced up to 1 inch hail as it tracked across far southeast Oakland and northern Wayne counties.,2014,8
1178,201408,2,1848,201408,2,1848,89489,538917,MICHIGAN,2014,Hail,C,163,WAYNE,DTX,02-AUG-14 18:48:00,EST-5,02-AUG-14 18:48:00,0,0,0,0,Trained Spotter,A thunderstorm produced up to 1 inch hail as it tracked across far southeast Oakland and northern Wayne counties.,2014,8
1181,201408,4,1456,201408,4,1456,89490,538918,MICHIGAN,2014,Hail,C,161,WASHTENAW,DTX,04-AUG-14 14:56:00,EST-5,04-AUG-14 14:56:00,0,0,0,0,Trained Spotter,A few thunderstorms produced up to 1 inch hail.,2014,8
1182,201408,4,1618,201408,4,1618,89490,538919,MICHIGAN,2014,Hail,C,99,MACOMB,DTX,04-AUG-14 16:18:00,EST-5,04-AUG-14 16:18:00,0,0,0,0,Broadcast Media,A few thunderstorms produced up to 1 inch hail.,2014,8
1183,201408,4,1625,201408,4,1625,89490,538920,MICHIGAN,2014,Hail,C,163,WAYNE,DTX,04-AUG-14 16:25:00,EST-5,04-AUG-14 16:25:00,0,0,0,0,Broadcast Media,A few thunderstorms produced up to 1 inch hail.,2014,8
1184,201408,12,1404,201408,12,1404,89593,539487,MICHIGAN,2014,Hail,C,125,OAKLAND,DTX,12-AUG-14 14:04:00,EST-5,12-AUG-14 14:04:00,0,0,0,0,Trained Spotter,A thunderstorm produced dime size hail in Troy.,2014,8
2463,201408,26,1425,201408,26,1425,88914,535957,MICHIGAN,2014,Thunderstorm Wind,C,65,INGHAM,GRR,26-AUG-14 14:25:00,EST-5,26-AUG-14 14:25:00,0,0,0,0,Trained Spotter,Severe storms produced a measured wind gust of 64 mph at the South Haven GLERL site and to around 60 mph in Okemos near Lansing.,2014,8
2464,201408,26,820,201408,26,820,88914,535958,MICHIGAN,2014,Thunderstorm Wind,C,159,VAN BUREN,GRR,26-AUG-14 08:20:00,EST-5,26-AUG-14 08:20:00,0,0,0,0,Other Federal Agency,Severe storms produced a measured wind gust of 64 mph at the South Haven GLERL site and to around 60 mph in Okemos near Lansing.,2014,8
2465,201408,26,1253,201408,26,1253,88914,535960,MICHIGAN,2014,Lightning,C,5,ALLEGAN,GRR,26-AUG-14 12:53:00,EST-5,26-AUG-14 12:53:00,0,0,0,0,Broadcast Media,Severe storms produced a measured wind gust of 64 mph at the South Haven GLERL site and to around 60 mph in Okemos near Lansing.,2014,8
3008,201408,19,1515,201408,19,1516,89572,539999,MICHIGAN,2014,Thunderstorm Wind,C,149,ST. JOSEPH,IWX,19-AUG-14 15:15:00,EST-5,19-AUG-14 15:16:00,0,0,0,0,Amateur Radio,A cold front moved through the region during the afternoon and evening hours with moderate instability in place ahead of the front. An upper level disturbance aided in enhancement of showers and thunderstorms that developed. Sporadic wind damage was reported across far southern Lower Michigan.,2014,8
3009,201408,19,1535,201408,19,1536,89572,540000,MICHIGAN,2014,Thunderstorm Wind,C,23,BRANCH,IWX,19-AUG-14 15:35:00,EST-5,19-AUG-14 15:36:00,0,0,0,0,Emergency Manager,A cold front moved through the region during the afternoon and evening hours with moderate instability in place ahead of the front. An upper level disturbance aided in enhancement of showers and thunderstorms that developed. Sporadic wind damage was reported across far southern Lower Michigan.,2014,8
3010,201408,19,1600,201408,19,1601,89572,540001,MICHIGAN,2014,Thunderstorm Wind,C,59,HILLSDALE,IWX,19-AUG-14 16:00:00,EST-5,19-AUG-14 16:01:00,0,0,0,0,Emergency Manager,A cold front moved through the region during the afternoon and evening hours with moderate instability in place ahead of the front. An upper level disturbance aided in enhancement of showers and thunderstorms that developed. Sporadic wind damage was reported across far southern Lower Michigan.,2014,8
3144,201409,20,1806,201409,20,1806,89794,540326,MICHIGAN,2014,Thunderstorm Wind,C,91,LENAWEE,DTX,20-SEP-14 18:06:00,EST-5,20-SEP-14 18:06:00,0,0,0,0,Law Enforcement,"On the early evening of September 20, 2014, strong to severe thunderstorms formed ahead of a cold front crossing central lower Michigan. These storms raced eastward at 45 mph causing areas of damage across parts of the area.",2014,9
3145,201409,20,1809,201409,20,1809,89794,540327,MICHIGAN,2014,Thunderstorm Wind,C,91,LENAWEE,DTX,20-SEP-14 18:09:00,EST-5,20-SEP-14 18:09:00,0,0,0,0,Law Enforcement,"On the early evening of September 20, 2014, strong to severe thunderstorms formed ahead of a cold front crossing central lower Michigan. These storms raced eastward at 45 mph causing areas of damage across parts of the area.",2014,9
3146,201409,20,1700,201409,20,1700,89794,540329,MICHIGAN,2014,Thunderstorm Wind,C,145,SAGINAW,DTX,20-SEP-14 17:00:00,EST-5,20-SEP-14 17:00:00,0,0,0,0,Trained Spotter,"On the early evening of September 20, 2014, strong to severe thunderstorms formed ahead of a cold front crossing central lower Michigan. These storms raced eastward at 45 mph causing areas of damage across parts of the area.",2014,9
3438,201409,20,1755,201409,20,1755,89794,543316,MICHIGAN,2014,Thunderstorm Wind,C,49,GENESEE,DTX,20-SEP-14 17:55:00,EST-5,20-SEP-14 17:55:00,0,0,0,0,Fire Department/Rescue,"On the early evening of September 20, 2014, strong to severe thunderstorms formed ahead of a cold front crossing central lower Michigan. These storms raced eastward at 45 mph causing areas of damage across parts of the area.",2014,9
3550,201409,4,1440,201409,4,1640,90782,544458,MICHIGAN,2014,High Wind,Z,15,MACKINAC,APX,04-SEP-14 14:40:00,EST-5,04-SEP-14 16:40:00,0,0,0,0,Public,"Multiple waves of thunderstorms impacted northern Michigan on September 4. Two of them produced substantial wake lows, resulting in strong to damaging winds many miles away from the parent storms. The first produced wind damage in eastern upper Michigan.",2014,9
3551,201409,4,1500,201409,4,1700,90782,544459,MICHIGAN,2014,High Wind,Z,8,CHIPPEWA,APX,04-SEP-14 15:00:00,EST-5,04-SEP-14 17:00:00,0,0,0,0,Public,"Multiple waves of thunderstorms impacted northern Michigan on September 4. Two of them produced substantial wake lows, resulting in strong to damaging winds many miles away from the parent storms. The first produced wind damage in eastern upper Michigan.",2014,9
3557,201409,4,1920,201409,4,1920,90753,544460,MICHIGAN,2014,Thunderstorm Wind,C,9,ANTRIM,APX,04-SEP-14 19:20:00,EST-5,04-SEP-14 19:20:00,0,0,0,0,Trained Spotter,"A broken line of thunderstorms crossed northern Michigan on the evening of September 4th, just ahead of a cold front. The storms produced a concentrated area of significant wind damage in north central lower Michigan.",2014,9
3703,201407,23,45,201407,23,55,88833,535533,MICHIGAN,2014,Hail,C,27,CASS,IWX,23-JUL-14 00:45:00,EST-5,23-JUL-14 00:55:00,0,0,0,0,Public,A cold front was moving into the region during the overnight hours. A weak disturbance aided in the development of overnight thunderstorms. A few were able to briefly sustain updrafts long enough to produce isolated severe hail.,2014,7
4241,201409,2,1623,201409,2,1627,90304,542352,MICHIGAN,2014,Hail,C,153,SCHOOLCRAFT,MQT,02-SEP-14 16:23:00,EST-5,02-SEP-14 16:27:00,0,0,0,0,Public,A disturbance moving through a warm and unstable air mass over the Upper Great Lakes generated a severe thunderstorm with golf ball sized near Germfask on the afternoon of the 2nd.,2014,9
4353,201407,27,1315,201407,27,1315,89161,537517,MICHIGAN,2014,Thunderstorm Wind,C,1,ALCONA,APX,27-JUL-14 13:15:00,EST-5,27-JUL-14 13:15:00,0,0,0,0,Law Enforcement,"Thunderstorms ignited ahead of a cold front that crossed northern Michigan late on the 27th. Severe winds and hail occurred in a number of locations in northern lower Michigan, from midday through mid afternoon.",2014,7
4354,201407,27,1355,201407,27,1355,89161,537521,MICHIGAN,2014,Hail,C,69,IOSCO,APX,27-JUL-14 13:55:00,EST-5,27-JUL-14 13:55:00,0,0,0,0,Public,"Thunderstorms ignited ahead of a cold front that crossed northern Michigan late on the 27th. Severe winds and hail occurred in a number of locations in northern lower Michigan, from midday through mid afternoon.",2014,7
4355,201407,27,1412,201407,27,1412,89161,537526,MICHIGAN,2014,Hail,C,55,GRAND TRAVERSE,APX,27-JUL-14 14:12:00,EST-5,27-JUL-14 14:12:00,0,0,0,0,Public,"Thunderstorms ignited ahead of a cold front that crossed northern Michigan late on the 27th. Severe winds and hail occurred in a number of locations in northern lower Michigan, from midday through mid afternoon.",2014,7
4356,201407,27,1415,201407,27,1415,89161,537527,MICHIGAN,2014,Hail,C,55,GRAND TRAVERSE,APX,27-JUL-14 14:15:00,EST-5,27-JUL-14 14:15:00,0,0,0,0,Trained Spotter,"Thunderstorms ignited ahead of a cold front that crossed northern Michigan late on the 27th. Severe winds and hail occurred in a number of locations in northern lower Michigan, from midday through mid afternoon.",2014,7
4357,201407,27,1427,201407,27,1427,89161,537528,MICHIGAN,2014,Hail,C,143,ROSCOMMON,APX,27-JUL-14 14:27:00,EST-5,27-JUL-14 14:27:00,0,0,0,0,Public,"Thunderstorms ignited ahead of a cold front that crossed northern Michigan late on the 27th. Severe winds and hail occurred in a number of locations in northern lower Michigan, from midday through mid afternoon.",2014,7
4534,201407,26,534,201407,26,534,89159,537241,MICHIGAN,2014,Hail,C,55,GRAND TRAVERSE,APX,26-JUL-14 05:34:00,EST-5,26-JUL-14 05:34:00,0,0,0,0,Trained Spotter,An early morning cluster of thunderstorms produced hail in parts of northwest lower Michigan.,2014,7
4549,201409,4,0,201409,4,1400,90305,542356,MICHIGAN,2014,Heavy Rain,C,41,DELTA,MQT,04-SEP-14 00:00:00,EST-5,04-SEP-14 14:00:00,0,0,0,0,Public,Frontal boundaries from a low pressure system tracking through northwest Ontario produced heavy rain and a few severe thunderstorms over south central Upper Michigan from the 4th into the early morning of the 5th.,2014,9
4550,201409,4,0,201409,4,1200,90305,542357,MICHIGAN,2014,Heavy Rain,C,109,MENOMINEE,MQT,04-SEP-14 00:00:00,CST-6,04-SEP-14 12:00:00,0,0,0,0,Trained Spotter,Frontal boundaries from a low pressure system tracking through northwest Ontario produced heavy rain and a few severe thunderstorms over south central Upper Michigan from the 4th into the early morning of the 5th.,2014,9
5017,201401,5,1900,201401,7,1100,82135,494322,MICHIGAN,2014,Extreme Cold/Wind Chill,Z,3,NORTHERN HOUGHTON,MQT,05-JAN-14 19:00:00,EST-5,07-JAN-14 11:00:00,0,0,0,0,ASOS,A brutally cold air mass dominated Upper Michigan from the 5th through the 9th dropping temperatures well below normal through the period.  Average temperatures were up to 25 degrees below normal when the core of the Arctic cold moved overhead on the 6th and 7th.  During this cold wave prolonged moderate lake effect snow showers fell over the northwest wind snowbelts of Upper Michigan totaling more than a foot of snow at several locations over a five-day period.,2014,1
5043,201401,16,100,201401,16,700,82206,494696,MICHIGAN,2014,Winter Weather,Z,7,LUCE,MQT,16-JAN-14 01:00:00,EST-5,16-JAN-14 07:00:00,0,0,0,0,Public,Another clipper system and its associated cold front moving through the Upper Great Lakes produced moderate snow over portions of west and central Upper Michigan from the 15th into the 18th.,2014,1
5044,201401,16,100,201401,16,800,82206,494697,MICHIGAN,2014,Winter Weather,Z,14,SOUTHERN SCHOOLCRAFT,MQT,16-JAN-14 01:00:00,EST-5,16-JAN-14 08:00:00,0,0,0,0,Trained Spotter,Another clipper system and its associated cold front moving through the Upper Great Lakes produced moderate snow over portions of west and central Upper Michigan from the 15th into the 18th.,2014,1
5054,201401,16,1600,201401,17,400,82206,494700,MICHIGAN,2014,Winter Weather,Z,3,NORTHERN HOUGHTON,MQT,16-JAN-14 16:00:00,EST-5,17-JAN-14 04:00:00,0,0,0,0,Law Enforcement,Another clipper system and its associated cold front moving through the Upper Great Lakes produced moderate snow over portions of west and central Upper Michigan from the 15th into the 18th.,2014,1
5055,201401,15,2000,201401,16,2000,82206,494702,MICHIGAN,2014,Winter Weather,Z,12,MENOMINEE,MQT,15-JAN-14 20:00:00,CST-6,16-JAN-14 20:00:00,0,0,0,0,CoCoRaHS,Another clipper system and its associated cold front moving through the Upper Great Lakes produced moderate snow over portions of west and central Upper Michigan from the 15th into the 18th.,2014,1
5056,201401,16,800,201401,17,800,82206,494703,MICHIGAN,2014,Winter Weather,Z,2,ONTONAGON,MQT,16-JAN-14 08:00:00,EST-5,17-JAN-14 08:00:00,0,0,0,0,CoCoRaHS,Another clipper system and its associated cold front moving through the Upper Great Lakes produced moderate snow over portions of west and central Upper Michigan from the 15th into the 18th.,2014,1
5057,201401,17,700,201401,18,700,82206,494704,MICHIGAN,2014,Winter Weather,Z,6,ALGER,MQT,17-JAN-14 07:00:00,EST-5,18-JAN-14 07:00:00,0,0,0,0,COOP Observer,Another clipper system and its associated cold front moving through the Upper Great Lakes produced moderate snow over portions of west and central Upper Michigan from the 15th into the 18th.,2014,1
5058,201401,16,1600,201401,17,400,82206,494699,MICHIGAN,2014,Winter Weather,Z,1,KEWEENAW,MQT,16-JAN-14 16:00:00,EST-5,17-JAN-14 04:00:00,0,0,0,0,Law Enforcement,Another clipper system and its associated cold front moving through the Upper Great Lakes produced moderate snow over portions of west and central Upper Michigan from the 15th into the 18th.,2014,1
5082,201401,22,1200,201401,22,2200,82249,494995,MICHIGAN,2014,Lake-Effect Snow,Z,1,KEWEENAW,MQT,22-JAN-14 12:00:00,EST-5,22-JAN-14 22:00:00,0,0,0,0,Mesonet,A clipper low pressure system moving through the Upper Great Lakes produced periods of moderate to heavy snow and considerable blowing snow from the evening of the 22nd into the 23rd.  Blizzard conditions were observed over the Keweenaw Peninsula as north winds gusted as high as 50 mph.,2014,1
5153,201401,28,0,201401,28,1200,81906,491957,MICHIGAN,2014,Cold/Wind Chill,Z,54,TUSCOLA,DTX,28-JAN-14 00:00:00,EST-5,28-JAN-14 12:00:00,0,0,0,0,Trained Spotter,"Temperatures fell to -5 to -15 degrees during the morning hours, creating wind chills of 20 to 30 below zero across Southeast Michigan. Detroit Metro Airport bottomed out at -10 degrees, which set the record daily low temperature for January 28.",2014,1
