,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,Year,Month
3635,202007,9,1730,202007,9,1730,149909,903619,MICHIGAN,2020,Thunderstorm Wind,C,151,SANILAC,DTX,09-JUL-20 17:30:00,EST-5,09-JUL-20 17:30:00,0,0,0,0,0.00K,0.00K,Law Enforcement,50.0,EG,,,,,,,,,,1.0,NW,CROSWELL PECK ARPK,1.0,NW,CROSWELL PECK ARPK,43.26,-82.71,43.26,-82.71,"Several severe thunderstorms developed, producing isolated wind damage in 5 counties.",Power lines reported down.,2020,7
3897,202007,9,2050,202007,9,2050,149909,903620,MICHIGAN,2020,Thunderstorm Wind,C,161,WASHTENAW,DTX,09-JUL-20 20:50:00,EST-5,09-JUL-20 20:50:00,1,0,0,0,0.00K,0.00K,Trained Spotter,56.0,EG,,,,,,,,,,3.0,ESE,DOVER,3.0,ESE,DOVER,42.39,-83.85,42.39,-83.85,"Several severe thunderstorms developed, producing isolated wind damage in 5 counties.","Several large trees reported down, including one that fell onto a house.",2020,7
3898,202007,9,2121,202007,9,2121,149909,903621,MICHIGAN,2020,Thunderstorm Wind,C,93,LIVINGSTON,DTX,09-JUL-20 21:21:00,EST-5,09-JUL-20 21:21:00,0,0,0,0,0.00K,0.00K,Law Enforcement,54.0,EG,,,,,,,,,,1.0,SW,PETTYSVILLE,1.0,SW,PETTYSVILLE,42.47,-83.87,42.47,-83.87,"Several severe thunderstorms developed, producing isolated wind damage in 5 counties.",Trees and wires reported down.,2020,7
3899,202007,8,1305,202007,8,1305,149911,903623,MICHIGAN,2020,Thunderstorm Wind,C,147,ST. CLAIR,DTX,08-JUL-20 13:05:00,EST-5,08-JUL-20 13:05:00,0,0,0,0,0.00K,0.00K,Trained Spotter,50.0,EG,,,,,,,,,,1.0,NNE,COLUMBUS,1.0,NNE,COLUMBUS,42.9,-82.64,42.9,-82.64,A marginally severe thunderstorm develop over St. Clair county.,An eight inch diameter tree was reported blown down.,2020,7
3900,202007,7,1817,202007,7,1817,149912,903624,MICHIGAN,2020,Thunderstorm Wind,C,125,OAKLAND,DTX,07-JUL-20 18:17:00,EST-5,07-JUL-20 18:17:00,0,0,0,0,0.00K,0.00K,Trained Spotter,52.0,EG,,,,,,,,,,1.0,NNW,ROYAL OAK,1.0,NNW,ROYAL OAK,42.5,-83.14,42.5,-83.14,A thunderstorm over Royal Oak brought down trees.,"Multiple trees, large limbs and power lines reported down.",2020,7
3901,202007,19,747,202007,19,747,149914,903709,MICHIGAN,2020,Thunderstorm Wind,C,111,MIDLAND,DTX,19-JUL-20 07:47:00,EST-5,19-JUL-20 07:47:00,0,0,0,0,0.00K,0.00K,911 Call Center,50.0,EG,,,,,,,,,,3.0,WNW,SANFORD,3.0,WNW,SANFORD,43.69,-84.43,43.69,-84.43,"Several rounds of strong to severe thunderstorms occurred across much of southeast Michigan through the morning and afternoon hours of July 19, 2020. These thunderstorms occurred in a very warm, moist, and unstable airmass ahead of a passing cold front. These thunderstorms produced widespread reports of wind damage across the region, along with numerous rainfall reports well over an inch in several locations. News reports indicated that as many as 100,000 people lost power across southeast Michigan from the severe weather.",Numerous power lines down.,2020,7
3902,202007,19,751,202007,19,751,149914,903710,MICHIGAN,2020,Thunderstorm Wind,C,111,MIDLAND,DTX,19-JUL-20 07:51:00,EST-5,19-JUL-20 07:51:00,0,0,0,0,0.00K,0.00K,911 Call Center,50.0,EG,,,,,,,,,,1.0,N,SANFORD,1.0,N,SANFORD,43.68,-84.38,43.68,-84.38,"Several rounds of strong to severe thunderstorms occurred across much of southeast Michigan through the morning and afternoon hours of July 19, 2020. These thunderstorms occurred in a very warm, moist, and unstable airmass ahead of a passing cold front. These thunderstorms produced widespread reports of wind damage across the region, along with numerous rainfall reports well over an inch in several locations. News reports indicated that as many as 100,000 people lost power across southeast Michigan from the severe weather.",Numerous power lines down.,2020,7
4605,202001,11,100,202001,12,200,145520,873847,MICHIGAN,2020,Winter Storm,Z,34,ROSCOMMON,APX,11-JAN-20 01:00:00,EST-5,12-JAN-20 02:00:00,0,0,0,0,4.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"Strong low pressure passed to the south and east of lower Michigan on the 11th. This system produced two separate waves of mixed wintry precipitation, lasting from the late night hours of the 10th into early morning on the 12th. The heaviest snow fell in the Alpena and Rogers City area, with 6 to 8 inches, accompanied at times by wind gusts of 30 to 35 mph. This resulted in considerable blowing and drifting snow. Further south, the problem was freezing rain. Houghton Lake, Oscoda, and Standish picked up around a quarter-inch of ice accumulation. Combined with the gusty winds, this resulted in spotty power outages.",,2020,1
4606,202001,11,100,202001,12,200,145520,873848,MICHIGAN,2020,Winter Storm,Z,35,OGEMAW,APX,11-JAN-20 01:00:00,EST-5,12-JAN-20 02:00:00,0,0,0,0,5.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,"Strong low pressure passed to the south and east of lower Michigan on the 11th. This system produced two separate waves of mixed wintry precipitation, lasting from the late night hours of the 10th into early morning on the 12th. The heaviest snow fell in the Alpena and Rogers City area, with 6 to 8 inches, accompanied at times by wind gusts of 30 to 35 mph. This resulted in considerable blowing and drifting snow. Further south, the problem was freezing rain. Houghton Lake, Oscoda, and Standish picked up around a quarter-inch of ice accumulation. Combined with the gusty winds, this resulted in spotty power outages.",,2020,1
4607,202001,11,2000,202001,12,500,145520,873845,MICHIGAN,2020,Winter Storm,Z,18,PRESQUE ISLE,APX,11-JAN-20 20:00:00,EST-5,12-JAN-20 05:00:00,0,0,0,0,0.00K,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,"Strong low pressure passed to the south and east of lower Michigan on the 11th. This system produced two separate waves of mixed wintry precipitation, lasting from the late night hours of the 10th into early morning on the 12th. The heaviest snow fell in the Alpena and Rogers City area, with 6 to 8 inches, accompanied at times by wind gusts of 30 to 35 mph. This resulted in considerable blowing and drifting snow. Further south, the problem was freezing rain. Houghton Lake, Oscoda, and Standish picked up around a quarter-inch of ice accumulation. Combined with the gusty winds, this resulted in spotty power outages.",,2020,1
4608,202001,11,2000,202001,12,500,145520,873846,MICHIGAN,2020,Winter Storm,Z,24,ALPENA,APX,11-JAN-20 20:00:00,EST-5,12-JAN-20 05:00:00,0,0,0,0,0.00K,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,"Strong low pressure passed to the south and east of lower Michigan on the 11th. This system produced two separate waves of mixed wintry precipitation, lasting from the late night hours of the 10th into early morning on the 12th. The heaviest snow fell in the Alpena and Rogers City area, with 6 to 8 inches, accompanied at times by wind gusts of 30 to 35 mph. This resulted in considerable blowing and drifting snow. Further south, the problem was freezing rain. Houghton Lake, Oscoda, and Standish picked up around a quarter-inch of ice accumulation. Combined with the gusty winds, this resulted in spotty power outages.",,2020,1
4690,202001,11,100,202001,12,200,145520,873849,MICHIGAN,2020,Winter Storm,Z,36,IOSCO,APX,11-JAN-20 01:00:00,EST-5,12-JAN-20 02:00:00,0,0,0,0,14.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Strong low pressure passed to the south and east of lower Michigan on the 11th. This system produced two separate waves of mixed wintry precipitation, lasting from the late night hours of the 10th into early morning on the 12th. The heaviest snow fell in the Alpena and Rogers City area, with 6 to 8 inches, accompanied at times by wind gusts of 30 to 35 mph. This resulted in considerable blowing and drifting snow. Further south, the problem was freezing rain. Houghton Lake, Oscoda, and Standish picked up around a quarter-inch of ice accumulation. Combined with the gusty winds, this resulted in spotty power outages.",,2020,1
4691,202001,11,100,202001,12,200,145520,873850,MICHIGAN,2020,Winter Storm,Z,42,ARENAC,APX,11-JAN-20 01:00:00,EST-5,12-JAN-20 02:00:00,0,0,0,0,4.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"Strong low pressure passed to the south and east of lower Michigan on the 11th. This system produced two separate waves of mixed wintry precipitation, lasting from the late night hours of the 10th into early morning on the 12th. The heaviest snow fell in the Alpena and Rogers City area, with 6 to 8 inches, accompanied at times by wind gusts of 30 to 35 mph. This resulted in considerable blowing and drifting snow. Further south, the problem was freezing rain. Houghton Lake, Oscoda, and Standish picked up around a quarter-inch of ice accumulation. Combined with the gusty winds, this resulted in spotty power outages.",,2020,1
5349,202006,10,1252,202006,10,1253,149785,902858,MICHIGAN,2020,Thunderstorm Wind,C,149,ST. JOSEPH,IWX,10-JUN-20 12:52:00,EST-5,10-JUN-20 12:53:00,0,0,0,0,,,Public,55.0,EG,,,,,,,,,,1.0,N,MENDON,1.0,N,MENDON,42.01,-85.45,42.01,-85.45,"Remnant circulation from tropical storm Cristobal combined with strong, negatively tilted phasing shortwave disturbance moved across the area providing strong synoptic winds ahead of the storms. Strong, dynamic cold front initiated storms just after the noon hour with damaging winds, hail, and heavy rain observed during the afternoon. Strong post frontal drying within fierce mid level dry intrusion yielded 40 to 60 mph wind gusts and blowing dust late afternoon and evening.",Public reported large trees down on a house.,2020,6
5380,202007,19,755,202007,19,755,149914,903711,MICHIGAN,2020,Thunderstorm Wind,C,111,MIDLAND,DTX,19-JUL-20 07:55:00,EST-5,19-JUL-20 07:55:00,0,0,0,0,0.00K,0.00K,911 Call Center,50.0,EG,,,,,,,,,,4.0,NE,GORDONVILLE,4.0,NE,GORDONVILLE,43.61,-84.33,43.61,-84.33,"Several rounds of strong to severe thunderstorms occurred across much of southeast Michigan through the morning and afternoon hours of July 19, 2020. These thunderstorms occurred in a very warm, moist, and unstable airmass ahead of a passing cold front. These thunderstorms produced widespread reports of wind damage across the region, along with numerous rainfall reports well over an inch in several locations. News reports indicated that as many as 100,000 people lost power across southeast Michigan from the severe weather.",Numerous power lines down.,2020,7
5381,202007,19,807,202007,19,807,149914,903714,MICHIGAN,2020,Thunderstorm Wind,C,111,MIDLAND,DTX,19-JUL-20 08:07:00,EST-5,19-JUL-20 08:07:00,0,0,0,0,0.00K,0.00K,911 Call Center,52.0,EG,,,,,,,,,,1.0,NE,LAPORTE,1.0,NE,LAPORTE,43.51,-84.19,43.51,-84.19,"Several rounds of strong to severe thunderstorms occurred across much of southeast Michigan through the morning and afternoon hours of July 19, 2020. These thunderstorms occurred in a very warm, moist, and unstable airmass ahead of a passing cold front. These thunderstorms produced widespread reports of wind damage across the region, along with numerous rainfall reports well over an inch in several locations. News reports indicated that as many as 100,000 people lost power across southeast Michigan from the severe weather.",Numerous trees reported down.,2020,7
5382,202007,19,809,202007,19,809,149914,903715,MICHIGAN,2020,Thunderstorm Wind,C,17,BAY,DTX,19-JUL-20 08:09:00,EST-5,19-JUL-20 08:09:00,0,0,0,0,0.00K,0.00K,911 Call Center,54.0,EG,,,,,,,,,,1.0,SW,BAY CITY,1.0,SW,BAY CITY,43.59,-83.89,43.59,-83.89,"Several rounds of strong to severe thunderstorms occurred across much of southeast Michigan through the morning and afternoon hours of July 19, 2020. These thunderstorms occurred in a very warm, moist, and unstable airmass ahead of a passing cold front. These thunderstorms produced widespread reports of wind damage across the region, along with numerous rainfall reports well over an inch in several locations. News reports indicated that as many as 100,000 people lost power across southeast Michigan from the severe weather.",Numerous trees and power lines reported down.,2020,7
5416,202003,16,1600,202003,18,1730,146401,879632,MICHIGAN,2020,Cold/Wind Chill,Z,13,DELTA,MQT,16-MAR-20 16:00:00,EST-5,18-MAR-20 17:30:00,0,0,1,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"Late afternoon on the 16th, the Escanaba Public Safety received a report of a 36 year-old male from Wisconsin who went missing.  His body was found in the woods along the northern fence line of the Delta County Airport early evening of the 18th.  The cause of death was determined to be hypothermia.",A 36-male from Wisconsin who was visiting relatives in Escanaba went missing late on the 16th.  Law enforcement found his body in the woods near the northern fence line of the Delta County Airport late on the 18th.  The cause of death was determined to be hypothermia as temperatures were near or below freezing throughout much of the time period.,2020,3
5553,202006,10,1310,202006,10,1312,149785,902859,MICHIGAN,2020,Thunderstorm Wind,C,23,BRANCH,IWX,10-JUN-20 13:10:00,EST-5,10-JUN-20 13:12:00,0,0,0,0,,,Emergency Manager,55.0,EG,,,,,,,,,,4.0,SW,GILEAD,4.0,SW,GILEAD,41.76,-85.21,41.76,-85.21,"Remnant circulation from tropical storm Cristobal combined with strong, negatively tilted phasing shortwave disturbance moved across the area providing strong synoptic winds ahead of the storms. Strong, dynamic cold front initiated storms just after the noon hour with damaging winds, hail, and heavy rain observed during the afternoon. Strong post frontal drying within fierce mid level dry intrusion yielded 40 to 60 mph wind gusts and blowing dust late afternoon and evening.",EM reports multiple trees down.,2020,6
5554,202006,10,1312,202006,10,1315,149785,902860,MICHIGAN,2020,Thunderstorm Wind,C,149,ST. JOSEPH,IWX,10-JUN-20 13:12:00,EST-5,10-JUN-20 13:15:00,0,0,0,0,,,Trained Spotter,60.0,EG,,,,,,,,,,1.0,E,FAWN RIVER,1.0,E,FAWN RIVER,41.78,-85.34,41.78,-85.34,"Remnant circulation from tropical storm Cristobal combined with strong, negatively tilted phasing shortwave disturbance moved across the area providing strong synoptic winds ahead of the storms. Strong, dynamic cold front initiated storms just after the noon hour with damaging winds, hail, and heavy rain observed during the afternoon. Strong post frontal drying within fierce mid level dry intrusion yielded 40 to 60 mph wind gusts and blowing dust late afternoon and evening.",Numerous large trees uprooted in nearby woods and blocking roads. Structural barn damage. Power outages.,2020,6
5555,202006,10,1320,202006,10,1321,149785,902861,MICHIGAN,2020,Thunderstorm Wind,C,23,BRANCH,IWX,10-JUN-20 13:20:00,EST-5,10-JUN-20 13:21:00,0,0,0,0,,,Trained Spotter,50.0,EG,,,,,,,,,,1.0,N,MATTESON,1.0,N,MATTESON,41.94,-85.2,41.94,-85.2,"Remnant circulation from tropical storm Cristobal combined with strong, negatively tilted phasing shortwave disturbance moved across the area providing strong synoptic winds ahead of the storms. Strong, dynamic cold front initiated storms just after the noon hour with damaging winds, hail, and heavy rain observed during the afternoon. Strong post frontal drying within fierce mid level dry intrusion yielded 40 to 60 mph wind gusts and blowing dust late afternoon and evening.",Spotter reported trees down on road.,2020,6
5556,202006,10,1322,202006,10,1323,149785,902863,MICHIGAN,2020,Thunderstorm Wind,C,23,BRANCH,IWX,10-JUN-20 13:22:00,EST-5,10-JUN-20 13:23:00,0,0,0,0,,,Public,50.0,EG,,,,,,,,,,1.0,W,BRONSON ARPT,1.0,W,BRONSON ARPT,41.88,-85.19,41.88,-85.19,"Remnant circulation from tropical storm Cristobal combined with strong, negatively tilted phasing shortwave disturbance moved across the area providing strong synoptic winds ahead of the storms. Strong, dynamic cold front initiated storms just after the noon hour with damaging winds, hail, and heavy rain observed during the afternoon. Strong post frontal drying within fierce mid level dry intrusion yielded 40 to 60 mph wind gusts and blowing dust late afternoon and evening.",Public reported trees down. Time estimated by radar.,2020,6
5712,202001,7,1400,202001,8,700,145281,872258,MICHIGAN,2020,Winter Weather,Z,6,ALGER,MQT,07-JAN-20 14:00:00,EST-5,08-JAN-20 07:00:00,0,0,0,0,0.00K,0.00K,Department of Highways,,,,,,,,,,,,,,,,,,,,,,Colder air moving across Lake Superior generated moderate lake effect snow showers over Alger County from the 7th into the morning of the 8th.,The spotter ten miles south of Grand Marais measured seven inches of lake effect snow in less than 18 hours.,2020,1
5713,202001,15,1600,202001,16,700,145283,872270,MICHIGAN,2020,Winter Weather,Z,6,ALGER,MQT,15-JAN-20 16:00:00,EST-5,16-JAN-20 07:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,An upper disturbance moving through the Upper Great Lakes brought moderate to heavy snow to portions of Upper Michigan from the 15th into the 16th.,The observer in Munising measured 5.3 inches of snow in approximately 15 hours.,2020,1
5714,202001,15,1500,202001,16,1200,145283,872271,MICHIGAN,2020,Winter Weather,Z,3,NORTHERN HOUGHTON,MQT,15-JAN-20 15:00:00,EST-5,16-JAN-20 12:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,An upper disturbance moving through the Upper Great Lakes brought moderate to heavy snow to portions of Upper Michigan from the 15th into the 16th.,Observers across northern Houghton County measured between 6 and 10 inches of snow in less than 24 hours.  There was a social media report of an estimated 12 inches of snow near Calumet.,2020,1
5715,202001,15,1500,202001,16,1100,145283,872273,MICHIGAN,2020,Winter Weather,Z,5,MARQUETTE,MQT,15-JAN-20 15:00:00,EST-5,16-JAN-20 11:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,An upper disturbance moving through the Upper Great Lakes brought moderate to heavy snow to portions of Upper Michigan from the 15th into the 16th.,A spotter near Big Bay estimated 13 inches of snow in less than 24 hours.,2020,1
5716,202001,15,1430,202001,16,630,145283,872274,MICHIGAN,2020,Winter Weather,Z,4,BARAGA,MQT,15-JAN-20 14:30:00,EST-5,16-JAN-20 06:30:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,An upper disturbance moving through the Upper Great Lakes brought moderate to heavy snow to portions of Upper Michigan from the 15th into the 16th.,There was a report of five inches of snow in 16 hours at Herman.,2020,1
5717,202001,15,1500,202001,16,300,145283,872276,MICHIGAN,2020,Winter Weather,Z,13,DELTA,MQT,15-JAN-20 15:00:00,EST-5,16-JAN-20 03:00:00,0,0,0,0,0.00K,0.00K,Social Media,,,,,,,,,,,,,,,,,,,,,,An upper disturbance moving through the Upper Great Lakes brought moderate to heavy snow to portions of Upper Michigan from the 15th into the 16th.,There was a public report of an estimated four inches of snow in 12 hours at Garden.,2020,1
5718,202001,15,1600,202001,16,2300,145283,872275,MICHIGAN,2020,Winter Weather,Z,14,SOUTHERN SCHOOLCRAFT,MQT,15-JAN-20 16:00:00,EST-5,16-JAN-20 23:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,An upper disturbance moving through the Upper Great Lakes brought moderate to heavy snow to portions of Upper Michigan from the 15th into the 16th.,The observer seven miles east of Garden measured four inches of snow in approximately |7 hours.,2020,1
5719,202001,17,2300,202001,18,1200,145295,872277,MICHIGAN,2020,Winter Storm,Z,1,KEWEENAW,MQT,17-JAN-20 23:00:00,EST-5,18-JAN-20 12:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,Intense bands of snow lifting from the Central Plains into Upper Michigan produced widespread moderate to heavy snow from the evening of the 17th into the 18th with lingering moderate to heavy lake effect snow into the morning of the 19th.,The observer at Kearsarge measured 10 inches of snow in approximately 13 hours.,2020,1
