,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,Year,Month
361,201409,20,1737,201409,20,1737,89794,540322,MICHIGAN,2014,Thunderstorm Wind,C,145,SAGINAW,DTX,20-SEP-14 17:37:00,EST-5,20-SEP-14 17:37:00,0,0,0,0,0.00K,0.00K,Law Enforcement,50.0,EG,,,,,,,,,,1.0,E,BIRCH RUN,1.0,E,BIRCH RUN,43.25,-83.79,43.25,-83.79,"On the early evening of September 20, 2014, strong to severe thunderstorms formed ahead of a cold front crossing central lower Michigan. These storms raced eastward at 45 mph causing areas of damage across parts of the area.",Tree limb reported down on road.,2014,9
362,201409,20,1834,201409,20,1834,89794,540323,MICHIGAN,2014,Thunderstorm Wind,C,163,WAYNE,DTX,20-SEP-14 18:34:00,EST-5,20-SEP-14 18:34:00,0,0,0,0,0.00K,0.00K,Public,50.0,EG,,,,,,,,,,2.0,SSE,WEST SUMPTER,2.0,SSE,WEST SUMPTER,42.09,-83.48,42.09,-83.48,"On the early evening of September 20, 2014, strong to severe thunderstorms formed ahead of a cold front crossing central lower Michigan. These storms raced eastward at 45 mph causing areas of damage across parts of the area.",Numerous tree branches and small tree reported blown down.,2014,9
363,201409,20,1843,201409,20,1843,89794,540324,MICHIGAN,2014,Thunderstorm Wind,C,163,WAYNE,DTX,20-SEP-14 18:43:00,EST-5,20-SEP-14 18:43:00,0,0,0,0,0.00K,0.00K,Trained Spotter,52.0,EG,,,,,,,,,,3.0,SE,TAYLOR,3.0,SE,TAYLOR,42.17,-83.26,42.17,-83.26,"On the early evening of September 20, 2014, strong to severe thunderstorms formed ahead of a cold front crossing central lower Michigan. These storms raced eastward at 45 mph causing areas of damage across parts of the area.",Large tree limbs blown down.,2014,9
410,201410,28,5,201410,28,10,91023,545694,MICHIGAN,2014,Hail,C,109,MENOMINEE,MQT,28-OCT-14 00:05:00,CST-6,28-OCT-14 00:10:00,0,0,0,0,0.00K,0.00K,Law Enforcement,1.0,,,,,,,,,,,0.0,N,MENOMINEE,0.0,N,MENOMINEE,45.12,-87.62,45.12,-87.62,An isolated severe thunderstorm produced large hail in the Menominee area during the early morning of the 28th.,The Menominee County Sheriff observed the ground completely white with hail.  The largest hailstones were one inch in diameter.,2014,0
411,201410,28,10,201410,28,15,91023,545696,MICHIGAN,2014,Hail,C,109,MENOMINEE,MQT,28-OCT-14 00:10:00,CST-6,28-OCT-14 00:15:00,0,0,0,0,0.00K,0.00K,Public,1.5,,,,,,,,,,,1.0,SE,MENOMINEE,1.0,SE,MENOMINEE,45.11,-87.61,45.11,-87.61,An isolated severe thunderstorm produced large hail in the Menominee area during the early morning of the 28th.,There was a public report of hail covering the ground in Menominee with the largest hailstones 1.5 inches in diameter.,2014,0
412,201410,28,15,201410,28,18,91023,545697,MICHIGAN,2014,Hail,C,109,MENOMINEE,MQT,28-OCT-14 00:15:00,CST-6,28-OCT-14 00:18:00,0,0,0,0,0.00K,0.00K,Broadcast Media,1.0,,,,,,,,,,,1.0,S,MENOMINEE,1.0,S,MENOMINEE,45.11,-87.62,45.11,-87.62,An isolated severe thunderstorm produced large hail in the Menominee area during the early morning of the 28th.,There were several reports of hail between 0.5 and 1.0 inch in diameter covering the ground in Menominee.,2014,0
413,201410,30,1730,201410,31,1130,91027,545711,MICHIGAN,2014,Winter Weather,Z,9,GOGEBIC,MQT,30-OCT-14 17:30:00,CST-6,31-OCT-14 11:30:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,Colder air in the wake of a low pressure system moving through the Upper Great Lakes brought moderate lake effect snow accumulation to portions of west and north central Upper Michigan from the evening of the 30th through the 31st.,Storm total lake effect snowfall included 7 inches at Marenisco and 6 inches at Wakefield.,2014,0
414,201410,30,2000,201410,31,1800,91027,545712,MICHIGAN,2014,Winter Weather,Z,5,MARQUETTE,MQT,30-OCT-14 20:00:00,EST-5,31-OCT-14 18:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,Colder air in the wake of a low pressure system moving through the Upper Great Lakes brought moderate lake effect snow accumulation to portions of west and north central Upper Michigan from the evening of the 30th through the 31st.,Storm total lake effect snowfall accumulation ranged from three to six inches across mainly the higher terrain of western Marquette County.,2014,0
418,201410,30,1900,201410,31,700,91027,545713,MICHIGAN,2014,Winter Weather,Z,4,BARAGA,MQT,30-OCT-14 19:00:00,EST-5,31-OCT-14 07:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,Colder air in the wake of a low pressure system moving through the Upper Great Lakes brought moderate lake effect snow accumulation to portions of west and north central Upper Michigan from the evening of the 30th through the 31st.,The observer near Three Lakes measured eight inches of total lake effect snow accumulation.,2014,0
550,201407,26,546,201407,26,546,89159,537242,MICHIGAN,2014,Hail,C,55,GRAND TRAVERSE,APX,26-JUL-14 05:46:00,EST-5,26-JUL-14 05:46:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,1.0,W,KINGSLEY,1.0,W,KINGSLEY,44.58,-85.54,44.58,-85.54,An early morning cluster of thunderstorms produced hail in parts of northwest lower Michigan.,,2014,7
551,201407,22,1211,201407,22,1211,89160,537243,MICHIGAN,2014,Hail,C,29,CHARLEVOIX,APX,22-JUL-14 12:11:00,EST-5,22-JUL-14 12:11:00,0,0,0,0,0.00K,0.00K,Public,0.75,,,,,,,,,,,0.0,N,ST JAMES WELKE ARPT,0.0,N,ST JAMES WELKE ARPT,45.72,-85.52,45.72,-85.52,A thunderstorm over northern Lake Michigan produced hail on Beaver Island.,,2014,7
552,201407,27,1110,201407,27,1110,89161,537479,MICHIGAN,2014,Hail,C,39,CRAWFORD,APX,27-JUL-14 11:10:00,EST-5,27-JUL-14 11:10:00,0,0,0,0,0.00K,0.00K,Public,0.88,,,,,,,,,,,2.0,WNW,LAKE MARGRETHE,2.0,WNW,LAKE MARGRETHE,44.66,-84.81,44.66,-84.81,"Thunderstorms ignited ahead of a cold front that crossed northern Michigan late on the 27th. Severe winds and hail occurred in a number of locations in northern lower Michigan, from midday through mid afternoon.",,2014,7
553,201407,27,1120,201407,27,1120,89161,537480,MICHIGAN,2014,Hail,C,39,CRAWFORD,APX,27-JUL-14 11:20:00,EST-5,27-JUL-14 11:20:00,0,0,0,0,0.00K,0.00K,Law Enforcement,1.0,,,,,,,,,,,1.0,N,FREDERIC,1.0,N,FREDERIC,44.79,-84.73,44.79,-84.73,"Thunderstorms ignited ahead of a cold front that crossed northern Michigan late on the 27th. Severe winds and hail occurred in a number of locations in northern lower Michigan, from midday through mid afternoon.",,2014,7
631,201409,4,1600,201409,4,1800,90305,542744,MICHIGAN,2014,Seiche,Z,6,ALGER,MQT,04-SEP-14 16:00:00,EST-5,04-SEP-14 18:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,Frontal boundaries from a low pressure system tracking through northwest Ontario produced heavy rain and a few severe thunderstorms over south central Upper Michigan from the 4th into the early morning of the 5th.,A seiche occurring on Lake Superior caused water levels to fluctuate one and a half feet over a couple hours and inundated several piers in Munising.,2014,9
632,201409,19,1900,201409,19,1905,90633,543834,MICHIGAN,2014,High Wind,Z,6,ALGER,MQT,19-SEP-14 19:00:00,EST-5,19-SEP-14 19:05:00,0,0,0,0,0.00K,0.00K,Mesonet,50.0,MG,,,,,,,,,,,,,,,,,,,,A tight pressure gradient between strong high pressure to the northeast and strengthening low pressure over south central Canada caused damaging south winds over eastern Alger and northern Luce County on the evening of the 19th.,The GLOS observing site at Grand Marais measured a wind gust at 58 mph.,2014,9
633,201409,19,2118,201409,19,2122,90633,543835,MICHIGAN,2014,High Wind,Z,7,LUCE,MQT,19-SEP-14 21:18:00,EST-5,19-SEP-14 21:22:00,0,0,0,0,8.00K,0.00K,Emergency Manager,55.0,EG,,,,,,,,,,,,,,,,,,,,A tight pressure gradient between strong high pressure to the northeast and strengthening low pressure over south central Canada caused damaging south winds over eastern Alger and northern Luce County on the evening of the 19th.,A tree was knocked down on a pickup truck in the Muskallonge Lake State Park Campground.,2014,9
878,201407,27,1140,201407,27,1140,89161,537483,MICHIGAN,2014,Hail,C,39,CRAWFORD,APX,27-JUL-14 11:40:00,EST-5,27-JUL-14 11:40:00,0,0,0,0,0.00K,0.00K,Public,1.0,,,,,,,,,,,1.0,SW,GRAYLING,1.0,SW,GRAYLING,44.66,-84.71,44.66,-84.71,"Thunderstorms ignited ahead of a cold front that crossed northern Michigan late on the 27th. Severe winds and hail occurred in a number of locations in northern lower Michigan, from midday through mid afternoon.",,2014,7
879,201407,27,1140,201407,27,1140,89161,537488,MICHIGAN,2014,Hail,C,135,OSCODA,APX,27-JUL-14 11:40:00,EST-5,27-JUL-14 11:40:00,0,0,0,0,0.00K,0.00K,Public,0.75,,,,,,,,,,,2.0,SSW,MIO,2.0,SSW,MIO,44.62,-84.15,44.62,-84.15,"Thunderstorms ignited ahead of a cold front that crossed northern Michigan late on the 27th. Severe winds and hail occurred in a number of locations in northern lower Michigan, from midday through mid afternoon.",,2014,7
880,201407,27,1149,201407,27,1149,89161,537490,MICHIGAN,2014,Hail,C,135,OSCODA,APX,27-JUL-14 11:49:00,EST-5,27-JUL-14 11:49:00,0,0,0,0,0.00K,0.00K,Public,1.0,,,,,,,,,,,0.0,N,MIO,0.0,N,MIO,44.65,-84.13,44.65,-84.13,"Thunderstorms ignited ahead of a cold front that crossed northern Michigan late on the 27th. Severe winds and hail occurred in a number of locations in northern lower Michigan, from midday through mid afternoon.",,2014,7
881,201407,27,1140,201407,27,1140,89161,537496,MICHIGAN,2014,Thunderstorm Wind,C,137,OTSEGO,APX,27-JUL-14 11:40:00,EST-5,27-JUL-14 11:40:00,0,0,0,0,24.00K,0.00K,Law Enforcement,50.0,EG,,,,,,,,,,0.0,E,GAYLORD,0.0,E,GAYLORD,45.03,-84.67,45.03,-84.67,"Thunderstorms ignited ahead of a cold front that crossed northern Michigan late on the 27th. Severe winds and hail occurred in a number of locations in northern lower Michigan, from midday through mid afternoon.","Two large trees were downed, one a healthy tree that fell on a vehicle, the second a rotting tree that fell on a home.",2014,7
882,201407,27,1258,201407,27,1258,89161,537510,MICHIGAN,2014,Hail,C,39,CRAWFORD,APX,27-JUL-14 12:58:00,EST-5,27-JUL-14 12:58:00,0,0,0,0,0.00K,0.00K,NWS Employee,1.0,,,,,,,,,,,4.0,NE,FREDERIC,4.0,NE,FREDERIC,44.82,-84.68,44.82,-84.68,"Thunderstorms ignited ahead of a cold front that crossed northern Michigan late on the 27th. Severe winds and hail occurred in a number of locations in northern lower Michigan, from midday through mid afternoon.",,2014,7
883,201407,27,1255,201407,27,1255,89161,537512,MICHIGAN,2014,Thunderstorm Wind,C,79,KALKASKA,APX,27-JUL-14 12:55:00,EST-5,27-JUL-14 12:55:00,0,0,0,0,3.00K,0.00K,Broadcast Media,50.0,EG,,,,,,,,,,0.0,E,DARRAGH,0.0,E,DARRAGH,44.77,-85.04,44.77,-85.04,"Thunderstorms ignited ahead of a cold front that crossed northern Michigan late on the 27th. Severe winds and hail occurred in a number of locations in northern lower Michigan, from midday through mid afternoon.",Two large trees were blown over.,2014,7
1102,201409,2,1631,201409,2,1631,90751,544363,MICHIGAN,2014,Hail,C,97,MACKINAC,APX,02-SEP-14 16:31:00,EST-5,02-SEP-14 16:31:00,0,0,0,0,0.00K,0.00K,Public,1.0,,,,,,,,,,,2.0,WSW,CURTIS,2.0,WSW,CURTIS,46.19,-85.8,46.19,-85.8,"A cluster of thunderstorm formed late in the afternoon over the east half of upper Michigan, producing localized severe weather.",,2014,9
1103,201409,4,416,201409,4,416,90754,544373,MICHIGAN,2014,Thunderstorm Wind,C,55,GRAND TRAVERSE,APX,04-SEP-14 04:16:00,EST-5,04-SEP-14 04:16:00,0,0,0,0,5.00K,0.00K,Broadcast Media,52.0,EG,,,,,,,,,,2.0,E,GRAWN,2.0,E,GRAWN,44.67,-85.64,44.67,-85.64,"A line of thunderstorms crossed northern Michigan on the morning of September 4th, with just isolated severe weather.",Multiple trees were downed along Beitner Road.,2014,9
1176,201408,1,1909,201408,1,1909,89488,538915,MICHIGAN,2014,Hail,C,17,BAY,DTX,01-AUG-14 19:09:00,EST-5,01-AUG-14 19:09:00,0,0,0,0,0.00K,0.00K,Public,1.0,,,,,,,,,,,2.0,SE,BEAVER,2.0,SE,BEAVER,43.681,-84.033,43.681,-84.033,A thunderstorm produced 1 inch hail.,,2014,8
1177,201408,2,1835,201408,2,1835,89489,538916,MICHIGAN,2014,Hail,C,125,OAKLAND,DTX,02-AUG-14 18:35:00,EST-5,02-AUG-14 18:35:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.88,,,,,,,,,,,1.0,S,BERKLEY,1.0,S,BERKLEY,42.49,-83.17,42.49,-83.17,A thunderstorm produced up to 1 inch hail as it tracked across far southeast Oakland and northern Wayne counties.,,2014,8
1178,201408,2,1848,201408,2,1848,89489,538917,MICHIGAN,2014,Hail,C,163,WAYNE,DTX,02-AUG-14 18:48:00,EST-5,02-AUG-14 18:48:00,0,0,0,0,0.00K,0.00K,Trained Spotter,1.0,,,,,,,,,,,3.0,NNE,HIGHLAND PARK,3.0,NNE,HIGHLAND PARK,42.44,-83.15,42.44,-83.15,A thunderstorm produced up to 1 inch hail as it tracked across far southeast Oakland and northern Wayne counties.,,2014,8
1181,201408,4,1456,201408,4,1456,89490,538918,MICHIGAN,2014,Hail,C,161,WASHTENAW,DTX,04-AUG-14 14:56:00,EST-5,04-AUG-14 14:56:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,3.0,N,CHELSEA,3.0,N,CHELSEA,42.36,-84.02,42.36,-84.02,A few thunderstorms produced up to 1 inch hail.,,2014,8
1182,201408,4,1618,201408,4,1618,89490,538919,MICHIGAN,2014,Hail,C,99,MACOMB,DTX,04-AUG-14 16:18:00,EST-5,04-AUG-14 16:18:00,0,0,0,0,0.00K,0.00K,Broadcast Media,1.0,,,,,,,,,,,1.0,SE,ROSEVILLE,1.0,SE,ROSEVILLE,42.49,-82.89,42.49,-82.89,A few thunderstorms produced up to 1 inch hail.,,2014,8
1183,201408,4,1625,201408,4,1625,89490,538920,MICHIGAN,2014,Hail,C,163,WAYNE,DTX,04-AUG-14 16:25:00,EST-5,04-AUG-14 16:25:00,0,0,0,0,0.00K,0.00K,Broadcast Media,1.0,,,,,,,,,,,1.0,N,GROSSE PT SHRS,1.0,N,GROSSE PT SHRS,42.45,-82.87,42.45,-82.87,A few thunderstorms produced up to 1 inch hail.,,2014,8
1184,201408,12,1404,201408,12,1404,89593,539487,MICHIGAN,2014,Hail,C,125,OAKLAND,DTX,12-AUG-14 14:04:00,EST-5,12-AUG-14 14:04:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,2.0,WSW,TROY,2.0,WSW,TROY,42.5906,-83.1884,42.5906,-83.1884,A thunderstorm produced dime size hail in Troy.,,2014,8
2463,201408,26,1425,201408,26,1425,88914,535957,MICHIGAN,2014,Thunderstorm Wind,C,65,INGHAM,GRR,26-AUG-14 14:25:00,EST-5,26-AUG-14 14:25:00,0,0,0,0,0.00K,0.00K,Trained Spotter,52.0,EG,,,,,,,,,,0.0,N,OKEMOS,0.0,N,OKEMOS,42.72,-84.42,42.72,-84.42,Severe storms produced a measured wind gust of 64 mph at the South Haven GLERL site and to around 60 mph in Okemos near Lansing.,A trained spotter estimated that thunderstorm wind gusts reached 60 mph in Okemos.,2014,8
2464,201408,26,820,201408,26,820,88914,535958,MICHIGAN,2014,Thunderstorm Wind,C,159,VAN BUREN,GRR,26-AUG-14 08:20:00,EST-5,26-AUG-14 08:20:00,0,0,0,0,0.00K,0.00K,Other Federal Agency,56.0,MG,,,,,,,,,,0.0,N,SOUTH HAVEN,0.0,N,SOUTH HAVEN,42.4,-86.27,42.4,-86.27,Severe storms produced a measured wind gust of 64 mph at the South Haven GLERL site and to around 60 mph in Okemos near Lansing.,A measured peak wind gust of 64 mph occurred at the South Haven GLERL coastal observation site.,2014,8
2465,201408,26,1253,201408,26,1253,88914,535960,MICHIGAN,2014,Lightning,C,5,ALLEGAN,GRR,26-AUG-14 12:53:00,EST-5,26-AUG-14 12:53:00,0,0,0,0,5.00K,0.00K,Broadcast Media,,,,,,,,,,,,1.0,SW,HOLLAND,1.0,SW,HOLLAND,42.77,-86.13,42.77,-86.13,Severe storms produced a measured wind gust of 64 mph at the South Haven GLERL site and to around 60 mph in Okemos near Lansing.,The media reported that South Shore middle school in Holland was struck by lightning.  There were no injuries.,2014,8
3008,201408,19,1515,201408,19,1516,89572,539999,MICHIGAN,2014,Thunderstorm Wind,C,149,ST. JOSEPH,IWX,19-AUG-14 15:15:00,EST-5,19-AUG-14 15:16:00,0,0,0,0,0.00K,0.00K,Amateur Radio,55.0,EG,,,,,,,,,,0.0,N,STURGIS,0.0,N,STURGIS,41.8,-85.42,41.8,-85.42,A cold front moved through the region during the afternoon and evening hours with moderate instability in place ahead of the front. An upper level disturbance aided in enhancement of showers and thunderstorms that developed. Sporadic wind damage was reported across far southern Lower Michigan.,Amateur radio operators reported a large tree was blown down.,2014,8
3009,201408,19,1535,201408,19,1536,89572,540000,MICHIGAN,2014,Thunderstorm Wind,C,23,BRANCH,IWX,19-AUG-14 15:35:00,EST-5,19-AUG-14 15:36:00,0,0,0,0,0.00K,0.00K,Emergency Manager,50.0,EG,,,,,,,,,,0.0,N,KINDERHOOK,0.0,N,KINDERHOOK,41.8,-85.0,41.8,-85.0,A cold front moved through the region during the afternoon and evening hours with moderate instability in place ahead of the front. An upper level disturbance aided in enhancement of showers and thunderstorms that developed. Sporadic wind damage was reported across far southern Lower Michigan.,Emergency management officials reported power lines down in the area from strong winds and impacts of tree limbs.,2014,8
3010,201408,19,1600,201408,19,1601,89572,540001,MICHIGAN,2014,Thunderstorm Wind,C,59,HILLSDALE,IWX,19-AUG-14 16:00:00,EST-5,19-AUG-14 16:01:00,0,0,0,0,0.00K,0.00K,Emergency Manager,55.0,EG,,,,,,,,,,1.0,W,MOSCOW,1.0,W,MOSCOW,42.05,-84.51,42.05,-84.51,A cold front moved through the region during the afternoon and evening hours with moderate instability in place ahead of the front. An upper level disturbance aided in enhancement of showers and thunderstorms that developed. Sporadic wind damage was reported across far southern Lower Michigan.,Emergency management officials reported four trees were blown down as well as some power lines across the northern part of the county.,2014,8
3144,201409,20,1806,201409,20,1806,89794,540326,MICHIGAN,2014,Thunderstorm Wind,C,91,LENAWEE,DTX,20-SEP-14 18:06:00,EST-5,20-SEP-14 18:06:00,0,0,0,0,4.00K,0.00K,Law Enforcement,56.0,EG,,,,,,,,,,1.0,NE,TECUMSEH,1.0,NE,TECUMSEH,42.01,-83.92,42.01,-83.92,"On the early evening of September 20, 2014, strong to severe thunderstorms formed ahead of a cold front crossing central lower Michigan. These storms raced eastward at 45 mph causing areas of damage across parts of the area.",Multiple trees and power lines reported down.,2014,9
3145,201409,20,1809,201409,20,1809,89794,540327,MICHIGAN,2014,Thunderstorm Wind,C,91,LENAWEE,DTX,20-SEP-14 18:09:00,EST-5,20-SEP-14 18:09:00,0,0,0,0,4.00K,0.00K,Law Enforcement,56.0,EG,,,,,,,,,,1.0,W,ADRIAN,1.0,W,ADRIAN,41.9,-84.05,41.9,-84.05,"On the early evening of September 20, 2014, strong to severe thunderstorms formed ahead of a cold front crossing central lower Michigan. These storms raced eastward at 45 mph causing areas of damage across parts of the area.",Multiple trees and power lines reported down.,2014,9
